artist_name,artist_url,event_datetime,event_venue.region,event_url,event_venue.url,event_venue.city,event_venue.latitude,event_venue.longitude,event_venue.name,event_id,event_venue.id
Marie Karall,http://www.bandsintown.com/MarieKarall,2011-11-02T19:00:00,VD,http://www.bandsintown.com/event/11837514?app_id=epfl,http://www.bandsintown.com/venue/3280846,Lausanne,46.5283012,6.6307502,Opera ,11837514,3280846
Richard Galliano,http://www.bandsintown.com/RichardGalliano,2011-11-02T20:30:00,Etr,http://www.bandsintown.com/event/4644505?app_id=epfl,http://www.bandsintown.com/venue/781487,Lausanne,46.520374,6.625025,CASINO DE MONTBENON,4644505,781487
Zachary Oberzan,http://www.bandsintown.com/ZacharyOberzan,2011-11-02T19:30:00,,http://www.bandsintown.com/event/4710140?app_id=epfl,http://www.bandsintown.com/venue/908452,Bern,46.9407562,7.4442012,Dampfzentrale Turbinensaal,4710140,908452
Kombiticket 02.11.2011,http://www.bandsintown.com/Kombiticket02.11.2011,2011-11-02T19:30:00,,http://www.bandsintown.com/event/4710140?app_id=epfl,http://www.bandsintown.com/venue/908452,Bern,46.9407562,7.4442012,Dampfzentrale Turbinensaal,4710140,908452
Mark Berube and The Patriotic Few,http://www.bandsintown.com/MarkBerubeAndThePatrioticFew,2011-11-02T20:30:00,,http://www.bandsintown.com/event/4710142?app_id=epfl,http://www.bandsintown.com/venue/337236,Bern,46.9503361,7.4429804,Turnhalle im PROGR,4710142,337236
The Baseballs,http://www.bandsintown.com/TheBaseballs,2011-11-02T20:45:00,,http://www.bandsintown.com/event/4623567?app_id=epfl,http://www.bandsintown.com/venue/289084,Berne,46.956265,7.437954,Bierhubeli,4623567,289084
Steven Cohen,http://www.bandsintown.com/StevenCohen,2011-11-02T21:00:00,,http://www.bandsintown.com/event/4710146?app_id=epfl,http://www.bandsintown.com/venue/841044,Bern,46.9407562,7.4442012,Dampfzentrale Kesselhaus,4710146,841044
Exklusive Voreröffnung,http://www.bandsintown.com/ExklusiveVorer%C3%B6ffnung,2011-11-02T19:00:00,,http://www.bandsintown.com/event/4710139?app_id=epfl,http://www.bandsintown.com/venue/997257,Zürich,47.4114136,8.5533615,Messezentrum,4710139,997257
Cesária Évora,http://www.bandsintown.com/Ces%C3%A1ria%C3%89vora,2011-11-02T19:30:00,Switzerland,http://www.bandsintown.com/event/4477355?app_id=epfl,http://www.bandsintown.com/venue/860749,Lucerne,47.051079,8.311669,KKL Luzern,4477355,860749
Pete & The Pirates,http://www.bandsintown.com/PeteAndThePirates,2011-11-02T19:30:00,ZH,http://www.bandsintown.com/event/4710141?app_id=epfl,http://www.bandsintown.com/venue/293622,Zurich,47.3663788,8.54673,Mascotte,4710141,293622
Abba Gold,http://www.bandsintown.com/AbbaGold,2011-11-02T20:00:00,24,http://www.bandsintown.com/event/4656388?app_id=epfl,http://www.bandsintown.com/venue/854786,Cham,47.180688,8.459448,Lorzensaal,4656388,854786
Anna Aaron,http://www.bandsintown.com/AnnaAaron,2011-11-02T20:00:00,04,http://www.bandsintown.com/event/4565224?app_id=epfl,http://www.bandsintown.com/venue/169941,Basel,47.5638072,7.5911254,Kaserne,4565224,169941
CD-Release,http://www.bandsintown.com/CD-Release,2011-11-02T20:30:00,25,http://www.bandsintown.com/event/4710143?app_id=epfl,http://www.bandsintown.com/venue/10674,Zurich,47.3666667,8.55,Moods,4710143,10674
Young Rebel Set,http://www.bandsintown.com/YoungRebelSet,2011-11-02T21:00:00,Lucerne,http://www.bandsintown.com/event/4710144?app_id=epfl,http://www.bandsintown.com/venue/334152,Lucerne,47.044019,8.311746,Schüür,4710144,334152
'77,http://www.bandsintown.com/%2777,2011-11-02T22:00:00,Switzerland,http://www.bandsintown.com/event/4628638?app_id=epfl,http://www.bandsintown.com/venue/45985,Winterthur,47.494678,8.70794,Gaswerk,4628638,45985
Alfatec,http://www.bandsintown.com/Alfatec,2011-11-02T22:00:00,25,http://www.bandsintown.com/event/4688801?app_id=epfl,http://www.bandsintown.com/venue/1223819,Zurich,47.3666667,8.55,Autonomer Beauty Salon,4688801,1223819
Krum Bums,http://www.bandsintown.com/KrumBums,2011-11-02T19:00:00,,http://www.bandsintown.com/event/4924550?app_id=epfl,http://www.bandsintown.com/venue/874222,St. Gallen,47.42638,9.37369,Rumpeltum,4924550,874222
Saint Lu,http://www.bandsintown.com/SaintLu,2011-11-02T20:00:00,SG,http://www.bandsintown.com/event/4341849?app_id=epfl,http://www.bandsintown.com/venue/1093392,St. Gallen,47.4213982,9.37537,Hotel Einstein,4341849,1093392
Archers and Arrows,http://www.bandsintown.com/ArchersAndArrows,2011-11-03T19:00:00,23,http://www.bandsintown.com/event/4584859?app_id=epfl,http://www.bandsintown.com/venue/1043227,Vevey,46.45,6.85,Veme,4584859,1043227
Meltones,http://www.bandsintown.com/Meltones,2011-11-03T19:00:00,Switzerland,http://www.bandsintown.com/event/4488604?app_id=epfl,http://www.bandsintown.com/venue/330439,Lausanne,46.518799,6.63232,D!club,4488604,330439
Gypsy Sound System,http://www.bandsintown.com/GypsySoundSystem,2011-11-03T19:00:00,07,http://www.bandsintown.com/event/4402103?app_id=epfl,http://www.bandsintown.com/venue/1116701,GenèVe,46.2038099,6.1399589,Paladium,4402103,1116701
APPLAUSE,http://www.bandsintown.com/APPLAUSE,2011-11-03T19:00:00,VD,http://www.bandsintown.com/event/4493497?app_id=epfl,http://www.bandsintown.com/venue/963162,Lausanne,46.5210495,6.6315699,D! CLUB,4493497,963162
Cheveu,http://www.bandsintown.com/Cheveu,2011-11-03T20:00:00,Etr,http://www.bandsintown.com/event/4703041?app_id=epfl,http://www.bandsintown.com/venue/794948,Lausanne,46.519894,6.632625,Le Romandie,4703041,794948
Charles Aznavour,http://www.bandsintown.com/CharlesAznavour,2011-11-03T20:30:00,,http://www.bandsintown.com/event/4241166?app_id=epfl,http://www.bandsintown.com/venue/334244,Geneve,46.233595,6.1122833,Arena Geneve,4241166,334244
Kombiticket 03.11.2011,http://www.bandsintown.com/Kombiticket03.11.2011,2011-11-03T19:30:00,,http://www.bandsintown.com/event/4710148?app_id=epfl,http://www.bandsintown.com/venue/908452,Bern,46.9407562,7.4442012,Dampfzentrale Turbinensaal,4710148,908452
Zachary Oberzan,http://www.bandsintown.com/ZacharyOberzan,2011-11-03T19:30:00,,http://www.bandsintown.com/event/4710148?app_id=epfl,http://www.bandsintown.com/venue/908452,Bern,46.9407562,7.4442012,Dampfzentrale Turbinensaal,4710148,908452
Tagespass,http://www.bandsintown.com/Tagespass,2011-11-03T10:00:00,,http://www.bandsintown.com/event/4710147?app_id=epfl,http://www.bandsintown.com/venue/997257,Zürich,47.4114136,8.5533615,Messezentrum,4710147,997257
Out of Order,http://www.bandsintown.com/OutOfOrder,2011-11-03T19:00:00,01,http://www.bandsintown.com/event/4677203?app_id=epfl,http://www.bandsintown.com/venue/1212671,Bulach,47.5166667,8.5333333,Thursday @ UG,4677203,1212671
Long Distance Calling,http://www.bandsintown.com/LongDistanceCalling,2011-11-03T19:00:00,01,http://www.bandsintown.com/event/4445020?app_id=epfl,http://www.bandsintown.com/venue/306293,Aarau,47.3833333,8.05,Kiff,4445020,306293
Balthazar,http://www.bandsintown.com/Balthazar,2011-11-03T19:00:00,Switzerland,http://www.bandsintown.com/event/4589187?app_id=epfl,http://www.bandsintown.com/venue/45985,Winterthur,47.494678,8.70794,Gaswerk,4589187,45985
Maissouille,http://www.bandsintown.com/Maissouille,2011-11-03T19:00:00,Switzerland,http://www.bandsintown.com/event/4459144?app_id=epfl,http://www.bandsintown.com/venue/331966,Zurich,47.386999,8.521115,Zürich,4459144,331966
Pat Metheny,http://www.bandsintown.com/PatMetheny,2011-11-03T19:00:00,Switzerland,http://www.bandsintown.com/event/4219282?app_id=epfl,http://www.bandsintown.com/venue/429255,Lucerne,47.051079,8.311669,KKL Luzern,4219282,429255
Abba Gold,http://www.bandsintown.com/AbbaGold,2011-11-03T20:00:00,SG,http://www.bandsintown.com/event/4656389?app_id=epfl,http://www.bandsintown.com/venue/981647,Wil,47.4631615,9.0416698,Stadtsaal,4656389,981647
We Invented Paris,http://www.bandsintown.com/WeInventedParis,2011-11-03T20:00:00,04,http://www.bandsintown.com/event/4710149?app_id=epfl,http://www.bandsintown.com/venue/980038,Basel,47.53994,7.60698,Hinterhof Bar,4710149,980038
Jerome Murry,http://www.bandsintown.com/JeromeMurry,2011-11-03T20:00:00,AG,http://www.bandsintown.com/event/4612142?app_id=epfl,http://www.bandsintown.com/venue/900282,Baden,47.47573,8.30397,Stanzerei,4612142,900282
Saint Lu,http://www.bandsintown.com/SaintLu,2011-11-03T20:00:00,11,http://www.bandsintown.com/event/4341850?app_id=epfl,http://www.bandsintown.com/venue/887117,Luzern,47.0833333,8.2666667,Schweizerhof Club,4341850,887117
The Baseballs,http://www.bandsintown.com/TheBaseballs,2011-11-03T20:00:00,01,http://www.bandsintown.com/event/4623561?app_id=epfl,http://www.bandsintown.com/venue/43060,Pratteln,47.5166667,7.6833333,Z7,4623561,43060
Listen to Polo.,http://www.bandsintown.com/ListenToPolo.,2011-11-03T20:00:00,BS,http://www.bandsintown.com/event/4693456?app_id=epfl,http://www.bandsintown.com/venue/1020290,Basel,47.53992,7.60672,Hinterhof,4693456,1020290
Anna Aaron,http://www.bandsintown.com/AnnaAaron,2011-11-03T20:00:00,04,http://www.bandsintown.com/event/4565223?app_id=epfl,http://www.bandsintown.com/venue/169941,Basel,47.5638072,7.5911254,Kaserne,4565223,169941
Otto Normal,http://www.bandsintown.com/OttoNormal,2011-11-03T21:00:00,BS,http://www.bandsintown.com/event/4620597?app_id=epfl,http://www.bandsintown.com/venue/1198487,Basel,47.55814,7.60118,Sud Basel,4620597,1198487
EYE CONTACT,http://www.bandsintown.com/EyeContact,2011-11-03T21:00:00,01,http://www.bandsintown.com/event/4677201?app_id=epfl,http://www.bandsintown.com/venue/1219534,Bulach,47.5166667,8.5333333,Thursday @ UG ->progressive dj set,4677201,1219534
Joyce Muniz,http://www.bandsintown.com/JoyceMuniz,2011-11-03T22:00:00,ZH,http://www.bandsintown.com/event/4371715?app_id=epfl,http://www.bandsintown.com/venue/547907,Zurich,47.3853683,8.5204697,Hive Club,4371715,547907
Alfatec,http://www.bandsintown.com/Alfatec,2011-11-03T22:00:00,Switzerland,http://www.bandsintown.com/event/4699737?app_id=epfl,http://www.bandsintown.com/venue/712578,Basel-City,47.568039,7.57256,Villa Rosenau,4699737,712578
Paddy and the Rats,http://www.bandsintown.com/PaddyAndTheRats,2011-11-03T20:00:00,SG,http://www.bandsintown.com/event/4703266?app_id=epfl,http://www.bandsintown.com/venue/358862,St. Gallen,47.42478,9.37882,Birreria,4703266,358862
Joseph Capriati,http://www.bandsintown.com/JosephCapriati,2011-11-04T19:00:00,Switzerland,http://www.bandsintown.com/event/4658499?app_id=epfl,http://www.bandsintown.com/venue/853608,Lausanne,46.518799,6.63232,D Club,4658499,853608
FM LAETI,http://www.bandsintown.com/FmLaeti,2011-11-04T19:00:00,23,http://www.bandsintown.com/event/4569192?app_id=epfl,http://www.bandsintown.com/venue/1180695,Lausanne,46.5333333,6.6666667,Club Ebullition - Bulle,4569192,1180695
Modeselektor,http://www.bandsintown.com/Modeselektor,2011-11-04T19:00:00,Switzerland,http://www.bandsintown.com/event/4589964?app_id=epfl,http://www.bandsintown.com/venue/1057211,Geneva,46.203933,6.136371,L'Usine,4589964,1057211
Glimpse,http://www.bandsintown.com/Glimpse,2011-11-04T19:00:00,,http://www.bandsintown.com/event/4386507?app_id=epfl,http://www.bandsintown.com/venue/1110858,Geneva,46.1983922,6.1422961,Milk Club,4386507,1110858
Scorpions,http://www.bandsintown.com/Scorpions,2011-11-04T20:00:00,,http://www.bandsintown.com/event/4672048?app_id=epfl,http://www.bandsintown.com/venue/334244,Geneve,46.233595,6.1122833,Arena Geneve,4672048,334244
Lynda Lemay,http://www.bandsintown.com/LyndaLemay,2011-11-04T20:30:00,Etr,http://www.bandsintown.com/event/4309799?app_id=epfl,http://www.bandsintown.com/venue/1018995,Geneve,46.209614,6.150724,THEATRE DU LEMAN,4309799,1018995
Snurfu,http://www.bandsintown.com/Snurfu,2011-11-04T21:00:00,VD,http://www.bandsintown.com/event/11854214?app_id=epfl,http://www.bandsintown.com/venue/1351762,La Sarraz,46.65435,6.5034599,La Bille,11854214,1351762
Groundation,http://www.bandsintown.com/Groundation,2011-11-04T21:00:00,06,http://www.bandsintown.com/event/4666780?app_id=epfl,http://www.bandsintown.com/venue/1215713,Fribourg,46.8,7.15,Fri-Son Fribourg,4666780,1215713
The Phew,http://www.bandsintown.com/ThePhew,2011-11-04T22:00:00,Canton Of Vaud,http://www.bandsintown.com/event/4646783?app_id=epfl,http://www.bandsintown.com/venue/1208133,Nyon,46.382359,6.23908,Route de Champ-Colin 10,4646783,1208133
Gelivan,http://www.bandsintown.com/Gelivan,2011-11-04T22:30:00,,http://www.bandsintown.com/event/5520710?app_id=epfl,http://www.bandsintown.com/venue/950431,Carouge,46.18331,6.141425,Le Box,5520710,950431
The Toxic Avenger,http://www.bandsintown.com/TheToxicAvenger,2011-11-04T23:00:00,12,http://www.bandsintown.com/event/4592857?app_id=epfl,http://www.bandsintown.com/venue/289103,Neuchatel,46.989078,6.92194,Case À Chocs,4592857,289103
Sideburn,http://www.bandsintown.com/Sideburn,2011-11-04T19:00:00,666,http://www.bandsintown.com/event/4329042?app_id=epfl,http://www.bandsintown.com/venue/1088278,Schweiz,46.9462074,7.4415879,Schweiz,4329042,1088278
KMFDM,http://www.bandsintown.com/KMFDM,2011-11-04T19:00:00,Berne,http://www.bandsintown.com/event/4333171?app_id=epfl,http://www.bandsintown.com/venue/1090143,Lyss,47.080503,7.294382,Kulturfabrik,4333171,1090143
Saint Lu,http://www.bandsintown.com/SaintLu,2011-11-04T20:00:00,,http://www.bandsintown.com/event/4357695?app_id=epfl,http://www.bandsintown.com/venue/1099462,Aarberg,47.0447658,7.2770793,Kulturzentrum,4357695,1099462
Guideline,http://www.bandsintown.com/Guideline,2011-11-04T20:00:00,05,http://www.bandsintown.com/event/4513863?app_id=epfl,http://www.bandsintown.com/venue/1017566,Lyss,47.0855698,7.304845,Opposition,4513863,1017566
Falling Down,http://www.bandsintown.com/FallingDown,2011-11-04T20:00:00,05,http://www.bandsintown.com/event/4543329?app_id=epfl,http://www.bandsintown.com/venue/805014,Bern,46.9166667,7.4666667,Graffiti,4543329,805014
77 Bombay Street,http://www.bandsintown.com/77BombayStreet,2011-11-04T20:00:00,Canton Of Solothurn,http://www.bandsintown.com/event/4616295?app_id=epfl,http://www.bandsintown.com/venue/833080,Solothurn,47.210541,7.53692,Kulturfabrik Kofmehl,4616295,833080
Choo Choo,http://www.bandsintown.com/ChooChoo,2011-11-04T22:00:00,Switzerland,http://www.bandsintown.com/event/4621115?app_id=epfl,http://www.bandsintown.com/venue/931037,Lyss,47.0666667,7.3,KUFA,4621115,931037
Konzerthalle Schaltzentrale,http://www.bandsintown.com/KonzerthalleSchaltzentrale,2011-11-04T22:00:00,01,http://www.bandsintown.com/event/4617790?app_id=epfl,http://www.bandsintown.com/venue/1197208,Balsthal,47.3166667,7.6833333,Latino-Salsa-Reggaeton Night,4617790,1197208
'77,http://www.bandsintown.com/%2777,2011-11-04T22:00:00,,http://www.bandsintown.com/event/4580833?app_id=epfl,http://www.bandsintown.com/venue/1184180,Bern,46.9780033,7.460922,Tibis Downstairs,4580833,1184180
BABY ANGEL PROD *B.A.P*,http://www.bandsintown.com/BabyAngelProd%2Ab.a.p%2A,2011-11-04T23:00:00,Berne,http://www.bandsintown.com/event/4623821?app_id=epfl,http://www.bandsintown.com/venue/1199582,Biel/Bienne,47.140888,7.247257,FRESH PIMPIN LE RETOUR DU PIMP,4623821,1199582
Parov Stelar,http://www.bandsintown.com/ParovStelar,2011-11-04T07:00:00,25,http://www.bandsintown.com/event/4401840?app_id=epfl,http://www.bandsintown.com/venue/147243,Winterthur,47.4975354,8.7222841,Salzhaus,4401840,147243
Nordportal Eventhalle Baden,http://www.bandsintown.com/NordportalEventhalleBaden,2011-11-04T10:00:00,01,http://www.bandsintown.com/event/4714185?app_id=epfl,http://www.bandsintown.com/venue/639666,Baden,47.4811889,8.3003268,Nordportal,4714185,639666
DJ LAUREN M,http://www.bandsintown.com/DjLaurenM,2011-11-04T12:00:00,,http://www.bandsintown.com/event/4667025?app_id=epfl,http://www.bandsintown.com/venue/868508,Zürich,47.3717637,8.5363913,Kaufleuten Festsaal,4667025,868508
DJ LEVENTINO -  THE NEW PAGE,http://www.bandsintown.com/DjLeventino-TheNewPage,2011-11-04T12:00:00,AG,http://www.bandsintown.com/event/4670946?app_id=epfl,http://www.bandsintown.com/venue/1173852,Baden,47.4754715,8.3057098,Kunstgütli,4670946,1173852
Fireforce,http://www.bandsintown.com/Fireforce,2011-11-04T19:00:00,Switzerland,http://www.bandsintown.com/event/4664834?app_id=epfl,http://www.bandsintown.com/venue/106464,Uster,47.34108,8.751285,Rock City,4664834,106464
Helvetic House,http://www.bandsintown.com/HelveticHouse,2011-11-04T19:00:00,25,http://www.bandsintown.com/event/4675595?app_id=epfl,http://www.bandsintown.com/venue/1218886,Zurich,47.3666667,8.55,OOC Kaufleuten Festsaal,4675595,1218886
Mondkopf,http://www.bandsintown.com/Mondkopf,2011-11-04T19:00:00,25,http://www.bandsintown.com/event/4561170?app_id=epfl,http://www.bandsintown.com/venue/1177292,Zurich,47.3666667,8.55,Zoo Festival,4561170,1177292
Riton,http://www.bandsintown.com/Riton,2011-11-04T19:00:00,25,http://www.bandsintown.com/event/4681592?app_id=epfl,http://www.bandsintown.com/venue/1221194,Zurich,47.3666667,8.55,Das Zoo Festival,4681592,1221194
Kellerkind,http://www.bandsintown.com/Kellerkind,2011-11-04T19:00:00,Schweiz,http://www.bandsintown.com/event/4580985?app_id=epfl,http://www.bandsintown.com/venue/1062444,Ittingen,47.4656,7.78492,EY5,4580985,1062444
Ongatu,http://www.bandsintown.com/Ongatu,2011-11-04T19:00:00,25,http://www.bandsintown.com/event/5287816?app_id=epfl,http://www.bandsintown.com/venue/1419044,Zurich,47.3666667,8.55,"LochNess, Benefiz für CareAct",5287816,1419044
Klaus Johann Grobe,http://www.bandsintown.com/KlausJohannGrobe,2011-11-04T19:00:00,Switzerland,http://www.bandsintown.com/event/12405146?app_id=epfl,http://www.bandsintown.com/venue/957732,Luzern,47.0833333,8.2666667,Gewerbehalle,12405146,957732
octanone,http://www.bandsintown.com/octanone,2011-11-04T19:00:00,04,http://www.bandsintown.com/event/4701629?app_id=epfl,http://www.bandsintown.com/venue/1062260,Basel,47.55817,7.60094,Sud,4701629,1062260
Samy Deluxe,http://www.bandsintown.com/SamyDeluxe,2011-11-04T19:30:00,,http://www.bandsintown.com/event/4494999?app_id=epfl,http://www.bandsintown.com/venue/755393,Zurich,47.385875,8.517408,Harterei Club,4494999,755393
Caro Emerald,http://www.bandsintown.com/CaroEmerald,2011-11-04T20:00:00,Switzerland,http://www.bandsintown.com/event/4443207?app_id=epfl,http://www.bandsintown.com/venue/44952,Zurich,47.371722,8.536468,Kaufleuten,4443207,44952
Other Lives,http://www.bandsintown.com/OtherLives,2011-11-04T20:00:00,Switzerland,http://www.bandsintown.com/event/4679118?app_id=epfl,http://www.bandsintown.com/venue/48122,Zurich,47.362215,8.522239,Abart,4679118,48122
iMoreez,http://www.bandsintown.com/iMoreez,2011-11-04T20:00:00,Canton Of Thurgau,http://www.bandsintown.com/event/4685777?app_id=epfl,http://www.bandsintown.com/venue/1222728,Hagenwil Bei Amriswil,47.528641,9.30788,Live und Pasta,4685777,1222728
Max Robbers,http://www.bandsintown.com/MaxRobbers,2011-11-04T21:00:00,25,http://www.bandsintown.com/event/4623762?app_id=epfl,http://www.bandsintown.com/venue/1089279,Wetzikon,47.3166667,8.7833333,Staff Club,4623762,1089279
JEAN LA COSTE,http://www.bandsintown.com/JeanLaCoste,2011-11-04T21:00:00,25,http://www.bandsintown.com/event/4623762?app_id=epfl,http://www.bandsintown.com/venue/1089279,Wetzikon,47.3166667,8.7833333,Staff Club,4623762,1089279
Dominique Jardin,http://www.bandsintown.com/DominiqueJardin,2011-11-04T22:00:00,ZH,http://www.bandsintown.com/event/4699973?app_id=epfl,http://www.bandsintown.com/venue/897636,Zurich,47.3528099,8.5538301,Lake Side,4699973,897636
Black Sun Empire,http://www.bandsintown.com/BlackSunEmpire,2011-11-04T22:00:00,01,http://www.bandsintown.com/event/4567376?app_id=epfl,http://www.bandsintown.com/venue/306293,Aarau,47.3833333,8.05,Kiff,4567376,306293
Colin Black,http://www.bandsintown.com/ColinBlack,2011-11-04T23:00:00,25,http://www.bandsintown.com/event/4710675?app_id=epfl,http://www.bandsintown.com/venue/1232055,Zurich,47.3666667,8.55,Closed Party,4710675,1232055
DJ LEVENTINO -  THE NEW PAGE,http://www.bandsintown.com/DjLeventino-TheNewPage,2011-11-04T23:00:00,25,http://www.bandsintown.com/event/4677232?app_id=epfl,http://www.bandsintown.com/venue/1074555,Zurich,47.3666667,8.55,Encore,4677232,1074555
BTK,http://www.bandsintown.com/BTK,2011-11-04T23:00:00,ZH,http://www.bandsintown.com/event/4515796?app_id=epfl,http://www.bandsintown.com/venue/547907,Zurich,47.3853683,8.5204697,Hive Club,4515796,547907
