artist_name,artist_url,event_datetime,event_venue.region,event_url,event_venue.url,event_venue.city,event_venue.latitude,event_venue.longitude,event_venue.name,event_id,event_venue.id
öff öff,http://www.bandsintown.com/%C3%B6ff%C3%B6ff,2012-02-02T20:00:00,,http://www.bandsintown.com/event/4931709?app_id=epfl,http://www.bandsintown.com/venue/908452,Bern,46.9407562,7.4442012,Dampfzentrale Turbinensaal,4931709,908452
Elina Duni Quartett,http://www.bandsintown.com/ElinaDuniQuartett,2012-02-02T20:30:00,Berne,http://www.bandsintown.com/event/4931710?app_id=epfl,http://www.bandsintown.com/venue/1305094,Thun,46.760703,7.623683,Konzepthalle6,4931710,1305094
octanone,http://www.bandsintown.com/octanone,2012-02-02T12:00:00,Switzerland,http://www.bandsintown.com/event/4832077?app_id=epfl,http://www.bandsintown.com/venue/984682,Basel-City,47.54874,7.58768,Hinterhof,4832077,984682
Dead to Me,http://www.bandsintown.com/DeadToMe,2012-02-02T19:00:00,Etr,http://www.bandsintown.com/event/4751663?app_id=epfl,http://www.bandsintown.com/venue/594255,Zurich,47.383297,8.539312,Dynamo,4751663,594255
Warp of Vices,http://www.bandsintown.com/WarpOfVices,2012-02-02T19:00:00,04,http://www.bandsintown.com/event/4758580?app_id=epfl,http://www.bandsintown.com/venue/459404,Basel,47.5666667,7.6,TBA,4758580,459404
Dobermann,http://www.bandsintown.com/Dobermann,2012-02-02T19:00:00,25,http://www.bandsintown.com/event/5661388?app_id=epfl,http://www.bandsintown.com/venue/1536347,Uster,47.3333333,8.7,Rock City supporting RHINO BUCKET,5661388,1536347
S.C.U.M.,http://www.bandsintown.com/S.C.U.M.,2012-02-02T19:00:00,,http://www.bandsintown.com/event/4824530?app_id=epfl,http://www.bandsintown.com/venue/1271491,Lucernce,47.0503348,8.3156129,Tribehaus,4824530,1271491
Holger Fritzsche,http://www.bandsintown.com/HolgerFritzsche,2012-02-02T19:30:00,,http://www.bandsintown.com/event/4931704?app_id=epfl,http://www.bandsintown.com/venue/1244429,Kloten,47.4440355,8.5822338,Zentrum Schluefweg,4931704,1244429
Grande Mothers Re,http://www.bandsintown.com/GrandeMothersRe,2012-02-02T19:30:00,ZH,http://www.bandsintown.com/event/4931705?app_id=epfl,http://www.bandsintown.com/venue/697731,Zurich,47.3882217,8.5194702,Exil,4931705,697731
The Dubliners,http://www.bandsintown.com/TheDubliners,2012-02-02T20:00:00,,http://www.bandsintown.com/event/4883456?app_id=epfl,http://www.bandsintown.com/venue/1291369,Basel,47.554566,7.588717,Stadtcasino Festsaal,4883456,1291369
Hucknall,http://www.bandsintown.com/Hucknall,2012-02-02T20:00:00,25,http://www.bandsintown.com/event/4759625?app_id=epfl,http://www.bandsintown.com/venue/170002,Zurich,47.410675,8.552307,Hallenstadion,4759625,170002
The Professor,http://www.bandsintown.com/TheProfessor,2012-02-02T20:00:00,04,http://www.bandsintown.com/event/4851276?app_id=epfl,http://www.bandsintown.com/venue/1130825,Basel,47.5666667,7.6,Cafe El Mundo,4851276,1130825
Manuel Stahlberger Solo,http://www.bandsintown.com/ManuelStahlbergerSolo,2012-02-02T20:00:00,Lucerne,http://www.bandsintown.com/event/4931708?app_id=epfl,http://www.bandsintown.com/venue/1305093,Ballwil,47.152817,8.319551,Waschhaus Margrethenhof,4931708,1305093
Marylane,http://www.bandsintown.com/Marylane,2012-02-02T20:30:00,Canton Of Zurich,http://www.bandsintown.com/event/4931712?app_id=epfl,http://www.bandsintown.com/venue/792010,Zurich,47.3666667,8.55,Papiersaal,4931712,792010
Brandy Butler,http://www.bandsintown.com/BrandyButler,2012-02-02T20:30:00,,http://www.bandsintown.com/event/4931713?app_id=epfl,http://www.bandsintown.com/venue/842323,Baden,47.4811889,8.3003268,Nordportal / Fjord,4931713,842323
THE FONXIONAIRES,http://www.bandsintown.com/TheFonxionaires,2012-02-02T20:30:00,,http://www.bandsintown.com/event/4931713?app_id=epfl,http://www.bandsintown.com/venue/842323,Baden,47.4811889,8.3003268,Nordportal / Fjord,4931713,842323
Tages-Anzeiger Act,http://www.bandsintown.com/Tages-anzeigerAct,2012-02-02T20:30:00,25,http://www.bandsintown.com/event/4931714?app_id=epfl,http://www.bandsintown.com/venue/10674,Zurich,47.3666667,8.55,Moods,4931714,10674
In Transit,http://www.bandsintown.com/InTransit,2012-02-02T20:30:00,,http://www.bandsintown.com/event/4931715?app_id=epfl,http://www.bandsintown.com/venue/313887,Zug,47.1815254,8.4836568,Chollerhalle,4931715,313887
Secret Sisters,http://www.bandsintown.com/SecretSisters,2012-02-02T21:00:00,,http://www.bandsintown.com/event/4931716?app_id=epfl,http://www.bandsintown.com/venue/1268624,Zürich,47.3435876,8.5357849,Rote Fabrik Clubraum,4931716,1268624
Donnerspass,http://www.bandsintown.com/Donnerspass,2012-02-02T21:00:00,Lucerne,http://www.bandsintown.com/event/4931717?app_id=epfl,http://www.bandsintown.com/venue/334152,Lucerne,47.044019,8.311746,Schüür,4931717,334152
Embryo,http://www.bandsintown.com/Embryo,2012-02-02T21:00:00,,http://www.bandsintown.com/event/4824768?app_id=epfl,http://www.bandsintown.com/venue/1271580,Basel,47.5596145,7.5806107,Villa Rosenau,4824768,1271580
Alcoholic Faith Mission,http://www.bandsintown.com/AlcoholicFaithMission,2012-02-02T19:00:00,GR,http://www.bandsintown.com/event/4824665?app_id=epfl,http://www.bandsintown.com/venue/820903,Chur,46.8477287,9.5277262,Selig,4824665,820903
the miserable rich,http://www.bandsintown.com/TheMiserableRich,2012-02-02T20:00:00,15,http://www.bandsintown.com/event/4783453?app_id=epfl,http://www.bandsintown.com/venue/1072759,Sankt Gallen,47.426381,9.373692,La Buena Onda,4783453,1072759
Ingo Oschmann,http://www.bandsintown.com/IngoOschmann,2012-02-02T20:00:00,,http://www.bandsintown.com/event/4931706?app_id=epfl,http://www.bandsintown.com/venue/996001,Chur,46.8601401,9.5286484,Kulturforum Würth Chur,4931706,996001
James Gruntz,http://www.bandsintown.com/JamesGruntz,2012-02-02T22:00:00,Grigioni,http://www.bandsintown.com/event/4866663?app_id=epfl,http://www.bandsintown.com/venue/1285317,Sankt Moritz,46.499267,9.841515,Hotel Kulm,4866663,1285317
Celeste,http://www.bandsintown.com/Celeste,2012-02-03T20:00:00,,http://www.bandsintown.com/event/4787209?app_id=epfl,http://www.bandsintown.com/venue/1258808,Martigny,46.1025948,7.0770551,A définir,4787209,1258808
Cie Ad-Apte,http://www.bandsintown.com/CieAd-apte,2012-02-03T20:30:00,23,http://www.bandsintown.com/event/4835223?app_id=epfl,http://www.bandsintown.com/venue/1275366,Lausanne,46.5333333,6.6666667,Maison de quartier de Chailly,4835223,1275366
CHAPEL HILL,http://www.bandsintown.com/ChapelHill,2012-02-03T20:30:00,Etr,http://www.bandsintown.com/event/4580079?app_id=epfl,http://www.bandsintown.com/venue/169961,Carouge,46.18505,6.14221,CHAT NOIR,4580079,169961
Selenium,http://www.bandsintown.com/Selenium,2012-02-03T21:00:00,06,http://www.bandsintown.com/event/4687968?app_id=epfl,http://www.bandsintown.com/venue/1223446,Fribourg,46.8,7.15,Le Tunnel / Acoustic session,4687968,1223446
Shake It Maschine,http://www.bandsintown.com/ShakeItMaschine,2012-02-03T22:00:00,12,http://www.bandsintown.com/event/4897636?app_id=epfl,http://www.bandsintown.com/venue/1294055,Neuchatel,47.0,6.9666667,"QKC, La Case à Chocs",4897636,1294055
The Dirty Papy **,http://www.bandsintown.com/TheDirtyPapy%2A%2A,2012-02-03T22:00:00,06,http://www.bandsintown.com/event/4900800?app_id=epfl,http://www.bandsintown.com/venue/1295117,Fribourg,46.8,7.15,XXème Siècle,4900800,1295117
Krisiun,http://www.bandsintown.com/Krisiun,2012-02-03T19:00:00,12,http://www.bandsintown.com/event/4924688?app_id=epfl,http://www.bandsintown.com/venue/1271540,Le Locle,47.0563386,6.7503852,Scarkrows,4924688,1271540
Malevolent Creation,http://www.bandsintown.com/MalevolentCreation,2012-02-03T19:00:00,12,http://www.bandsintown.com/event/4924688?app_id=epfl,http://www.bandsintown.com/venue/1271540,Le Locle,47.0563386,6.7503852,Scarkrows,4924688,1271540
Vital Remains,http://www.bandsintown.com/VitalRemains,2012-02-03T19:00:00,12,http://www.bandsintown.com/event/4924688?app_id=epfl,http://www.bandsintown.com/venue/1271540,Le Locle,47.0563386,6.7503852,Scarkrows,4924688,1271540
I Am the Avalanche,http://www.bandsintown.com/IAmTheAvalanche,2012-02-03T19:00:00,18,http://www.bandsintown.com/event/4766576?app_id=epfl,http://www.bandsintown.com/venue/1251960,Solothurn,47.2333333,7.5166667,Kofmehl (we're headlining!),4766576,1251960
The Xcerts,http://www.bandsintown.com/TheXcerts,2012-02-03T19:00:00,18,http://www.bandsintown.com/event/4766576?app_id=epfl,http://www.bandsintown.com/venue/1251960,Solothurn,47.2333333,7.5166667,Kofmehl (we're headlining!),4766576,1251960
The Ocean,http://www.bandsintown.com/TheOcean,2012-02-03T19:00:00,Switzerland,http://www.bandsintown.com/event/4867709?app_id=epfl,http://www.bandsintown.com/venue/931037,Lyss,47.0666667,7.3,KUFA,4867709,931037
Scream Your Name,http://www.bandsintown.com/ScreamYourName,2012-02-03T19:00:00,Switzerland,http://www.bandsintown.com/event/4867709?app_id=epfl,http://www.bandsintown.com/venue/931037,Lyss,47.0666667,7.3,KUFA,4867709,931037
Knackeboul,http://www.bandsintown.com/Knackeboul,2012-02-03T21:00:00,,http://www.bandsintown.com/event/4811096?app_id=epfl,http://www.bandsintown.com/venue/289084,Berne,46.956265,7.437954,Bierhubeli,4811096,289084
Terje Bakke,http://www.bandsintown.com/TerjeBakke,2012-02-03T02:00:00,11,http://www.bandsintown.com/event/4838435?app_id=epfl,http://www.bandsintown.com/venue/1196979,Luzern,47.0833333,8.2666667,ROK,4838435,1196979
SPORTEXPRESS HCD Fancar nach Davos,http://www.bandsintown.com/SportexpressHcdFancarNachDavos,2012-02-03T16:45:00,,http://www.bandsintown.com/event/4931719?app_id=epfl,http://www.bandsintown.com/venue/840863,Luzern,47.0490818,8.313788,Luzern,4931719,840863
Vaillant Arena,http://www.bandsintown.com/VaillantArena,2012-02-03T16:45:00,,http://www.bandsintown.com/event/4931719?app_id=epfl,http://www.bandsintown.com/venue/840863,Luzern,47.0490818,8.313788,Luzern,4931719,840863
Cutline,http://www.bandsintown.com/Cutline,2012-02-03T19:00:00,25,http://www.bandsintown.com/event/4813079?app_id=epfl,http://www.bandsintown.com/venue/1267461,Zurich,47.3666667,8.55,Bass Palais at X-Tra,4813079,1267461
Death by Stereo,http://www.bandsintown.com/DeathByStereo,2012-02-03T19:00:00,01,http://www.bandsintown.com/event/4617340?app_id=epfl,http://www.bandsintown.com/venue/306293,Aarau,47.3833333,8.05,Kiff,4617340,306293
Alcoholic Faith Mission,http://www.bandsintown.com/AlcoholicFaithMission,2012-02-03T19:00:00,01,http://www.bandsintown.com/event/4617340?app_id=epfl,http://www.bandsintown.com/venue/306293,Aarau,47.3833333,8.05,Kiff,4617340,306293
präsentiert vom Lions Club Zollikon,http://www.bandsintown.com/Pr%C3%A4sentiertVomLionsClubZollikon,2012-02-03T19:00:00,,http://www.bandsintown.com/event/4931720?app_id=epfl,http://www.bandsintown.com/venue/995260,Zollikon,47.3382694,8.5759564,Gemeindesaal,4931720,995260
The Dubliners,http://www.bandsintown.com/TheDubliners,2012-02-03T20:00:00,25,http://www.bandsintown.com/event/4883459?app_id=epfl,http://www.bandsintown.com/venue/672543,Zurich,47.3666667,8.55,Spirgarten,4883459,672543
The Professor,http://www.bandsintown.com/TheProfessor,2012-02-03T20:00:00,04,http://www.bandsintown.com/event/4828958?app_id=epfl,http://www.bandsintown.com/venue/1273083,Allschwil,47.55,7.5333333,Rest. Jagerstube,4828958,1273083
Opus C Voll Riniken,http://www.bandsintown.com/OpusCVollRiniken,2012-02-03T20:00:00,Canton Of Aargau,http://www.bandsintown.com/event/4907810?app_id=epfl,http://www.bandsintown.com/venue/1297498,Ueken,47.48177,8.05268,20:00 Uhr OpenAir,4907810,1297498
Hucknall,http://www.bandsintown.com/Hucknall,2012-02-03T20:00:00,25,http://www.bandsintown.com/event/4759626?app_id=epfl,http://www.bandsintown.com/venue/170002,Zurich,47.410675,8.552307,Hallenstadion,4759626,170002
Two Tons of Steel,http://www.bandsintown.com/TwoTonsOfSteel,2012-02-03T20:00:00,Canton Of Zurich,http://www.bandsintown.com/event/4813738?app_id=epfl,http://www.bandsintown.com/venue/1267657,Zurich,47.377039,8.53951,Albigustli,4813738,1267657
octanone,http://www.bandsintown.com/octanone,2012-02-03T21:00:00,ZH,http://www.bandsintown.com/event/4701909?app_id=epfl,http://www.bandsintown.com/venue/289112,Winterthur,47.4947815,8.7179403,Kraftfeld,4701909,289112
DJ LEVENTINO -  THE NEW PAGE,http://www.bandsintown.com/DjLeventino-TheNewPage,2012-02-03T21:00:00,01,http://www.bandsintown.com/event/4774372?app_id=epfl,http://www.bandsintown.com/venue/1254578,Baden,47.4666667,8.3,Kunsthouse @ Kunstgütli,4774372,1254578
Colin Black,http://www.bandsintown.com/ColinBlack,2012-02-03T21:30:00,Canton Of Zurich,http://www.bandsintown.com/event/4851037?app_id=epfl,http://www.bandsintown.com/venue/1270084,Dietikon,47.419094,8.394329,Nachtschicht,4851037,1270084
Raphelson,http://www.bandsintown.com/Raphelson,2012-02-03T21:30:00,01,http://www.bandsintown.com/event/4808807?app_id=epfl,http://www.bandsintown.com/venue/351795,Lausanne,47.514647,8.232066,Le Bourg,4808807,351795
DJ JSebK,http://www.bandsintown.com/DjJsebk,2012-02-03T22:00:00,Switzerland,http://www.bandsintown.com/event/4807880?app_id=epfl,http://www.bandsintown.com/venue/328973,Zurich,47.388726,8.525219,Club Indochine,4807880,328973
Hands Solo,http://www.bandsintown.com/HandsSolo,2012-02-03T23:00:00,25,http://www.bandsintown.com/event/4894007?app_id=epfl,http://www.bandsintown.com/venue/1292607,Zürich,47.3693543,8.5334156,Jade,4894007,1292607
Warp of Vices,http://www.bandsintown.com/WarpOfVices,2012-02-03T19:00:00,,http://www.bandsintown.com/event/4758581?app_id=epfl,http://www.bandsintown.com/venue/253038,Davos,46.8043821,9.8368549,Box,4758581,253038
Sgaffy,http://www.bandsintown.com/Sgaffy,2012-02-03T22:00:00,20,http://www.bandsintown.com/event/4871855?app_id=epfl,http://www.bandsintown.com/venue/1287642,Monte Carasso,46.1833333,9.0,Carnevale Monte,4871855,1287642
Meghe Music,http://www.bandsintown.com/MegheMusic,2012-02-03T23:00:00,TI,http://www.bandsintown.com/event/4907917?app_id=epfl,http://www.bandsintown.com/venue/1013537,Mendrisio,45.8754196,8.9804897,Arena Live,4907917,1013537
Shot Guns (Guns N' Roses tribute band),http://www.bandsintown.com/ShotGuns%28gunsN%27RosesTributeBand%29,2012-02-03T23:00:00,TI,http://www.bandsintown.com/event/4907917?app_id=epfl,http://www.bandsintown.com/venue/1013537,Mendrisio,45.8754196,8.9804897,Arena Live,4907917,1013537
Hell's Kitchen,http://www.bandsintown.com/Hell%27sKitchen,2012-02-04T19:00:00,23,http://www.bandsintown.com/event/4802397?app_id=epfl,http://www.bandsintown.com/venue/820913,Yverdon-Les-Bains,46.7833333,6.65,Théâtre de l'Echandole,4802397,820913
My Autumn,http://www.bandsintown.com/MyAutumn,2012-02-04T19:00:00,VD,http://www.bandsintown.com/event/4734630?app_id=epfl,http://www.bandsintown.com/venue/470123,Moudon,46.6694489,6.7944598,Les Prisons,4734630,470123
some kind of noise,http://www.bandsintown.com/SomeKindOfNoise,2012-02-04T19:00:00,VD,http://www.bandsintown.com/event/4734630?app_id=epfl,http://www.bandsintown.com/venue/470123,Moudon,46.6694489,6.7944598,Les Prisons,4734630,470123
Make Me A Donut,http://www.bandsintown.com/MakeMeADonut,2012-02-04T19:00:00,VD,http://www.bandsintown.com/event/4734630?app_id=epfl,http://www.bandsintown.com/venue/470123,Moudon,46.6694489,6.7944598,Les Prisons,4734630,470123
Celeste,http://www.bandsintown.com/Celeste,2012-02-04T20:30:00,,http://www.bandsintown.com/event/4787210?app_id=epfl,http://www.bandsintown.com/venue/1258809,Fribourg,46.8016663,7.1455683,A définir,4787210,1258809
Cie Ad-Apte,http://www.bandsintown.com/CieAd-apte,2012-02-04T20:30:00,23,http://www.bandsintown.com/event/4835225?app_id=epfl,http://www.bandsintown.com/venue/1275366,Lausanne,46.5333333,6.6666667,Maison de quartier de Chailly,4835225,1275366
Spectacle One Man Show de Samir Alic,http://www.bandsintown.com/SpectacleOneManShowDeSamirAlic,2012-02-04T20:30:00,,http://www.bandsintown.com/event/4937394?app_id=epfl,http://www.bandsintown.com/venue/1306891,Monthey,46.250079,6.950001,P'tit Théâtre de la Vièze,4937394,1306891
Dear Deër,http://www.bandsintown.com/DearDe%C3%ABr,2012-02-04T21:00:00,,http://www.bandsintown.com/event/12270436?app_id=epfl,http://www.bandsintown.com/venue/950431,Carouge,46.18331,6.141425,Le Box,12270436,950431
MARC PERRENOUD TRIO,http://www.bandsintown.com/MarcPerrenoudTrio,2012-02-04T21:00:00,Etr,http://www.bandsintown.com/event/4937401?app_id=epfl,http://www.bandsintown.com/venue/928437,Fribourg,46.80382,7.168626,La Spirale,4937401,928437
Soiree 28 Gold,http://www.bandsintown.com/Soiree28Gold,2012-02-04T22:00:00,Geneva,http://www.bandsintown.com/event/4814687?app_id=epfl,http://www.bandsintown.com/venue/1267916,Satigny,46.21549,6.033025,Halle des Sablieres,4814687,1267916
isolated lines,http://www.bandsintown.com/IsolatedLines,2012-02-04T22:00:00,06,http://www.bandsintown.com/event/6173678?app_id=epfl,http://www.bandsintown.com/venue/1679387,Fribourg,46.8,7.15,LE XXème,6173678,1679387
Dj Simonsen,http://www.bandsintown.com/DjSimonsen,2012-02-04T22:00:00,23,http://www.bandsintown.com/event/4854778?app_id=epfl,http://www.bandsintown.com/venue/1258194,Lausanne,46.5333333,6.6666667,Soho Bar,4854778,1258194
Aprod,http://www.bandsintown.com/Aprod,2012-02-04T23:00:00,23,http://www.bandsintown.com/event/4779593?app_id=epfl,http://www.bandsintown.com/venue/1256416,Lausanne,46.5333333,6.6666667,Jet Lag Club,4779593,1256416
DJ Tatana,http://www.bandsintown.com/DjTatana,2012-02-04T12:00:00,26,http://www.bandsintown.com/event/4902888?app_id=epfl,http://www.bandsintown.com/venue/1295978,Saignelégier,47.255896,6.995409,La Trappe,4902888,1295978
öff öff,http://www.bandsintown.com/%C3%B6ff%C3%B6ff,2012-02-04T20:00:00,,http://www.bandsintown.com/event/4937393?app_id=epfl,http://www.bandsintown.com/venue/908452,Bern,46.9407562,7.4442012,Dampfzentrale Turbinensaal,4937393,908452
Sarah Bowman,http://www.bandsintown.com/SarahBowman,2012-02-04T20:00:00,BE,http://www.bandsintown.com/event/4849102?app_id=epfl,http://www.bandsintown.com/venue/1010346,Berne,46.9594688,7.4518399,La Cappella,4849102,1010346
Shake It!,http://www.bandsintown.com/ShakeIt%21,2012-02-04T21:00:00,Canton Of Solothurn,http://www.bandsintown.com/event/4937398?app_id=epfl,http://www.bandsintown.com/venue/833080,Solothurn,47.210541,7.53692,Kulturfabrik Kofmehl,4937398,833080
The Situation,http://www.bandsintown.com/TheSituation,2012-02-04T22:00:00,05,http://www.bandsintown.com/event/4832646?app_id=epfl,http://www.bandsintown.com/venue/1060395,Bern,46.9166667,7.4666667,Wankdorf Club,4832646,1060395
DJ Marcy,http://www.bandsintown.com/DjMarcy,2012-02-04T22:00:00,05,http://www.bandsintown.com/event/4832646?app_id=epfl,http://www.bandsintown.com/venue/1060395,Bern,46.9166667,7.4666667,Wankdorf Club,4832646,1060395
Bravo Hits Party,http://www.bandsintown.com/BravoHitsParty,2012-02-04T22:00:00,,http://www.bandsintown.com/event/4937411?app_id=epfl,http://www.bandsintown.com/venue/289084,Berne,46.956265,7.437954,Bierhubeli,4937411,289084
Fraktion Tanz,http://www.bandsintown.com/FraktionTanz,2012-02-04T23:00:00,,http://www.bandsintown.com/event/4937415?app_id=epfl,http://www.bandsintown.com/venue/351773,Bern,46.9383456,7.4424018,Gaskessel,4937415,351773
fachKraft,http://www.bandsintown.com/fachKraft,2012-02-04T00:00:00,01,http://www.bandsintown.com/event/4803330?app_id=epfl,http://www.bandsintown.com/venue/1264053,Bulach,47.5166667,8.5333333,UG Bülach (Ueberschall),4803330,1264053
Hucknall,http://www.bandsintown.com/Hucknall,2012-02-04T02:00:00,25,http://www.bandsintown.com/event/4759627?app_id=epfl,http://www.bandsintown.com/venue/170002,Zurich,47.410675,8.552307,Hallenstadion,4759627,170002
The Blues Band,http://www.bandsintown.com/TheBluesBand,2012-02-04T12:00:00,Switzerland,http://www.bandsintown.com/event/4497087?app_id=epfl,http://www.bandsintown.com/venue/44952,Zurich,47.371722,8.536468,Kaufleuten,4497087,44952
Fred Lilla,http://www.bandsintown.com/FredLilla,2012-02-04T12:00:00,Switzerland,http://www.bandsintown.com/event/4497087?app_id=epfl,http://www.bandsintown.com/venue/44952,Zurich,47.371722,8.536468,Kaufleuten,4497087,44952
EDX,http://www.bandsintown.com/EDX,2012-02-04T12:00:00,Switzerland,http://www.bandsintown.com/event/4497087?app_id=epfl,http://www.bandsintown.com/venue/44952,Zurich,47.371722,8.536468,Kaufleuten,4497087,44952
Blueprint Artists,http://www.bandsintown.com/BlueprintArtists,2012-02-04T12:00:00,25,http://www.bandsintown.com/event/4900842?app_id=epfl,http://www.bandsintown.com/venue/1295140,Zurich,47.3666667,8.55,Alex Niggemann@ Blok,4900842,1295140
Dropkick Murphys,http://www.bandsintown.com/DropkickMurphys,2012-02-04T18:00:00,Etr,http://www.bandsintown.com/event/4746500?app_id=epfl,http://www.bandsintown.com/venue/986964,Zuerich,47.387318,8.499865,KOMPLEX 457,4746500,986964
Masquerade,http://www.bandsintown.com/Masquerade,2012-02-04T18:00:00,Etr,http://www.bandsintown.com/event/4746500?app_id=epfl,http://www.bandsintown.com/venue/986964,Zuerich,47.387318,8.499865,KOMPLEX 457,4746500,986964
Bob Sinclar,http://www.bandsintown.com/BobSinclar,2012-02-04T18:00:00,Etr,http://www.bandsintown.com/event/4746500?app_id=epfl,http://www.bandsintown.com/venue/986964,Zuerich,47.387318,8.499865,KOMPLEX 457,4746500,986964
Huge Puppies,http://www.bandsintown.com/HugePuppies,2012-02-04T18:00:00,Etr,http://www.bandsintown.com/event/4746500?app_id=epfl,http://www.bandsintown.com/venue/986964,Zuerich,47.387318,8.499865,KOMPLEX 457,4746500,986964
Ite Missa Est,http://www.bandsintown.com/IteMissaEst,2012-02-04T19:00:00,Canton Of Zurich,http://www.bandsintown.com/event/4842820?app_id=epfl,http://www.bandsintown.com/venue/1269720,Dietikon,47.403889,8.40369,Sounddock,4842820,1269720
M A N I K,http://www.bandsintown.com/MANIK,2012-02-04T19:00:00,25,http://www.bandsintown.com/event/4792143?app_id=epfl,http://www.bandsintown.com/venue/1011458,Zurich,47.388031,8.51756,Pfingstweide,4792143,1011458
Jerry Bouthier,http://www.bandsintown.com/JerryBouthier,2012-02-04T19:00:00,25,http://www.bandsintown.com/event/4753798?app_id=epfl,http://www.bandsintown.com/venue/1031164,Zurich,47.3666667,8.55,Exil Club,4753798,1031164
Deejay MO-A-LEE (Offizielle Fanpage),http://www.bandsintown.com/DeejayMo-a-lee%28offizielleFanpage%29,2012-02-04T19:00:00,25,http://www.bandsintown.com/event/4876785?app_id=epfl,http://www.bandsintown.com/venue/1289241,Wetzikon,47.3166667,8.7833333,Evita Club,4876785,1289241
Elecdruids,http://www.bandsintown.com/Elecdruids,2012-02-04T20:00:00,Canton Of Zug,http://www.bandsintown.com/event/4712448?app_id=epfl,http://www.bandsintown.com/venue/1238538,Zug,47.137184,8.526365,Amplidudes Records Label Night,4712448,1238538
Psycroptic,http://www.bandsintown.com/Psycroptic,2012-02-04T20:00:00,25,http://www.bandsintown.com/event/4801833?app_id=epfl,http://www.bandsintown.com/venue/818325,Dietikon,47.397315,8.413533,soundDock 14,4801833,818325
Origin,http://www.bandsintown.com/Origin,2012-02-04T20:00:00,25,http://www.bandsintown.com/event/4801833?app_id=epfl,http://www.bandsintown.com/venue/818325,Dietikon,47.397315,8.413533,soundDock 14,4801833,818325
