artist_name,artist_url,event_datetime,event_venue.region,event_url,event_venue.url,event_venue.city,event_venue.latitude,event_venue.longitude,event_venue.name,event_id,event_venue.id
Leech,http://www.bandsintown.com/Leech,2012-03-02T20:30:00,AG,http://www.bandsintown.com/event/4674319?app_id=epfl,http://www.bandsintown.com/venue/1032639,Aarau,47.3986893,8.0636997,KiFF Aarau,4674319,1032639
DJ Jan Chavez *Official Fanpage*,http://www.bandsintown.com/DjJanChavez%2AofficialFanpage%2A,2012-03-02T20:30:00,01,http://www.bandsintown.com/event/4817940?app_id=epfl,http://www.bandsintown.com/venue/1259243,Villmergen,47.35,8.25,Träff,4817940,1259243
HotRock,http://www.bandsintown.com/HotRock,2012-03-02T20:30:00,LU,http://www.bandsintown.com/event/4988336?app_id=epfl,http://www.bandsintown.com/venue/1322128,Lucerne,47.0529709,8.3071404,Stadtkeller Luzern,4988336,1322128
Big Bad Mother's House,http://www.bandsintown.com/BigBadMother%27sHouse,2012-03-02T20:30:00,Switzerland,http://www.bandsintown.com/event/5030080?app_id=epfl,http://www.bandsintown.com/venue/45985,Winterthur,47.494678,8.70794,Gaswerk,5030080,45985
octanone,http://www.bandsintown.com/octanone,2012-03-02T21:00:00,01,http://www.bandsintown.com/event/4835658?app_id=epfl,http://www.bandsintown.com/venue/1275559,Aaray,47.3833333,8.05,Kiff Foyer,4835658,1275559
DJ LEVENTINO -  THE NEW PAGE,http://www.bandsintown.com/DjLeventino-TheNewPage,2012-03-02T21:00:00,01,http://www.bandsintown.com/event/4997230?app_id=epfl,http://www.bandsintown.com/venue/1254578,Baden,47.4666667,8.3,Kunsthouse @ Kunstgütli,4997230,1254578
DJ JSebK,http://www.bandsintown.com/DjJsebk,2012-03-02T22:00:00,ZH,http://www.bandsintown.com/event/4971776?app_id=epfl,http://www.bandsintown.com/venue/1234830,Zurich,47.3711395,8.5399799,Icon Club,4971776,1234830
MrPeerless Official Fanpage,http://www.bandsintown.com/MrpeerlessOfficialFanpage,2012-03-02T22:00:00,25,http://www.bandsintown.com/event/4979200?app_id=epfl,http://www.bandsintown.com/venue/1049806,Zurich,47.3666667,8.55,X-Ces,4979200,1049806
da fr3ak,http://www.bandsintown.com/DaFr3ak,2012-03-02T22:00:00,01,http://www.bandsintown.com/event/4974872?app_id=epfl,http://www.bandsintown.com/venue/1317399,Baden,47.4666667,8.3,DUB...STEP! @ Merkker,4974872,1317399
Max Robbers,http://www.bandsintown.com/MaxRobbers,2012-03-02T22:00:00,Switzerland,http://www.bandsintown.com/event/4979256?app_id=epfl,http://www.bandsintown.com/venue/972622,Basel-City,47.553902,7.58589,Excellent,4979256,972622
StereoHeroes,http://www.bandsintown.com/StereoHeroes,2012-03-02T22:00:00,25,http://www.bandsintown.com/event/4942719?app_id=epfl,http://www.bandsintown.com/venue/1308771,Zurich,47.38871,8.49614,SPACE 9,4942719,1308771
Quartus Saul,http://www.bandsintown.com/QuartusSaul,2012-03-02T22:00:00,AG,http://www.bandsintown.com/event/4964741?app_id=epfl,http://www.bandsintown.com/venue/535117,Baden,47.4757309,8.3039703,Merkker,4964741,535117
MrPeerless Official Fanpage,http://www.bandsintown.com/MrpeerlessOfficialFanpage,2012-03-02T22:00:00,25,http://www.bandsintown.com/event/4851444?app_id=epfl,http://www.bandsintown.com/venue/1280792,Zurich,47.3666667,8.55,Garden Club,4851444,1280792
Kruger (official),http://www.bandsintown.com/Kruger%28official%29,2012-03-02T22:00:00,BS,http://www.bandsintown.com/event/4940542?app_id=epfl,http://www.bandsintown.com/venue/323398,Basel,47.5590096,7.5952301,Hirscheneck,4940542,323398
Kruger,http://www.bandsintown.com/Kruger,2012-03-02T22:00:00,BS,http://www.bandsintown.com/event/4940542?app_id=epfl,http://www.bandsintown.com/venue/323398,Basel,47.5590096,7.5952301,Hirscheneck,4940542,323398
Awesome Tapes From Africa,http://www.bandsintown.com/AwesomeTapesFromAfrica,2012-03-02T22:30:00,01,http://www.bandsintown.com/event/5012912?app_id=epfl,http://www.bandsintown.com/venue/351795,Lausanne,47.514647,8.232066,Le Bourg,5012912,351795
Fred Linger,http://www.bandsintown.com/FredLinger,2012-03-02T23:00:00,BS,http://www.bandsintown.com/event/4977440?app_id=epfl,http://www.bandsintown.com/venue/768118,Basel,47.5740204,7.5687599,Borderline,4977440,768118
Jiser,http://www.bandsintown.com/Jiser,2012-03-02T23:00:00,25,http://www.bandsintown.com/event/5030009?app_id=epfl,http://www.bandsintown.com/venue/1336378,Zurich,47.3666667,8.55,Live @ Xces Club,5030009,1336378
Dubdave,http://www.bandsintown.com/Dubdave,2012-03-02T23:00:00,25,http://www.bandsintown.com/event/4916431?app_id=epfl,http://www.bandsintown.com/venue/1300299,Zurich,47.3666667,8.55,"Deep Noise @Blok, Zürich w/ [SLEEPER/THELEM/CUTKACHI]",4916431,1300299
DJ LEVENTINO -  THE NEW PAGE,http://www.bandsintown.com/DjLeventino-TheNewPage,2012-03-02T23:00:00,25,http://www.bandsintown.com/event/4882148?app_id=epfl,http://www.bandsintown.com/venue/1317828,Zurich,47.3666667,8.55,Varite @ Indochine,4882148,1317828
DJ Sanja,http://www.bandsintown.com/DjSanja,2012-03-02T23:00:00,25,http://www.bandsintown.com/event/5033111?app_id=epfl,http://www.bandsintown.com/venue/1337446,Zurich,47.3666667,8.55,V!OR Club,5033111,1337446
Adriatique,http://www.bandsintown.com/Adriatique,2012-03-02T23:59:00,ZH,http://www.bandsintown.com/event/4916747?app_id=epfl,http://www.bandsintown.com/venue/547907,Zurich,47.3853683,8.5204697,Hive Club,4916747,547907
Solomun (Official),http://www.bandsintown.com/Solomun%28official%29,2012-03-02T23:59:00,ZH,http://www.bandsintown.com/event/4916747?app_id=epfl,http://www.bandsintown.com/venue/547907,Zurich,47.3853683,8.5204697,Hive Club,4916747,547907
Dj Albertella,http://www.bandsintown.com/DjAlbertella,2012-03-02T12:00:00,,http://www.bandsintown.com/event/5012233?app_id=epfl,http://www.bandsintown.com/venue/1212047,Bellinzona,46.194461,9.024119,Chupito Club,5012233,1212047
Michele Franzini,http://www.bandsintown.com/MicheleFranzini,2012-03-02T21:00:00,20,http://www.bandsintown.com/event/5004676?app_id=epfl,http://www.bandsintown.com/venue/1328321,Lugano,46.012284,8.949659,Sassa Lounge @ Hotel Villa Sassa,5004676,1328321
The Angle,http://www.bandsintown.com/TheAngle,2012-03-02T21:00:00,20,http://www.bandsintown.com/event/5004676?app_id=epfl,http://www.bandsintown.com/venue/1328321,Lugano,46.012284,8.949659,Sassa Lounge @ Hotel Villa Sassa,5004676,1328321
Joram,http://www.bandsintown.com/Joram,2012-03-02T23:00:00,TI,http://www.bandsintown.com/event/4879879?app_id=epfl,http://www.bandsintown.com/venue/1290251,Ascona,46.1548299,8.76629,Club Seventy7,4879879,1290251
UNITE events & bookings,http://www.bandsintown.com/UniteEventsAndBookings,2012-03-02T23:00:00,TI,http://www.bandsintown.com/event/4879879?app_id=epfl,http://www.bandsintown.com/venue/1290251,Ascona,46.1548299,8.76629,Club Seventy7,4879879,1290251
Peaches,http://www.bandsintown.com/Peaches,2012-03-03T12:00:00,Switzerland,http://www.bandsintown.com/event/4945329?app_id=epfl,http://www.bandsintown.com/venue/853608,Lausanne,46.518799,6.63232,D Club,4945329,853608
Electronik Unity,http://www.bandsintown.com/ElectronikUnity,2012-03-03T12:00:00,07,http://www.bandsintown.com/event/4941748?app_id=epfl,http://www.bandsintown.com/venue/750373,Geneve,46.2,6.1666667,Platinum,4941748,750373
Celtic Legends III,http://www.bandsintown.com/CelticLegendsIii,2012-03-03T15:00:00,Etr,http://www.bandsintown.com/event/4780884?app_id=epfl,http://www.bandsintown.com/venue/1018995,Geneve,46.209614,6.150724,THEATRE DU LEMAN,4780884,1018995
James Newton Howard,http://www.bandsintown.com/JamesNewtonHoward,2012-03-03T18:30:00,,http://www.bandsintown.com/event/5039622?app_id=epfl,http://www.bandsintown.com/venue/1339215,Rue De Carouge,46.194612,6.1433033,Casino-Théâtre,5039622,1339215
Sylosis,http://www.bandsintown.com/Sylosis,2012-03-03T19:00:00,23,http://www.bandsintown.com/event/4777729?app_id=epfl,http://www.bandsintown.com/venue/805992,Yverdon-Les-Bains,46.7822027,6.6492077,Amalgame,4777729,805992
Exhumed,http://www.bandsintown.com/Exhumed,2012-03-03T19:00:00,Wallis,http://www.bandsintown.com/event/4838197?app_id=epfl,http://www.bandsintown.com/venue/80386,Martigny,46.101375,7.072902,Les Caves Du Manor,4838197,80386
Rotten Sound,http://www.bandsintown.com/RottenSound,2012-03-03T19:00:00,Wallis,http://www.bandsintown.com/event/4838197?app_id=epfl,http://www.bandsintown.com/venue/80386,Martigny,46.101375,7.072902,Les Caves Du Manor,4838197,80386
Magrudergrind,http://www.bandsintown.com/Magrudergrind,2012-03-03T19:00:00,Wallis,http://www.bandsintown.com/event/4838197?app_id=epfl,http://www.bandsintown.com/venue/80386,Martigny,46.101375,7.072902,Les Caves Du Manor,4838197,80386
R.Wan,http://www.bandsintown.com/R.Wan,2012-03-03T19:00:00,Ch),http://www.bandsintown.com/event/4710779?app_id=epfl,http://www.bandsintown.com/venue/915760,Nyon,46.3838021,6.2439331,L'USINE À GAZ,4710779,915760
Arnaud Rebotini,http://www.bandsintown.com/ArnaudRebotini,2012-03-03T19:00:00,,http://www.bandsintown.com/event/4927365?app_id=epfl,http://www.bandsintown.com/venue/1303612,Fribourg,46.803746,7.153683,Globull,4927365,1303612
Nosfell,http://www.bandsintown.com/Nosfell,2012-03-03T19:00:00,06,http://www.bandsintown.com/event/4806303?app_id=epfl,http://www.bandsintown.com/venue/1265164,Fribourg,46.8,7.15,Octopus,4806303,1265164
Textures,http://www.bandsintown.com/Textures,2012-03-03T20:00:00,23,http://www.bandsintown.com/event/4757842?app_id=epfl,http://www.bandsintown.com/venue/1179232,Yverdon-Les-Bains,46.781523,6.649523,Amalgame,4757842,1179232
VOICE OF RUIN,http://www.bandsintown.com/VoiceOfRuin,2012-03-03T20:00:00,23,http://www.bandsintown.com/event/4757842?app_id=epfl,http://www.bandsintown.com/venue/1179232,Yverdon-Les-Bains,46.781523,6.649523,Amalgame,4757842,1179232
ELISA JO,http://www.bandsintown.com/ElisaJo,2012-03-03T20:00:00,23,http://www.bandsintown.com/event/5007734?app_id=epfl,http://www.bandsintown.com/venue/1329380,Leysin,46.35,7.0166667,Festival Champs Open,5007734,1329380
Dj Simonsen,http://www.bandsintown.com/DjSimonsen,2012-03-03T22:00:00,23,http://www.bandsintown.com/event/4915880?app_id=epfl,http://www.bandsintown.com/venue/1258193,Lausanne,46.5333333,6.6666667,Cactus Club,4915880,1258193
ZΞRO,http://www.bandsintown.com/Z%CE%9ERO,2012-03-03T23:00:00,07,http://www.bandsintown.com/event/4964866?app_id=epfl,http://www.bandsintown.com/venue/920373,Geneva,46.2,6.1666667,Le Zoo Usine,4964866,920373
Aprod,http://www.bandsintown.com/Aprod,2012-03-03T23:00:00,Switzerland,http://www.bandsintown.com/event/4991004?app_id=epfl,http://www.bandsintown.com/venue/445051,Neuchâtel,46.99034,6.93112,Para club,4991004,445051
Aprod,http://www.bandsintown.com/Aprod,2012-03-03T23:00:00,23,http://www.bandsintown.com/event/4990952?app_id=epfl,http://www.bandsintown.com/venue/813255,Lausanne,46.5218661,6.6271658,MAD CLUB,4990952,813255
Gelivan,http://www.bandsintown.com/Gelivan,2012-03-03T23:00:00,GE,http://www.bandsintown.com/event/5903100?app_id=epfl,http://www.bandsintown.com/venue/1218419,Geneva,46.2117615,6.14779,Silencio,5903100,1218419
