artist_name,artist_url,event_venue.longitude,event_id,event_venue.id,event_venue.city,event_venue.region,event_venue.latitude,event_datetime,event_url,event_venue.url,event_venue.name
Josh Ritter,http://www.bandsintown.com/JoshRitter,8.536468,3182578,44952,Zurich,Switzerland,47.371722,2010-02-04T20:00:00,http://www.bandsintown.com/event/3182578?app_id=epfl,http://www.bandsintown.com/venue/44952,Kaufleuten
Alice Russell,http://www.bandsintown.com/AliceRussell,6.851925,3265615,306332,Vevey,Etr,46.472145,2010-02-05T19:00:00,http://www.bandsintown.com/event/3265615?app_id=epfl,http://www.bandsintown.com/venue/306332,ROCKING CHAIR
Piers Faccini,http://www.bandsintown.com/PiersFaccini,7.0666667,3301212,781478,Bulle,06,46.6166667,2010-02-05T19:00:00,http://www.bandsintown.com/event/3301212?app_id=epfl,http://www.bandsintown.com/venue/781478,Ebullition
The Sad Riders,http://www.bandsintown.com/TheSadRiders,7.0666667,3301212,781478,Bulle,06,46.6166667,2010-02-05T19:00:00,http://www.bandsintown.com/event/3301212?app_id=epfl,http://www.bandsintown.com/venue/781478,Ebullition
Féfé,http://www.bandsintown.com/F%C3%A9f%C3%A9,6.244082,3277159,313886,Nyon,Etr,46.38376,2010-02-05T19:00:00,http://www.bandsintown.com/event/3277159?app_id=epfl,http://www.bandsintown.com/venue/313886,USINE A GAZ
Trip In,http://www.bandsintown.com/TripIn,6.244082,3277159,313886,Nyon,Etr,46.38376,2010-02-05T19:00:00,http://www.bandsintown.com/event/3277159?app_id=epfl,http://www.bandsintown.com/venue/313886,USINE A GAZ
Mastodon,http://www.bandsintown.com/Mastodon,7.151038,3292358,275156,Fribourg,Etr,46.79489,2010-02-05T19:00:00,http://www.bandsintown.com/event/3292358?app_id=epfl,http://www.bandsintown.com/venue/275156,Fri-Son
Jacques Dutronc,http://www.bandsintown.com/JacquesDutronc,6.112283,3325643,798119,Geneve,Etr,46.233597,2010-02-05T20:00:00,http://www.bandsintown.com/event/3325643?app_id=epfl,http://www.bandsintown.com/venue/798119,ARENA DE GENEVE
Sidilarsen,http://www.bandsintown.com/Sidilarsen,7.6238799,3248460,388978,Thun,BE,46.7598381,2010-02-05T20:00:00,http://www.bandsintown.com/event/3248460?app_id=epfl,http://www.bandsintown.com/venue/388978,Café Bar Mokka
Nicki Parrott,http://www.bandsintown.com/NickiParrott,7.43941,3290446,306299,Berne,BE,46.96103,2010-02-05T20:00:00,http://www.bandsintown.com/event/3290446?app_id=epfl,http://www.bandsintown.com/venue/306299,Marians JazzRoom
Frantic,http://www.bandsintown.com/Frantic,7.455955,3188146,275155,Berne,Switzerland,46.948516,2010-02-05T20:00:00,http://www.bandsintown.com/event/3188146?app_id=epfl,http://www.bandsintown.com/venue/275155,Sous Soul
Estampie,http://www.bandsintown.com/Estampie,7.446175,3263907,809032,Berne,Switzerland,46.949208,2010-02-05T20:30:00,http://www.bandsintown.com/event/3263907?app_id=epfl,http://www.bandsintown.com/venue/809032,Französische Kirche / Eglise française réformée
Marc Hype,http://www.bandsintown.com/MarcHype,7.4426398,3254002,802218,Berne,BE,46.9495087,2010-02-05T23:00:00,http://www.bandsintown.com/event/3254002?app_id=epfl,http://www.bandsintown.com/venue/802218,Club Bonsoir
CS/SC CHRIS SLADE STEEL CIRCLE,http://www.bandsintown.com/Cs%252FscChrisSladeSteelCircle,7.694064,3275151,781432,Pratteln,Etr,47.52729,2010-02-05T19:00:00,http://www.bandsintown.com/event/3275151?app_id=epfl,http://www.bandsintown.com/venue/781432,Z7 Konzertfabrik
DJ Vadim,http://www.bandsintown.com/DjVadim,8.53397,3271803,390920,Zurich,25,47.374458,2010-02-05T20:00:00,http://www.bandsintown.com/event/3271803?app_id=epfl,http://www.bandsintown.com/venue/390920,Stall 6
The Dubliners,http://www.bandsintown.com/TheDubliners,8.4854202,3213184,773100,Zurich,ZH,47.3873901,2010-02-05T20:00:00,http://www.bandsintown.com/event/3213184?app_id=epfl,http://www.bandsintown.com/venue/773100,Neues Theater Spirgarten
Montserrat Caball&eacute;,http://www.bandsintown.com/MontserratCaballandeacute%3B,8.5379692,3102392,747154,Zurich,Canton Of Zurich,47.3660908,2010-02-05T20:00:00,http://www.bandsintown.com/event/3102392?app_id=epfl,http://www.bandsintown.com/venue/747154,Tonhalle zürich
Racoon,http://www.bandsintown.com/Racoon,9.5277262,3328240,820903,Chur,GR,46.8477287,2010-02-05T20:00:00,http://www.bandsintown.com/event/3328240?app_id=epfl,http://www.bandsintown.com/venue/820903,Selig
DJ Brain,http://www.bandsintown.com/DjBrain,9.4,3344825,825917,Sankt Gallen,15,47.4666667,2010-02-05T22:00:00,http://www.bandsintown.com/event/3344825?app_id=epfl,http://www.bandsintown.com/venue/825917,Glow Club
Fulgeance,http://www.bandsintown.com/Fulgeance,6.632625,3310878,794948,Lausanne,Etr,46.519894,2010-02-06T19:00:00,http://www.bandsintown.com/event/3310878?app_id=epfl,http://www.bandsintown.com/venue/794948,Le Romandie
DÉbruit,http://www.bandsintown.com/D%C3%89bruit,6.632625,3310878,794948,Lausanne,Etr,46.519894,2010-02-06T19:00:00,http://www.bandsintown.com/event/3310878?app_id=epfl,http://www.bandsintown.com/venue/794948,Le Romandie
NGOC,http://www.bandsintown.com/NGOC,6.632625,3310878,794948,Lausanne,Etr,46.519894,2010-02-06T19:00:00,http://www.bandsintown.com/event/3310878?app_id=epfl,http://www.bandsintown.com/venue/794948,Le Romandie
Wang Li,http://www.bandsintown.com/WangLi,7.0833333,6266507,1707797,Martigny,22,46.1,2010-02-06T19:00:00,http://www.bandsintown.com/event/6266507?app_id=epfl,http://www.bandsintown.com/venue/1707797,Festival Martigny
TRIBUTE NIGHT TO DEPECHE MODE,http://www.bandsintown.com/TributeNightToDepecheMode,6.851925,3159732,306332,Vevey,Etr,46.472145,2010-02-06T19:00:00,http://www.bandsintown.com/event/3159732?app_id=epfl,http://www.bandsintown.com/venue/306332,ROCKING CHAIR
Piers Faccini,http://www.bandsintown.com/PiersFaccini,6.244082,3260639,313886,Nyon,Etr,46.38376,2010-02-06T19:00:00,http://www.bandsintown.com/event/3260639?app_id=epfl,http://www.bandsintown.com/venue/313886,USINE A GAZ
The K,http://www.bandsintown.com/TheK,6.58955,3364638,830347,Renens,Switzerland,46.53487,2010-02-06T20:00:00,http://www.bandsintown.com/event/3364638?app_id=epfl,http://www.bandsintown.com/venue/830347,La Dépendance
BB Brunes,http://www.bandsintown.com/BbBrunes,6.61819,3107916,289098,Lausanne,Switzerland,46.522385,2010-02-06T20:30:00,http://www.bandsintown.com/event/3107916?app_id=epfl,http://www.bandsintown.com/venue/289098,Le Docks
Princess Superstar,http://www.bandsintown.com/PrincessSuperstar,6.63232,3339341,330439,Lausanne,Switzerland,46.518799,2010-02-06T22:00:00,http://www.bandsintown.com/event/3339341?app_id=epfl,http://www.bandsintown.com/venue/330439,D!club
Sole,http://www.bandsintown.com/Sole,7.440015,3290648,338840,Berne,Switzerland,46.953159,2010-02-06T20:00:00,http://www.bandsintown.com/event/3290648?app_id=epfl,http://www.bandsintown.com/venue/338840,Dachstock
Nicki Parrott,http://www.bandsintown.com/NickiParrott,7.43941,3290447,306299,Berne,BE,46.96103,2010-02-06T20:00:00,http://www.bandsintown.com/event/3290447?app_id=epfl,http://www.bandsintown.com/venue/306299,Marians JazzRoom
DJ Vadim,http://www.bandsintown.com/DjVadim,6.8457,3271804,786657,La Chaux-De-Fonds,12,47.113022,2010-02-06T20:00:00,http://www.bandsintown.com/event/3271804?app_id=epfl,http://www.bandsintown.com/venue/786657,Bikini Test
Treasure Fingers,http://www.bandsintown.com/TreasureFingers,7.4426398,3239740,802218,Berne,BE,46.9495087,2010-02-06T23:00:00,http://www.bandsintown.com/event/3239740?app_id=epfl,http://www.bandsintown.com/venue/802218,Club Bonsoir
Itchy Poopzkid,http://www.bandsintown.com/ItchyPoopzkid,8.527116,3296788,170005,Zurich,Switzerland,47.375485,2010-02-06T19:00:00,http://www.bandsintown.com/event/3296788?app_id=epfl,http://www.bandsintown.com/venue/170005,Volkshaus
Assemblage 23,http://www.bandsintown.com/Assemblage23,8.538435,3263501,808961,Zurich,Switzerland,47.384097,2010-02-06T20:00:00,http://www.bandsintown.com/event/3263501?app_id=epfl,http://www.bandsintown.com/venue/808961,"Dynamo, Grosser Saal"
Grendel,http://www.bandsintown.com/Grendel,8.538435,3263501,808961,Zurich,Switzerland,47.384097,2010-02-06T20:00:00,http://www.bandsintown.com/event/3263501?app_id=epfl,http://www.bandsintown.com/venue/808961,"Dynamo, Grosser Saal"
Free,http://www.bandsintown.com/Free,8.521115,3359922,331966,Zurich,Switzerland,47.386999,2010-02-06T20:00:00,http://www.bandsintown.com/event/3359922?app_id=epfl,http://www.bandsintown.com/venue/331966,Zürich
The Baseballs,http://www.bandsintown.com/TheBaseballs,7.6,3209410,747119,Basel,04,47.5666667,2010-02-06T21:00:00,http://www.bandsintown.com/event/3209410?app_id=epfl,http://www.bandsintown.com/venue/747119,Konzertfabrik Z7
Manuel Carranco,http://www.bandsintown.com/ManuelCarranco,8.53955,3190666,792195,Zurich,Switzerland,47.37706,2010-02-06T23:00:00,http://www.bandsintown.com/event/3190666?app_id=epfl,http://www.bandsintown.com/venue/792195,Lotus Club
Marc Hype,http://www.bandsintown.com/MarcHype,7.58768,3346624,826724,Basel-City,Switzerland,47.54874,2010-02-06T23:00:00,http://www.bandsintown.com/event/3346624?app_id=epfl,http://www.bandsintown.com/venue/826724,Erlkönig
The Dubliners,http://www.bandsintown.com/TheDubliners,9.380016,3216935,773211,Sankt Gallen,Switzerland,47.427515,2010-02-06T20:00:00,http://www.bandsintown.com/event/3216935?app_id=epfl,http://www.bandsintown.com/venue/773211,Tonhalle St. Gallen
Jeff Albert,http://www.bandsintown.com/JeffAlbert,9.0333333,3322937,820033,Chiasso,20,45.8333333,2010-02-06T20:30:00,http://www.bandsintown.com/event/3322937?app_id=epfl,http://www.bandsintown.com/venue/820033,Spazio Officina
JUSTE DEBOUT SUISSE 2010,http://www.bandsintown.com/JusteDeboutSuisse2010,6.117974,3310871,817998,Petit-Lancy,Switzerland,46.190227,2010-02-07T19:00:00,http://www.bandsintown.com/event/3310871?app_id=epfl,http://www.bandsintown.com/venue/817998,SALLE OMNISPORT DU PETIT LANCY
Depedro,http://www.bandsintown.com/Depedro,7.5333333,3266187,293619,Rubigen,05,46.9,2010-02-07T19:00:00,http://www.bandsintown.com/event/3266187?app_id=epfl,http://www.bandsintown.com/venue/293619,Muhle Hunziken
The Dubliners,http://www.bandsintown.com/TheDubliners,7.5886898,3213185,169943,Basel,BS,47.5545998,2010-02-07T19:00:00,http://www.bandsintown.com/event/3213185?app_id=epfl,http://www.bandsintown.com/venue/169943,Stadtcasino Basel
David Gray,http://www.bandsintown.com/DavidGray,8.55,3222264,275159,Zurich,25,47.3666667,2010-02-07T19:30:00,http://www.bandsintown.com/event/3222264?app_id=epfl,http://www.bandsintown.com/venue/275159,X-tra
The Baseballs,http://www.bandsintown.com/TheBaseballs,8.5168115,3262301,772987,Zürich,25,47.3868602,2010-02-07T20:00:00,http://www.bandsintown.com/event/3262301?app_id=epfl,http://www.bandsintown.com/venue/772987,Maag Music / Event Hall
Fu Manchu,http://www.bandsintown.com/FuManchu,6.61819,3262658,289098,Lausanne,Switzerland,46.522385,2010-02-08T19:00:00,http://www.bandsintown.com/event/3262658?app_id=epfl,http://www.bandsintown.com/venue/289098,Le Docks
Stereophonics,http://www.bandsintown.com/Stereophonics,8.55,3362721,275159,Zurich,25,47.3666667,2010-02-08T20:00:00,http://www.bandsintown.com/event/3362721?app_id=epfl,http://www.bandsintown.com/venue/275159,X-tra
All Shall Perish,http://www.bandsintown.com/AllShallPerish,8.527116,3023309,170005,Zurich,Switzerland,47.375485,2010-02-08T20:00:00,http://www.bandsintown.com/event/3023309?app_id=epfl,http://www.bandsintown.com/venue/170005,Volkshaus
Machine Head,http://www.bandsintown.com/MachineHead,8.527116,3023309,170005,Zurich,Switzerland,47.375485,2010-02-08T20:00:00,http://www.bandsintown.com/event/3023309?app_id=epfl,http://www.bandsintown.com/venue/170005,Volkshaus
Bleeding Through,http://www.bandsintown.com/BleedingThrough,8.527116,3023309,170005,Zurich,Switzerland,47.375485,2010-02-08T20:00:00,http://www.bandsintown.com/event/3023309?app_id=epfl,http://www.bandsintown.com/venue/170005,Volkshaus
Jamey Jasta,http://www.bandsintown.com/JameyJasta,8.527116,3023309,170005,Zurich,Switzerland,47.375485,2010-02-08T20:00:00,http://www.bandsintown.com/event/3023309?app_id=epfl,http://www.bandsintown.com/venue/170005,Volkshaus
Hatebreed,http://www.bandsintown.com/Hatebreed,8.527116,3023309,170005,Zurich,Switzerland,47.375485,2010-02-08T20:00:00,http://www.bandsintown.com/event/3023309?app_id=epfl,http://www.bandsintown.com/venue/170005,Volkshaus
The Baseballs,http://www.bandsintown.com/TheBaseballs,9.277939,3108830,773033,Herisau,Switzerland,47.384624,2010-02-08T20:00:00,http://www.bandsintown.com/event/3108830?app_id=epfl,http://www.bandsintown.com/venue/773033,Casino Herisau
Nicki Parrott,http://www.bandsintown.com/NickiParrott,8.9666667,3290448,813976,Lugano,20,46.0,2010-02-08T20:00:00,http://www.bandsintown.com/event/3290448?app_id=epfl,http://www.bandsintown.com/venue/813976,Swing Cat Club
The Baseballs,http://www.bandsintown.com/TheBaseballs,6.61819,3160368,289098,Lausanne,Switzerland,46.522385,2010-02-09T19:00:00,http://www.bandsintown.com/event/3160368?app_id=epfl,http://www.bandsintown.com/venue/289098,Le Docks
Jochen Distelmeyer,http://www.bandsintown.com/JochenDistelmeyer,7.1801778,3201370,323397,Düdingen,Canton Of Fribourg,46.8615737,2010-02-09T19:00:00,http://www.bandsintown.com/event/3201370?app_id=epfl,http://www.bandsintown.com/venue/323397,Bad Bonn
Fu Manchu,http://www.bandsintown.com/FuManchu,8.54673,3314954,293622,Zurich,ZH,47.3663788,2010-02-09T20:00:00,http://www.bandsintown.com/event/3314954?app_id=epfl,http://www.bandsintown.com/venue/293622,Mascotte
Stereophonics,http://www.bandsintown.com/Stereophonics,8.55,3240095,275159,Zurich,25,47.3666667,2010-02-09T20:00:00,http://www.bandsintown.com/event/3240095?app_id=epfl,http://www.bandsintown.com/venue/275159,X-tra
Stereophonics,http://www.bandsintown.com/Stereophonics,6.20505,3240097,767598,Thônex,GE,46.19398,2010-02-10T20:00:00,http://www.bandsintown.com/event/3240097?app_id=epfl,http://www.bandsintown.com/venue/767598,Salle des fêtes
Dúné,http://www.bandsintown.com/D%C3%BAn%C3%A9,8.522239,3307640,48122,Zurich,Switzerland,47.362215,2010-02-10T20:00:00,http://www.bandsintown.com/event/3307640?app_id=epfl,http://www.bandsintown.com/venue/48122,Abart
theGathering,http://www.bandsintown.com/theGathering,7.6,3197689,747119,Basel,04,47.5666667,2010-02-10T20:00:00,http://www.bandsintown.com/event/3197689?app_id=epfl,http://www.bandsintown.com/venue/747119,Konzertfabrik Z7
Yakari,http://www.bandsintown.com/Yakari,6.632625,3310877,794948,Lausanne,Etr,46.519894,2010-02-11T19:00:00,http://www.bandsintown.com/event/3310877?app_id=epfl,http://www.bandsintown.com/venue/794948,Le Romandie
Cymbals Eat Guitars,http://www.bandsintown.com/CymbalsEatGuitars,6.632625,3310877,794948,Lausanne,Etr,46.519894,2010-02-11T19:00:00,http://www.bandsintown.com/event/3310877?app_id=epfl,http://www.bandsintown.com/venue/794948,Le Romandie
Clawerfield,http://www.bandsintown.com/Clawerfield,7.623338,7293536,962589,Thun,05,46.75258,2010-02-11T19:00:00,http://www.bandsintown.com/event/7293536?app_id=epfl,http://www.bandsintown.com/venue/962589,Mokka
Sonic Boom Six,http://www.bandsintown.com/SonicBoomSix,8.522239,3105911,48122,Zurich,Switzerland,47.362215,2010-02-11T20:00:00,http://www.bandsintown.com/event/3105911?app_id=epfl,http://www.bandsintown.com/venue/48122,Abart
Reel Big Fish,http://www.bandsintown.com/ReelBigFish,8.522239,3105911,48122,Zurich,Switzerland,47.362215,2010-02-11T20:00:00,http://www.bandsintown.com/event/3105911?app_id=epfl,http://www.bandsintown.com/venue/48122,Abart
Backyard Babies,http://www.bandsintown.com/BackyardBabies,8.5168505,3092666,619427,Zurich,ZH,47.3857193,2010-02-11T20:00:00,http://www.bandsintown.com/event/3092666?app_id=epfl,http://www.bandsintown.com/venue/619427,Harterei
Tracy Gang Pussy,http://www.bandsintown.com/TracyGangPussy,8.5168505,3092666,619427,Zurich,ZH,47.3857193,2010-02-11T20:00:00,http://www.bandsintown.com/event/3092666?app_id=epfl,http://www.bandsintown.com/venue/619427,Harterei
Hypocrisy,http://www.bandsintown.com/Hypocrisy,8.539312,3125183,594255,Zurich,Etr,47.383297,2010-02-11T20:00:00,http://www.bandsintown.com/event/3125183?app_id=epfl,http://www.bandsintown.com/venue/594255,Dynamo
Bigelf,http://www.bandsintown.com/Bigelf,7.6,3258816,747119,Basel,04,47.5666667,2010-02-11T20:00:00,http://www.bandsintown.com/event/3258816?app_id=epfl,http://www.bandsintown.com/venue/747119,Konzertfabrik Z7
TRISTE SIRE,http://www.bandsintown.com/TristeSire,6.851925,3246099,306332,Vevey,Etr,46.472145,2010-02-12T19:00:00,http://www.bandsintown.com/event/3246099?app_id=epfl,http://www.bandsintown.com/venue/306332,ROCKING CHAIR
Kruger,http://www.bandsintown.com/Kruger,6.632625,3310880,794948,Lausanne,Etr,46.519894,2010-02-12T19:00:00,http://www.bandsintown.com/event/3310880?app_id=epfl,http://www.bandsintown.com/venue/794948,Le Romandie
Ventura,http://www.bandsintown.com/Ventura,6.632625,3310880,794948,Lausanne,Etr,46.519894,2010-02-12T19:00:00,http://www.bandsintown.com/event/3310880?app_id=epfl,http://www.bandsintown.com/venue/794948,Le Romandie
The Subs,http://www.bandsintown.com/TheSubs,6.63175,3371418,781376,Lausanne,Etr,46.52087,2010-02-12T19:00:00,http://www.bandsintown.com/event/3371418?app_id=epfl,http://www.bandsintown.com/venue/781376,D! CLUB
Beat Torrent,http://www.bandsintown.com/BeatTorrent,6.244082,3297209,313886,Nyon,Etr,46.38376,2010-02-12T19:00:00,http://www.bandsintown.com/event/3297209?app_id=epfl,http://www.bandsintown.com/venue/313886,USINE A GAZ
Soldout,http://www.bandsintown.com/Soldout,6.244082,3297209,313886,Nyon,Etr,46.38376,2010-02-12T19:00:00,http://www.bandsintown.com/event/3297209?app_id=epfl,http://www.bandsintown.com/venue/313886,USINE A GAZ
Cyberpunkers,http://www.bandsintown.com/Cyberpunkers,6.23908,3345059,826030,Nyon,Switzerland,46.382365,2010-02-12T23:00:00,http://www.bandsintown.com/event/3345059?app_id=epfl,http://www.bandsintown.com/venue/826030,Festival Les Hivernales
Missill,http://www.bandsintown.com/Missill,6.8327,3255800,807586,La Chaux-De-Fonds,Switzerland,47.103255,2010-02-12T20:00:00,http://www.bandsintown.com/event/3255800?app_id=epfl,http://www.bandsintown.com/venue/807586,LUSINE ELECTRIQUE
Cherry Poppin' Daddies,http://www.bandsintown.com/CherryPoppin%27Daddies,8.6362258,3215916,351805,Schaffhausen,16,47.6944774,2010-02-12T19:00:00,http://www.bandsintown.com/event/3215916?app_id=epfl,http://www.bandsintown.com/venue/351805,Kammgarn
"Michael Flatley's ""Lord Of The Dance""",http://www.bandsintown.com/MichaelFlatley%27s%22lordOfTheDance%22,8.109002,3113307,367618,Sursee,01,47.174279,2010-02-12T19:00:00,http://www.bandsintown.com/event/3113307?app_id=epfl,http://www.bandsintown.com/venue/367618,Stadthalle
Insane Betty,http://www.bandsintown.com/InsaneBetty,8.2,3352066,827304,Brugg,01,47.4833333,2010-02-12T20:00:00,http://www.bandsintown.com/event/3352066?app_id=epfl,http://www.bandsintown.com/venue/827304,Dampfschiff Brugg
Ska Einsatz Kommando,http://www.bandsintown.com/SkaEinsatzKommando,8.2,3352066,827304,Brugg,01,47.4833333,2010-02-12T20:00:00,http://www.bandsintown.com/event/3352066?app_id=epfl,http://www.bandsintown.com/venue/827304,Dampfschiff Brugg
Andreas Henneberg,http://www.bandsintown.com/AndreasHenneberg,8.51966,3329059,340052,Zurich,ZH,47.38562,2010-02-12T20:00:00,http://www.bandsintown.com/event/3329059?app_id=epfl,http://www.bandsintown.com/venue/340052,Supermarket
Polo Hofer,http://www.bandsintown.com/PoloHofer,7.6,3225448,747119,Basel,04,47.5666667,2010-02-12T20:00:00,http://www.bandsintown.com/event/3225448?app_id=epfl,http://www.bandsintown.com/venue/747119,Konzertfabrik Z7
The Berndt,http://www.bandsintown.com/TheBerndt,7.52535,3196012,793557,Biel-Benken,Switzerland,47.505211,2010-02-12T20:00:00,http://www.bandsintown.com/event/3196012?app_id=epfl,http://www.bandsintown.com/venue/793557,Etage Club
Faun,http://www.bandsintown.com/Faun,8.190355,3188619,791150,Ammerswil,Switzerland,47.396675,2010-02-12T20:00:00,http://www.bandsintown.com/event/3188619?app_id=epfl,http://www.bandsintown.com/venue/791150,Lenzburg
Kode9,http://www.bandsintown.com/Kode9,8.519326,3254957,807140,Zurich,Switzerland,47.385649,2010-02-12T20:00:00,http://www.bandsintown.com/event/3254957?app_id=epfl,http://www.bandsintown.com/venue/807140,Cabaret Club
Dread J,http://www.bandsintown.com/DreadJ,8.30238,3357645,828410,Lucerne,Switzerland,47.062885,2010-02-12T22:00:00,http://www.bandsintown.com/event/3357645?app_id=epfl,http://www.bandsintown.com/venue/828410,Dörty Friday @ Sedel
Technoboot!,http://www.bandsintown.com/Technoboot%21,7.58768,3350974,169942,Basel-City,Switzerland,47.54874,2010-02-12T23:00:00,http://www.bandsintown.com/event/3350974?app_id=epfl,http://www.bandsintown.com/venue/169942,Das Schiff
Turntablerocker,http://www.bandsintown.com/Turntablerocker,8.5204697,3190882,547907,Zurich,ZH,47.3853683,2010-02-12T23:45:00,http://www.bandsintown.com/event/3190882?app_id=epfl,http://www.bandsintown.com/venue/547907,Hive Club
