artist_name,artist_url,event_datetime,event_venue.region,event_url,event_venue.url,event_venue.city,event_venue.latitude,event_venue.longitude,event_venue.name,event_id,event_venue.id
Forever Midnight Sun,http://www.bandsintown.com/ForeverMidnightSun,2011-02-01T19:30:00,Canton Of Solothurn,http://www.bandsintown.com/event/4132387?app_id=epfl,http://www.bandsintown.com/venue/833080,Solothurn,47.210541,7.53692,Kulturfabrik Kofmehl,4132387,833080
Meshell Ndegeocello,http://www.bandsintown.com/MeshellNdegeocello,2011-02-01T09:30:00,25,http://www.bandsintown.com/event/4110458?app_id=epfl,http://www.bandsintown.com/venue/10674,Zurich,47.3666667,8.55,Moods,4110458,10674
PowerWorld,http://www.bandsintown.com/PowerWorld,2011-02-01T19:00:00,01,http://www.bandsintown.com/event/3971758?app_id=epfl,http://www.bandsintown.com/venue/335715,Pratteln,47.5166667,7.6833333,Z-7,3971758,335715
Axel Rudi Pell,http://www.bandsintown.com/AxelRudiPell,2011-02-01T19:00:00,01,http://www.bandsintown.com/event/3968755?app_id=epfl,http://www.bandsintown.com/venue/43060,Pratteln,47.5166667,7.6833333,Z7,3968755,43060
Asa,http://www.bandsintown.com/Asa,2011-02-01T20:00:00,Switzerland,http://www.bandsintown.com/event/3971088?app_id=epfl,http://www.bandsintown.com/venue/44952,Zurich,47.371722,8.536468,Kaufleuten,3971088,44952
Feeder,http://www.bandsintown.com/Feeder,2011-02-01T20:00:00,Lucerne,http://www.bandsintown.com/event/4104552?app_id=epfl,http://www.bandsintown.com/venue/334152,Lucerne,47.044019,8.311746,Schüür,4104552,334152
Reto Zeller,http://www.bandsintown.com/RetoZeller,2011-02-01T20:30:00,,http://www.bandsintown.com/event/4132388?app_id=epfl,http://www.bandsintown.com/venue/1007754,Luzern,47.053448,8.307227,Musik-Restaurant Stadtkeller,4132388,1007754
Veronica & The Red Wine Serenaders,http://www.bandsintown.com/VeronicaAndTheRedWineSerenaders,2011-02-01T19:00:00,20,http://www.bandsintown.com/event/4128354?app_id=epfl,http://www.bandsintown.com/venue/907608,Lugano,46.0,8.9666667,Lugano Ride,4128354,907608
Elton John,http://www.bandsintown.com/EltonJohn,2011-02-02T14:00:00,Etr,http://www.bandsintown.com/event/4110483?app_id=epfl,http://www.bandsintown.com/venue/798119,Geneve,46.233597,6.112283,ARENA DE GENEVE,4110483,798119
Zonaria,http://www.bandsintown.com/Zonaria,2011-02-02T18:30:00,Etr,http://www.bandsintown.com/event/4111260?app_id=epfl,http://www.bandsintown.com/venue/306332,Vevey,46.472145,6.851925,ROCKING CHAIR,4111260,306332
Melechesh,http://www.bandsintown.com/Melechesh,2011-02-02T18:30:00,Etr,http://www.bandsintown.com/event/4111260?app_id=epfl,http://www.bandsintown.com/venue/306332,Vevey,46.472145,6.851925,ROCKING CHAIR,4111260,306332
Nile,http://www.bandsintown.com/Nile,2011-02-02T18:30:00,Etr,http://www.bandsintown.com/event/4111260?app_id=epfl,http://www.bandsintown.com/venue/306332,Vevey,46.472145,6.851925,ROCKING CHAIR,4111260,306332
Dew-Scented,http://www.bandsintown.com/Dew-Scented,2011-02-02T18:30:00,Etr,http://www.bandsintown.com/event/4111260?app_id=epfl,http://www.bandsintown.com/venue/306332,Vevey,46.472145,6.851925,ROCKING CHAIR,4111260,306332
Darkrise,http://www.bandsintown.com/Darkrise,2011-02-02T18:30:00,Etr,http://www.bandsintown.com/event/4111260?app_id=epfl,http://www.bandsintown.com/venue/306332,Vevey,46.472145,6.851925,ROCKING CHAIR,4111260,306332
Asa,http://www.bandsintown.com/Asa,2011-02-02T21:00:00,Switzerland,http://www.bandsintown.com/event/4014544?app_id=epfl,http://www.bandsintown.com/venue/289098,Lausanne,46.522385,6.61819,Le Docks,4014544,289098
The Nutcutters,http://www.bandsintown.com/TheNutcutters,2011-02-02T19:00:00,18,http://www.bandsintown.com/event/7598087?app_id=epfl,http://www.bandsintown.com/venue/1065382,Solothurn,47.2333333,7.5166667,Kofmehl,7598087,1065382
The Tiger Lillies,http://www.bandsintown.com/TheTigerLillies,2011-02-02T19:00:00,Berne,http://www.bandsintown.com/event/4112992?app_id=epfl,http://www.bandsintown.com/venue/1017597,Berne,46.95327,7.43958,Isc Bern,4112992,1017597
Pennywise,http://www.bandsintown.com/Pennywise,2011-02-02T19:00:00,18,http://www.bandsintown.com/event/4103826?app_id=epfl,http://www.bandsintown.com/venue/280400,Solothurn,47.2333333,7.5166667,Kofmehl Halle,4103826,280400
Der gestiefelte Kater,http://www.bandsintown.com/DerGestiefelteKater,2011-02-02T14:00:00,,http://www.bandsintown.com/event/4132389?app_id=epfl,http://www.bandsintown.com/venue/1025513,Volketswil,47.389984,8.6865246,Wallberg-Saal,4132389,1025513
SummerMay,http://www.bandsintown.com/SummerMay,2011-02-02T19:00:00,25,http://www.bandsintown.com/event/5663823?app_id=epfl,http://www.bandsintown.com/venue/1537068,Zurich,47.3666667,8.55,Dä Ladä,5663823,1537068
Konstantin Wecker; Jo Barnikel,http://www.bandsintown.com/KonstantinWecker%3BJoBarnikel,2011-02-02T20:00:00,Switzerland,http://www.bandsintown.com/event/4132390?app_id=epfl,http://www.bandsintown.com/venue/1025514,Lucerne,47.056081,8.345471,Johanneskirche,4132390,1025514
Spring String Quartet,http://www.bandsintown.com/SpringStringQuartet,2011-02-02T20:00:00,Switzerland,http://www.bandsintown.com/event/4132390?app_id=epfl,http://www.bandsintown.com/venue/1025514,Lucerne,47.056081,8.345471,Johanneskirche,4132390,1025514
Clueso,http://www.bandsintown.com/Clueso,2011-02-02T20:00:00,Switzerland,http://www.bandsintown.com/event/3895025?app_id=epfl,http://www.bandsintown.com/venue/44952,Zurich,47.371722,8.536468,Kaufleuten,3895025,44952
Abraham,http://www.bandsintown.com/Abraham,2011-02-02T22:00:00,BS,http://www.bandsintown.com/event/5306907?app_id=epfl,http://www.bandsintown.com/venue/323398,Basel,47.5590096,7.5952301,Hirscheneck,5306907,323398
