artist_name,artist_url,event_datetime,event_venue.region,event_url,event_venue.url,event_venue.city,event_venue.latitude,event_venue.longitude,event_venue.name,event_id,event_venue.id
Xtreme,http://www.bandsintown.com/Xtreme,2011-03-03T23:00:00,,http://www.bandsintown.com/event/4103768?app_id=epfl,http://www.bandsintown.com/venue/1014538,Geneva,46.2057645,6.141593,EUROPEAN,4103768,1014538
Gypsy Sound System,http://www.bandsintown.com/GypsySoundSystem,2011-03-03T23:00:00,Etr,http://www.bandsintown.com/event/4121467?app_id=epfl,http://www.bandsintown.com/venue/781601,Geneve,46.20313,6.134732,PALLADIUM,4121467,781601
Anna Huber,http://www.bandsintown.com/AnnaHuber,2011-03-03T19:30:00,,http://www.bandsintown.com/event/4197815?app_id=epfl,http://www.bandsintown.com/venue/908452,Bern,46.9407562,7.4442012,Dampfzentrale Turbinensaal,4197815,908452
Yves Netzhammer,http://www.bandsintown.com/YvesNetzhammer,2011-03-03T19:30:00,,http://www.bandsintown.com/event/4197815?app_id=epfl,http://www.bandsintown.com/venue/908452,Bern,46.9407562,7.4442012,Dampfzentrale Turbinensaal,4197815,908452
Dee Dee Bridgewater,http://www.bandsintown.com/DeeDeeBridgewater,2011-03-03T19:00:00,25,http://www.bandsintown.com/event/3659946?app_id=epfl,http://www.bandsintown.com/venue/170014,Zurich,47.366217,8.538193,Tonhalle,3659946,170014
Tony Lewis,http://www.bandsintown.com/TonyLewis,2011-03-03T19:30:00,Switzerland,http://www.bandsintown.com/event/4197814?app_id=epfl,http://www.bandsintown.com/venue/343680,Zurich,47.354599,8.5044,Schützenhaus  Albisgütli,4197814,343680
Tuff Love,http://www.bandsintown.com/TuffLove,2011-03-03T19:30:00,Switzerland,http://www.bandsintown.com/event/4197814?app_id=epfl,http://www.bandsintown.com/venue/343680,Zurich,47.354599,8.5044,Schützenhaus  Albisgütli,4197814,343680
Paula Nelson Band,http://www.bandsintown.com/PaulaNelsonBand,2011-03-03T19:30:00,Switzerland,http://www.bandsintown.com/event/4197814?app_id=epfl,http://www.bandsintown.com/venue/343680,Zurich,47.354599,8.5044,Schützenhaus  Albisgütli,4197814,343680
The Aggrolites,http://www.bandsintown.com/TheAggrolites,2011-03-03T21:00:00,11,http://www.bandsintown.com/event/4179841?app_id=epfl,http://www.bandsintown.com/venue/298982,Luzern,47.0833333,8.2666667,Sedel,4179841,298982
Oncle Ben,http://www.bandsintown.com/OncleBen,2011-03-04T14:00:00,Etr,http://www.bandsintown.com/event/4118729?app_id=epfl,http://www.bandsintown.com/venue/781601,Geneve,46.20313,6.134732,PALLADIUM,4118729,781601
Poney Poney,http://www.bandsintown.com/PoneyPoney,2011-03-04T19:00:00,Switzerland,http://www.bandsintown.com/event/4107406?app_id=epfl,http://www.bandsintown.com/venue/289098,Lausanne,46.522385,6.61819,Le Docks,4107406,289098
Jamaica,http://www.bandsintown.com/Jamaica,2011-03-04T19:00:00,Switzerland,http://www.bandsintown.com/event/4107406?app_id=epfl,http://www.bandsintown.com/venue/289098,Lausanne,46.522385,6.61819,Le Docks,4107406,289098
We Are Enfant Terrible,http://www.bandsintown.com/WeAreEnfantTerrible,2011-03-04T19:00:00,Switzerland,http://www.bandsintown.com/event/4107406?app_id=epfl,http://www.bandsintown.com/venue/289098,Lausanne,46.522385,6.61819,Le Docks,4107406,289098
Elferya,http://www.bandsintown.com/Elferya,2011-03-04T20:00:00,07,http://www.bandsintown.com/event/5944014?app_id=epfl,http://www.bandsintown.com/venue/1620560,Nyon,46.3833333,6.25,PnP,5944014,1620560
Gelivan,http://www.bandsintown.com/Gelivan,2011-03-04T21:00:00,23,http://www.bandsintown.com/event/5903074?app_id=epfl,http://www.bandsintown.com/venue/1609045,Lausanne,46.5333333,6.6666667,Métronome Radio Show,5903074,1609045
Tara McDonald,http://www.bandsintown.com/TaraMcdonald,2011-03-04T23:30:00,,http://www.bandsintown.com/event/4157737?app_id=epfl,http://www.bandsintown.com/venue/1032022,Geneva,46.1983922,6.1422961,Baroque,4157737,1032022
Quentin Mosimann Officiel,http://www.bandsintown.com/QuentinMosimannOfficiel,2011-03-04T23:30:00,FR,http://www.bandsintown.com/event/4118078?app_id=epfl,http://www.bandsintown.com/venue/390225,Bulle,46.6257728,7.0678313,Globull,4118078,390225
Dj D-Bass,http://www.bandsintown.com/DjD-bass,2011-03-04T23:30:00,12,http://www.bandsintown.com/event/4187241?app_id=epfl,http://www.bandsintown.com/venue/1040158,Neuchatel,47.0,6.9666667,Cancun,4187241,1040158
SLAG IN CULLET,http://www.bandsintown.com/SlagInCullet,2011-03-04T19:00:00,,http://www.bandsintown.com/event/4130139?app_id=epfl,http://www.bandsintown.com/venue/80385,Berne,46.948432,7.440461,ISC,4130139,80385
Favez,http://www.bandsintown.com/Favez,2011-03-04T19:00:00,,http://www.bandsintown.com/event/4130139?app_id=epfl,http://www.bandsintown.com/venue/80385,Berne,46.948432,7.440461,ISC,4130139,80385
Bonafide3000,http://www.bandsintown.com/Bonafide3000,2011-03-04T19:00:00,05,http://www.bandsintown.com/event/4123576?app_id=epfl,http://www.bandsintown.com/venue/1021543,Worblaufen,46.9666667,7.4666667,Downstairs,4123576,1021543
Dimi,http://www.bandsintown.com/Dimi,2011-03-04T21:00:00,,http://www.bandsintown.com/event/4112591?app_id=epfl,http://www.bandsintown.com/venue/351773,Bern,46.9383456,7.4424018,Gaskessel,4112591,351773
DJ LAUREN M,http://www.bandsintown.com/DjLaurenM,2011-03-04T12:00:00,25,http://www.bandsintown.com/event/4211892?app_id=epfl,http://www.bandsintown.com/venue/1047584,Winterthur,47.5,8.75,Lauren M live at Garden Club,4211892,1047584
Deuteronomium,http://www.bandsintown.com/Deuteronomium,2011-03-04T17:00:00,Switzerland,http://www.bandsintown.com/event/3995703?app_id=epfl,http://www.bandsintown.com/venue/908529,Uster,47.349084,8.715031,Stadthofsaal Uster,3995703,908529
Twinspirits,http://www.bandsintown.com/Twinspirits,2011-03-04T17:00:00,Switzerland,http://www.bandsintown.com/event/3995703?app_id=epfl,http://www.bandsintown.com/venue/908529,Uster,47.349084,8.715031,Stadthofsaal Uster,3995703,908529
Alberto Rigoni,http://www.bandsintown.com/AlbertoRigoni,2011-03-04T17:00:00,,http://www.bandsintown.com/event/4116032?app_id=epfl,http://www.bandsintown.com/venue/556027,Uster,47.3496436,8.719503,Elements of Rock 2010,4116032,556027
Excelsis,http://www.bandsintown.com/Excelsis,2011-03-04T19:00:00,01,http://www.bandsintown.com/event/4130306?app_id=epfl,http://www.bandsintown.com/venue/43060,Pratteln,47.5166667,7.6833333,Z7,4130306,43060
DJ LAUREN M,http://www.bandsintown.com/DjLaurenM,2011-03-04T19:00:00,,http://www.bandsintown.com/event/4211973?app_id=epfl,http://www.bandsintown.com/venue/842099,Winterthur,47.4982147,8.7234819,Garden Club,4211973,842099
Maroon 5,http://www.bandsintown.com/Maroon5,2011-03-04T19:00:00,Switzerland,http://www.bandsintown.com/event/3879243?app_id=epfl,http://www.bandsintown.com/venue/170005,Zurich,47.375485,8.527116,Volkshaus,3879243,170005
Sara Bareilles,http://www.bandsintown.com/SaraBareilles,2011-03-04T19:00:00,Switzerland,http://www.bandsintown.com/event/3879243?app_id=epfl,http://www.bandsintown.com/venue/170005,Zurich,47.375485,8.527116,Volkshaus,3879243,170005
Gypsy Sound System,http://www.bandsintown.com/GypsySoundSystem,2011-03-04T19:00:00,25,http://www.bandsintown.com/event/4121468?app_id=epfl,http://www.bandsintown.com/venue/1020590,Zurich,47.3833333,8.5333333,PALKO'S KINGDOM,4121468,1020590
Dee Dee Bridgewater,http://www.bandsintown.com/DeeDeeBridgewater,2011-03-04T19:00:00,04,http://www.bandsintown.com/event/3659947?app_id=epfl,http://www.bandsintown.com/venue/910755,Basel,47.5666667,7.6,Stadt-Casino Grosser Musiksaal,3659947,910755
The Formers,http://www.bandsintown.com/TheFormers,2011-03-04T19:00:00,25,http://www.bandsintown.com/event/6953133?app_id=epfl,http://www.bandsintown.com/venue/1419062,Zurich,47.3666667,8.55,Club Hey,6953133,1419062
George Canyon,http://www.bandsintown.com/GeorgeCanyon,2011-03-04T19:30:00,Switzerland,http://www.bandsintown.com/event/4108509?app_id=epfl,http://www.bandsintown.com/venue/343680,Zurich,47.354599,8.5044,Schützenhaus  Albisgütli,4108509,343680
Gasoliners,http://www.bandsintown.com/Gasoliners,2011-03-04T19:30:00,Switzerland,http://www.bandsintown.com/event/4108509?app_id=epfl,http://www.bandsintown.com/venue/343680,Zurich,47.354599,8.5044,Schützenhaus  Albisgütli,4108509,343680
The Aggrolites,http://www.bandsintown.com/TheAggrolites,2011-03-04T20:00:00,25,http://www.bandsintown.com/event/4139094?app_id=epfl,http://www.bandsintown.com/venue/10674,Zurich,47.3666667,8.55,Moods,4139094,10674
Eluveitie,http://www.bandsintown.com/Eluveitie,2011-03-04T20:00:00,01,http://www.bandsintown.com/event/4004962?app_id=epfl,http://www.bandsintown.com/venue/867493,Pratteln,47.5166667,7.6833333,Z7 Pratteln,4004962,867493
Efterklang,http://www.bandsintown.com/Efterklang,2011-03-04T20:00:00,01,http://www.bandsintown.com/event/3948434?app_id=epfl,http://www.bandsintown.com/venue/306293,Aarau,47.3833333,8.05,Kiff,3948434,306293
An Island,http://www.bandsintown.com/AnIsland,2011-03-04T20:00:00,01,http://www.bandsintown.com/event/3948434?app_id=epfl,http://www.bandsintown.com/venue/306293,Aarau,47.3833333,8.05,Kiff,3948434,306293
Pad Brapad,http://www.bandsintown.com/PadBrapad,2011-03-05T09:00:00,,http://www.bandsintown.com/event/4126426?app_id=epfl,http://www.bandsintown.com/venue/1021743,Geneve,46.194612,6.143303,Casino-Theatre,4126426,1021743
Promethee,http://www.bandsintown.com/Promethee,2011-03-05T19:00:00,23,http://www.bandsintown.com/event/4197932?app_id=epfl,http://www.bandsintown.com/venue/1043227,Vevey,46.45,6.85,Veme,4197932,1043227
Manuel de la Mare,http://www.bandsintown.com/ManuelDeLaMare,2011-03-05T19:00:00,Switzerland,http://www.bandsintown.com/event/4200863?app_id=epfl,http://www.bandsintown.com/venue/814347,Geneva,46.20934,6.139452,Uptown Geneva,4200863,814347
Bazbaz,http://www.bandsintown.com/Bazbaz,2011-03-05T19:00:00,Etr,http://www.bandsintown.com/event/4124602?app_id=epfl,http://www.bandsintown.com/venue/169961,Carouge,46.18505,6.14221,CHAT NOIR,4124602,169961
Gerald Toto,http://www.bandsintown.com/GeraldToto,2011-03-05T20:30:00,,http://www.bandsintown.com/event/4122073?app_id=epfl,http://www.bandsintown.com/venue/1020870,Geneve,46.2057645,6.141593,L' EPICENTRE,4122073,1020870
The Heirophantom,http://www.bandsintown.com/TheHeirophantom,2011-03-05T20:30:00,Switzerland,http://www.bandsintown.com/event/5734135?app_id=epfl,http://www.bandsintown.com/venue/327173,Carouge,46.189923,6.134431,Tiki's Pub,5734135,327173
Loren'co,http://www.bandsintown.com/Loren%27co,2011-03-05T21:00:00,07,http://www.bandsintown.com/event/4170273?app_id=epfl,http://www.bandsintown.com/venue/867517,Longirod,46.4833333,6.25,Longirod Festplatz,4170273,867517
Simon Shackleton,http://www.bandsintown.com/SimonShackleton,2011-03-05T19:00:00,BE,http://www.bandsintown.com/event/4107543?app_id=epfl,http://www.bandsintown.com/venue/1015822,Berne,46.93835,7.4424,Gaskessel Bern,4107543,1015822
SummerMay,http://www.bandsintown.com/SummerMay,2011-03-05T19:00:00,18,http://www.bandsintown.com/event/5663829?app_id=epfl,http://www.bandsintown.com/venue/1537074,Solothurn,47.2333333,7.5166667,Kulturgarage,5663829,1537074
Dee Dee Bridgewater,http://www.bandsintown.com/DeeDeeBridgewater,2011-03-05T19:00:00,05,http://www.bandsintown.com/event/3659948?app_id=epfl,http://www.bandsintown.com/venue/910756,Bern,46.9468907,7.4487071,Kultur-Casino,3659948,910756
Der gestiefelte Kater,http://www.bandsintown.com/DerGestiefelteKater,2011-03-05T14:00:00,,http://www.bandsintown.com/event/4203079?app_id=epfl,http://www.bandsintown.com/venue/1044891,Bülach,47.5182631,8.5478348,Aula Kantonsschule,4203079,1044891
La Baaz,http://www.bandsintown.com/LaBaaz,2011-03-05T19:00:00,ZH,http://www.bandsintown.com/event/4125484?app_id=epfl,http://www.bandsintown.com/venue/547907,Zurich,47.3853683,8.5204697,Hive Club,4125484,547907
Vikinger Powernight 2011,http://www.bandsintown.com/VikingerPowernight2011,2011-03-05T19:00:00,Switzerland,http://www.bandsintown.com/event/4203080?app_id=epfl,http://www.bandsintown.com/venue/957872,Lucerne,47.053672,8.309296,"Hotel Schweizerhof, Zeugheersaal",4203080,957872
Krama,http://www.bandsintown.com/Krama,2011-03-05T19:00:00,,http://www.bandsintown.com/event/4124588?app_id=epfl,http://www.bandsintown.com/venue/1022078,Erstfeld,46.8233,8.645338,MYSTICA 2011,4124588,1022078
Dying Fetus,http://www.bandsintown.com/DyingFetus,2011-03-05T19:00:00,Lucerne,http://www.bandsintown.com/event/4029369?app_id=epfl,http://www.bandsintown.com/venue/334152,Lucerne,47.044019,8.311746,Schüür,4029369,334152
Headlining Bonecrusher Festival,http://www.bandsintown.com/HeadliningBonecrusherFestival,2011-03-05T19:00:00,Lucerne,http://www.bandsintown.com/event/4029369?app_id=epfl,http://www.bandsintown.com/venue/334152,Lucerne,47.044019,8.311746,Schüür,4029369,334152
Keep of Kalessin,http://www.bandsintown.com/KeepOfKalessin,2011-03-05T19:00:00,Lucerne,http://www.bandsintown.com/event/4029369?app_id=epfl,http://www.bandsintown.com/venue/334152,Lucerne,47.044019,8.311746,Schüür,4029369,334152
Carnifex,http://www.bandsintown.com/Carnifex,2011-03-05T19:00:00,Lucerne,http://www.bandsintown.com/event/4029369?app_id=epfl,http://www.bandsintown.com/venue/334152,Lucerne,47.044019,8.311746,Schüür,4029369,334152
Annotations of an Autopsy,http://www.bandsintown.com/AnnotationsOfAnAutopsy,2011-03-05T19:00:00,Lucerne,http://www.bandsintown.com/event/4029369?app_id=epfl,http://www.bandsintown.com/venue/334152,Lucerne,47.044019,8.311746,Schüür,4029369,334152
Angelus Apatrida,http://www.bandsintown.com/AngelusApatrida,2011-03-05T19:00:00,Lucerne,http://www.bandsintown.com/event/4029369?app_id=epfl,http://www.bandsintown.com/venue/334152,Lucerne,47.044019,8.311746,Schüür,4029369,334152
Bonecrusher Fest,http://www.bandsintown.com/BonecrusherFest,2011-03-05T19:00:00,Lucerne,http://www.bandsintown.com/event/4029369?app_id=epfl,http://www.bandsintown.com/venue/334152,Lucerne,47.044019,8.311746,Schüür,4029369,334152
BONECRUSHER FEST 2011,http://www.bandsintown.com/BonecrusherFest2011,2011-03-05T19:00:00,Lucerne,http://www.bandsintown.com/event/4029369?app_id=epfl,http://www.bandsintown.com/venue/334152,Lucerne,47.044019,8.311746,Schüür,4029369,334152
Mord,http://www.bandsintown.com/Mord,2011-03-05T19:30:00,,http://www.bandsintown.com/event/4203082?app_id=epfl,http://www.bandsintown.com/venue/1008771,Basel,47.5606412,7.5912492,Café Spitz,4203082,1008771
George Canyon,http://www.bandsintown.com/GeorgeCanyon,2011-03-05T19:30:00,Switzerland,http://www.bandsintown.com/event/4108510?app_id=epfl,http://www.bandsintown.com/venue/343680,Zurich,47.354599,8.5044,Schützenhaus  Albisgütli,4108510,343680
Pepi Hug's Firewall,http://www.bandsintown.com/PepiHug%27sFirewall,2011-03-05T19:30:00,Switzerland,http://www.bandsintown.com/event/4108510?app_id=epfl,http://www.bandsintown.com/venue/343680,Zurich,47.354599,8.5044,Schützenhaus  Albisgütli,4108510,343680
Grossstadtgefluester,http://www.bandsintown.com/Grossstadtgefluester,2011-03-05T20:00:00,25,http://www.bandsintown.com/event/4115721?app_id=epfl,http://www.bandsintown.com/venue/390920,Zurich,47.374458,8.53397,Stall 6,4115721,390920
Efterklang,http://www.bandsintown.com/Efterklang,2011-03-05T20:00:00,04,http://www.bandsintown.com/event/4091624?app_id=epfl,http://www.bandsintown.com/venue/980038,Basel,47.53994,7.60698,Hinterhof Bar,4091624,980038
An Island,http://www.bandsintown.com/AnIsland,2011-03-05T20:00:00,04,http://www.bandsintown.com/event/4091624?app_id=epfl,http://www.bandsintown.com/venue/980038,Basel,47.53994,7.60698,Hinterhof Bar,4091624,980038
The Sorrow,http://www.bandsintown.com/TheSorrow,2011-03-05T20:00:00,01,http://www.bandsintown.com/event/4113911?app_id=epfl,http://www.bandsintown.com/venue/993779,Oberentfelden,47.3528605,8.0417831,Böröm Pöm Pöm,4113911,993779
Mystica 2011,http://www.bandsintown.com/Mystica2011,2011-03-05T21:00:00,,http://www.bandsintown.com/event/4204035?app_id=epfl,http://www.bandsintown.com/venue/807640,Erstfeld / Uri,46.8341992,8.6407127,Transilvania Eventhall,4204035,807640
DJ BLUNT,http://www.bandsintown.com/DjBlunt,2011-03-05T21:00:00,,http://www.bandsintown.com/event/4201854?app_id=epfl,http://www.bandsintown.com/venue/975763,Rümlang,47.4499931,8.5275698,Rinora 4,4201854,975763
Audiomatic,http://www.bandsintown.com/Audiomatic,2011-03-05T22:00:00,Switzerland,http://www.bandsintown.com/event/3931717?app_id=epfl,http://www.bandsintown.com/venue/985402,Lucerne,47.049545,8.304375,Mystica,3931717,985402
Umek,http://www.bandsintown.com/Umek,2011-03-05T22:00:00,,http://www.bandsintown.com/event/4106571?app_id=epfl,http://www.bandsintown.com/venue/41955,Zürich,47.412958,8.558865,OXA,4106571,41955
Nakadia,http://www.bandsintown.com/Nakadia,2011-03-05T22:00:00,,http://www.bandsintown.com/event/4120829?app_id=epfl,http://www.bandsintown.com/venue/1020282,Olten,47.35,7.9,UNIVERSE,4120829,1020282
Derrick May,http://www.bandsintown.com/DerrickMay,2011-03-05T23:00:00,25,http://www.bandsintown.com/event/4139338?app_id=epfl,http://www.bandsintown.com/venue/972474,Zurich,47.3666667,8.55,Komplex,4139338,972474
Vaishiyas,http://www.bandsintown.com/Vaishiyas,2011-03-05T23:00:00,Switzerland,http://www.bandsintown.com/event/3839838?app_id=epfl,http://www.bandsintown.com/venue/962229,Erstfeld,46.836018,8.637012,Mystica,3839838,962229
Freakulizer,http://www.bandsintown.com/Freakulizer,2011-03-05T23:00:00,Switzerland,http://www.bandsintown.com/event/3839838?app_id=epfl,http://www.bandsintown.com/venue/962229,Erstfeld,46.836018,8.637012,Mystica,3839838,962229
Favez,http://www.bandsintown.com/Favez,2011-03-05T20:00:00,Switzerland,http://www.bandsintown.com/event/4130157?app_id=epfl,http://www.bandsintown.com/venue/356220,St. Gallen,47.42638,9.37369,Grabenhalle,4130157,356220
Philipp Fankhauser,http://www.bandsintown.com/PhilippFankhauser,2011-03-05T20:00:00,09,http://www.bandsintown.com/event/4034424?app_id=epfl,http://www.bandsintown.com/venue/1004109,Davos Platz,46.8166667,9.8333333,Das Zelt Davos,4034424,1004109
JIVEK,http://www.bandsintown.com/JIVEK,2011-03-06T19:00:00,Etr,http://www.bandsintown.com/event/4173091?app_id=epfl,http://www.bandsintown.com/venue/753617,Geneve,46.203995,6.136277,USINE,4173091,753617
SQUADRA OMEGA,http://www.bandsintown.com/SquadraOmega,2011-03-06T19:00:00,12,http://www.bandsintown.com/event/4151715?app_id=epfl,http://www.bandsintown.com/venue/1030515,Neuchatel,47.0,6.9666667,QUEEN CONG CLUB,4151715,1030515
Fax an Max,http://www.bandsintown.com/FaxAnMax,2011-03-06T19:00:00,04,http://www.bandsintown.com/event/4204036?app_id=epfl,http://www.bandsintown.com/venue/169941,Basel,47.5638072,7.5911254,Kaserne,4204036,169941
"Kristina Fuchs ""Im Röseligarte""",http://www.bandsintown.com/KristinaFuchs%22imR%C3%B6seligarte%22,2011-03-06T19:00:00,25,http://www.bandsintown.com/event/4204037?app_id=epfl,http://www.bandsintown.com/venue/10674,Zurich,47.3666667,8.55,Moods,4204037,10674
Nevermore,http://www.bandsintown.com/Nevermore,2011-03-06T19:00:00,01,http://www.bandsintown.com/event/3934064?app_id=epfl,http://www.bandsintown.com/venue/43060,Pratteln,47.5166667,7.6833333,Z7,3934064,43060
Mercenary,http://www.bandsintown.com/Mercenary,2011-03-06T19:00:00,01,http://www.bandsintown.com/event/3934064?app_id=epfl,http://www.bandsintown.com/venue/43060,Pratteln,47.5166667,7.6833333,Z7,3934064,43060
Symphony X,http://www.bandsintown.com/SymphonyX,2011-03-06T19:00:00,01,http://www.bandsintown.com/event/3934064?app_id=epfl,http://www.bandsintown.com/venue/43060,Pratteln,47.5166667,7.6833333,Z7,3934064,43060
Efterklang,http://www.bandsintown.com/Efterklang,2011-03-06T20:00:00,25,http://www.bandsintown.com/event/3948436?app_id=epfl,http://www.bandsintown.com/venue/390920,Zurich,47.374458,8.53397,Stall 6,3948436,390920
An Island,http://www.bandsintown.com/AnIsland,2011-03-06T20:00:00,25,http://www.bandsintown.com/event/3948436?app_id=epfl,http://www.bandsintown.com/venue/390920,Zurich,47.374458,8.53397,Stall 6,3948436,390920
Phil Hayes,http://www.bandsintown.com/PhilHayes,2011-03-07T20:00:00,Switzerland,http://www.bandsintown.com/event/4205884?app_id=epfl,http://www.bandsintown.com/venue/841143,Roches,47.302299,7.37737,Halle,4205884,841143
First Cut Productions,http://www.bandsintown.com/FirstCutProductions,2011-03-07T20:00:00,Switzerland,http://www.bandsintown.com/event/4205884?app_id=epfl,http://www.bandsintown.com/venue/841143,Roches,47.302299,7.37737,Halle,4205884,841143
CD-Taufe,http://www.bandsintown.com/CD-Taufe,2011-03-07T19:15:00,,http://www.bandsintown.com/event/4205883?app_id=epfl,http://www.bandsintown.com/venue/885143,Uitikon (Zh),47.3663341,8.4513468,Giardino Verde,4205883,885143
Marianne Cathomen,http://www.bandsintown.com/MarianneCathomen,2011-03-07T19:15:00,,http://www.bandsintown.com/event/4205883?app_id=epfl,http://www.bandsintown.com/venue/885143,Uitikon (Zh),47.3663341,8.4513468,Giardino Verde,4205883,885143
Fax an Max,http://www.bandsintown.com/FaxAnMax,2011-03-07T20:00:00,04,http://www.bandsintown.com/event/4205885?app_id=epfl,http://www.bandsintown.com/venue/169941,Basel,47.5638072,7.5911254,Kaserne,4205885,169941
Beatsteaks,http://www.bandsintown.com/Beatsteaks,2011-03-07T20:00:00,Switzerland,http://www.bandsintown.com/event/4100674?app_id=epfl,http://www.bandsintown.com/venue/686165,Zurich,47.375485,8.527116,Volkshaus Zürich,4100674,686165
Wendy McNeill,http://www.bandsintown.com/WendyMcneill,2011-03-07T20:00:00,LU,http://www.bandsintown.com/event/4112768?app_id=epfl,http://www.bandsintown.com/venue/433386,Kriens,47.0327682,8.2969799,Südpol,4112768,433386
