artist_name,artist_url,event_venue.longitude,event_id,event_venue.id,event_venue.city,event_venue.region,event_venue.latitude,event_datetime,event_url,event_venue.url,event_venue.name
War From a Harlots Mouth,http://www.bandsintown.com/WarFromAHarlotsMouth,9.56527,3179390,786799,Zizers,Switzerland,46.936001,2010-03-02T20:00:00,http://www.bandsintown.com/event/3179390?app_id=epfl,http://www.bandsintown.com/venue/786799,Event Stage
A Plea for Purging,http://www.bandsintown.com/APleaForPurging,9.56527,3179390,786799,Zizers,Switzerland,46.936001,2010-03-02T20:00:00,http://www.bandsintown.com/event/3179390?app_id=epfl,http://www.bandsintown.com/venue/786799,Event Stage
Pontiak,http://www.bandsintown.com/Pontiak,6.632625,3376387,794948,Lausanne,Etr,46.519894,2010-03-03T19:00:00,http://www.bandsintown.com/event/3376387?app_id=epfl,http://www.bandsintown.com/venue/794948,Le Romandie
Pro-Pain,http://www.bandsintown.com/Pro-Pain,7.1801778,3260604,323397,Düdingen,Canton Of Fribourg,46.8615737,2010-03-03T19:00:00,http://www.bandsintown.com/event/3260604?app_id=epfl,http://www.bandsintown.com/venue/323397,Bad Bonn
Clawerfield,http://www.bandsintown.com/Clawerfield,7.440461,7293537,80385,Berne,,46.948432,2010-03-03T19:00:00,http://www.bandsintown.com/event/7293537?app_id=epfl,http://www.bandsintown.com/venue/80385,ISC
In Extremo,http://www.bandsintown.com/InExtremo,8.55,3288554,275159,Zurich,25,47.3666667,2010-03-03T18:45:00,http://www.bandsintown.com/event/3288554?app_id=epfl,http://www.bandsintown.com/venue/275159,X-tra
MICHEL BÜHLER,http://www.bandsintown.com/MichelB%C3%9Chler,6.138822,3292746,814316,Geneva,Switzerland,46.200865,2010-03-04T19:00:00,http://www.bandsintown.com/event/3292746?app_id=epfl,http://www.bandsintown.com/venue/814316,L'USAGE DU MONDE
IAMX,http://www.bandsintown.com/IAMX,6.61819,3173585,289098,Lausanne,Switzerland,46.522385,2010-03-04T19:00:00,http://www.bandsintown.com/event/3173585?app_id=epfl,http://www.bandsintown.com/venue/289098,Le Docks
SHAERWATER,http://www.bandsintown.com/SHAERWATER,7.298266,3279729,334526,Conthey,Switzerland,46.224322,2010-03-04T19:00:00,http://www.bandsintown.com/event/3279729?app_id=epfl,http://www.bandsintown.com/venue/334526,Nouveau Monde
Ongatu,http://www.bandsintown.com/Ongatu,8.55,5287839,1419054,Zurich,25,47.3666667,2010-03-04T19:00:00,http://www.bandsintown.com/event/5287839?app_id=epfl,http://www.bandsintown.com/venue/1419054,Cocuna Bar
The Album Leaf,http://www.bandsintown.com/TheAlbumLeaf,8.319649,3228621,309955,Lucerne,Switzerland,47.04258,2010-03-04T19:00:00,http://www.bandsintown.com/event/3228621?app_id=epfl,http://www.bandsintown.com/venue/309955,Treibhaus
R-ASH,http://www.bandsintown.com/R-ASH,9.111362,3343657,825350,Buseno,Switzerland,46.267357,2010-03-04T20:00:00,http://www.bandsintown.com/event/3343657?app_id=epfl,http://www.bandsintown.com/venue/825350,LES 2 ALPES
Bernard Allison,http://www.bandsintown.com/BernardAllison,7.6,3303053,747119,Basel,04,47.5666667,2010-03-04T20:00:00,http://www.bandsintown.com/event/3303053?app_id=epfl,http://www.bandsintown.com/venue/747119,Konzertfabrik Z7
Culcha Candela,http://www.bandsintown.com/CulchaCandela,9.277939,3398866,773033,Herisau,Switzerland,47.384624,2010-03-04T20:00:00,http://www.bandsintown.com/event/3398866?app_id=epfl,http://www.bandsintown.com/venue/773033,Casino Herisau
Chris Liebing,http://www.bandsintown.com/ChrisLiebing,6.63175,3371537,781376,Lausanne,Etr,46.52087,2010-03-05T19:00:00,http://www.bandsintown.com/event/3371537?app_id=epfl,http://www.bandsintown.com/venue/781376,D! CLUB
SIMEO,http://www.bandsintown.com/SIMEO,6.14221,3292741,169961,Carouge,Etr,46.18505,2010-03-05T19:00:00,http://www.bandsintown.com/event/3292741?app_id=epfl,http://www.bandsintown.com/venue/169961,CHAT NOIR
F. GAILLARD G. LEDENT,http://www.bandsintown.com/F.GaillardG.Ledent,6.138822,3292747,814316,Geneva,Switzerland,46.200865,2010-03-05T19:00:00,http://www.bandsintown.com/event/3292747?app_id=epfl,http://www.bandsintown.com/venue/814316,L'USAGE DU MONDE
The Album Leaf,http://www.bandsintown.com/TheAlbumLeaf,7.1801778,3201368,323397,Düdingen,Canton Of Fribourg,46.8615737,2010-03-05T19:00:00,http://www.bandsintown.com/event/3201368?app_id=epfl,http://www.bandsintown.com/venue/323397,Bad Bonn
BALLET NATIONAL DE RUSSIE,http://www.bandsintown.com/BalletNationalDeRussie,6.150993,3246038,460740,Geneva,Switzerland,46.210089,2010-03-05T19:00:00,http://www.bandsintown.com/event/3246038?app_id=epfl,http://www.bandsintown.com/venue/460740,Théâtre du Léman
Fuzz,http://www.bandsintown.com/Fuzz,6.632625,3376367,794948,Lausanne,Etr,46.519894,2010-03-05T19:00:00,http://www.bandsintown.com/event/3376367?app_id=epfl,http://www.bandsintown.com/venue/794948,Le Romandie
Shout,http://www.bandsintown.com/Shout,6.632625,3376367,794948,Lausanne,Etr,46.519894,2010-03-05T19:00:00,http://www.bandsintown.com/event/3376367?app_id=epfl,http://www.bandsintown.com/venue/794948,Le Romandie
Das Pop,http://www.bandsintown.com/DasPop,6.851925,3216891,306332,Vevey,Etr,46.472145,2010-03-05T19:00:00,http://www.bandsintown.com/event/3216891?app_id=epfl,http://www.bandsintown.com/venue/306332,ROCKING CHAIR
Tete,http://www.bandsintown.com/Tete,6.142701,3344905,825955,Geneva,Switzerland,46.208358,2010-03-05T20:00:00,http://www.bandsintown.com/event/3344905?app_id=epfl,http://www.bandsintown.com/venue/825955,PALADIUM
Operation Blockhead,http://www.bandsintown.com/OperationBlockhead,7.298266,3406049,334526,Conthey,Switzerland,46.224322,2010-03-05T19:00:00,http://www.bandsintown.com/event/3406049?app_id=epfl,http://www.bandsintown.com/venue/334526,Nouveau Monde
Culcha Candela,http://www.bandsintown.com/CulchaCandela,7.437954,3398867,289084,Berne,,46.956265,2010-03-05T20:00:00,http://www.bandsintown.com/event/3398867?app_id=epfl,http://www.bandsintown.com/venue/289084,Bierhubeli
Ninja Tune,http://www.bandsintown.com/NinjaTune,8.55,3271241,10674,Zurich,25,47.3666667,2010-03-05T20:00:00,http://www.bandsintown.com/event/3271241?app_id=epfl,http://www.bandsintown.com/venue/10674,Moods
Paloma Faith,http://www.bandsintown.com/PalomaFaith,8.54673,3343490,293622,Zurich,ZH,47.3663788,2010-03-05T20:00:00,http://www.bandsintown.com/event/3343490?app_id=epfl,http://www.bandsintown.com/venue/293622,Mascotte
IAMX,http://www.bandsintown.com/IAMX,8.538435,3247536,808961,Zurich,Switzerland,47.384097,2010-03-05T20:00:00,http://www.bandsintown.com/event/3247536?app_id=epfl,http://www.bandsintown.com/venue/808961,"Dynamo, Grosser Saal"
The Secret,http://www.bandsintown.com/TheSecret,8.97092,3343798,825421,Viganello,Switzerland,46.015011,2010-03-05T20:00:00,http://www.bandsintown.com/event/3343798?app_id=epfl,http://www.bandsintown.com/venue/825421, CTI + Rise Above Dead
HOLY GROOVE NIGHT,http://www.bandsintown.com/HolyGrooveNight,6.61819,3371445,289098,Lausanne,Switzerland,46.522385,2010-03-06T19:00:00,http://www.bandsintown.com/event/3371445?app_id=epfl,http://www.bandsintown.com/venue/289098,Le Docks
Lovebugs,http://www.bandsintown.com/Lovebugs,6.63175,3173593,781376,Lausanne,Etr,46.52087,2010-03-06T19:00:00,http://www.bandsintown.com/event/3173593?app_id=epfl,http://www.bandsintown.com/venue/781376,D! CLUB
Nouvelle Vague,http://www.bandsintown.com/NouvelleVague,6.142701,3338387,822880,Geneva,Switzerland,46.208358,2010-03-06T20:00:00,http://www.bandsintown.com/event/3338387?app_id=epfl,http://www.bandsintown.com/venue/822880,Festival Voix de Fêtes
J.P. Nataf,http://www.bandsintown.com/J.p.Nataf,7.298266,3406038,334526,Conthey,Switzerland,46.224322,2010-03-06T19:00:00,http://www.bandsintown.com/event/3406038?app_id=epfl,http://www.bandsintown.com/venue/334526,Nouveau Monde
The Peacocks,http://www.bandsintown.com/ThePeacocks,6.8457,3184058,786657,La Chaux-De-Fonds,12,47.113022,2010-03-06T20:00:00,http://www.bandsintown.com/event/3184058?app_id=epfl,http://www.bandsintown.com/venue/786657,Bikini Test
Joan Armatrading,http://www.bandsintown.com/JoanArmatrading,8.5359888,2982951,497860,Zurich,ZH,47.3713799,2010-03-06T19:00:00,http://www.bandsintown.com/event/2982951?app_id=epfl,http://www.bandsintown.com/venue/497860,Kaufleutensaal
R-ASH,http://www.bandsintown.com/R-ASH,9.111362,3343658,825350,Buseno,Switzerland,46.267357,2010-03-06T20:00:00,http://www.bandsintown.com/event/3343658?app_id=epfl,http://www.bandsintown.com/venue/825350,LES 2 ALPES
Stephan Bodzin,http://www.bandsintown.com/StephanBodzin,8.558865,3182135,41955,Zürich,,47.412958,2010-03-06T20:00:00,http://www.bandsintown.com/event/3182135?app_id=epfl,http://www.bandsintown.com/venue/41955,OXA
Beach House,http://www.bandsintown.com/BeachHouse,8.522239,3345021,48122,Zurich,Switzerland,47.362215,2010-03-06T20:00:00,http://www.bandsintown.com/event/3345021?app_id=epfl,http://www.bandsintown.com/venue/48122,Abart
Jools,http://www.bandsintown.com/Jools,8.311746,3247537,334152,Lucerne,Lucerne,47.044019,2010-03-06T20:00:00,http://www.bandsintown.com/event/3247537?app_id=epfl,http://www.bandsintown.com/venue/334152,Schüür
IAMX,http://www.bandsintown.com/IAMX,8.311746,3247537,334152,Lucerne,Lucerne,47.044019,2010-03-06T20:00:00,http://www.bandsintown.com/event/3247537?app_id=epfl,http://www.bandsintown.com/venue/334152,Schüür
Pamela Hute,http://www.bandsintown.com/PamelaHute,7.79004,3250874,805101,Langenthal,BE,47.21312,2010-03-06T20:00:00,http://www.bandsintown.com/event/3250874?app_id=epfl,http://www.bandsintown.com/venue/805101,Chrämerhuus
Culcha Candela,http://www.bandsintown.com/CulchaCandela,8.7222841,3398868,147243,Winterthur,25,47.4975354,2010-03-06T20:00:00,http://www.bandsintown.com/event/3398868?app_id=epfl,http://www.bandsintown.com/venue/147243,Salzhaus
Daedelus,http://www.bandsintown.com/Daedelus,8.53397,3404360,390920,Zurich,25,47.374458,2010-03-06T23:00:00,http://www.bandsintown.com/event/3404360?app_id=epfl,http://www.bandsintown.com/venue/390920,Stall 6
The Album Leaf,http://www.bandsintown.com/TheAlbumLeaf,9.373224,3228622,169988,St. Gallen,Switzerland,47.426563,2010-03-06T19:00:00,http://www.bandsintown.com/event/3228622?app_id=epfl,http://www.bandsintown.com/venue/169988,Palace
Chewy Chocolate Cookies,http://www.bandsintown.com/ChewyChocolateCookies,9.024119,3344325,825680,Bellinzona,Switzerland,46.194461,2010-03-06T22:00:00,http://www.bandsintown.com/event/3344325?app_id=epfl,http://www.bandsintown.com/venue/825680,Expo
Alexis,http://www.bandsintown.com/Alexis,6.625613,3390610,119776,Lausanne,Switzerland,46.523702,2010-03-07T19:00:00,http://www.bandsintown.com/event/3390610?app_id=epfl,http://www.bandsintown.com/venue/119776,CULT CLUB
Fido,http://www.bandsintown.com/Fido,6.625613,3390610,119776,Lausanne,Switzerland,46.523702,2010-03-07T19:00:00,http://www.bandsintown.com/event/3390610?app_id=epfl,http://www.bandsintown.com/venue/119776,CULT CLUB
La Roux,http://www.bandsintown.com/LaRoux,8.5359888,3116514,497860,Zurich,ZH,47.3713799,2010-03-07T19:00:00,http://www.bandsintown.com/event/3116514?app_id=epfl,http://www.bandsintown.com/venue/497860,Kaufleutensaal
Pablo Milanés,http://www.bandsintown.com/PabloMilan%C3%A9s,6.141799,3280412,169960,Geneve,Etr,46.2012,2010-03-08T20:30:00,http://www.bandsintown.com/event/3280412?app_id=epfl,http://www.bandsintown.com/venue/169960,VICTORIA HALL
la voix de Cuba,http://www.bandsintown.com/LaVoixDeCuba,6.141799,3280412,169960,Geneve,Etr,46.2012,2010-03-08T20:30:00,http://www.bandsintown.com/event/3280412?app_id=epfl,http://www.bandsintown.com/venue/169960,VICTORIA HALL
Fuck the Facts,http://www.bandsintown.com/FuckTheFacts,8.5393044,3184940,46886,Zürich,,47.3833038,2010-03-08T20:00:00,http://www.bandsintown.com/event/3184940?app_id=epfl,http://www.bandsintown.com/venue/46886,Dynamo Werk 21
Common Grave,http://www.bandsintown.com/CommonGrave,8.5393044,3184940,46886,Zürich,,47.3833038,2010-03-08T20:00:00,http://www.bandsintown.com/event/3184940?app_id=epfl,http://www.bandsintown.com/venue/46886,Dynamo Werk 21
hilaria kramer,http://www.bandsintown.com/HilariaKramer,8.75975,3362846,830118,Losone,Switzerland,46.165241,2010-03-08T20:00:00,http://www.bandsintown.com/event/3362846?app_id=epfl,http://www.bandsintown.com/venue/830118,concert
Gian-Andrea Costa,http://www.bandsintown.com/Gian-andreaCosta,9.0211697,3393222,835335,Bellinzona,20,46.1909599,2010-03-08T20:00:00,http://www.bandsintown.com/event/3393222?app_id=epfl,http://www.bandsintown.com/venue/835335,Teatro Sociale
JAZZING FLAMENCO,http://www.bandsintown.com/JazzingFlamenco,6.498757,3158137,699717,Morges,Switzerland,46.515198,2010-03-09T19:00:00,http://www.bandsintown.com/event/3158137?app_id=epfl,http://www.bandsintown.com/venue/699717,Théâtre de Beausobre
Russian Circles,http://www.bandsintown.com/RussianCircles,6.632567,3376388,832587,Lausanne,Switzerland,46.523897,2010-03-09T20:00:00,http://www.bandsintown.com/event/3376388?app_id=epfl,http://www.bandsintown.com/venue/832587,Lausanne Le Romandie
Airbourne,http://www.bandsintown.com/Airbourne,8.527116,3071332,170005,Zurich,Switzerland,47.375485,2010-03-09T19:00:00,http://www.bandsintown.com/event/3071332?app_id=epfl,http://www.bandsintown.com/venue/170005,Volkshaus
7TH SON,http://www.bandsintown.com/7thSon,8.53955,3387159,343400,Zurich,Canton Of Zurich,47.37706,2010-03-09T20:00:00,http://www.bandsintown.com/event/3387159?app_id=epfl,http://www.bandsintown.com/venue/343400,Volkhaus
Angie Stone,http://www.bandsintown.com/AngieStone,8.536468,3292368,44952,Zurich,Switzerland,47.371722,2010-03-09T20:00:00,http://www.bandsintown.com/event/3292368?app_id=epfl,http://www.bandsintown.com/venue/44952,Kaufleuten
Imogen Heap,http://www.bandsintown.com/ImogenHeap,8.522239,3284885,48122,Zurich,Switzerland,47.362215,2010-03-09T21:00:00,http://www.bandsintown.com/event/3284885?app_id=epfl,http://www.bandsintown.com/venue/48122,Abart
F. SOLLEVILLE C. COKO,http://www.bandsintown.com/F.SollevilleC.Coko,6.138822,3292744,814316,Geneva,Switzerland,46.200865,2010-03-10T19:00:00,http://www.bandsintown.com/event/3292744?app_id=epfl,http://www.bandsintown.com/venue/814316,L'USAGE DU MONDE
Lunik,http://www.bandsintown.com/Lunik,7.437954,3406852,833159,Berne,Switzerland,46.956265,2010-03-10T19:45:00,http://www.bandsintown.com/event/3406852?app_id=epfl,http://www.bandsintown.com/venue/833159,Bierhübeli Bern
Buckwheat Zydeco,http://www.bandsintown.com/BuckwheatZydeco,8.55,3218474,317992,Zurich,25,47.3666667,2010-03-10T19:00:00,http://www.bandsintown.com/event/3218474?app_id=epfl,http://www.bandsintown.com/venue/317992,TBA
Les Claypool,http://www.bandsintown.com/LesClaypool,8.5044,3246153,727136,Zurich,,47.354599,2010-03-10T19:00:00,http://www.bandsintown.com/event/3246153?app_id=epfl,http://www.bandsintown.com/venue/727136,Abart Club
Eros Ramazzotti,http://www.bandsintown.com/ErosRamazzotti,8.552307,2941377,170002,Zurich,25,47.410675,2010-03-10T20:00:00,http://www.bandsintown.com/event/2941377?app_id=epfl,http://www.bandsintown.com/venue/170002,Hallenstadion
Florence and The Machine,http://www.bandsintown.com/FlorenceAndTheMachine,8.55,3286489,328406,Zurich,25,47.3666667,2010-03-10T20:00:00,http://www.bandsintown.com/event/3286489?app_id=epfl,http://www.bandsintown.com/venue/328406,Rohstofflager
COMPAGNIE MABEL OCTOBRE,http://www.bandsintown.com/CompagnieMabelOctobre,6.244082,3158334,313886,Nyon,Etr,46.38376,2010-03-11T19:00:00,http://www.bandsintown.com/event/3158334?app_id=epfl,http://www.bandsintown.com/venue/313886,USINE A GAZ
Yann Perreau,http://www.bandsintown.com/YannPerreau,6.14221,3292737,169961,Carouge,Etr,46.18505,2010-03-11T19:00:00,http://www.bandsintown.com/event/3292737?app_id=epfl,http://www.bandsintown.com/venue/169961,CHAT NOIR
N. FERNANDEZ F. THARIN,http://www.bandsintown.com/N.FernandezF.Tharin,6.138822,3292745,814316,Geneva,Switzerland,46.200865,2010-03-11T19:00:00,http://www.bandsintown.com/event/3292745?app_id=epfl,http://www.bandsintown.com/venue/814316,L'USAGE DU MONDE
Abdullah Ibrahim,http://www.bandsintown.com/AbdullahIbrahim,6.141799,3158628,169960,Geneve,Etr,46.2012,2010-03-11T19:00:00,http://www.bandsintown.com/event/3158628?app_id=epfl,http://www.bandsintown.com/venue/169960,VICTORIA HALL
General Elektriks,http://www.bandsintown.com/GeneralElektriks,6.61819,3246044,289098,Lausanne,Switzerland,46.522385,2010-03-11T19:00:00,http://www.bandsintown.com/event/3246044?app_id=epfl,http://www.bandsintown.com/venue/289098,Le Docks
Le Baron Vampire,http://www.bandsintown.com/LeBaronVampire,6.634922,3343627,825337,Lausanne,23,46.52589,2010-03-11T20:00:00,http://www.bandsintown.com/event/3343627?app_id=epfl,http://www.bandsintown.com/venue/825337,Vinyl Club
Abraham,http://www.bandsintown.com/Abraham,6.634922,3343627,825337,Lausanne,23,46.52589,2010-03-11T20:00:00,http://www.bandsintown.com/event/3343627?app_id=epfl,http://www.bandsintown.com/venue/825337,Vinyl Club
I Muvrini,http://www.bandsintown.com/IMuvrini,6.150993,3086823,460740,Geneva,Switzerland,46.210089,2010-03-11T20:30:00,http://www.bandsintown.com/event/3086823?app_id=epfl,http://www.bandsintown.com/venue/460740,Théâtre du Léman
Lunik,http://www.bandsintown.com/Lunik,7.437954,3382557,833159,Berne,Switzerland,46.956265,2010-03-11T19:45:00,http://www.bandsintown.com/event/3382557?app_id=epfl,http://www.bandsintown.com/venue/833159,Bierhübeli Bern
Buckwheat Zydeco,http://www.bandsintown.com/BuckwheatZydeco,8.55,3218475,317992,Zurich,25,47.3666667,2010-03-11T19:00:00,http://www.bandsintown.com/event/3218475?app_id=epfl,http://www.bandsintown.com/venue/317992,TBA
Los Campesinos!,http://www.bandsintown.com/LosCampesinos%21,8.55,3218475,317992,Zurich,25,47.3666667,2010-03-11T19:00:00,http://www.bandsintown.com/event/3218475?app_id=epfl,http://www.bandsintown.com/venue/317992,TBA
Mariza,http://www.bandsintown.com/Mariza,8.537234,3086824,771839,Zurich,Switzerland,47.366033,2010-03-11T19:00:00,http://www.bandsintown.com/event/3086824?app_id=epfl,http://www.bandsintown.com/venue/771839,Kongresshaus Zürich
Gazpacho,http://www.bandsintown.com/Gazpacho,7.694064,3193066,781432,Pratteln,Etr,47.52729,2010-03-11T19:00:00,http://www.bandsintown.com/event/3193066?app_id=epfl,http://www.bandsintown.com/venue/781432,Z7 Konzertfabrik
Los Viajes del Viento,http://www.bandsintown.com/LosViajesDelViento,7.0558293,3432906,840864,Bulle,,46.6187039,2010-03-12T18:00:00,http://www.bandsintown.com/event/3432906?app_id=epfl,http://www.bandsintown.com/venue/840864,Prado 1
Travis Bürki,http://www.bandsintown.com/TravisB%C3%BCrki,6.14221,3292738,169961,Carouge,Etr,46.18505,2010-03-12T19:00:00,http://www.bandsintown.com/event/3292738?app_id=epfl,http://www.bandsintown.com/venue/169961,CHAT NOIR
OXMO PUCCINO-HOCUS POCUS-TRIP IN,http://www.bandsintown.com/OxmoPuccino-hocusPocus-tripIn,6.134732,3292742,781601,Geneve,Etr,46.20313,2010-03-12T19:00:00,http://www.bandsintown.com/event/3292742?app_id=epfl,http://www.bandsintown.com/venue/781601,PALLADIUM
West Indies Desire,http://www.bandsintown.com/WestIndiesDesire,6.85335,3381905,781562,Pont,Switzerland,46.588322,2010-03-12T19:00:00,http://www.bandsintown.com/event/3381905?app_id=epfl,http://www.bandsintown.com/venue/781562,ESPACE BEAUSOLEIL
Minor Majority,http://www.bandsintown.com/MinorMajority,7.1801778,3260603,323397,Düdingen,Canton Of Fribourg,46.8615737,2010-03-12T19:00:00,http://www.bandsintown.com/event/3260603?app_id=epfl,http://www.bandsintown.com/venue/323397,Bad Bonn
DJ Hell,http://www.bandsintown.com/DjHell,6.63175,3422969,781376,Lausanne,Etr,46.52087,2010-03-12T19:00:00,http://www.bandsintown.com/event/3422969?app_id=epfl,http://www.bandsintown.com/venue/781376,D! CLUB
I Muvrini,http://www.bandsintown.com/IMuvrini,6.150993,3086825,460740,Geneva,Switzerland,46.210089,2010-03-12T20:30:00,http://www.bandsintown.com/event/3086825?app_id=epfl,http://www.bandsintown.com/venue/460740,Théâtre du Léman
Loren'co,http://www.bandsintown.com/Loren%27co,6.16666,3029350,817542,Versoix,Switzerland,46.281052,2010-03-12T21:00:00,http://www.bandsintown.com/event/3029350?app_id=epfl,http://www.bandsintown.com/venue/817542,"ArtistPub avec ""3BadPigeons"
Ben Sharpa,http://www.bandsintown.com/BenSharpa,6.13628,3351992,333195,Geneva,GE,46.204,2010-03-12T22:00:00,http://www.bandsintown.com/event/3351992?app_id=epfl,http://www.bandsintown.com/venue/333195,Zoo
Bleubird,http://www.bandsintown.com/Bleubird,6.13628,3351992,333195,Geneva,GE,46.204,2010-03-12T22:00:00,http://www.bandsintown.com/event/3351992?app_id=epfl,http://www.bandsintown.com/venue/333195,Zoo
DJ Raiko,http://www.bandsintown.com/DjRaiko,6.13628,3351992,333195,Geneva,GE,46.204,2010-03-12T22:00:00,http://www.bandsintown.com/event/3351992?app_id=epfl,http://www.bandsintown.com/venue/333195,Zoo
k-the-i,http://www.bandsintown.com/k-the-i,6.13628,3351992,333195,Geneva,GE,46.204,2010-03-12T22:00:00,http://www.bandsintown.com/event/3351992?app_id=epfl,http://www.bandsintown.com/venue/333195,Zoo
Thirtylicious,http://www.bandsintown.com/Thirtylicious,7.437954,3432914,289084,Berne,,46.956265,2010-03-12T22:00:00,http://www.bandsintown.com/event/3432914?app_id=epfl,http://www.bandsintown.com/venue/289084,Bierhubeli
DVW,http://www.bandsintown.com/DVW,7.44046,3386355,787028,Berne,Switzerland,46.948429,2010-03-12T22:00:00,http://www.bandsintown.com/event/3386355?app_id=epfl,http://www.bandsintown.com/venue/787028,Wasserwerk Club
Lunik,http://www.bandsintown.com/Lunik,7.593745,3301950,306296,Basel,04,47.561136,2010-03-12T19:00:00,http://www.bandsintown.com/event/3301950?app_id=epfl,http://www.bandsintown.com/venue/306296,Volkshaus Basel
Yeasayer,http://www.bandsintown.com/Yeasayer,8.52743,3356743,524849,Zurich,ZH,47.37815,2010-03-12T19:00:00,http://www.bandsintown.com/event/3356743?app_id=epfl,http://www.bandsintown.com/venue/524849,Zukunft
Delbert McClinton,http://www.bandsintown.com/DelbertMcclinton,8.5044,3432907,343680,Zurich,Switzerland,47.354599,2010-03-12T19:30:00,http://www.bandsintown.com/event/3432907?app_id=epfl,http://www.bandsintown.com/venue/343680,Schützenhaus  Albisgütli
Boyce Avenue,http://www.bandsintown.com/BoyceAvenue,8.522239,3285519,48122,Zurich,Switzerland,47.362215,2010-03-12T20:00:00,http://www.bandsintown.com/event/3285519?app_id=epfl,http://www.bandsintown.com/venue/48122,Abart
Pat Metheny Group,http://www.bandsintown.com/PatMethenyGroup,8.527116,2985876,170005,Zurich,Switzerland,47.375485,2010-03-12T20:00:00,http://www.bandsintown.com/event/2985876?app_id=epfl,http://www.bandsintown.com/venue/170005,Volkshaus
Live Multivision-Show,http://www.bandsintown.com/LiveMultivision-show,8.2778386,3432908,840865,Wohlen Ag,,47.3525327,2010-03-12T20:00:00,http://www.bandsintown.com/event/3432908?app_id=epfl,http://www.bandsintown.com/venue/840865,Chappele Hof
Adrian Stern,http://www.bandsintown.com/AdrianStern,8.5367436,3432909,840866,BüLach,,47.5251238,2010-03-12T20:30:00,http://www.bandsintown.com/event/3432909?app_id=epfl,http://www.bandsintown.com/venue/840866,Guss 81-80
Pat Metheny,http://www.bandsintown.com/PatMetheny,8.527116,3010688,686165,Zurich,Switzerland,47.375485,2010-03-12T21:00:00,http://www.bandsintown.com/event/3010688?app_id=epfl,http://www.bandsintown.com/venue/686165,Volkshaus Zürich
Rock Night,http://www.bandsintown.com/RockNight,7.9071709,3432910,840867,Aarburg,,47.3201994,2010-03-12T21:00:00,http://www.bandsintown.com/event/3432910?app_id=epfl,http://www.bandsintown.com/venue/840867,Moonwalker Club
Felix Kröcher,http://www.bandsintown.com/FelixKr%C3%B6cher,7.58768,3341656,169942,Basel-City,Switzerland,47.54874,2010-03-12T22:00:00,http://www.bandsintown.com/event/3341656?app_id=epfl,http://www.bandsintown.com/venue/169942,Das Schiff
Rudder,http://www.bandsintown.com/Rudder,8.55,3258466,10674,Zurich,25,47.3666667,2010-03-12T22:00:00,http://www.bandsintown.com/event/3258466?app_id=epfl,http://www.bandsintown.com/venue/10674,Moods
