artist_name,artist_url,event_venue.longitude,event_id,event_venue.id,event_venue.city,event_venue.region,event_venue.latitude,event_datetime,event_url,event_venue.url,event_venue.name
FatCat Records,http://www.bandsintown.com/FatcatRecords,7.151038,3900948,275156,Fribourg,Etr,46.79489,2010-11-03T13:00:00,http://www.bandsintown.com/event/3900948?app_id=epfl,http://www.bandsintown.com/venue/275156,Fri-Son
TeZ,http://www.bandsintown.com/TeZ,7.151038,3900948,275156,Fribourg,Etr,46.79489,2010-11-03T13:00:00,http://www.bandsintown.com/event/3900948?app_id=epfl,http://www.bandsintown.com/venue/275156,Fri-Son
CocoRosie,http://www.bandsintown.com/CocoRosie,7.151038,3900948,275156,Fribourg,Etr,46.79489,2010-11-03T13:00:00,http://www.bandsintown.com/event/3900948?app_id=epfl,http://www.bandsintown.com/venue/275156,Fri-Son
Karma to Burn,http://www.bandsintown.com/KarmaToBurn,7.072902,3905568,80386,Martigny,Wallis,46.101375,2010-11-03T18:30:00,http://www.bandsintown.com/event/3905568?app_id=epfl,http://www.bandsintown.com/venue/80386,Les Caves Du Manor
Public Enemy,http://www.bandsintown.com/PublicEnemy,6.61819,3694427,289098,Lausanne,Switzerland,46.522385,2010-11-03T19:00:00,http://www.bandsintown.com/event/3694427?app_id=epfl,http://www.bandsintown.com/venue/289098,Le Docks
Caribou,http://www.bandsintown.com/Caribou,6.136453,3830502,119670,Geneva,Geneva,46.203938,2010-11-03T19:00:00,http://www.bandsintown.com/event/3830502?app_id=epfl,http://www.bandsintown.com/venue/119670,L'Usine / PTR
Joe Cocker,http://www.bandsintown.com/JoeCocker,6.1122833,3666844,334244,Geneve,,46.233595,2010-11-03T20:00:00,http://www.bandsintown.com/event/3666844?app_id=epfl,http://www.bandsintown.com/venue/334244,Arena Geneve
Kombiticket TANZ IN. BERN 03.11.2010,http://www.bandsintown.com/KombiticketTanzIn.Bern03.11.2010,7.4424743,3981622,297152,Berne,BE,46.9408303,2010-11-03T19:30:00,http://www.bandsintown.com/event/3981622?app_id=epfl,http://www.bandsintown.com/venue/297152,Dampfzentrale
ZOO/Thomas Hauert,http://www.bandsintown.com/Zoo%252FthomasHauert,7.4442012,3981623,908452,Bern,,46.9407562,2010-11-03T19:30:00,http://www.bandsintown.com/event/3981623?app_id=epfl,http://www.bandsintown.com/venue/908452,Dampfzentrale Turbinensaal
Doppelkonzert,http://www.bandsintown.com/Doppelkonzert,7.4429804,3981624,337236,Bern,,46.9503361,2010-11-03T20:30:00,http://www.bandsintown.com/event/3981624?app_id=epfl,http://www.bandsintown.com/venue/337236,Turnhalle im PROGR
Cuqui Jerez,http://www.bandsintown.com/CuquiJerez,7.4442012,3981626,841044,Bern,,46.9407562,2010-11-03T21:00:00,http://www.bandsintown.com/event/3981626?app_id=epfl,http://www.bandsintown.com/venue/841044,Dampfzentrale Kesselhaus
Darknight,http://www.bandsintown.com/Darknight,8.736,3605260,892288,First,Switzerland,47.438019,2010-11-03T08:00:00,http://www.bandsintown.com/event/3605260?app_id=epfl,http://www.bandsintown.com/venue/892288,In Studio
King Automatic,http://www.bandsintown.com/KingAutomatic,8.52743,3931312,524849,Zurich,ZH,47.37815,2010-11-03T08:30:00,http://www.bandsintown.com/event/3931312?app_id=epfl,http://www.bandsintown.com/venue/524849,Zukunft
Joanne Shaw Taylor,http://www.bandsintown.com/JoanneShawTaylor,7.6833333,3496192,43060,Pratteln,01,47.5166667,2010-11-03T19:00:00,http://www.bandsintown.com/event/3496192?app_id=epfl,http://www.bandsintown.com/venue/43060,Z7
Jerry Lee Lewis,http://www.bandsintown.com/JerryLeeLewis,8.527116,3886795,170005,Zurich,Switzerland,47.375485,2010-11-03T19:00:00,http://www.bandsintown.com/event/3886795?app_id=epfl,http://www.bandsintown.com/venue/170005,Volkshaus
Blowsight,http://www.bandsintown.com/Blowsight,8.311746,3867223,334152,Lucerne,Lucerne,47.044019,2010-11-03T19:30:00,http://www.bandsintown.com/event/3867223?app_id=epfl,http://www.bandsintown.com/venue/334152,Schüür
Sonic Syndicate,http://www.bandsintown.com/SonicSyndicate,8.311746,3867223,334152,Lucerne,Lucerne,47.044019,2010-11-03T19:30:00,http://www.bandsintown.com/event/3867223?app_id=epfl,http://www.bandsintown.com/venue/334152,Schüür
Walter Trout,http://www.bandsintown.com/WalterTrout,7.6,3426097,747119,Basel,04,47.5666667,2010-11-03T20:00:00,http://www.bandsintown.com/event/3426097?app_id=epfl,http://www.bandsintown.com/venue/747119,Konzertfabrik Z7
Mark Berube and The Patriotic Few,http://www.bandsintown.com/MarkBerubeAndThePatrioticFew,8.232066,3931543,351795,Lausanne,01,47.514647,2010-11-03T20:00:00,http://www.bandsintown.com/event/3931543?app_id=epfl,http://www.bandsintown.com/venue/351795,Le Bourg
Donny McCaslin Quartet,http://www.bandsintown.com/DonnyMccaslinQuartet,8.55,3981625,10674,Zurich,25,47.3666667,2010-11-03T20:30:00,http://www.bandsintown.com/event/3981625?app_id=epfl,http://www.bandsintown.com/venue/10674,Moods
Spectrum,http://www.bandsintown.com/Spectrum,7.5911254,3971994,169941,Basel,04,47.5638072,2010-11-03T21:00:00,http://www.bandsintown.com/event/3971994?app_id=epfl,http://www.bandsintown.com/venue/169941,Kaserne
The Turbo A.C.'s,http://www.bandsintown.com/TheTurboA.c.%27s,7.5952301,3805197,954071,Basel,BS,47.5590096,2010-11-03T21:30:00,http://www.bandsintown.com/event/3805197?app_id=epfl,http://www.bandsintown.com/venue/954071,Hirscheneck
Stereo Total,http://www.bandsintown.com/StereoTotal,8.5204697,3981627,547907,Zurich,ZH,47.3853683,2010-11-03T21:30:00,http://www.bandsintown.com/event/3981627?app_id=epfl,http://www.bandsintown.com/venue/547907,Hive Club
Ólafur Arnalds,http://www.bandsintown.com/%C3%93lafurArnalds,9.530686,3797163,351778,Chur,Switzerland,46.848558,2010-11-03T20:00:00,http://www.bandsintown.com/event/3797163?app_id=epfl,http://www.bandsintown.com/venue/351778,Werkstatt
Lee van Dowski,http://www.bandsintown.com/LeeVanDowski,6.14661,3887864,973997,Geneva,Geneva,46.210275,2010-11-04T19:30:00,http://www.bandsintown.com/event/3887864?app_id=epfl,http://www.bandsintown.com/venue/973997,L'aiglon
Karma to Burn,http://www.bandsintown.com/KarmaToBurn,6.67119,3930424,169999,Cheseaux-Noréaz,Switzerland,46.781797,2010-11-04T20:00:00,http://www.bandsintown.com/event/3930424?app_id=epfl,http://www.bandsintown.com/venue/169999,Amalgame Club
ZOO/Thomas Hauert,http://www.bandsintown.com/Zoo%252FthomasHauert,7.4442012,3981629,908452,Bern,,46.9407562,2010-11-04T19:30:00,http://www.bandsintown.com/event/3981629?app_id=epfl,http://www.bandsintown.com/venue/908452,Dampfzentrale Turbinensaal
Big John Bates & the Voodoo Dollz,http://www.bandsintown.com/BigJohnBatesAndTheVoodooDollz,7.623338,3840111,962589,Thun,05,46.75258,2010-11-04T22:00:00,http://www.bandsintown.com/event/3840111?app_id=epfl,http://www.bandsintown.com/venue/962589,Mokka
Joanne Shaw Taylor,http://www.bandsintown.com/JoanneShawTaylor,8.2,3496193,860545,Sempach,11,47.1333333,2010-11-04T19:00:00,http://www.bandsintown.com/event/3496193?app_id=epfl,http://www.bandsintown.com/venue/860545,Bierhaus
Heaven Shall Burn,http://www.bandsintown.com/HeavenShallBurn,8.527116,3778847,170005,Zurich,Switzerland,47.375485,2010-11-04T19:00:00,http://www.bandsintown.com/event/3778847?app_id=epfl,http://www.bandsintown.com/venue/170005,Volkshaus
Suicide Silence,http://www.bandsintown.com/SuicideSilence,8.527116,3778847,170005,Zurich,Switzerland,47.375485,2010-11-04T19:00:00,http://www.bandsintown.com/event/3778847?app_id=epfl,http://www.bandsintown.com/venue/170005,Volkshaus
Dinners Club,http://www.bandsintown.com/DinnersClub,8.510373,3981628,996000,Zurich,Switzerland,47.392316,2010-11-04T19:00:00,http://www.bandsintown.com/event/3981628?app_id=epfl,http://www.bandsintown.com/venue/996000,Westend Circus
As I Lay Dying,http://www.bandsintown.com/AsILayDying,8.54325,3940356,781844,Zurich,ZH,47.36988,2010-11-04T19:30:00,http://www.bandsintown.com/event/3940356?app_id=epfl,http://www.bandsintown.com/venue/781844,Helmhaus Zürich
Beggar Joe,http://www.bandsintown.com/BeggarJoe,8.04896,3891058,975594,Aaray,Switzerland,47.38953,2010-11-04T19:30:00,http://www.bandsintown.com/event/3891058?app_id=epfl,http://www.bandsintown.com/venue/975594,culture & Kongresshaus Aarau
Live Multivision-Show,http://www.bandsintown.com/LiveMultivision-show,8.2778386,3981631,840865,Wohlen Ag,,47.3525327,2010-11-04T20:00:00,http://www.bandsintown.com/event/3981631?app_id=epfl,http://www.bandsintown.com/venue/840865,Chappele Hof
"""Lozärn lacht""",http://www.bandsintown.com/%22loz%C3%A4rnLacht%22,8.3090188,3981633,995372,Luzern,11,47.0458693,2010-11-04T20:00:00,http://www.bandsintown.com/event/3981633?app_id=epfl,http://www.bandsintown.com/venue/995372,Kleintheater
Zuger Szene 2010,http://www.bandsintown.com/ZugerSzene2010,8.4836568,3984706,313887,Zug,,47.1815254,2010-11-04T20:00:00,http://www.bandsintown.com/event/3984706?app_id=epfl,http://www.bandsintown.com/venue/313887,Chollerhalle
Chris de Burgh,http://www.bandsintown.com/ChrisDeBurgh,8.55,3448687,832842,Zurich,25,47.3666667,2010-11-04T20:00:00,http://www.bandsintown.com/event/3448687?app_id=epfl,http://www.bandsintown.com/venue/832842,Zürich Hallenstadion
Spectrum,http://www.bandsintown.com/Spectrum,8.5194702,3971995,697731,Zurich,ZH,47.3882217,2010-11-04T20:00:00,http://www.bandsintown.com/event/3971995?app_id=epfl,http://www.bandsintown.com/venue/697731,Exil
Ólafur Arnalds,http://www.bandsintown.com/%C3%93lafurArnalds,8.55,3797165,792010,Zurich,Canton Of Zurich,47.3666667,2010-11-04T20:00:00,http://www.bandsintown.com/event/3797165?app_id=epfl,http://www.bandsintown.com/venue/792010,Papiersaal
Samuel Blaser,http://www.bandsintown.com/SamuelBlaser,8.55,3633101,10674,Zurich,25,47.3666667,2010-11-04T20:00:00,http://www.bandsintown.com/event/3633101?app_id=epfl,http://www.bandsintown.com/venue/10674,Moods
Colosseum,http://www.bandsintown.com/Colosseum,7.6,3562162,747119,Basel,04,47.5666667,2010-11-04T20:30:00,http://www.bandsintown.com/event/3562162?app_id=epfl,http://www.bandsintown.com/venue/747119,Konzertfabrik Z7
Walter Trout,http://www.bandsintown.com/WalterTrout,8.4037,3814157,957150,Dietikon,Switzerland,47.40389,2010-11-04T21:00:00,http://www.bandsintown.com/event/3814157?app_id=epfl,http://www.bandsintown.com/venue/957150,Soundock
The Big Chris Barber Band,http://www.bandsintown.com/TheBigChrisBarberBand,9.5286484,3981630,996001,Chur,,46.8601401,2010-11-04T20:00:00,http://www.bandsintown.com/event/3981630?app_id=epfl,http://www.bandsintown.com/venue/996001,Kulturforum Würth Chur
Reeto von Gunten,http://www.bandsintown.com/ReetoVonGunten,9.530686,3981632,351778,Chur,Switzerland,46.848558,2010-11-04T20:00:00,http://www.bandsintown.com/event/3981632?app_id=epfl,http://www.bandsintown.com/venue/351778,Werkstatt
Jean Michel Jarre,http://www.bandsintown.com/JeanMichelJarre,6.1122833,3530300,334244,Geneve,,46.233595,2010-11-05T19:00:00,http://www.bandsintown.com/event/3530300?app_id=epfl,http://www.bandsintown.com/venue/334244,Arena Geneve
Chapelier fou,http://www.bandsintown.com/ChapelierFou,6.634922,3887926,825337,Lausanne,23,46.52589,2010-11-05T20:00:00,http://www.bandsintown.com/event/3887926?app_id=epfl,http://www.bandsintown.com/venue/825337,Vinyl Club
Matthew Stevens,http://www.bandsintown.com/MatthewStevens,6.6666667,3864968,967700,Lausanne,23,46.5333333,2010-11-05T20:00:00,http://www.bandsintown.com/event/3864968?app_id=epfl,http://www.bandsintown.com/venue/967700,Onze Plus Festival
Ólafur Arnalds,http://www.bandsintown.com/%C3%93lafurArnalds,7.05432,3797166,951807,Bulle,FR,46.61616,2010-11-05T20:00:00,http://www.bandsintown.com/event/3797166?app_id=epfl,http://www.bandsintown.com/venue/951807,EbullTION
Mark Berube and The Patriotic Few,http://www.bandsintown.com/MarkBerubeAndThePatrioticFew,6.8509698,3972410,811660,Vevey,VD,46.4582405,2010-11-05T21:00:00,http://www.bandsintown.com/event/3972410?app_id=epfl,http://www.bandsintown.com/venue/811660,Le Bout du Monde
François Corbier,http://www.bandsintown.com/Fran%C3%A7oisCorbier,6.64278,3884656,973087,Lausanne,Switzerland,46.522732,2010-11-05T21:00:00,http://www.bandsintown.com/event/3884656?app_id=epfl,http://www.bandsintown.com/venue/973087,Le 13ème Siècle
Time Machine,http://www.bandsintown.com/TimeMachine,6.13993,3958579,371388,Geneva,Switzerland,46.203819,2010-11-05T21:45:00,http://www.bandsintown.com/event/3958579?app_id=epfl,http://www.bandsintown.com/venue/371388,Mr Pickwick Pub
Stevans,http://www.bandsintown.com/Stevans,6.93112,3781889,948422,NeuchâTel,Switzerland,46.99034,2010-11-05T22:00:00,http://www.bandsintown.com/event/3781889?app_id=epfl,http://www.bandsintown.com/venue/948422,Amalgame
Joachim Garraud,http://www.bandsintown.com/JoachimGarraud,7.15368,3900836,977824,Fribourg,Switzerland,46.803741,2010-11-05T22:30:00,http://www.bandsintown.com/event/3900836?app_id=epfl,http://www.bandsintown.com/venue/977824,Highway Festival
Sven Tasnadi,http://www.bandsintown.com/SvenTasnadi,7.119144,3931934,985516,Morat,Switzerland,46.929284,2010-11-05T23:00:00,http://www.bandsintown.com/event/3931934?app_id=epfl,http://www.bandsintown.com/venue/985516,bar9
Catz N Dogz,http://www.bandsintown.com/CatzNDogz,7.4426398,3813095,802218,Berne,BE,46.9495087,2010-11-05T17:00:00,http://www.bandsintown.com/event/3813095?app_id=epfl,http://www.bandsintown.com/venue/802218,Club Bonsoir
Simone,http://www.bandsintown.com/Simone,7.37737,3984710,841143,Roches,Switzerland,47.302299,2010-11-05T20:00:00,http://www.bandsintown.com/event/3984710?app_id=epfl,http://www.bandsintown.com/venue/841143,Halle
Monika Truong,http://www.bandsintown.com/MonikaTruong,7.37737,3984710,841143,Roches,Switzerland,47.302299,2010-11-05T20:00:00,http://www.bandsintown.com/event/3984710?app_id=epfl,http://www.bandsintown.com/venue/841143,Halle
Hayal gibi,http://www.bandsintown.com/HayalGibi,7.37737,3984711,996477,Roches,Switzerland,47.302299,2010-11-05T20:00:00,http://www.bandsintown.com/event/3984711?app_id=epfl,http://www.bandsintown.com/venue/996477,Aula RÃ¤mibÃ¼hl
John & Jehn,http://www.bandsintown.com/JohnAndJehn,7.440461,3793096,950274,Berne,,46.948432,2010-11-05T20:00:00,http://www.bandsintown.com/event/3793096?app_id=epfl,http://www.bandsintown.com/venue/950274,Bee Flat
Kellerkind,http://www.bandsintown.com/Kellerkind,7.53692,3974838,994937,Solothurn,Switzerland,47.210541,2010-11-05T22:00:00,http://www.bandsintown.com/event/3974838?app_id=epfl,http://www.bandsintown.com/venue/994937,Radio City
Filewile,http://www.bandsintown.com/Filewile,7.4666667,3618973,900283,Bern,05,46.9166667,2010-11-05T23:00:00,http://www.bandsintown.com/event/3618973?app_id=epfl,http://www.bandsintown.com/venue/900283,Dachstock t.b.c
Liquid Soul,http://www.bandsintown.com/LiquidSoul,8.53955,3838755,961939,Zurich,Switzerland,47.37706,2010-11-05T00:30:00,http://www.bandsintown.com/event/3838755?app_id=epfl,http://www.bandsintown.com/venue/961939,xces psy-load
Burn in Noise,http://www.bandsintown.com/BurnInNoise,8.521115,3906700,331966,Zurich,Switzerland,47.386999,2010-11-05T08:30:00,http://www.bandsintown.com/event/3906700?app_id=epfl,http://www.bandsintown.com/venue/331966,Zürich
AMY MC DONALDS,http://www.bandsintown.com/AmyMcDonalds,8.313788,3984707,840863,Luzern,,47.0490818,2010-11-05T17:30:00,http://www.bandsintown.com/event/3984707?app_id=epfl,http://www.bandsintown.com/venue/840863,Luzern
Our Last Night,http://www.bandsintown.com/OurLastNight,8.896405,3898925,977073,Wangen,Switzerland,47.19128,2010-11-05T18:30:00,http://www.bandsintown.com/event/3898925?app_id=epfl,http://www.bandsintown.com/venue/977073,Jugendhaus
You Say Party,http://www.bandsintown.com/YouSayParty,8.63623,3915385,306328,Schaffhausen,SH,47.69448,2010-11-05T19:00:00,http://www.bandsintown.com/event/3915385?app_id=epfl,http://www.bandsintown.com/venue/306328,Tap Tab
"""Lucerne Blues Festival""",http://www.bandsintown.com/%22lucerneBluesFestival%22,8.2666667,3444396,351799,Lucerne,11,47.0833333,2010-11-05T19:00:00,http://www.bandsintown.com/event/3444396?app_id=epfl,http://www.bandsintown.com/venue/351799,Casineum Grand Casino
Guy Davis,http://www.bandsintown.com/GuyDavis,8.2666667,3444396,351799,Lucerne,11,47.0833333,2010-11-05T19:00:00,http://www.bandsintown.com/event/3444396?app_id=epfl,http://www.bandsintown.com/venue/351799,Casineum Grand Casino
Tame Impala,http://www.bandsintown.com/TameImpala,8.54673,3984708,293622,Zurich,ZH,47.3663788,2010-11-05T19:30:00,http://www.bandsintown.com/event/3984708?app_id=epfl,http://www.bandsintown.com/venue/293622,Mascotte
Kool Savas,http://www.bandsintown.com/KoolSavas,8.8225271,3930152,984675,Bubikon,,47.2723085,2010-11-05T20:00:00,http://www.bandsintown.com/event/3930152?app_id=epfl,http://www.bandsintown.com/venue/984675,Rampe Club
Swisspäck Comebäck Tour,http://www.bandsintown.com/Swissp%C3%A4ckComeb%C3%A4ckTour,9.195333,3984709,996476,Flawil,,47.411216,2010-11-05T20:00:00,http://www.bandsintown.com/event/3984709?app_id=epfl,http://www.bandsintown.com/venue/996476,Lindensaal
Live Multivision-Show,http://www.bandsintown.com/LiveMultivision-show,8.3086186,3984712,908926,Baden,,47.4730318,2010-11-05T20:00:00,http://www.bandsintown.com/event/3984712?app_id=epfl,http://www.bandsintown.com/venue/908926,Roter Turm
"""Lozärn lacht""",http://www.bandsintown.com/%22loz%C3%A4rnLacht%22,8.3090188,3984713,995372,Luzern,11,47.0458693,2010-11-05T20:00:00,http://www.bandsintown.com/event/3984713?app_id=epfl,http://www.bandsintown.com/venue/995372,Kleintheater
GymRock Muttenz,http://www.bandsintown.com/GymrockMuttenz,7.598329,3984714,293614,Basel,Switzerland,47.547538,2010-11-05T20:00:00,http://www.bandsintown.com/event/3984714?app_id=epfl,http://www.bandsintown.com/venue/293614,Sommercasino
Zuger Szene 2010,http://www.bandsintown.com/ZugerSzene2010,8.4836568,3984715,313887,Zug,,47.1815254,2010-11-05T20:00:00,http://www.bandsintown.com/event/3984715?app_id=epfl,http://www.bandsintown.com/venue/313887,Chollerhalle
Destruction,http://www.bandsintown.com/Destruction,8.53955,3918726,982587,Zurich,Switzerland,47.37706,2010-11-05T20:00:00,http://www.bandsintown.com/event/3918726?app_id=epfl,http://www.bandsintown.com/venue/982587,Dynamo Club
Amy Macdonald,http://www.bandsintown.com/AmyMacdonald,8.552307,3651566,170002,Zurich,25,47.410675,2010-11-05T20:00:00,http://www.bandsintown.com/event/3651566?app_id=epfl,http://www.bandsintown.com/venue/170002,Hallenstadion
The Black Eyed Peas,http://www.bandsintown.com/TheBlackEyedPeas,8.552307,3651566,170002,Zurich,25,47.410675,2010-11-05T20:00:00,http://www.bandsintown.com/event/3651566?app_id=epfl,http://www.bandsintown.com/venue/170002,Hallenstadion
Beady Belle,http://www.bandsintown.com/BeadyBelle,8.55,3932437,10674,Zurich,25,47.3666667,2010-11-05T20:30:00,http://www.bandsintown.com/event/3932437?app_id=epfl,http://www.bandsintown.com/venue/10674,Moods
Alvin Zealot,http://www.bandsintown.com/AlvinZealot,8.04999,3767944,944948,Aarau,Switzerland,47.391815,2010-11-05T21:00:00,http://www.bandsintown.com/event/3767944?app_id=epfl,http://www.bandsintown.com/venue/944948,Dampfschiff
Danger,http://www.bandsintown.com/Danger,8.52111,3867407,968599,Zurich,Switzerland,47.377998,2010-11-05T22:00:00,http://www.bandsintown.com/event/3867407?app_id=epfl,http://www.bandsintown.com/venue/968599,Zeughaus
Der Zoo,http://www.bandsintown.com/DerZoo,8.5292,3986228,982340,Zurich,ZH,47.37704,2010-11-05T22:00:00,http://www.bandsintown.com/event/3986228?app_id=epfl,http://www.bandsintown.com/venue/982340,Alte Kaserne
Das Festival,http://www.bandsintown.com/DasFestival,8.5292,3986228,982340,Zurich,ZH,47.37704,2010-11-05T22:00:00,http://www.bandsintown.com/event/3986228?app_id=epfl,http://www.bandsintown.com/venue/982340,Alte Kaserne
LaMeduza,http://www.bandsintown.com/LaMeduza,8.05,3809020,306293,Aarau,01,47.3833333,2010-11-05T22:00:00,http://www.bandsintown.com/event/3809020?app_id=epfl,http://www.bandsintown.com/venue/306293,Kiff
D.I.S.K.O.,http://www.bandsintown.com/D.I.S.K.O.,8.52111,3986229,973375,Zurich,Switzerland,47.387001,2010-11-05T23:00:00,http://www.bandsintown.com/event/3986229?app_id=epfl,http://www.bandsintown.com/venue/973375,Q Zurich
