ambigous_result,genre,name,no_result,origin
0,,"DJs Anstatt Guitar Hero zu Hause spielen, selber musizieren",1,
0,,Civil War PRATTELN,1,
0,,The Ramona Flowers,0,
0,neo-trad metal,Civil War,0,
0,,Birdy ZÜRICH,1,
0,folk-pop,Birdy,0,
0,indie anthem-folk,Billy Lockett,0,
0,,Civil War (the band),1,
0,,"Der Wawawa, Benedikt Reising (sax), Marco Müller (b), Rico Baumann (dr)",1,
0,,"Markus Moser, Juan Munguia (tp), Markus Moser (g), David Brito (b), Silvano Borzachiello (dr), Cosimo Lampis (perc)",1,
0,,Birdy (GB),1,
0,,"Mondrian Ensemble, Daniela Müller (Vl), Petra Ackermann (Va), Karolina Oehman (Vc), Werke von Carlo Ciceri, Klaus Lang",1,
0,,"Teké Ensemble, Stummfilm von Nemesio M. Sobrevila (E, 1929)",1,
0,hard stoner rock,Three Eyes Left,0,
0,,Christoph Irniger Trio feat. Raffaele Bossard & Ziv Ravitz,1,
1,,"Jo-El Sonnier & T. Graham Brown & Band (USA), Nashville Rebels",0,
0,,"Musikkollegium Winterthur, Tine Thing Helseth (Trp), Leitung: Alan Buribayev, Werke von Rossini, Haydn, Smetana, Prokofieff",1,
0,,"Tonhalle-Orchester Zürich, Janine Jansen (V), Leitung: David Zinman, Werke von Prokofjew, Dvorak, Einführung mit Ulrike Thiele um 18.30 Uhr",1,
0,,Die Dorf Oxn,1,
0,,Nashville Pussy (USA),1,
0,,Isbells (B),1,
0,,"JJ's Hausband, DJ Tadeo Doberska",1,
0,,"DJs Aystep, K-Rim, Ker, Steve Supreme, ab 21 Jahren, visuals by Motionlab, hosted by MC D Law, 10 years Mascotte",1,
0,,Los Latinos (CUB),1,
0,francoton,Casseurs Flowters,0,
0,funk metal,Catfish,0,
1,,Sina,0,
0,,Gring Casseur Flowters LAUSANNE,1,
0,,THE DEEP DARK WOODS ZÜRICH,1,
0,,The Brew PRATTELN,1,
0,,Der Wawawa ZÜRICH,1,
0,country,T. Graham Brown,0,
0,,Cliff Stevens,0,
1,,JO,0,
0,dub techno,Scion,0,
0,dubstep,Killawatt,0,
0,,One Step Gospel,1,
0,,Jonathan MacReynolds,1,
0,,Lavelle Duggan,1,
0,,Awaken Production,1,
0,,Sacrée Soirée,1,
0,,Pascal Mathieu,0,
0,dub techno,Paul St. Hilaire,0,
0,,Mnah,1,
0,,Epic Schmetterling,1,
0,,Askemwhy,1,
0,aggrotech,Die Krupps,0,
1,,Ghostriders,0,
0,,BLIGG SERVICE PUBLIGG Tour 2014 ZOFINGEN,1,
0,,Kenjiro Ultramagnetic,1,
0,,Sol Gabetta BASEL,1,
0,contemporary country,Darryl Worley,0,
0,,TV Ghosts,1,
1,,Roy And The Devil's Motorcycle,0,
0,,Vedett,0,
0,,Die Krupps PRATTELN,1,
0,,BENNY WESTPHAL,1,
0,,CLASHROCKERS,1,
1,,The Mugshots,0,
0,,DJ Calix ZÜRICH,1,
0,,Dobet Gnahoré ZÜRICH,1,
0,,Sacrée Soirée GENÈVE,1,
0,,Hurricane Soundsystem,1,
1,,Frank C,0,
0,,rROXYMORE,0,
0,,"DJs The Crow, Cruised Mind, Lost Soul, gothic dresscode",1,
0,,"Young Fathers (SCO), Uma (D)",1,
0,swiss hip hop,"Manillio & Band, ab 16 Jahren",0,
0,,"Andrina, Open Eyed",1,
0,,"DJs Panamasta, Franco Trento, Ambient P.",1,
0,,"DJs H-Style, Tap Tap, Orlando, Wr, Calvin Clark",1,
0,,DJ Hotfingerz,1,
0,,DJ M. Hillman,1,
0,,"Ngoni, Mike Daniels (voc, b), Chineyem Okolo (g, voc), Johannes Madritsch (dr), DJ-Crew Stepaz Sound System",1,
0,,"Lorenz Sommer, Hans Ueli Gerber, Bänz Hadorn",1,
0,,"Marblewood, Navel",1,
0,,DJ Thibaut,1,
0,,"Bernhard Hörler (Org), Werke von Vierne, Gassmann, Marzian",1,
0,,"Die Krupps (D), The Machinists of Joy Tour",1,
0,,Cippi,1,
0,,"Liu-Schurer, Pei-Wen Liu (electr), Bernd Schurer (electr)",1,
0,,rRoxymore,0,
0,tech house,Harry Axt,0,
0,,Dub Akom,0,
0,,Gospossy,0,
0,,Gring Casseur Flowters NEUCHÂTEL,1,
1,,Diego Miranda,0,
1,,Andréas et Nicolas,0,
0,,Malia GENEVE,1,
0,dance-punk,Motorama,0,
0,,THE YOUNG FATHERS,1,
0,,Dr Loomis and the freakies,1,
0,,La Maison Quitientchaud,0,
0,,"Blockflötenklasse Stephanie Schacht, Schola Cantorum Basiliensis - Allgemeine Schule",1,
0,,Ab 21 Jahren,1,
0,,"Ensemble Polysono, Leitung: René Wohlhauser, Werke von René Wohlhauser",1,
0,,"Mindcollision, Alehouse, Let Them Eat Money, The Slaints, Competition Winner, Art Gallery",1,
0,,The Cordon Blues Band,1,
0,,"Gletscher, Ølten",1,
0,,DJ Teyst,1,
0,,Midge Ure (SCO),1,
0,,"Cotton Mount, Dean Wake, Onimo, DJ Nomad",1,
0,,Elastic Zoom,0,
0,,"DJs Nando (CUB), Da'le (I)",1,
0,,DJ-Team The Floorfillers,1,
0,,"DJs Veneno, Rumba Stereo, Anselmo",1,
0,,Ednaski,0,
1,,Piero Battery,0,
0,,Patrick Bonhomme,0,
0,bass music,T.Williams,0,
1,,Farnell Newton,0,
0,,Bootsy Collins ZÜRICH,1,
0,,BLIGG SERVICE PUBLIGG Tour 2014 FRAUENFELD,1,
0,,Enderlin Chicks,1,
0,,Van Canto PRATTELN,1,
0,,The Glenn Ambassadors Big Band LUGANO,1,
0,,Allys Fate,0,
0,,Transatlantic Band Basel,1,
0,deep euro house,Dole & Kom,0,
1,,Dj Geri,0,
0,,DJ Ondrej Psyla,1,
0,deep thrash metal,Mortillery,0,
0,,Sepultura PRATTELN,1,
0,,outframe,1,
0,deep groove house,Vanilla Ace,0,
1,,RSS Disco,0,
0,neo classical metal,Wisdom,0,
0,,"7 Dancefloors, Gala-Night, Salsa-Shows",1,
0,,"Balthasar-Neumann-Ensemble, Kate Lindsey (Mezzo-S), Steve Davislim (T), Leitung: Thomas Hengelbrock, Konzerteinführung um 17.15 Uhr",1,
0,,"DJs Sweap, Pfund 500, Goldfinger Brothers",1,
0,,"DJs D Cosmo, Faber, live: Alessandro Parisi (I)",1,
0,,"DJs Scott Vega, Polly P.",1,
0,,Legion of the Dammed,1,
0,,"Musu Meyer, Michi Reimann, Ralph & Ines",1,
0,,Nels ZÜRICH,1,
0,contemporary jazz,Jim Black,0,
0,avant-garde jazz,Tim Berne,0,
0,,Take Berlin (D/USA),1,
0,,"Asep Stone & Friends, live Jam-Sessions",0,
1,,Love & Girls,0,
0,,DJ Classick,1,
0,,"Züri-trifft-Basel-trifft-Ticino-trifft-Bern, anschl. offene jam session",1,
0,,DJ Libre (GB),1,
0,folk-pop,Milky Chance,0,
0,,Daniel Humair Sweet,1,
0,,Sour ZÜRICH,1,
0,,Alcina VV ZÜRICH,1,
0,,Lindi Ortega ZÜRICH,1,
0,,"Tom e Fred Sextet, Wolfgang Häuptli (tp), Dani Frei (ts), Rolf Winiger (tb), Elmar Kluth (p), Fredi Schmid (dr), Thomas Hirt (b)",1,
0,,K.O.S DJ-Crew,1,
0,,"Sybille Diethelm (S), Anina Haug (A), Christof Breitenmoser (T), Daniel Bentz (T), Chasper Mani (Bar) u. a., Werke von Schubert",1,
0,,"DJ Samy, Salsameneo: Tanzkurse mit Horacio",1,
0,,"Mr. Vertigo feat. Andreas Boehlen, Ursus Bachthaler (g), Fabian Gisler (b), André Bader (dr, elctr)",1,
0,,"Violinklasse Amandine Beyer, Schola Cantorum Basiliensis - Allgemeine Schule",1,
0,,"Crystal Stilts (USA), Warm Graves (D)",1,
0,,Les Stentors,1,
0,fado,Dead Combo,0,
0,,The Brad Mehldau Trio,1,
0,,Prosper (Dj),0,
0,,"Tonhalle-Orchester Zürich, Sabine Poyé Morel (Fl), Simon Fuchs (Ob), Michael Reid (Klar), Matthias Rácz (Fag), Philippe Litzler (Trp) u. a., Leitung: Charles Dutoit, Werke von Igor Strawinski, Frank Martin, Saint-Saëns, Einführung mit Michael Meyer um 18.30 Uhr",1,
0,,"Christian Kjellvander, support: Ursina",1,
0,classic swedish pop,Christian Kjellvander,0,
0,,"Sinfonieorchester Basel, Benedikt Schobel (Fag), Leitung: Rumon Gamba, Werke von Mozart, Mendelssohn",1,
0,,Aestrid SOS,1,
0,,Scuttlebutt (CH),1,
0,,Joules (CH),1,
0,,Among Lions (CH),1,
1,,Texas Trail,0,
0,,Truppenbesuch,1,
0,,Simple Minds BERN,1,
0,aggrotech,Aesthetic Perfection,0,
0,aggrotech,Terrolokaust,0,
1,,Gamba,0,
0,,The Rubbernecks,0,
0,,Schobel BASEL,1,
0,aggrotech,Faderhead,0,
0,,Malia ZÜRICH,1,
0,french indietronica,BRNS,0,
0,,"DJs Tenzking, One Ear, Big Boyz, ab 21 Jahren, visuals by Motionlab, hosted by MC D Law, 10 years Mascotte",1,
0,,Midi théâtre !,1,
0,french indie pop,Alice Lewis,0,
1,,Happening,0,
0,german street punk,Taktlos,0,
0,,Mobylette,0,
0,,Le Schiffre,1,
0,,Liederabend D. Hvorostovsky ZÜRICH,1,
0,,"Christian Kjellvander (SWE), Ursina",1,
0,,"Arte 4tet feat. Andreas Schaerer & Wolfgang Zwiauer, Andreas Schaerer (voc, human beats, comp), Beat Hofstetter (sax), Sascha Armbruster (sax), Andrea Formenti (sax), Beat Kappeler (sax), Wolfgang Zwiauer (b)",1,
0,,"Leitung: Jun Märkl, Werke von Brahms, Schönberg",1,
0,,"Dmitri Hvorostovsky (Bar), Ivari Ilja (Kl), Werke von Tschaikowski, Medtner, Liszt, Rachmaninow",1,
0,,"Truck Stop (D), Texmex Rebels",1,
0,,"Zeller-Weiss, Essen ab 18.30 Uhr",1,
0,,Mama Bluegrass Band (I),1,
0,,"Zurich Jazz Orchestra, Sandy Patton (voc), Reto Suher (sax), Lukas Heuss (sax), Christoph Grab (sax), Thomas Lüthi (sax) u. a., lead by Daniel Schenker",1,
0,,"Henriette Blumenau (voc), Maria Demandt (voc), Pascal Goffin (voc), Benedikt Greiner (voc), Andri Schenardi (voc) u. a., in Zusammenarbeit mit Konzert Theater Bern",1,
0,,"DJs Miami Dave, Mack Daddy Freddy, Salami Slice",1,
1,,PROFILE,0,
0,,WE ARE EMMETT BROWN,1,
0,french indie pop,ALICE LEWIS,0,
0,,"Dani Sbert , Dj Producer",1,
0,drum and bass,Dillinja,0,
0,,The Defibrillators,0,
0,,Lovataraxx,1,
0,,Pandour,0,
1,,Sebastian Eduardo,0,
0,,"Rémi Panossian-Trio feat. Nicole Johänntgen, Rémi Panossian (p), Maxime Delporte (b), Frédéric Petitprez (dr), Nicole Johänntgen (sax)",1,
0,,Stefania Kaye (CD-Taufe),1,
0,minimal dub,Achterbahn D'Amour,0,
0,,"Old Rivertown Jazzband, Markus Hächler (tp, voc), Werni Nussbaum (tb, acc, voc), Jerry Gabriel (cl, ts) u. a.",1,
0,,Ray Wilson (GB),1,
0,,Pink Singers,0,
1,,DJ Riccardo,0,
0,,"Out Sea, Blind Alley, Tuesday Sheep",1,
0,,"Christer Løvold (Org), Werke von Buxtehude, Bach",1,
0,,"Kinderchöre Vivace und Saltando, Jugendchöre ATempo, Sforzato und Vivo der Musikschule Basel, Leitung: Maria Laschinger, Regina Hui und Beat Vögele",1,
0,,DAVE ROWNTREE,0,
0,,OPALKA,0,
0,,RANDOM GOD,0,
0,,MLK (MALIK FEKRANE),1,
0,,"DJs Milieu Mauri, Der Papst",1,
0,,Herrrouine,1,
0,destroy techno,Klangfarbe Antifeind,0,
0,,"DJs Ker, Miclo, ab 21 Jahren",1,
1,,Reeps One,0,
0,alternative country,Shooter Jennings,0,
0,,BLIGG SERVICE PUBLIGG Tour 2014 BASEL,1,
0,,Büne Huber’s Meccano Destructif Commando ZÜRICH,1,
0,,Sinatra‘s Rat Pack Show ZÜRICH,1,
0,belgian rock,AMATORSKI,0,
0,,Extrastunden,1,
0,,The Burning Beggars,1,
0,anti-folk,Cate Le Bon,0,
0,deep hardstyle,Mandy,0,
0,,Mon Mec,1,
0,neo-progressive,Ray Wilson,0,
0,,"Eluveitie, support: Abinchova, Pagan- & Folk-Metal Night",1,
0,,DJ Lolita Gold,1,
0,,"Kuzco (Plattentaufe), Fygeludi, Zitral, DJs Freak, Steel",1,
0,,"Létage nival, Nives Onori (voc), Valentin Hebel (g), Lukas Huber (rhodes, electr), Hannes Fankhauser (b), Florian Haas (dr), Konstantin König (dr), Jazzslam mit Laurin Buser",1,
0,,"Kaltehand / Natascha Waters, Bit Tuner, DJs Beatpirates",1,
0,,"DJs DBS, Ma B, Cisc",1,
0,fluxwork,Jubilee,0,
0,bass music,Dubbel Dutch,0,
1,,Dre Skull,0,
0,full on,Freedom Fighters,0,
0,,Kollektiv KlangGut,0,
0,,"Adrian Stern, hosted by KiK",1,
0,,"DJs Simbamarara, Bala M. Quilombo Sound",1,
1,,GenTi,0,
0,,The Liselottes,1,
1,,"Neele & The Sound Voyage, Mikkel Ploug Quartett (DK)",0,
0,,"Rag Dolls, Static Frames, Hundreds (D), Vroooom",1,
0,,"Two And Yuna, Giancun, I Am Oak & The Black Atlantic (NL)",1,
0,,"DJs K.haos, Exitus, Irmingott, Jesus 66 u. a., ab 18 Jahren",1,
0,,DJ CHUCK LATE,1,
0,flamenco,Alameda,0,
0,,DJ JULIO OKURA,1,
0,,BLIGG SERVICE PUBLIGG Tour 2014 BERN,1,
0,,Saint Lô,1,
0,,Lili Cros & Thierry Chazelle,0,
0,,Feeling and Sound,1,
0,,dprojekt,0,
0,,Les Chicklettes,1,
0,bass trap,Dj Idem,0,
0,,DJ JOH,1,
1,,Ka&Ge,0,
1,,Cruz Jr.,0,
0,,Rock Power Festival Vol. 2 PRATTELN,1,
1,,Victorius,0,
0,,Sick Spud,1,
1,,The Order,0,
0,,The Black Passage,0,
0,melodic hard rock,Human Zoo,0,
0,deep tropical house,FlicFlac,0,
1,,DJ EZ,0,
0,,Vikinger Powernight 2014,1,
0,downtempo,DARKSIDE,0,
0,,DJ DOO GOOD,1,
0,,THE SEPTIZ,0,
0,gamecore,TWEEK,0,
0,,JAILYNA,0,
0,french indietronica,AUFGANG,0,
0,deep big room,MARC BENJAMIN,0,
0,float house,Telephones,0,
0,swiss rock,BABA SHRIMPS,0,
0,deep tropical house,DIMMI,0,
0,,15 Jahre Yatatchi and Band BASEL,1,
0,,Eddie's Revenge,1,
0,,"Mars"" Tour 2014 BADEN",1,
0,,15 Jahre Ya Tatchi and Band BASEL,1,
0,,Jazzclub Uster,1,
0,,"Grand Beatbox Battle, DJs Zenith B, Q Big, The Architects, Razzmatazz, hosted by MC Resc",1,
0,,"Pirmin Baumgartner Orchester, O.H, Cosmic Space Girl, ab 16 Jahren",1,
0,,Forest Swords (GB),1,
0,,Andy Trinkler & Border Affair,0,
0,,Damien Jurado (USA),1,
0,,"Ensemble zone expérimentale, Carl Rosman (Ges), Anne-May Krüger (Mezzo-S), Leitung: Mike Svoboda, Werke von Peter Maxwell Davies, szenisches Konzert",1,
0,,"Morpho Luna, Barbara Gfeller (voc, p), Oli Müller (b), visuals by Pulp",1,
0,,"Brns (B), 7 Dollar Taxi, Artlu Bubble & The Dead Animal Gang",1,
1,,"Shooter Jennings & Band (USA), Rolf Fritschi & Band",0,
0,,"Oratorienchor Bern, Anne-Florence Marbot (S), Irène Friedli (A), Dominik Wortig (T), Michel Brodard (B), Leitung: Laurent Gendre, Werke von Dvoák",1,
0,,"Benjamin Beilman (V), Gabriele Carcano (Kl), Werke von Tschaikowski, David Ludwig, Schubert",1,
0,,"Schola Amadeo, Werke von Jones",1,
0,,"DJs Califuckingfornia, Killerheel Baby & Special Animal Aschim, hosted by Fuckthemall",1,
0,,"Rozbub, The Jimmy Miller Incident, Dennerclan, afterparty by The Raunchy Rawhide Chicken",1,
0,,"Ira May, Tom Swift & The Exceptions, Dexter Doom & The Loveboat Orchestra, Neo & Neo, So Da Pop",1,
0,,"The Animen (D), Tar Queen, After-Party mit The Grooveties",1,
0,,"Top 4 Tea, DJ Finini S.",1,
0,,"Space Tourists, Cloudride, Confuzed (Plattentaufe)",1,
0,,DJ Pippo,0,
0,,"DJs Acee, O-Kay, Prince, M.O.1000s, ab 16 Jahren, presented by Allstarz",1,
0,uk funky,Karizma,0,
0,,"Jacques Schwarz-Bart (GP), Jacques Schwarz-Bart (sax), Benjamin Moonlight (voc), Alex Tassel (tp), Greg Privat (p), Claude Saturne (perc) u. a.",1,
1,,THE GO'S,0,
0,,DJ Mykel Rozenberg,1,
0,,"Urs Peter Schneider (Kl),, Werke von Bach, Urs Peter Schneider u. a.",1,
