club_adress,club_id,club_name,club_ref,date,ref_event,artiste
"Förrlibuckstrasse 109, 8005 Zürich",102873, Mehrspur,/club.aspx?id=102873,"Fri, 3 Apr 2015",/event.aspx?700851,Dürerstuben
"Förrlibuckstrasse 109, 8005 Zürich",102873, Mehrspur,/club.aspx?id=102873,"Sat, 15 Dec 2012",/event.aspx?431756,Nik!
