club_adress,club_id,club_name,club_ref,date,ref_event,artiste
Route de la Fonderie 6 1700 Fribourg,99958, Le Quai,/club.aspx?id=99958,"Tue, 18 Nov 2014",/event.aspx?671226,CMYK
Route de la Fonderie 6 1700 Fribourg,99958, Le Quai,/club.aspx?id=99958,"Tue, 18 Nov 2014",/event.aspx?671226,Chris Ahn
