club_adress,club_id,club_name,club_ref,date,ref_event,artiste
Stadtturmstrasse 1,69810, Laden5,/club.aspx?id=69810,"Sat, 3 Nov 2012",/event.aspx?414127,Roberto De Carlo
Stadtturmstrasse 1,69810, Laden5,/club.aspx?id=69810,"Fri, 29 Apr 2011",/event.aspx?250026,Dee Nelli
