artist_name,artist_url,event_venue.latitude,event_venue.city,event_datetime,event_venue.region,event_venue.id,event_venue.url,event_id,event_venue.name,event_venue.longitude,event_url
Frederic Sidler,http://www.bandsintown.com/FredericSidler,46.2328911,Sion,2010-06-01T20:15:00,VS,907166,http://www.bandsintown.com/venue/907166,3641040,Stade de Tourbillon,7.3754802,http://www.bandsintown.com/event/3641040?app_id=epfl
Länderspiel Schweiz,http://www.bandsintown.com/L%C3%A4nderspielSchweiz,47.0490818,Luzern,2010-06-01T15:45:00,,840863,http://www.bandsintown.com/venue/840863,3639895,Luzern,8.313788,http://www.bandsintown.com/event/3639895?app_id=epfl
Lila Downs,http://www.bandsintown.com/LilaDowns,47.3713799,Zurich,2010-06-01T19:00:00,ZH,497860,http://www.bandsintown.com/venue/497860,3299050,Kaufleutensaal,8.5359888,http://www.bandsintown.com/event/3299050?app_id=epfl
Kutti MC,http://www.bandsintown.com/KuttiMc,47.049545,Lucerne,2010-06-01T19:30:00,Switzerland,905038,http://www.bandsintown.com/venue/905038,3635267,Bettina Oberli,8.304375,http://www.bandsintown.com/event/3635267?app_id=epfl
To Rococo Rot,http://www.bandsintown.com/ToRococoRot,47.3882217,Zurich,2010-06-01T21:00:00,ZH,697731,http://www.bandsintown.com/venue/697731,3612855,Exil,8.5194702,http://www.bandsintown.com/event/3612855?app_id=epfl
Nicolas Masson,http://www.bandsintown.com/NicolasMasson,46.45,Vevey,2010-06-02T20:30:00,23,861252,http://www.bandsintown.com/venue/861252,3501896,Espace Guinguette,6.85,http://www.bandsintown.com/event/3501896?app_id=epfl
Muse,http://www.bandsintown.com/Muse,46.962251,Berne,2010-06-02T18:00:00,Switzerland,812009,http://www.bandsintown.com/venue/812009,3337285,Stade de Suisse Bern,7.464985,http://www.bandsintown.com/event/3337285?app_id=epfl
The Young Gods,http://www.bandsintown.com/TheYoungGods,46.948432,Berne,2010-06-02T20:00:00,Switzerland,892149,http://www.bandsintown.com/venue/892149,3605043,Koch-Schütz-Studer & The Young Gods,7.440461,http://www.bandsintown.com/event/3605043?app_id=epfl
Muse Tour,http://www.bandsintown.com/MuseTour,46.962251,Berne,2010-06-02T20:00:00,Switzerland,169948,http://www.bandsintown.com/venue/169948,3382844,STADE DE SUISSE,7.464985,http://www.bandsintown.com/event/3382844?app_id=epfl
Incognito,http://www.bandsintown.com/Incognito,47.3713799,Zurich,2010-06-02T19:00:00,ZH,497860,http://www.bandsintown.com/venue/497860,3299044,Kaufleutensaal,8.5359888,http://www.bandsintown.com/event/3299044?app_id=epfl
Delta Moon,http://www.bandsintown.com/DeltaMoon,47.13564,Sempach,2010-06-02T20:00:00,Switzerland,811707,http://www.bandsintown.com/venue/811707,3279090,Bierhauspub,8.191783,http://www.bandsintown.com/event/3279090?app_id=epfl
JGOR GIANOLA,http://www.bandsintown.com/JgorGianola,46.227311,Castione,2010-06-02T23:00:00,Switzerland,905363,http://www.bandsintown.com/venue/905363,3635674,ALTO VOLTAGGIO,9.048262,http://www.bandsintown.com/event/3635674?app_id=epfl
Garcia Plays Kyuss,http://www.bandsintown.com/GarciaPlaysKyuss,46.522385,Lausanne,2010-06-03T19:00:00,Switzerland,289098,http://www.bandsintown.com/venue/289098,3413467,Le Docks,6.61819,http://www.bandsintown.com/event/3413467?app_id=epfl
John Garcia,http://www.bandsintown.com/JohnGarcia,46.522385,Lausanne,2010-06-03T19:00:00,Switzerland,289098,http://www.bandsintown.com/venue/289098,3413467,Le Docks,6.61819,http://www.bandsintown.com/event/3413467?app_id=epfl
My Heart Belongs to Cecilia Winter,http://www.bandsintown.com/MyHeartBelongsToCeciliaWinter,46.99034,Neuchâtel,2010-06-03T20:00:00,Switzerland,617990,http://www.bandsintown.com/venue/617990,3618934,Festineuch,6.93112,http://www.bandsintown.com/event/3618934?app_id=epfl
Stevans,http://www.bandsintown.com/Stevans,46.99034,Neuchâtel,2010-06-03T20:00:00,Switzerland,617990,http://www.bandsintown.com/venue/617990,3618934,Festineuch,6.93112,http://www.bandsintown.com/event/3618934?app_id=epfl
Nicolas Masson,http://www.bandsintown.com/NicolasMasson,46.45,Vevey,2010-06-03T20:30:00,23,861252,http://www.bandsintown.com/venue/861252,3501897,Espace Guinguette,6.85,http://www.bandsintown.com/event/3501897?app_id=epfl
The Young Gods,http://www.bandsintown.com/TheYoungGods,47.140888,Biel/Bienne,2010-06-03T20:00:00,Switzerland,892150,http://www.bandsintown.com/venue/892150,3605044,Koch-Schütz-Studer & The Young Gods,7.247257,http://www.bandsintown.com/event/3605044?app_id=epfl
Gypsy Sound System,http://www.bandsintown.com/GypsySoundSystem,46.293598,Sierre,2010-06-03T20:00:00,Switzerland,892532,http://www.bandsintown.com/venue/892532,3605623,Sismic Festival,7.53382,http://www.bandsintown.com/event/3605623?app_id=epfl
Kathy Kelly,http://www.bandsintown.com/KathyKelly,46.756967,Thun,2010-06-03T20:00:00,Switzerland,705883,http://www.bandsintown.com/venue/705883,2935484,Alte Reithalle,7.630185,http://www.bandsintown.com/event/2935484?app_id=epfl
Laura Kalauz,http://www.bandsintown.com/LauraKalauz,46.9407562,Bern,2010-06-03T20:00:00,,841044,http://www.bandsintown.com/venue/841044,3645399,Dampfzentrale Kesselhaus,7.4442012,http://www.bandsintown.com/event/3645399?app_id=epfl
Martin Schick,http://www.bandsintown.com/MartinSchick,46.9407562,Bern,2010-06-03T20:00:00,,841044,http://www.bandsintown.com/venue/841044,3645399,Dampfzentrale Kesselhaus,7.4442012,http://www.bandsintown.com/event/3645399?app_id=epfl
William Fitzsimmons,http://www.bandsintown.com/WilliamFitzsimmons,47.343448,Zurich,2010-06-03T19:00:00,25,772420,http://www.bandsintown.com/venue/772420,3493890,Rote fabrik,8.535557,http://www.bandsintown.com/event/3493890?app_id=epfl
Frontier Ruckus,http://www.bandsintown.com/FrontierRuckus,47.69448,Schaffhausen,2010-06-03T19:00:00,SH,306328,http://www.bandsintown.com/venue/306328,3587252,Tap Tab,8.63623,http://www.bandsintown.com/event/3587252?app_id=epfl
Hazmat Modine,http://www.bandsintown.com/HazmatModine,47.3666667,Zurich,2010-06-03T20:00:00,25,10674,http://www.bandsintown.com/venue/10674,3612988,Moods,8.55,http://www.bandsintown.com/event/3612988?app_id=epfl
Lali Puna,http://www.bandsintown.com/LaliPuna,47.3882217,Zurich,2010-06-03T20:00:00,ZH,697731,http://www.bandsintown.com/venue/697731,3613643,Exil,8.5194702,http://www.bandsintown.com/event/3613643?app_id=epfl
Kino Ladies Night,http://www.bandsintown.com/KinoLadiesNight,47.498756,Winterthur,2010-06-03T20:00:00,Switzerland,908030,http://www.bandsintown.com/venue/908030,3645397,Kino Kiwi-Center,8.726411,http://www.bandsintown.com/event/3645397?app_id=epfl
Pasta del Amore,http://www.bandsintown.com/PastaDelAmore,47.3833333,Aarau,2010-06-03T20:00:00,01,306294,http://www.bandsintown.com/venue/306294,3645398,Flosserplatz,8.05,http://www.bandsintown.com/event/3645398?app_id=epfl
Klangstube,http://www.bandsintown.com/Klangstube,47.371722,Zurich,2010-06-03T20:00:00,Switzerland,44952,http://www.bandsintown.com/venue/44952,3590127,Kaufleuten,8.536468,http://www.bandsintown.com/event/3590127?app_id=epfl
Julian Layn,http://www.bandsintown.com/JulianLayn,47.371722,Zurich,2010-06-03T20:00:00,Switzerland,44952,http://www.bandsintown.com/venue/44952,3590127,Kaufleuten,8.536468,http://www.bandsintown.com/event/3590127?app_id=epfl
Wattup Festival,http://www.bandsintown.com/WattupFestival,46.190521,Petit-Lancy,2010-06-04T19:00:00,Switzerland,886936,http://www.bandsintown.com/venue/886936,3590236,Salle Communale du Petit Lancy,6.116876,http://www.bandsintown.com/event/3590236?app_id=epfl
Gypsy Sound System,http://www.bandsintown.com/GypsySoundSystem,46.208358,Geneva,2010-06-04T20:00:00,Switzerland,892533,http://www.bandsintown.com/venue/892533,3605624,CHAT NOIR LIVE GUESTS,6.142701,http://www.bandsintown.com/event/3605624?app_id=epfl
Beat Assailant,http://www.bandsintown.com/BeatAssailant,46.99034,Neuchâtel,2010-06-04T20:00:00,Switzerland,617990,http://www.bandsintown.com/venue/617990,3601366,Festineuch,6.93112,http://www.bandsintown.com/event/3601366?app_id=epfl
Nicolas Masson,http://www.bandsintown.com/NicolasMasson,46.45,Vevey,2010-06-04T20:30:00,23,861252,http://www.bandsintown.com/venue/861252,3501899,Espace Guinguette,6.85,http://www.bandsintown.com/event/3501899?app_id=epfl
Lamb of God,http://www.bandsintown.com/LambOfGod,46.79489,Fribourg,2010-06-04T22:00:00,Etr,275156,http://www.bandsintown.com/venue/275156,3504958,Fri-Son,7.151038,http://www.bandsintown.com/event/3504958?app_id=epfl
