artist_name,artist_url,event_venue.latitude,event_venue.city,event_datetime,event_venue.region,event_venue.id,event_venue.url,event_id,event_venue.name,event_venue.longitude,event_url
DeWolff,http://www.bandsintown.com/DeWolff,47.1432835,Biel (Ch),2012-05-01T19:00:00,,1387325,http://www.bandsintown.com/venue/1387325,5191745,Gaskessel,7.2487899,http://www.bandsintown.com/event/5191745?app_id=epfl
ŠUMA ČOVJEK ORKESTAR,http://www.bandsintown.com/%C5%A0uma%C4%8CovjekOrkestar,47.3833333,Aarau,2012-05-01T16:00:00,01,1384937,http://www.bandsintown.com/venue/1384937,5183802,Kirchplatz,8.05,http://www.bandsintown.com/event/5183802?app_id=epfl
Deadman,http://www.bandsintown.com/Deadman,47.421939,Laufen,2012-05-01T19:00:00,03,1405903,http://www.bandsintown.com/venue/1405903,5247526,Altes Schlaukthaus,7.504004,http://www.bandsintown.com/event/5247526?app_id=epfl
Swans,http://www.bandsintown.com/Swans,47.3666667,Zurich,2012-05-01T19:00:00,25,1202499,http://www.bandsintown.com/venue/1202499,5065828,Exile,8.55,http://www.bandsintown.com/event/5065828?app_id=epfl
KRISTOF HAHN,http://www.bandsintown.com/KristofHahn,47.3666667,Zurich,2012-05-01T19:00:00,25,1202499,http://www.bandsintown.com/venue/1202499,5065828,Exile,8.55,http://www.bandsintown.com/event/5065828?app_id=epfl
Heights,http://www.bandsintown.com/Heights,47.0833333,Luzern,2012-05-01T19:00:00,11,298982,http://www.bandsintown.com/venue/298982,5053550,Sedel,8.2666667,http://www.bandsintown.com/event/5053550?app_id=epfl
Born From Pain,http://www.bandsintown.com/BornFromPain,47.0833333,Luzern,2012-05-01T19:00:00,11,298982,http://www.bandsintown.com/venue/298982,5053550,Sedel,8.2666667,http://www.bandsintown.com/event/5053550?app_id=epfl
69 Chambers,http://www.bandsintown.com/69Chambers,47.3663788,Zurich,2012-05-01T19:00:00,ZH,293622,http://www.bandsintown.com/venue/293622,5119350,Mascotte,8.54673,http://www.bandsintown.com/event/5119350?app_id=epfl
Tommy T. Baron,http://www.bandsintown.com/TommyT.Baron,47.3663788,Zurich,2012-05-01T19:00:00,ZH,293622,http://www.bandsintown.com/venue/293622,5119350,Mascotte,8.54673,http://www.bandsintown.com/event/5119350?app_id=epfl
Heights LUZERN,http://www.bandsintown.com/HeightsLuzern,47.061933,Lucerne,2012-05-01T19:30:00,Lucerne,1363822,http://www.bandsintown.com/venue/1363822,5216777,"Sedel ""The Club""",8.301493,http://www.bandsintown.com/event/5216777?app_id=epfl
Zwei wie Bonnie und Clyde,http://www.bandsintown.com/ZweiWieBonnieUndClyde,47.574265,Basel,2012-05-01T20:00:00,Etr,693805,http://www.bandsintown.com/venue/693805,5116722,GRAND CASINO BASEL,7.563255,http://www.bandsintown.com/event/5116722?app_id=epfl
Komödie,http://www.bandsintown.com/Kom%C3%B6die,47.574265,Basel,2012-05-01T20:00:00,Etr,693805,http://www.bandsintown.com/venue/693805,5116722,GRAND CASINO BASEL,7.563255,http://www.bandsintown.com/event/5116722?app_id=epfl
Almi und Salvi,http://www.bandsintown.com/AlmiUndSalvi,47.574265,Basel,2012-05-01T20:00:00,Etr,693805,http://www.bandsintown.com/venue/693805,5116722,GRAND CASINO BASEL,7.563255,http://www.bandsintown.com/event/5116722?app_id=epfl
Almi und Salvi BASEL,http://www.bandsintown.com/AlmiUndSalviBasel,47.574265,Basel,2012-05-01T20:00:00,Etr,693805,http://www.bandsintown.com/venue/693805,5116722,GRAND CASINO BASEL,7.563255,http://www.bandsintown.com/event/5116722?app_id=epfl
Anathema ,http://www.bandsintown.com/Anathema,47.52729,Pratteln,2012-05-01T20:00:00,Etr,781432,http://www.bandsintown.com/venue/781432,5105626,Z7 Konzertfabrik,7.694064,http://www.bandsintown.com/event/5105626?app_id=epfl
Subsignal,http://www.bandsintown.com/Subsignal,47.520515,Pratteln,2012-05-01T20:30:00,03,993456,http://www.bandsintown.com/venue/993456,4962694,Galery,7.691785,http://www.bandsintown.com/event/4962694?app_id=epfl
Propaganda Pel Fet,http://www.bandsintown.com/PropagandaPelFet,47.386999,Zurich,2012-05-01T21:00:00,Switzerland,331966,http://www.bandsintown.com/venue/331966,5187696,Zürich,8.521115,http://www.bandsintown.com/event/5187696?app_id=epfl
Shotta Paul & DJ Meska,http://www.bandsintown.com/ShottaPaulAndDjMeska,47.3666667,Zurich,2012-05-01T23:00:00,25,1330418,http://www.bandsintown.com/venue/1330418,5011246,ZURICH CITY,8.55,http://www.bandsintown.com/event/5011246?app_id=epfl
Loadstar,http://www.bandsintown.com/Loadstar,47.371722,Zurich,2012-05-01T23:00:00,Switzerland,44952,http://www.bandsintown.com/venue/44952,4985567,Kaufleuten,8.536468,http://www.bandsintown.com/event/4985567?app_id=epfl
Krama,http://www.bandsintown.com/Krama,46.225288,Canton Of Ticino,2012-05-01T12:00:00,Switzerland,1409576,http://www.bandsintown.com/venue/1409576,5258744,Follow the Music,8.77111,http://www.bandsintown.com/event/5258744?app_id=epfl
Kenny Ground,http://www.bandsintown.com/KennyGround,45.9666667,Caslano,2012-05-01T14:00:00,20,1396812,http://www.bandsintown.com/venue/1396812,5220044,Lido Opening,8.8833333,http://www.bandsintown.com/event/5220044?app_id=epfl
JERSEY JULIE,http://www.bandsintown.com/JerseyJulie,46.05,Arosio,2012-05-01T17:00:00,20,1337972,http://www.bandsintown.com/venue/1337972,5034352,San Michele Hotel,8.9,http://www.bandsintown.com/event/5034352?app_id=epfl
La Grande Sophie,http://www.bandsintown.com/LaGrandeSophie,46.5210495,Lausanne,2012-05-02T21:00:00,VD,963162,http://www.bandsintown.com/venue/963162,5260630,D! CLUB,6.6315699,http://www.bandsintown.com/event/5260630?app_id=epfl
Sickening,http://www.bandsintown.com/Sickening,47.0666667,Lyss,2012-05-02T19:00:00,05,1389978,http://www.bandsintown.com/venue/1389978,5198759,Kulturfabrik KUFA,7.3,http://www.bandsintown.com/event/5198759?app_id=epfl
George Gruntz,http://www.bandsintown.com/GeorgeGruntz,46.74623,Thun,2012-05-02T20:00:00,Berne,1228480,http://www.bandsintown.com/venue/1228480,5117043,KKThun,7.63501,http://www.bandsintown.com/event/5117043?app_id=epfl
NDR Bigband,http://www.bandsintown.com/NdrBigband,46.74623,Thun,2012-05-02T20:00:00,Berne,1228480,http://www.bandsintown.com/venue/1228480,5117043,KKThun,7.63501,http://www.bandsintown.com/event/5117043?app_id=epfl
NDR Big Band THUN,http://www.bandsintown.com/NdrBigBandThun,46.74623,Thun,2012-05-02T20:00:00,Berne,1228480,http://www.bandsintown.com/venue/1228480,5117043,KKThun,7.63501,http://www.bandsintown.com/event/5117043?app_id=epfl
DeWolff,http://www.bandsintown.com/DeWolff,46.8908386,Rubigen,2012-05-02T20:00:00,BE,1284216,http://www.bandsintown.com/venue/1284216,4863956,Mühle Hunziken,7.5422173,http://www.bandsintown.com/event/4863956?app_id=epfl
Thomas Durant,http://www.bandsintown.com/ThomasDurant,47.5666667,Basel,2012-05-02T17:00:00,04,1280578,http://www.bandsintown.com/venue/1280578,5249662,Test,7.6,http://www.bandsintown.com/event/5249662?app_id=epfl
Danava,http://www.bandsintown.com/Danava,47.69448,Schaffhausen,2012-05-02T19:00:00,SH,306328,http://www.bandsintown.com/venue/306328,5003111,Tap Tab,8.63623,http://www.bandsintown.com/event/5003111?app_id=epfl
Nightrage,http://www.bandsintown.com/Nightrage,47.044019,Lucerne,2012-05-02T19:00:00,Lucerne,334152,http://www.bandsintown.com/venue/334152,4970089,Schüür,8.311746,http://www.bandsintown.com/event/4970089?app_id=epfl
Demon Hunter,http://www.bandsintown.com/DemonHunter,47.044019,Lucerne,2012-05-02T19:00:00,Lucerne,334152,http://www.bandsintown.com/venue/334152,4970089,Schüür,8.311746,http://www.bandsintown.com/event/4970089?app_id=epfl
Deadlock,http://www.bandsintown.com/Deadlock,47.044019,Lucerne,2012-05-02T19:00:00,Lucerne,334152,http://www.bandsintown.com/venue/334152,4970089,Schüür,8.311746,http://www.bandsintown.com/event/4970089?app_id=epfl
Insense,http://www.bandsintown.com/Insense,47.044019,Lucerne,2012-05-02T19:00:00,Lucerne,334152,http://www.bandsintown.com/venue/334152,4970089,Schüür,8.311746,http://www.bandsintown.com/event/4970089?app_id=epfl
Morten Harket,http://www.bandsintown.com/MortenHarket,47.375485,Zurich,2012-05-02T20:00:00,Switzerland,686165,http://www.bandsintown.com/venue/686165,4786278,Volkshaus Zürich,8.527116,http://www.bandsintown.com/event/4786278?app_id=epfl
Nolwenn Leroy,http://www.bandsintown.com/NolwennLeroy,47.375485,Zurich,2012-05-02T20:00:00,Switzerland,170005,http://www.bandsintown.com/venue/170005,5013963,Volkshaus,8.527116,http://www.bandsintown.com/event/5013963?app_id=epfl
Morten Harket ZÜRICH,http://www.bandsintown.com/MortenHarketZ%C3%9Crich,47.375485,Zurich,2012-05-02T20:00:00,Switzerland,170005,http://www.bandsintown.com/venue/170005,5013963,Volkshaus,8.527116,http://www.bandsintown.com/event/5013963?app_id=epfl
Trilok Gurtu Group,http://www.bandsintown.com/TrilokGurtuGroup,47.5638072,Basel,2012-05-02T20:15:00,04,169941,http://www.bandsintown.com/venue/169941,5116756,Kaserne,7.5911254,http://www.bandsintown.com/event/5116756?app_id=epfl
Trilok Gurtu Group BASEL,http://www.bandsintown.com/TrilokGurtuGroupBasel,47.5638072,Basel,2012-05-02T20:15:00,04,169941,http://www.bandsintown.com/venue/169941,5116756,Kaserne,7.5911254,http://www.bandsintown.com/event/5116756?app_id=epfl
Elternabend,http://www.bandsintown.com/Elternabend,47.5638072,Basel,2012-05-02T20:15:00,04,169941,http://www.bandsintown.com/venue/169941,5116756,Kaserne,7.5911254,http://www.bandsintown.com/event/5116756?app_id=epfl
Jazzfestival Basel,http://www.bandsintown.com/JazzfestivalBasel,47.564491,Basel,2012-05-02T20:15:00,Switzerland,953543,http://www.bandsintown.com/venue/953543,4945265,Kaserne Basel,7.59145,http://www.bandsintown.com/event/4945265?app_id=epfl
Randy Hansen,http://www.bandsintown.com/RandyHansen,47.523907,Pratteln,2012-05-02T20:30:00,Etr,831614,http://www.bandsintown.com/venue/831614,5105635,GALERY MUSIC BAR,7.708069,http://www.bandsintown.com/event/5105635?app_id=epfl
Randy Hansen PRATTELN,http://www.bandsintown.com/RandyHansenPratteln,47.523907,Pratteln,2012-05-02T20:30:00,Etr,831614,http://www.bandsintown.com/venue/831614,5105635,GALERY MUSIC BAR,7.708069,http://www.bandsintown.com/event/5105635?app_id=epfl
Backstreet Boys,http://www.bandsintown.com/BackstreetBoys,46.2335892,Le Grand-Saconnex,2012-05-03T18:30:00,GE,913829,http://www.bandsintown.com/venue/913829,4932522,Geneva Arena,6.1122799,http://www.bandsintown.com/event/4932522?app_id=epfl
New Kids on the Block,http://www.bandsintown.com/NewKidsOnTheBlock,46.2335892,Le Grand-Saconnex,2012-05-03T18:30:00,GE,913829,http://www.bandsintown.com/venue/913829,4932522,Geneva Arena,6.1122799,http://www.bandsintown.com/event/4932522?app_id=epfl
Nkotbsb,http://www.bandsintown.com/Nkotbsb,46.2335892,Le Grand-Saconnex,2012-05-03T18:30:00,GE,913829,http://www.bandsintown.com/venue/913829,4932522,Geneva Arena,6.1122799,http://www.bandsintown.com/event/4932522?app_id=epfl
Half Moon Run,http://www.bandsintown.com/HalfMoonRun,46.2,Geneva,2012-05-03T20:00:00,07,996065,http://www.bandsintown.com/venue/996065,5137147,le Contretemps,6.1666667,http://www.bandsintown.com/event/5137147?app_id=epfl
Snurfu,http://www.bandsintown.com/Snurfu,46.52589,Lausanne,2012-05-03T21:00:00,23,825337,http://www.bandsintown.com/venue/825337,11854189,Vinyl Club,6.634922,http://www.bandsintown.com/event/11854189?app_id=epfl
Tarrus Riley,http://www.bandsintown.com/TarrusRiley,46.5210495,Lausanne,2012-05-03T21:00:00,VD,963162,http://www.bandsintown.com/venue/963162,5105650,D! CLUB,6.6315699,http://www.bandsintown.com/event/5105650?app_id=epfl
ARSENAL FECAL,http://www.bandsintown.com/ArsenalFecal,46.782192,Yverdon-Les-Bains,2012-05-03T21:15:00,Etr,1220701,http://www.bandsintown.com/venue/1220701,5105648,AMALGAME CLUB,6.649207,http://www.bandsintown.com/event/5105648?app_id=epfl
Ultra Vomit,http://www.bandsintown.com/UltraVomit,46.782192,Yverdon-Les-Bains,2012-05-03T21:15:00,Etr,1220701,http://www.bandsintown.com/venue/1220701,5105648,AMALGAME CLUB,6.649207,http://www.bandsintown.com/event/5105648?app_id=epfl
Aprod,http://www.bandsintown.com/Aprod,46.52205,Lausanne,2012-05-03T23:00:00,Switzerland,331152,http://www.bandsintown.com/venue/331152,5013554,MAD,6.627243,http://www.bandsintown.com/event/5013554?app_id=epfl
Daddy Yankee,http://www.bandsintown.com/DaddyYankee,47.4070396,Dietikon,2012-05-03T19:00:00,ZH,1235559,http://www.bandsintown.com/venue/1235559,5116956,Stadthalle,8.3869305,http://www.bandsintown.com/event/5116956?app_id=epfl
Daddy Yankee DIETIKON,http://www.bandsintown.com/DaddyYankeeDietikon,47.4070396,Dietikon,2012-05-03T19:00:00,ZH,1235559,http://www.bandsintown.com/venue/1235559,5116956,Stadthalle,8.3869305,http://www.bandsintown.com/event/5116956?app_id=epfl
DJ JSebK,http://www.bandsintown.com/DjJsebk,47.3711395,Zurich,2012-05-03T19:00:00,ZH,1234830,http://www.bandsintown.com/venue/1234830,5198784,Icon Club,8.5399799,http://www.bandsintown.com/event/5198784?app_id=epfl
Into It. Over It.,http://www.bandsintown.com/IntoIt.OverIt.,47.3794708,Zurich,2012-05-03T19:00:00,ZH,950201,http://www.bandsintown.com/venue/950201,4960722,Bar Rossi,8.5271997,http://www.bandsintown.com/event/4960722?app_id=epfl
The Old Firm Casuals,http://www.bandsintown.com/TheOldFirmCasuals,47.383297,Zurich,2012-05-03T20:00:00,Etr,594255,http://www.bandsintown.com/venue/594255,4798489,Dynamo,8.539312,http://www.bandsintown.com/event/4798489?app_id=epfl
Stomper 98,http://www.bandsintown.com/Stomper98,47.383297,Zurich,2012-05-03T20:00:00,Etr,594255,http://www.bandsintown.com/venue/594255,4798489,Dynamo,8.539312,http://www.bandsintown.com/event/4798489?app_id=epfl
Old Firm Casuals,http://www.bandsintown.com/OldFirmCasuals,47.383297,Zurich,2012-05-03T20:00:00,Etr,594255,http://www.bandsintown.com/venue/594255,4798489,Dynamo,8.539312,http://www.bandsintown.com/event/4798489?app_id=epfl
Old Firm Casuals ZÜRICH,http://www.bandsintown.com/OldFirmCasualsZ%C3%9Crich,47.383297,Zurich,2012-05-03T20:00:00,Etr,594255,http://www.bandsintown.com/venue/594255,4798489,Dynamo,8.539312,http://www.bandsintown.com/event/4798489?app_id=epfl
Pokey LaFarge,http://www.bandsintown.com/PokeyLafarge,47.398208,Zurich,2012-05-03T20:00:00,25,1273878,http://www.bandsintown.com/venue/1273878,4831047,GZ Buchegg,8.536412,http://www.bandsintown.com/event/4831047?app_id=epfl
