artist_name,artist_url,event_venue.latitude,event_venue.city,event_datetime,event_venue.region,event_venue.id,event_venue.url,event_id,event_venue.name,event_venue.longitude,event_url
Jérôme Berney,http://www.bandsintown.com/J%C3%A9r%C3%B4meBerney,46.516266,Morges,2013-12-01T17:00:00,Etr,1729088,http://www.bandsintown.com/venue/1729088,6890327,THEATRE DE BEAUSOBRE,6.499116,http://www.bandsintown.com/event/6890327?app_id=epfl
Michel Sardou,http://www.bandsintown.com/MichelSardou,46.2210007,Vernier,2013-12-01T20:00:00,GE,1749527,http://www.bandsintown.com/venue/1749527,7213932,Arena Geneve,6.0866098,http://www.bandsintown.com/event/7213932?app_id=epfl
Toccata,http://www.bandsintown.com/Toccata,46.5224762,Lausanne,2013-12-01T20:00:00,VD,1978283,http://www.bandsintown.com/venue/1978283,7101146,Cathedrale,6.6360168,http://www.bandsintown.com/event/7101146?app_id=epfl
Lux LAUSANNE,http://www.bandsintown.com/LuxLausanne,46.5224762,Lausanne,2013-12-01T20:00:00,VD,1978283,http://www.bandsintown.com/venue/1978283,7101146,Cathedrale,6.6360168,http://www.bandsintown.com/event/7101146?app_id=epfl
His Clancyness,http://www.bandsintown.com/HisClancyness,46.9529419,Berne,2013-12-01T19:00:00,BE,930470,http://www.bandsintown.com/venue/930470,7325936,Roessli,7.44034,http://www.bandsintown.com/event/7325936?app_id=epfl
Knackeboul,http://www.bandsintown.com/Knackeboul,46.9594688,Berne,2013-12-01T20:00:00,BE,1181841,http://www.bandsintown.com/venue/1181841,7031764,La Cappella,7.4518399,http://www.bandsintown.com/event/7031764?app_id=epfl
Weihnachtszauber 2013,http://www.bandsintown.com/Weihnachtszauber2013,46.2941666,Eischoll,2013-12-01T17:00:00,VS,2011801,http://www.bandsintown.com/venue/2011801,7220123,Felsenkirche,7.7787752,http://www.bandsintown.com/event/7220123?app_id=epfl
QUATTRO RARON,http://www.bandsintown.com/QuattroRaron,46.2941666,Eischoll,2013-12-01T17:00:00,VS,2011801,http://www.bandsintown.com/venue/2011801,7220123,Felsenkirche,7.7787752,http://www.bandsintown.com/event/7220123?app_id=epfl
Hexe Hillary geht in die Oper ZÜRICH,http://www.bandsintown.com/HexeHillaryGehtInDieOperZ%C3%9Crich,47.3658218,Zurich,2013-12-01T18:00:00,ZH,1866399,http://www.bandsintown.com/venue/1866399,6743764,Studiobühne U,8.5467701,http://www.bandsintown.com/event/6743764?app_id=epfl
Unerhört! ZÜRICH,http://www.bandsintown.com/Unerh%C3%B6rt%21Z%C3%9Crich,47.3666667,Zurich,2013-12-01T19:00:00,25,10674,http://www.bandsintown.com/venue/10674,7136257,Moods,8.55,http://www.bandsintown.com/event/7136257?app_id=epfl
