artist_name,artist_url,event_venue.latitude,event_venue.city,event_datetime,event_venue.region,event_venue.id,event_venue.url,event_id,event_venue.name,event_venue.longitude,event_url
GLOWINTHEDARK,http://www.bandsintown.com/GLOWINTHEDARK,46.5218661,Lausanne,2014-03-01T02:00:00,23,813255,http://www.bandsintown.com/venue/813255,7327167,MAD CLUB,6.6271658,http://www.bandsintown.com/event/7327167?app_id=epfl
Askery,http://www.bandsintown.com/Askery,46.5218661,Lausanne,2014-03-01T02:00:00,23,813255,http://www.bandsintown.com/venue/813255,7327167,MAD CLUB,6.6271658,http://www.bandsintown.com/event/7327167?app_id=epfl
Daliah,http://www.bandsintown.com/Daliah,46.8,Fribourg,2014-03-01T14:00:00,06,2155856,http://www.bandsintown.com/venue/2155856,7726480,Altstadt,7.15,http://www.bandsintown.com/event/7726480?app_id=epfl
Aprodia,http://www.bandsintown.com/Aprodia,46.8,Fribourg,2014-03-01T19:00:00,06,1322988,http://www.bandsintown.com/venue/1322988,7590413,Mythic club,7.15,http://www.bandsintown.com/event/7590413?app_id=epfl
Jerry Joxx (Official),http://www.bandsintown.com/JerryJoxx%28official%29,46.8,Fribourg,2014-03-01T19:00:00,06,1322988,http://www.bandsintown.com/venue/1322988,7590413,Mythic club,7.15,http://www.bandsintown.com/event/7590413?app_id=epfl
Lovataraxx,http://www.bandsintown.com/Lovataraxx,46.208358,Geneva,2014-03-01T19:00:00,,2150462,http://www.bandsintown.com/venue/2150462,7708971,La Tortue,6.142701,http://www.bandsintown.com/event/7708971?app_id=epfl
Kev Adams,http://www.bandsintown.com/KevAdams,46.208358,Geneva,2014-03-01T19:00:00,,2118463,http://www.bandsintown.com/venue/2118463,7600943,Théatre du leman,6.142701,http://www.bandsintown.com/event/7600943?app_id=epfl
Skull Minister,http://www.bandsintown.com/SkullMinister,46.2066194,Genève,2014-03-01T19:00:00,07,1174619,http://www.bandsintown.com/venue/1174619,8186423,Zona Mutante,6.174739,http://www.bandsintown.com/event/8186423?app_id=epfl
Lovataraxx,http://www.bandsintown.com/Lovataraxx,46.35,Les Diablerets,2014-03-01T19:00:00,22,2050912,http://www.bandsintown.com/venue/2050912,7352668,Diabolik Festival,7.15,http://www.bandsintown.com/event/7352668?app_id=epfl
Another Ox,http://www.bandsintown.com/AnotherOx,46.6333333,Echallens,2014-03-01T20:30:00,23,1381482,http://www.bandsintown.com/venue/1381482,7547189,Golden Lion Pub,6.6333333,http://www.bandsintown.com/event/7547189?app_id=epfl
Cascadeur,http://www.bandsintown.com/Cascadeur,46.5210495,Lausanne,2014-03-01T20:45:00,VD,963162,http://www.bandsintown.com/venue/963162,7123737,D! CLUB,6.6315699,http://www.bandsintown.com/event/7123737?app_id=epfl
Solange La Frange,http://www.bandsintown.com/SolangeLaFrange,46.5210495,Lausanne,2014-03-01T20:45:00,VD,963162,http://www.bandsintown.com/venue/963162,7123737,D! CLUB,6.6315699,http://www.bandsintown.com/event/7123737?app_id=epfl
Lili Cros & Thierry Chazelle,http://www.bandsintown.com/LiliCrosAndThierryChazelle,46.84551,Estavayer-Le-Lac,2014-03-01T20:45:00,FR,2149484,http://www.bandsintown.com/venue/2149484,7705895,L'azimuth,6.84313,http://www.bandsintown.com/event/7705895?app_id=epfl
JERSEY JULIE,http://www.bandsintown.com/JerseyJulie,46.80168,Fribourg,2014-03-01T21:00:00,FR,1514742,http://www.bandsintown.com/venue/1514742,7552551,Le Cintra,7.15191,http://www.bandsintown.com/event/7552551?app_id=epfl
The SeptiZ,http://www.bandsintown.com/TheSeptiz,46.3847008,Nyon,2014-03-01T21:00:00,VD,1021686,http://www.bandsintown.com/venue/1021686,7473973,Les hivernales,6.2398901,http://www.bandsintown.com/event/7473973?app_id=epfl
Feeling and Sound,http://www.bandsintown.com/FeelingAndSound,46.3847008,Nyon,2014-03-01T21:00:00,VD,1021686,http://www.bandsintown.com/venue/1021686,7473973,Les hivernales,6.2398901,http://www.bandsintown.com/event/7473973?app_id=epfl
Aufgang,http://www.bandsintown.com/Aufgang,46.38376,Nyon,2014-03-01T21:00:00,Etr,313886,http://www.bandsintown.com/venue/313886,7479709,USINE A GAZ,6.244082,http://www.bandsintown.com/event/7479709?app_id=epfl
DJ JOH,http://www.bandsintown.com/DjJoh,46.38376,Nyon,2014-03-01T21:00:00,Etr,313886,http://www.bandsintown.com/venue/313886,7479709,USINE A GAZ,6.244082,http://www.bandsintown.com/event/7479709?app_id=epfl
dprojekt,http://www.bandsintown.com/dprojekt,46.38376,Nyon,2014-03-01T21:00:00,Etr,313886,http://www.bandsintown.com/venue/313886,7479709,USINE A GAZ,6.244082,http://www.bandsintown.com/event/7479709?app_id=epfl
Saint Lô,http://www.bandsintown.com/SaintL%C3%B4,46.38376,Nyon,2014-03-01T21:00:00,Etr,313886,http://www.bandsintown.com/venue/313886,7479709,USINE A GAZ,6.244082,http://www.bandsintown.com/event/7479709?app_id=epfl
Loccomotion,http://www.bandsintown.com/Loccomotion,46.384422,Nyon,2014-03-01T21:00:00,Etr,2085031,http://www.bandsintown.com/venue/2085031,7479710,DIVERSES SALLES,6.235963,http://www.bandsintown.com/event/7479710?app_id=epfl
Make the Girl Dance,http://www.bandsintown.com/MakeTheGirlDance,46.518799,Lausanne,2014-03-01T21:00:00,Switzerland,853608,http://www.bandsintown.com/venue/853608,7596006,D Club,6.63232,http://www.bandsintown.com/event/7596006?app_id=epfl
