artist_name,artist_url,event_venue.latitude,event_venue.city,event_datetime,event_venue.region,event_venue.id,event_venue.url,event_id,event_venue.name,event_venue.longitude,event_url
Daniel Powter,http://www.bandsintown.com/DanielPowter,47.410675,Zurich,2009-02-01T19:00:00,25,170002,http://www.bandsintown.com/venue/170002,1471641,Hallenstadion,8.552307,http://www.bandsintown.com/event/1471641?app_id=epfl
Wendy McNeill,http://www.bandsintown.com/WendyMcneill,47.4975354,Winterthur,2009-02-01T20:00:00,25,147243,http://www.bandsintown.com/venue/147243,1277955,Salzhaus,8.7222841,http://www.bandsintown.com/event/1277955?app_id=epfl
Vermin,http://www.bandsintown.com/Vermin,47.34108,Uster,2009-02-02T19:00:00,Switzerland,106464,http://www.bandsintown.com/venue/106464,5663643,Rock City,8.751285,http://www.bandsintown.com/event/5663643?app_id=epfl
Vermin Official,http://www.bandsintown.com/VerminOfficial,47.34108,Uster,2009-02-02T19:00:00,Switzerland,106464,http://www.bandsintown.com/venue/106464,5663643,Rock City,8.751285,http://www.bandsintown.com/event/5663643?app_id=epfl
Staind,http://www.bandsintown.com/Staind,47.375485,Zurich,2009-02-03T20:00:00,Switzerland,170005,http://www.bandsintown.com/venue/170005,1279167,Volkshaus,8.527116,http://www.bandsintown.com/event/1279167?app_id=epfl
Enjoy Destroy,http://www.bandsintown.com/EnjoyDestroy,47.375485,Zurich,2009-02-03T20:00:00,Switzerland,170005,http://www.bandsintown.com/venue/170005,1279167,Volkshaus,8.527116,http://www.bandsintown.com/event/1279167?app_id=epfl
Antillectual,http://www.bandsintown.com/Antillectual,46.183262,Aux Acacias,2009-02-04T20:00:00,Switzerland,445852,http://www.bandsintown.com/venue/445852,1327735,Tiki Bar,6.14106,http://www.bandsintown.com/event/1327735?app_id=epfl
Gianmaria Testa,http://www.bandsintown.com/GianmariaTesta,47.371722,Zurich,2009-02-04T19:00:00,Switzerland,44952,http://www.bandsintown.com/venue/44952,892313,Kaufleuten,8.536468,http://www.bandsintown.com/event/892313?app_id=epfl
Children of Bodom,http://www.bandsintown.com/ChildrenOfBodom,47.5166667,Pratteln,2009-02-04T19:30:00,01,43060,http://www.bandsintown.com/venue/43060,1280097,Z7,7.6833333,http://www.bandsintown.com/event/1280097?app_id=epfl
Cannibal Corpse,http://www.bandsintown.com/CannibalCorpse,47.5166667,Pratteln,2009-02-04T19:30:00,01,43060,http://www.bandsintown.com/venue/43060,1280097,Z7,7.6833333,http://www.bandsintown.com/event/1280097?app_id=epfl
Diablo,http://www.bandsintown.com/Diablo,47.5166667,Pratteln,2009-02-04T19:30:00,01,43060,http://www.bandsintown.com/venue/43060,1280097,Z7,7.6833333,http://www.bandsintown.com/event/1280097?app_id=epfl
Diabolo,http://www.bandsintown.com/Diabolo,47.5166667,Pratteln,2009-02-04T19:30:00,01,43060,http://www.bandsintown.com/venue/43060,1280097,Z7,7.6833333,http://www.bandsintown.com/event/1280097?app_id=epfl
David Garrett,http://www.bandsintown.com/DavidGarrett,47.371722,Zurich,2009-02-05T19:00:00,Switzerland,44952,http://www.bandsintown.com/venue/44952,892314,Kaufleuten,8.536468,http://www.bandsintown.com/event/892314?app_id=epfl
Children of Bodom,http://www.bandsintown.com/ChildrenOfBodom,47.5166667,Pratteln,2009-02-05T19:30:00,01,43060,http://www.bandsintown.com/venue/43060,1280102,Z7,7.6833333,http://www.bandsintown.com/event/1280102?app_id=epfl
Cannibal Corpse,http://www.bandsintown.com/CannibalCorpse,47.5166667,Pratteln,2009-02-05T19:30:00,01,43060,http://www.bandsintown.com/venue/43060,1280102,Z7,7.6833333,http://www.bandsintown.com/event/1280102?app_id=epfl
Diablo,http://www.bandsintown.com/Diablo,47.5166667,Pratteln,2009-02-05T19:30:00,01,43060,http://www.bandsintown.com/venue/43060,1280102,Z7,7.6833333,http://www.bandsintown.com/event/1280102?app_id=epfl
Diabolo,http://www.bandsintown.com/Diabolo,47.5166667,Pratteln,2009-02-05T19:30:00,01,43060,http://www.bandsintown.com/venue/43060,1280102,Z7,7.6833333,http://www.bandsintown.com/event/1280102?app_id=epfl
The Rasmus,http://www.bandsintown.com/TheRasmus,47.3666667,Zurich,2009-02-05T20:00:00,25,275159,http://www.bandsintown.com/venue/275159,1213759,X-tra,8.55,http://www.bandsintown.com/event/1213759?app_id=epfl
Kerli,http://www.bandsintown.com/Kerli,47.3666667,Zurich,2009-02-05T20:00:00,25,275159,http://www.bandsintown.com/venue/275159,1213759,X-tra,8.55,http://www.bandsintown.com/event/1213759?app_id=epfl
Mad Sin,http://www.bandsintown.com/MadSin,47.0833333,Luzern,2009-02-06T19:00:00,11,298982,http://www.bandsintown.com/venue/298982,1055878,Sedel,8.2666667,http://www.bandsintown.com/event/1055878?app_id=epfl
André Rieu,http://www.bandsintown.com/Andr%C3%A9Rieu,47.410675,Zurich,2009-02-06T19:30:00,25,170002,http://www.bandsintown.com/venue/170002,838848,Hallenstadion,8.552307,http://www.bandsintown.com/event/838848?app_id=epfl
Kaiser Chiefs,http://www.bandsintown.com/KaiserChiefs,47.37706,Zurich,2009-02-06T19:30:00,Canton Of Zurich,343400,http://www.bandsintown.com/venue/343400,1336565,Volkhaus,8.53955,http://www.bandsintown.com/event/1336565?app_id=epfl
Marc Hype,http://www.bandsintown.com/MarcHype,47.426392,St Gallen,2009-02-06T23:00:00,Switzerland,361710,http://www.bandsintown.com/venue/361710,929677,Clap Your Hands,9.37371,http://www.bandsintown.com/event/929677?app_id=epfl
André Rieu,http://www.bandsintown.com/Andr%C3%A9Rieu,47.410675,Zurich,2009-02-07T19:00:00,25,170002,http://www.bandsintown.com/venue/170002,1250711,Hallenstadion,8.552307,http://www.bandsintown.com/event/1250711?app_id=epfl
Cephalic Carnage,http://www.bandsintown.com/CephalicCarnage,46.82368,Erstfeld,2009-02-07T19:00:00,Switzerland,203984,http://www.bandsintown.com/venue/203984,892159,Transilvania Live,8.65031,http://www.bandsintown.com/event/892159?app_id=epfl
Sylosis,http://www.bandsintown.com/Sylosis,46.82368,Erstfeld,2009-02-07T19:00:00,Switzerland,203984,http://www.bandsintown.com/venue/203984,892159,Transilvania Live,8.65031,http://www.bandsintown.com/event/892159?app_id=epfl
Psycroptic,http://www.bandsintown.com/Psycroptic,46.82368,Erstfeld,2009-02-07T19:00:00,Switzerland,203984,http://www.bandsintown.com/venue/203984,892159,Transilvania Live,8.65031,http://www.bandsintown.com/event/892159?app_id=epfl
The Black Dahlia Murder,http://www.bandsintown.com/TheBlackDahliaMurder,46.82368,Erstfeld,2009-02-07T19:00:00,Switzerland,203984,http://www.bandsintown.com/venue/203984,892159,Transilvania Live,8.65031,http://www.bandsintown.com/event/892159?app_id=epfl
K7 Records,http://www.bandsintown.com/K7Records,47.3666667,Zurich,2009-02-07T20:00:00,25,328406,http://www.bandsintown.com/venue/328406,1475739,Rohstofflager,8.55,http://www.bandsintown.com/event/1475739?app_id=epfl
Marc Hype,http://www.bandsintown.com/MarcHype,47.268452,Bubikon,2009-02-07T23:00:00,Switzerland,418596,http://www.bandsintown.com/venue/418596,1210917,Funky Island,8.81891,http://www.bandsintown.com/event/1210917?app_id=epfl
Mad Sin,http://www.bandsintown.com/MadSin,47.47794,Rorschach,2009-02-07T19:00:00,Switzerland,351804,http://www.bandsintown.com/venue/351804,1055881,Mariaberg,9.4952,http://www.bandsintown.com/event/1055881?app_id=epfl
Richard Bona,http://www.bandsintown.com/RichardBona,47.5587,Bale,2009-02-08T20:00:00,,338631,http://www.bandsintown.com/venue/338631,812393,BALE,7.5866,http://www.bandsintown.com/event/812393?app_id=epfl
Jeru the Damaja,http://www.bandsintown.com/JeruTheDamaja,47.3833038,Zürich,2009-02-08T20:00:00,,46886,http://www.bandsintown.com/venue/46886,1618062,Dynamo Werk 21,8.5393044,http://www.bandsintown.com/event/1618062?app_id=epfl
The All-American Rejects,http://www.bandsintown.com/TheAll-americanRejects,47.3666667,Zurich,2009-02-08T20:00:00,25,343633,http://www.bandsintown.com/venue/343633,1268895,Albart,8.55,http://www.bandsintown.com/event/1268895?app_id=epfl
The Dresden Dolls,http://www.bandsintown.com/TheDresdenDolls,47.494678,Winterthur,2009-02-08T20:15:00,Switzerland,45985,http://www.bandsintown.com/venue/45985,1320179,Gaswerk,8.70794,http://www.bandsintown.com/event/1320179?app_id=epfl
Amanda Palmer,http://www.bandsintown.com/AmandaPalmer,47.494678,Winterthur,2009-02-08T20:15:00,Switzerland,45985,http://www.bandsintown.com/venue/45985,1320179,Gaswerk,8.70794,http://www.bandsintown.com/event/1320179?app_id=epfl
The Dresden Dolls,http://www.bandsintown.com/TheDresdenDolls,46.79489,Fribourg,2009-02-09T20:00:00,Etr,275156,http://www.bandsintown.com/venue/275156,1538677,Fri-Son,7.151038,http://www.bandsintown.com/event/1538677?app_id=epfl
