artist_name,artist_url,event_venue.latitude,event_venue.city,event_datetime,event_venue.region,event_venue.id,event_venue.url,event_id,event_venue.name,event_venue.longitude,event_url
THE HIITERS,http://www.bandsintown.com/TheHiiters,46.2,Geneva,2010-11-01T19:00:00,07,1601987,http://www.bandsintown.com/venue/1601987,5875517,w/ LES PETITS PILOUS  @PTR,6.1666667,http://www.bandsintown.com/event/5875517?app_id=epfl
Chapel Club,http://www.bandsintown.com/ChapelClub,46.5333333,Lausanne,2010-11-01T20:30:00,23,1001024,http://www.bandsintown.com/venue/1001024,4008860,Les Docks w/Two Door Cinema Club,6.6666667,http://www.bandsintown.com/event/4008860?app_id=epfl
The Turbo A.C.'s,http://www.bandsintown.com/TheTurboA.c.%27s,46.183262,Aux Acacias,2010-11-01T21:30:00,Switzerland,445852,http://www.bandsintown.com/venue/445852,3805195,Tiki Bar,6.14106,http://www.bandsintown.com/event/3805195?app_id=epfl
Züri Littéraire. Der monatliche Literaturtalk,http://www.bandsintown.com/Z%C3%BCriLitt%C3%A9raire.DerMonatlicheLiteraturtalk,47.3717637,Zürich,2010-11-01T18:30:00,,868508,http://www.bandsintown.com/venue/868508,3977475,Kaufleuten Festsaal,8.5363913,http://www.bandsintown.com/event/3977475?app_id=epfl
Spoons,http://www.bandsintown.com/Spoons,47.37706,Zurich,2010-11-01T19:00:00,Switzerland,965460,http://www.bandsintown.com/venue/965460,3853844,Westside,8.53955,http://www.bandsintown.com/event/3853844?app_id=epfl
The Futureheads,http://www.bandsintown.com/TheFutureheads,47.3666667,Zurich,2010-11-01T19:00:00,25,984092,http://www.bandsintown.com/venue/984092,3926825,Hallenstadion w/ Linkin Park,8.55,http://www.bandsintown.com/event/3926825?app_id=epfl
Demon Hunter,http://www.bandsintown.com/DemonHunter,47.383297,Zurich,2010-11-01T19:00:00,Etr,594255,http://www.bandsintown.com/venue/594255,3801901,Dynamo,8.539312,http://www.bandsintown.com/event/3801901?app_id=epfl
Disciple,http://www.bandsintown.com/Disciple,47.3666667,Zurich,2010-11-01T19:00:00,25,845246,http://www.bandsintown.com/venue/845246,3673785,Guss,8.55,http://www.bandsintown.com/event/3673785?app_id=epfl
Live Multivision-Show,http://www.bandsintown.com/LiveMultivision-show,47.4825994,Liestal,2010-11-01T20:00:00,,995371,http://www.bandsintown.com/venue/995371,3977476,Hotel Engel,7.736253,http://www.bandsintown.com/event/3977476?app_id=epfl
"""Lozärn lacht""",http://www.bandsintown.com/%22loz%C3%A4rnLacht%22,47.0458693,Luzern,2010-11-01T20:00:00,11,995372,http://www.bandsintown.com/venue/995372,3977477,Kleintheater,8.3090188,http://www.bandsintown.com/event/3977477?app_id=epfl
Sworn Amongst,http://www.bandsintown.com/SwornAmongst,47.5166667,Pratteln,2010-11-01T20:00:00,01,43060,http://www.bandsintown.com/venue/43060,3885325,Z7,7.6833333,http://www.bandsintown.com/event/3885325?app_id=epfl
Annihilator,http://www.bandsintown.com/Annihilator,47.5166667,Pratteln,2010-11-01T20:00:00,01,43060,http://www.bandsintown.com/venue/43060,3885325,Z7,7.6833333,http://www.bandsintown.com/event/3885325?app_id=epfl
Linkin Park,http://www.bandsintown.com/LinkinPark,47.410675,Zurich,2010-11-01T20:00:00,25,170002,http://www.bandsintown.com/venue/170002,3677019,Hallenstadion,8.552307,http://www.bandsintown.com/event/3677019?app_id=epfl
Dave Holland Quintet,http://www.bandsintown.com/DaveHollandQuintet,47.3666667,Zurich,2010-11-01T20:30:00,25,10674,http://www.bandsintown.com/venue/10674,3977478,Moods,8.55,http://www.bandsintown.com/event/3977478?app_id=epfl
The Charlatans,http://www.bandsintown.com/TheCharlatans,47.362215,Zurich,2010-11-01T20:30:00,Switzerland,48122,http://www.bandsintown.com/venue/48122,3950075,Abart,8.522239,http://www.bandsintown.com/event/3950075?app_id=epfl
Nik Bärtsch's Ronin,http://www.bandsintown.com/NikB%C3%A4rtsch%27sRonin,47.3882217,Zurich,2010-11-01T21:00:00,ZH,697731,http://www.bandsintown.com/venue/697731,3971895,Exil,8.5194702,http://www.bandsintown.com/event/3971895?app_id=epfl
Mark Berube and The Patriotic Few,http://www.bandsintown.com/MarkBerubeAndThePatrioticFew,47.5638084,Basel,2010-11-01T21:00:00,BS,358211,http://www.bandsintown.com/venue/358211,3931541,Parterre,7.5911298,http://www.bandsintown.com/event/3931541?app_id=epfl
Oceansize,http://www.bandsintown.com/Oceansize,47.42638,St. Gallen,2010-11-01T19:00:00,Switzerland,356220,http://www.bandsintown.com/venue/356220,3803205,Grabenhalle,9.37369,http://www.bandsintown.com/event/3803205?app_id=epfl
Mark Berube and The Patriotic Few,http://www.bandsintown.com/MarkBerubeAndThePatrioticFew,46.537731,Lausanne,2010-11-02T20:00:00,Switzerland,985320,http://www.bandsintown.com/venue/985320,3931542,RSR,6.6585,http://www.bandsintown.com/event/3931542?app_id=epfl
Oceansize,http://www.bandsintown.com/Oceansize,46.95349,Berne,2010-11-02T19:00:00,BE,755469,http://www.bandsintown.com/venue/755469,3803206,ISC Club,7.43981,http://www.bandsintown.com/event/3803206?app_id=epfl
Cuqui Jerez,http://www.bandsintown.com/CuquiJerez,46.9407562,Bern,2010-11-02T19:30:00,,841044,http://www.bandsintown.com/venue/841044,3977479,Dampfzentrale Kesselhaus,7.4442012,http://www.bandsintown.com/event/3977479?app_id=epfl
Darknight,http://www.bandsintown.com/Darknight,47.438019,First,2010-11-02T08:00:00,Switzerland,892288,http://www.bandsintown.com/venue/892288,3605259,In Studio,8.736,http://www.bandsintown.com/event/3605259?app_id=epfl
FatCat Records,http://www.bandsintown.com/FatcatRecords,47.3882217,Zurich,2010-11-02T13:00:00,ZH,697731,http://www.bandsintown.com/venue/697731,3900947,Exil,8.5194702,http://www.bandsintown.com/event/3900947?app_id=epfl
Samuel Blaser,http://www.bandsintown.com/SamuelBlaser,47.0833333,Luzern,2010-11-02T20:00:00,11,842100,http://www.bandsintown.com/venue/842100,3770754,La fourmi,8.2666667,http://www.bandsintown.com/event/3770754?app_id=epfl
The Coral,http://www.bandsintown.com/TheCoral,47.362215,Zurich,2010-11-02T20:00:00,Switzerland,48122,http://www.bandsintown.com/venue/48122,3758750,Abart,8.522239,http://www.bandsintown.com/event/3758750?app_id=epfl
Public Enemy,http://www.bandsintown.com/PublicEnemy,47.3666667,Zurich,2010-11-02T20:00:00,25,275159,http://www.bandsintown.com/venue/275159,3709433,X-tra,8.55,http://www.bandsintown.com/event/3709433?app_id=epfl
The Turbo A.C.'s,http://www.bandsintown.com/TheTurboA.c.%27s,47.3663788,Zurich,2010-11-02T21:30:00,ZH,293622,http://www.bandsintown.com/venue/293622,3805196,Mascotte,8.54673,http://www.bandsintown.com/event/3805196?app_id=epfl
FatCat Records,http://www.bandsintown.com/FatcatRecords,46.79489,Fribourg,2010-11-03T13:00:00,Etr,275156,http://www.bandsintown.com/venue/275156,3900948,Fri-Son,7.151038,http://www.bandsintown.com/event/3900948?app_id=epfl
TeZ,http://www.bandsintown.com/TeZ,46.79489,Fribourg,2010-11-03T13:00:00,Etr,275156,http://www.bandsintown.com/venue/275156,3900948,Fri-Son,7.151038,http://www.bandsintown.com/event/3900948?app_id=epfl
CocoRosie,http://www.bandsintown.com/CocoRosie,46.79489,Fribourg,2010-11-03T13:00:00,Etr,275156,http://www.bandsintown.com/venue/275156,3900948,Fri-Son,7.151038,http://www.bandsintown.com/event/3900948?app_id=epfl
Karma to Burn,http://www.bandsintown.com/KarmaToBurn,46.101375,Martigny,2010-11-03T18:30:00,Wallis,80386,http://www.bandsintown.com/venue/80386,3905568,Les Caves Du Manor,7.072902,http://www.bandsintown.com/event/3905568?app_id=epfl
Public Enemy,http://www.bandsintown.com/PublicEnemy,46.522385,Lausanne,2010-11-03T19:00:00,Switzerland,289098,http://www.bandsintown.com/venue/289098,3694427,Le Docks,6.61819,http://www.bandsintown.com/event/3694427?app_id=epfl
Caribou,http://www.bandsintown.com/Caribou,46.203938,Geneva,2010-11-03T19:00:00,Geneva,119670,http://www.bandsintown.com/venue/119670,3830502,L'Usine / PTR,6.136453,http://www.bandsintown.com/event/3830502?app_id=epfl
Joe Cocker,http://www.bandsintown.com/JoeCocker,46.233595,Geneve,2010-11-03T20:00:00,,334244,http://www.bandsintown.com/venue/334244,3666844,Arena Geneve,6.1122833,http://www.bandsintown.com/event/3666844?app_id=epfl
Kombiticket TANZ IN. BERN 03.11.2010,http://www.bandsintown.com/KombiticketTanzIn.Bern03.11.2010,46.9408303,Berne,2010-11-03T19:30:00,BE,297152,http://www.bandsintown.com/venue/297152,3981622,Dampfzentrale,7.4424743,http://www.bandsintown.com/event/3981622?app_id=epfl
ZOO/Thomas Hauert,http://www.bandsintown.com/Zoo%252FthomasHauert,46.9407562,Bern,2010-11-03T19:30:00,,908452,http://www.bandsintown.com/venue/908452,3981623,Dampfzentrale Turbinensaal,7.4442012,http://www.bandsintown.com/event/3981623?app_id=epfl
Doppelkonzert,http://www.bandsintown.com/Doppelkonzert,46.9503361,Bern,2010-11-03T20:30:00,,337236,http://www.bandsintown.com/venue/337236,3981624,Turnhalle im PROGR,7.4429804,http://www.bandsintown.com/event/3981624?app_id=epfl
Cuqui Jerez,http://www.bandsintown.com/CuquiJerez,46.9407562,Bern,2010-11-03T21:00:00,,841044,http://www.bandsintown.com/venue/841044,3981626,Dampfzentrale Kesselhaus,7.4442012,http://www.bandsintown.com/event/3981626?app_id=epfl
Darknight,http://www.bandsintown.com/Darknight,47.438019,First,2010-11-03T08:00:00,Switzerland,892288,http://www.bandsintown.com/venue/892288,3605260,In Studio,8.736,http://www.bandsintown.com/event/3605260?app_id=epfl
King Automatic,http://www.bandsintown.com/KingAutomatic,47.37815,Zurich,2010-11-03T08:30:00,ZH,524849,http://www.bandsintown.com/venue/524849,3931312,Zukunft,8.52743,http://www.bandsintown.com/event/3931312?app_id=epfl
Joanne Shaw Taylor,http://www.bandsintown.com/JoanneShawTaylor,47.5166667,Pratteln,2010-11-03T19:00:00,01,43060,http://www.bandsintown.com/venue/43060,3496192,Z7,7.6833333,http://www.bandsintown.com/event/3496192?app_id=epfl
Jerry Lee Lewis,http://www.bandsintown.com/JerryLeeLewis,47.375485,Zurich,2010-11-03T19:00:00,Switzerland,170005,http://www.bandsintown.com/venue/170005,3886795,Volkshaus,8.527116,http://www.bandsintown.com/event/3886795?app_id=epfl
Blowsight,http://www.bandsintown.com/Blowsight,47.044019,Lucerne,2010-11-03T19:30:00,Lucerne,334152,http://www.bandsintown.com/venue/334152,3867223,Schüür,8.311746,http://www.bandsintown.com/event/3867223?app_id=epfl
Sonic Syndicate,http://www.bandsintown.com/SonicSyndicate,47.044019,Lucerne,2010-11-03T19:30:00,Lucerne,334152,http://www.bandsintown.com/venue/334152,3867223,Schüür,8.311746,http://www.bandsintown.com/event/3867223?app_id=epfl
Walter Trout,http://www.bandsintown.com/WalterTrout,47.5666667,Basel,2010-11-03T20:00:00,04,747119,http://www.bandsintown.com/venue/747119,3426097,Konzertfabrik Z7,7.6,http://www.bandsintown.com/event/3426097?app_id=epfl
Mark Berube and The Patriotic Few,http://www.bandsintown.com/MarkBerubeAndThePatrioticFew,47.514647,Lausanne,2010-11-03T20:00:00,01,351795,http://www.bandsintown.com/venue/351795,3931543,Le Bourg,8.232066,http://www.bandsintown.com/event/3931543?app_id=epfl
Donny McCaslin Quartet,http://www.bandsintown.com/DonnyMccaslinQuartet,47.3666667,Zurich,2010-11-03T20:30:00,25,10674,http://www.bandsintown.com/venue/10674,3981625,Moods,8.55,http://www.bandsintown.com/event/3981625?app_id=epfl
Spectrum,http://www.bandsintown.com/Spectrum,47.5638072,Basel,2010-11-03T21:00:00,04,169941,http://www.bandsintown.com/venue/169941,3971994,Kaserne,7.5911254,http://www.bandsintown.com/event/3971994?app_id=epfl
The Turbo A.C.'s,http://www.bandsintown.com/TheTurboA.c.%27s,47.5590096,Basel,2010-11-03T21:30:00,BS,954071,http://www.bandsintown.com/venue/954071,3805197,Hirscheneck,7.5952301,http://www.bandsintown.com/event/3805197?app_id=epfl
Stereo Total,http://www.bandsintown.com/StereoTotal,47.3853683,Zurich,2010-11-03T21:30:00,ZH,547907,http://www.bandsintown.com/venue/547907,3981627,Hive Club,8.5204697,http://www.bandsintown.com/event/3981627?app_id=epfl
Ólafur Arnalds,http://www.bandsintown.com/%C3%93lafurArnalds,46.848558,Chur,2010-11-03T20:00:00,Switzerland,351778,http://www.bandsintown.com/venue/351778,3797163,Werkstatt,9.530686,http://www.bandsintown.com/event/3797163?app_id=epfl
Lee van Dowski,http://www.bandsintown.com/LeeVanDowski,46.210275,Geneva,2010-11-04T19:30:00,Geneva,973997,http://www.bandsintown.com/venue/973997,3887864,L'aiglon,6.14661,http://www.bandsintown.com/event/3887864?app_id=epfl
Karma to Burn,http://www.bandsintown.com/KarmaToBurn,46.781797,Cheseaux-Noréaz,2010-11-04T20:00:00,Switzerland,169999,http://www.bandsintown.com/venue/169999,3930424,Amalgame Club,6.67119,http://www.bandsintown.com/event/3930424?app_id=epfl
ZOO/Thomas Hauert,http://www.bandsintown.com/Zoo%252FthomasHauert,46.9407562,Bern,2010-11-04T19:30:00,,908452,http://www.bandsintown.com/venue/908452,3981629,Dampfzentrale Turbinensaal,7.4442012,http://www.bandsintown.com/event/3981629?app_id=epfl
Big John Bates & the Voodoo Dollz,http://www.bandsintown.com/BigJohnBatesAndTheVoodooDollz,46.75258,Thun,2010-11-04T22:00:00,05,962589,http://www.bandsintown.com/venue/962589,3840111,Mokka,7.623338,http://www.bandsintown.com/event/3840111?app_id=epfl
