artist_name,artist_url,event_venue.latitude,event_venue.city,event_datetime,event_venue.region,event_venue.id,event_venue.url,event_id,event_venue.name,event_venue.longitude,event_url
FILIAMOTSA,http://www.bandsintown.com/FILIAMOTSA,47.5666667,Bale,2012-10-01T19:00:00,04,1553598,http://www.bandsintown.com/venue/1553598,5719910,VILLA ROSENAU (FILIAMOTSA SOUFFLANT RHODES),7.6,http://www.bandsintown.com/event/5719910?app_id=epfl
Ef,http://www.bandsintown.com/Ef,47.3666667,Zurich,2012-10-01T19:45:00,25,90375,http://www.bandsintown.com/venue/90375,5776551,Hafenkneipe,8.55,http://www.bandsintown.com/event/5776551?app_id=epfl
The Fridge,http://www.bandsintown.com/TheFridge,47.4958,Winterthur,2012-10-01T20:00:00,ZH,1171515,http://www.bandsintown.com/venue/1171515,5648706,Portier,8.7187996,http://www.bandsintown.com/event/5648706?app_id=epfl
Züri Littéraire,http://www.bandsintown.com/Z%C3%BCriLitt%C3%A9raire,47.3717637,Zürich,2012-10-01T20:00:00,,868508,http://www.bandsintown.com/venue/868508,5776552,Kaufleuten Festsaal,8.5363913,http://www.bandsintown.com/event/5776552?app_id=epfl
SOCIAL DISTRUST,http://www.bandsintown.com/SocialDistrust,47.383297,Zurich,2012-10-01T20:00:00,Etr,594255,http://www.bandsintown.com/venue/594255,5585878,Dynamo,8.539312,http://www.bandsintown.com/event/5585878?app_id=epfl
Dechen Shak,http://www.bandsintown.com/DechenShak,47.49853,Winterthur,2012-10-01T20:15:00,25,1363852,http://www.bandsintown.com/venue/1363852,5117073,Das Zelt Theaterzelt I,8.73299,http://www.bandsintown.com/event/5117073?app_id=epfl
Curtis Stigers 2012,http://www.bandsintown.com/CurtisStigers2012,47.3666667,Zurich,2012-10-01T20:30:00,25,10674,http://www.bandsintown.com/venue/10674,5366758,Moods,8.55,http://www.bandsintown.com/event/5366758?app_id=epfl
Breton,http://www.bandsintown.com/Breton,47.302299,Roches,2012-10-02T20:30:00,Switzerland,887591,http://www.bandsintown.com/venue/887591,5779864,Abart,7.37737,http://www.bandsintown.com/event/5779864?app_id=epfl
FILIAMOTSA,http://www.bandsintown.com/FILIAMOTSA,47.3666667,Zurich,2012-10-02T19:00:00,25,1553602,http://www.bandsintown.com/venue/1553602,5719924,BINZ (FILIAMOTSA SOUFFLANT RHODES),8.55,http://www.bandsintown.com/event/5719924?app_id=epfl
Rue Royale,http://www.bandsintown.com/RueRoyale,47.3833333,Aarau,2012-10-02T19:00:00,01,1318312,http://www.bandsintown.com/venue/1318312,5612000,Café Tuchlaube,8.05,http://www.bandsintown.com/event/5612000?app_id=epfl
Velvet Two Stripes,http://www.bandsintown.com/VelvetTwoStripes,47.3663788,Zurich,2012-10-02T19:00:00,ZH,293622,http://www.bandsintown.com/venue/293622,5552613,Mascotte,8.54673,http://www.bandsintown.com/event/5552613?app_id=epfl
Kamchatka,http://www.bandsintown.com/Kamchatka,47.547538,Basel,2012-10-02T19:30:00,Switzerland,293614,http://www.bandsintown.com/venue/293614,5779863,Sommercasino,7.598329,http://www.bandsintown.com/event/5779863?app_id=epfl
Curtis Stigers 2012,http://www.bandsintown.com/CurtisStigers2012,47.561136,Basel,2012-10-02T20:00:00,04,1445234,http://www.bandsintown.com/venue/1445234,5366757,Volkshaus Unionsaal,7.593745,http://www.bandsintown.com/event/5366757?app_id=epfl
Castling Queen's Side,http://www.bandsintown.com/CastlingQueen%27sSide,47.3666667,Zurich,2012-10-02T20:00:00,25,1553633,http://www.bandsintown.com/venue/1553633,5720051,Rote Fabrik - Ziegel Oh Lac,8.55,http://www.bandsintown.com/event/5720051?app_id=epfl
Soul Department,http://www.bandsintown.com/SoulDepartment,47.3666667,Zurich,2012-10-02T20:30:00,25,10674,http://www.bandsintown.com/venue/10674,5745480,Moods,8.55,http://www.bandsintown.com/event/5745480?app_id=epfl
René Mosele ZÜRICH,http://www.bandsintown.com/Ren%C3%A9MoseleZ%C3%9Crich,47.3666667,Zurich,2012-10-02T20:30:00,25,10674,http://www.bandsintown.com/venue/10674,5745480,Moods,8.55,http://www.bandsintown.com/event/5745480?app_id=epfl
René Mosele,http://www.bandsintown.com/Ren%C3%A9Mosele,47.3666667,Zurich,2012-10-02T20:30:00,25,10674,http://www.bandsintown.com/venue/10674,5745480,Moods,8.55,http://www.bandsintown.com/event/5745480?app_id=epfl
Gravenhurst,http://www.bandsintown.com/Gravenhurst,47.34365,Zürich,2012-10-02T21:30:00,,1447491,http://www.bandsintown.com/venue/1447491,5591686,"Rote Fabrik, Ziegel Oh Lac",8.535794,http://www.bandsintown.com/event/5591686?app_id=epfl
Gusttavo Lima DIETIKON,http://www.bandsintown.com/GusttavoLimaDietikon,47.4070396,Dietikon,2012-10-02T22:00:00,ZH,1235559,http://www.bandsintown.com/venue/1235559,5599122,Stadthalle,8.3869305,http://www.bandsintown.com/event/5599122?app_id=epfl
Neue Zeiten,http://www.bandsintown.com/NeueZeiten,47.4070396,Dietikon,2012-10-02T22:00:00,ZH,1235559,http://www.bandsintown.com/venue/1235559,5599122,Stadthalle,8.3869305,http://www.bandsintown.com/event/5599122?app_id=epfl
Breton,http://www.bandsintown.com/Breton,46.782192,Yverdon-Les-Bains,2012-10-03T21:00:00,Etr,1220701,http://www.bandsintown.com/venue/1220701,5619567,AMALGAME CLUB,6.649207,http://www.bandsintown.com/event/5619567?app_id=epfl
Josef of the fountain,http://www.bandsintown.com/JosefOfTheFountain,46.782192,Yverdon-Les-Bains,2012-10-03T21:00:00,Etr,1220701,http://www.bandsintown.com/venue/1220701,5619567,AMALGAME CLUB,6.649207,http://www.bandsintown.com/event/5619567?app_id=epfl
Gravenhurst,http://www.bandsintown.com/Gravenhurst,46.79489,Fribourg,2012-10-03T21:00:00,Etr,275156,http://www.bandsintown.com/venue/275156,5456321,Fri-Son,7.151038,http://www.bandsintown.com/event/5456321?app_id=epfl
Rue Royale,http://www.bandsintown.com/RueRoyale,46.79489,Fribourg,2012-10-03T21:00:00,Etr,275156,http://www.bandsintown.com/venue/275156,5456321,Fri-Son,7.151038,http://www.bandsintown.com/event/5456321?app_id=epfl
Fairmont,http://www.bandsintown.com/Fairmont,46.1968117,Geneva,2012-10-03T23:00:00,GE,1536931,http://www.bandsintown.com/venue/1536931,5663319,La Graviere,6.1298599,http://www.bandsintown.com/event/5663319?app_id=epfl
Andy Leka,http://www.bandsintown.com/AndyLeka,46.75,Thun,2012-10-03T12:00:00,05,1555431,http://www.bandsintown.com/venue/1555431,5724780,EXPO,7.6166667,http://www.bandsintown.com/event/5724780?app_id=epfl
shnit OPEN 01,http://www.bandsintown.com/ShnitOpen01,46.9501562,Bern,2012-10-03T16:00:00,,901242,http://www.bandsintown.com/venue/901242,5779866,Aula im Progr,7.4438737,http://www.bandsintown.com/event/5779866?app_id=epfl
BACK FLASH SOUVENIR 01,http://www.bandsintown.com/BackFlashSouvenir01,46.9501562,Bern,2012-10-03T16:00:00,,901242,http://www.bandsintown.com/venue/901242,5779866,Aula im Progr,7.4438737,http://www.bandsintown.com/event/5779866?app_id=epfl
Slam Movie Night,http://www.bandsintown.com/SlamMovieNight,46.9501562,Bern,2012-10-03T16:00:00,,901242,http://www.bandsintown.com/venue/901242,5779866,Aula im Progr,7.4438737,http://www.bandsintown.com/event/5779866?app_id=epfl
PEEPING shnit,http://www.bandsintown.com/PeepingShnit,46.9501562,Bern,2012-10-03T16:00:00,,901242,http://www.bandsintown.com/venue/901242,5779866,Aula im Progr,7.4438737,http://www.bandsintown.com/event/5779866?app_id=epfl
shnit OPEN 02,http://www.bandsintown.com/ShnitOpen02,46.9488427,Bern,2012-10-03T17:00:00,,986299,http://www.bandsintown.com/venue/986299,5779867,Kornhausforum,7.4472494,http://www.bandsintown.com/event/5779867?app_id=epfl
METRO BOULOT DODO 01,http://www.bandsintown.com/MetroBoulotDodo01,46.9488427,Bern,2012-10-03T17:00:00,,986299,http://www.bandsintown.com/venue/986299,5779867,Kornhausforum,7.4472494,http://www.bandsintown.com/event/5779867?app_id=epfl
shnit OPEN 03,http://www.bandsintown.com/ShnitOpen03,46.9488427,Bern,2012-10-03T17:00:00,,986299,http://www.bandsintown.com/venue/986299,5779867,Kornhausforum,7.4472494,http://www.bandsintown.com/event/5779867?app_id=epfl
QUEERshnit,http://www.bandsintown.com/QUEERshnit,46.9488427,Bern,2012-10-03T17:00:00,,986299,http://www.bandsintown.com/venue/986299,5779867,Kornhausforum,7.4472494,http://www.bandsintown.com/event/5779867?app_id=epfl
