artist_name,artist_url,event_venue.latitude,event_venue.city,event_datetime,event_venue.region,event_venue.id,event_venue.url,event_id,event_venue.name,event_venue.longitude,event_url
DJ Antoine,http://www.bandsintown.com/DjAntoine,46.5218661,Lausanne,2014-01-01T01:00:00,23,813255,http://www.bandsintown.com/venue/813255,7323564,MAD CLUB,6.6271658,http://www.bandsintown.com/event/7323564?app_id=epfl
Jerry Joxx (Official),http://www.bandsintown.com/JerryJoxx%28official%29,47.365355,Delémont,2014-01-01T22:00:00,,2103882,http://www.bandsintown.com/venue/2103882,7551361,Wintersound Festival ,7.34397,http://www.bandsintown.com/event/7551361?app_id=epfl
Leroy Styles,http://www.bandsintown.com/LeroyStyles,47.365355,Delémont,2014-01-01T22:00:00,,2103882,http://www.bandsintown.com/venue/2103882,7551361,Wintersound Festival ,7.34397,http://www.bandsintown.com/event/7551361?app_id=epfl
Philipp Fankhauser,http://www.bandsintown.com/PhilippFankhauser,46.8333333,Schwarzenburg,2014-01-01T22:15:00,05,2042587,http://www.bandsintown.com/venue/2042587,7324194,MZH Pöschen,7.3333333,http://www.bandsintown.com/event/7324194?app_id=epfl
DJ Christopher S,http://www.bandsintown.com/DjChristopherS,47.0858002,Ruswil,2014-01-01T12:00:00,,2079573,http://www.bandsintown.com/venue/2079573,7458053,Indoorhalle,8.1239405,http://www.bandsintown.com/event/7458053?app_id=epfl
Christopher S,http://www.bandsintown.com/ChristopherS,47.0858002,Ruswil,2014-01-01T12:00:00,,2079573,http://www.bandsintown.com/venue/2079573,7458053,Indoorhalle,8.1239405,http://www.bandsintown.com/event/7458053?app_id=epfl
WASHERMAN,http://www.bandsintown.com/WASHERMAN,47.37815,Zurich,2014-01-01T13:00:00,ZH,524849,http://www.bandsintown.com/venue/524849,7495718,Zukunft,8.52743,http://www.bandsintown.com/event/7495718?app_id=epfl
Kejeblos,http://www.bandsintown.com/Kejeblos,47.37815,Zurich,2014-01-01T13:00:00,ZH,524849,http://www.bandsintown.com/venue/524849,7495718,Zukunft,8.52743,http://www.bandsintown.com/event/7495718?app_id=epfl
alci,http://www.bandsintown.com/alci,47.37815,Zurich,2014-01-01T13:00:00,ZH,524849,http://www.bandsintown.com/venue/524849,7495718,Zukunft,8.52743,http://www.bandsintown.com/event/7495718?app_id=epfl
Schoolbell,http://www.bandsintown.com/Schoolbell,47.37815,Zurich,2014-01-01T13:00:00,ZH,524849,http://www.bandsintown.com/venue/524849,7495718,Zukunft,8.52743,http://www.bandsintown.com/event/7495718?app_id=epfl
Adon,http://www.bandsintown.com/Adon,47.37815,Zurich,2014-01-01T13:00:00,ZH,524849,http://www.bandsintown.com/venue/524849,7495718,Zukunft,8.52743,http://www.bandsintown.com/event/7495718?app_id=epfl
Das Gespenst von Canterville ZÜRICH,http://www.bandsintown.com/DasGespenstVonCantervilleZ%C3%9Crich,47.3646431,Zürich,2014-01-01T14:00:00,25,766311,http://www.bandsintown.com/venue/766311,6743726,Opernhaus Zürich,8.5464835,http://www.bandsintown.com/event/6743726?app_id=epfl
Fidelio VV ZÜRICH,http://www.bandsintown.com/FidelioVvZ%C3%9Crich,47.3646431,Zürich,2014-01-01T14:00:00,25,766311,http://www.bandsintown.com/venue/766311,6743726,Opernhaus Zürich,8.5464835,http://www.bandsintown.com/event/6743726?app_id=epfl
Nicola Kazimir,http://www.bandsintown.com/NicolaKazimir,47.3666667,Zurich,2014-01-01T19:00:00,25,2080496,http://www.bandsintown.com/venue/2080496,7460815,Glass Raum Closing,8.55,http://www.bandsintown.com/event/7460815?app_id=epfl
