artist_name,artist_url,event_venue.longitude,event_url,event_venue.region,event_datetime,event_venue.id,event_venue.url,event_venue.latitude,event_venue.name,event_id,event_venue.city
Johnny Öhlin Fanpage,http://www.bandsintown.com/Johnny%C3%96hlinFanpage,7.6833333,http://www.bandsintown.com/event/9158540?app_id=epfl,01,2007-04-03T19:00:00,43060,http://www.bandsintown.com/venue/43060,47.5166667,Z7,9158540,Pratteln
Groombridge,http://www.bandsintown.com/Groombridge,8.6434498,http://www.bandsintown.com/event/6874995?app_id=epfl,,2007-04-05T21:00:00,1907842,http://www.bandsintown.com/venue/1907842,47.6930389, Dolder2 ,6874995,Feuerthalen
Groombridge,http://www.bandsintown.com/Groombridge,8.89723,http://www.bandsintown.com/event/6874999?app_id=epfl,,2007-04-07T21:00:00,1907845,http://www.bandsintown.com/venue/1907845,47.55549, Kaff ,6874999,Frauenfeld
Groombridge,http://www.bandsintown.com/Groombridge,8.3086621,http://www.bandsintown.com/event/6875002?app_id=epfl,,2007-04-15T23:00:00,1017641,http://www.bandsintown.com/venue/1017641,47.045622,Roadhouse,6875002,Lucerne
Pantokrator,http://www.bandsintown.com/Pantokrator,8.7,http://www.bandsintown.com/event/7349197?app_id=epfl,25,2007-04-21T19:00:00,1320030,http://www.bandsintown.com/venue/1320030,47.3333333,Elements of Rock,7349197,Uster
shEver,http://www.bandsintown.com/shEver,8.3445,http://www.bandsintown.com/event/5572002?app_id=epfl,AG,2007-04-26T19:00:00,974266,http://www.bandsintown.com/venue/974266,47.35077,KuZeB,5572002,Bremgarten
DJ Diamond Fan Page,http://www.bandsintown.com/DjDiamondFanPage,6.625613,http://www.bandsintown.com/event/6538444?app_id=epfl,Switzerland,2007-04-28T19:00:00,119776,http://www.bandsintown.com/venue/119776,46.523702,CULT CLUB,6538444,Lausanne
NORMANDIE,http://www.bandsintown.com/NORMANDIE,8.2666667,http://www.bandsintown.com/event/6311033?app_id=epfl,11,2007-04-28T19:00:00,1721080,http://www.bandsintown.com/venue/1721080,47.0833333,Music Against CO2,6311033,Luzern
Groombridge,http://www.bandsintown.com/Groombridge,8.178792,http://www.bandsintown.com/event/6875009?app_id=epfl,01,2007-04-28T21:00:00,1907848,http://www.bandsintown.com/venue/1907848,47.386793,Friendsmusic Club,6875009,Lenzburg
