artist_name,artist_url,event_venue.latitude,event_venue.city,event_datetime,event_venue.region,event_venue.id,event_venue.url,event_id,event_venue.name,event_venue.longitude,event_url
Sechem,http://www.bandsintown.com/Sechem,46.5333333,Lausanne,2017-04-01T19:00:00,23,383725,http://www.bandsintown.com/venue/383725,13294846,TBA,6.6666667,http://www.bandsintown.com/event/13294846?app_id=epfl
International Piano Series 2016 -2017,http://www.bandsintown.com/InternationalPianoSeries2016-2017,46.8064297,Fribourg,2017-04-01T19:30:00,06,2762717,http://www.bandsintown.com/venue/2762717,12827404,"Aula Magna der Universität Freiburg, Misericorde",7.1522633,http://www.bandsintown.com/event/12827404?app_id=epfl
Alexander Malofeev,http://www.bandsintown.com/AlexanderMalofeev,46.8064297,Fribourg,2017-04-01T19:30:00,06,2762717,http://www.bandsintown.com/venue/2762717,12827404,"Aula Magna der Universität Freiburg, Misericorde",7.1522633,http://www.bandsintown.com/event/12827404?app_id=epfl
Piano,http://www.bandsintown.com/Piano,46.8064297,Fribourg,2017-04-01T19:30:00,06,2762717,http://www.bandsintown.com/venue/2762717,12827404,"Aula Magna der Universität Freiburg, Misericorde",7.1522633,http://www.bandsintown.com/event/12827404?app_id=epfl
International Piano Series,http://www.bandsintown.com/InternationalPianoSeries,46.8064297,Fribourg,2017-04-01T19:30:00,06,2762717,http://www.bandsintown.com/venue/2762717,12827404,"Aula Magna der Universität Freiburg, Misericorde",7.1522633,http://www.bandsintown.com/event/12827404?app_id=epfl
Deluxe,http://www.bandsintown.com/Deluxe,46.194679,Thônex,2017-04-01T20:00:00,Switzerland,328374,http://www.bandsintown.com/venue/328374,12953638,Salle des fêtes de Thônex,6.204396,http://www.bandsintown.com/event/12953638?app_id=epfl
Blick Bassy,http://www.bandsintown.com/BlickBassy,46.208358,Geneva,2017-04-01T20:00:00,Switzerland,2903714,http://www.bandsintown.com/venue/2903714,13273661,L'épicentre,6.142701,http://www.bandsintown.com/event/13273661?app_id=epfl
Saez,http://www.bandsintown.com/Saez,46.2346763,Le Grand-Saconnex,2017-04-01T20:00:00,07,1761033,http://www.bandsintown.com/venue/1761033,12930274,Arena de Genève,6.113795,http://www.bandsintown.com/event/12930274?app_id=epfl
Thundercat,http://www.bandsintown.com/Thundercat,46.79489,Fribourg,2017-04-01T20:30:00,Etr,275156,http://www.bandsintown.com/venue/275156,13447197,Fri-Son,7.151038,http://www.bandsintown.com/event/13447197?app_id=epfl
Matthieu Llodra,http://www.bandsintown.com/MatthieuLlodra,46.4833333,Cully,2017-04-01T21:00:00,23,3571227,http://www.bandsintown.com/venue/3571227,13128362,@ Cully Jazz Festival w/ Matthieu LLODRA Trio,6.7333333,http://www.bandsintown.com/event/13128362?app_id=epfl
