artist_name,artist_url,event_venue.latitude,event_venue.city,event_datetime,event_venue.region,event_venue.id,event_venue.url,event_id,event_venue.name,event_venue.longitude,event_url
SINFONIEKONZERT,http://www.bandsintown.com/SINFONIEKONZERT,46.9279052,Murten,2011-09-01T20:00:00,,959804,http://www.bandsintown.com/venue/959804,4574660,Schlosshof,7.1147633,http://www.bandsintown.com/event/4574660?app_id=epfl
Z15,http://www.bandsintown.com/Z15,47.302299,Roches,2011-09-01T18:30:00,Switzerland,964981,http://www.bandsintown.com/venue/964981,4574656,Landiwiese open air,7.37737,http://www.bandsintown.com/event/4574656?app_id=epfl
Z16,http://www.bandsintown.com/Z16,47.302299,Roches,2011-09-01T18:30:00,Switzerland,964981,http://www.bandsintown.com/venue/964981,4574656,Landiwiese open air,7.37737,http://www.bandsintown.com/event/4574656?app_id=epfl
O1,http://www.bandsintown.com/O1,47.302299,Roches,2011-09-01T19:00:00,Switzerland,960758,http://www.bandsintown.com/venue/960758,4574657,Landiwiese Nord,7.37737,http://www.bandsintown.com/event/4574657?app_id=epfl
S4,http://www.bandsintown.com/S4,47.302299,Roches,2011-09-01T19:00:00,Switzerland,959612,http://www.bandsintown.com/venue/959612,4574658,Landiwiese SÃ¼d,7.37737,http://www.bandsintown.com/event/4574658?app_id=epfl
D_2,http://www.bandsintown.com/D_2,47.302299,Roches,2011-09-01T19:30:00,Switzerland,960757,http://www.bandsintown.com/venue/960757,4574659,Werft,7.37737,http://www.bandsintown.com/event/4574659?app_id=epfl
K2,http://www.bandsintown.com/K2,47.302299,Roches,2011-09-01T21:00:00,Switzerland,959806,http://www.bandsintown.com/venue/959806,4574662,Landiwiese SeebÃ¼hne,7.37737,http://www.bandsintown.com/event/4574662?app_id=epfl
U13,http://www.bandsintown.com/U13,47.302299,Roches,2011-09-01T21:00:00,Switzerland,959807,http://www.bandsintown.com/venue/959807,4574663,Landiwiese Club,7.37737,http://www.bandsintown.com/event/4574663?app_id=epfl
W8,http://www.bandsintown.com/W8,47.302299,Roches,2011-09-01T21:00:00,Switzerland,959809,http://www.bandsintown.com/venue/959809,4574664,Rote Fabrik Aktionshalle,7.37737,http://www.bandsintown.com/event/4574664?app_id=epfl
KMU,http://www.bandsintown.com/KMU,47.315232,Wetzikon (Zh),2011-09-01T10:00:00,,1181990,http://www.bandsintown.com/venue/1181990,4574655,Messegelände ZOM,8.799171,http://www.bandsintown.com/event/4574655?app_id=epfl
freunde elektronischer musik,http://www.bandsintown.com/FreundeElektronischerMusik,47.33063,Wetzikon,2011-09-01T20:30:00,Switzerland,1175710,http://www.bandsintown.com/venue/1175710,4556884,Nagelfabrik Kempten,8.828478,http://www.bandsintown.com/event/4556884?app_id=epfl
EVOLENT,http://www.bandsintown.com/EVOLENT,47.33063,Wetzikon,2011-09-01T20:30:00,Switzerland,1175710,http://www.bandsintown.com/venue/1175710,4556884,Nagelfabrik Kempten,8.828478,http://www.bandsintown.com/event/4556884?app_id=epfl
Fabri,http://www.bandsintown.com/Fabri,47.33063,Wetzikon,2011-09-01T20:30:00,Switzerland,1175710,http://www.bandsintown.com/venue/1175710,4556884,Nagelfabrik Kempten,8.828478,http://www.bandsintown.com/event/4556884?app_id=epfl
Sarah Buck,http://www.bandsintown.com/SarahBuck,47.4811889,Baden,2011-09-01T20:30:00,,842323,http://www.bandsintown.com/venue/842323,4574661,Nordportal / Fjord,8.3003268,http://www.bandsintown.com/event/4574661?app_id=epfl
Band Unplugged,http://www.bandsintown.com/BandUnplugged,47.4811889,Baden,2011-09-01T20:30:00,,842323,http://www.bandsintown.com/venue/842323,4574661,Nordportal / Fjord,8.3003268,http://www.bandsintown.com/event/4574661?app_id=epfl
Jungle Brothers,http://www.bandsintown.com/JungleBrothers,47.374458,Zurich,2011-09-01T21:00:00,25,390920,http://www.bandsintown.com/venue/390920,4574665,Stall 6,8.53397,http://www.bandsintown.com/event/4574665?app_id=epfl
Knackeboul,http://www.bandsintown.com/Knackeboul,47.505215,Biel-Benken,2011-09-01T21:00:00,,1168015,http://www.bandsintown.com/venue/1168015,4537051,Coupole,7.525353,http://www.bandsintown.com/event/4537051?app_id=epfl
Brautalarm,http://www.bandsintown.com/Brautalarm,47.676737,Dachsen,2011-09-01T21:15:00,,1162759,http://www.bandsintown.com/venue/1162759,4574667,Schloss Laufen am Rheinfall,8.615019,http://www.bandsintown.com/event/4574667?app_id=epfl
