artist_name,artist_url,event_venue.latitude,event_venue.city,event_datetime,event_venue.region,event_venue.id,event_venue.url,event_id,event_venue.name,event_venue.longitude,event_url
PIERRE FAVRE-SAMUEL BLASER DUO,http://www.bandsintown.com/PierreFavre-samuelBlaserDuo,46.52215,Lausanne,2009-11-01T19:00:00,Etr,781486,http://www.bandsintown.com/venue/781486,3159967,MUDAC,6.635665,http://www.bandsintown.com/event/3159967?app_id=epfl
Daniel Powter,http://www.bandsintown.com/DanielPowter,46.9562492,Berne,2009-11-01T19:00:00,BE,298981,http://www.bandsintown.com/venue/298981,3038390,Bierhuebeli,7.43782,http://www.bandsintown.com/event/3038390?app_id=epfl
Threshold,http://www.bandsintown.com/Threshold,47.52729,Pratteln,2009-11-01T19:00:00,Etr,781432,http://www.bandsintown.com/venue/781432,3161198,Z7 Konzertfabrik,7.694064,http://www.bandsintown.com/event/3161198?app_id=epfl
Serenity,http://www.bandsintown.com/Serenity,47.5166667,Pratteln,2009-11-01T20:00:00,01,43060,http://www.bandsintown.com/venue/43060,3086632,Z7,7.6833333,http://www.bandsintown.com/event/3086632?app_id=epfl
The Virgins,http://www.bandsintown.com/TheVirgins,47.368768,Zurich,2009-11-01T20:00:00,Switzerland,356201,http://www.bandsintown.com/venue/356201,2888590,Alte Börse,8.537917,http://www.bandsintown.com/event/2888590?app_id=epfl
Bebel Gilberto,http://www.bandsintown.com/BebelGilberto,47.3666667,Zurich,2009-11-01T20:00:00,25,275159,http://www.bandsintown.com/venue/275159,3091119,X-tra,8.55,http://www.bandsintown.com/event/3091119?app_id=epfl
The Magic of Ireland,http://www.bandsintown.com/TheMagicOfIreland,47.52729,Pratteln,2009-11-02T19:00:00,Etr,781432,http://www.bandsintown.com/venue/781432,3161178,Z7 Konzertfabrik,7.694064,http://www.bandsintown.com/event/3161178?app_id=epfl
Rise Against,http://www.bandsintown.com/RiseAgainst,47.3666667,Zurich,2009-11-02T20:00:00,25,275159,http://www.bandsintown.com/venue/275159,2694739,X-tra,8.55,http://www.bandsintown.com/event/2694739?app_id=epfl
Poison the Well,http://www.bandsintown.com/PoisonTheWell,47.3666667,Zurich,2009-11-02T20:00:00,25,275159,http://www.bandsintown.com/venue/275159,2694739,X-tra,8.55,http://www.bandsintown.com/event/2694739?app_id=epfl
Thursday,http://www.bandsintown.com/Thursday,47.3666667,Zurich,2009-11-02T20:00:00,25,275159,http://www.bandsintown.com/venue/275159,2694739,X-tra,8.55,http://www.bandsintown.com/event/2694739?app_id=epfl
Tao,http://www.bandsintown.com/Tao,47.5545998,Basel,2009-11-02T20:00:00,BS,169943,http://www.bandsintown.com/venue/169943,2450566,Stadtcasino Basel,7.5886898,http://www.bandsintown.com/event/2450566?app_id=epfl
Frantic,http://www.bandsintown.com/Frantic,47.3833333,Aarau,2009-11-02T22:00:00,01,360468,http://www.bandsintown.com/venue/360468,2994786,Kanal K,8.05,http://www.bandsintown.com/event/2994786?app_id=epfl
