club_adress,club_id,club_name,club_ref,date,ref_event,artiste
"Im Alten Riet 22, 9494 Schaan, Liechtenstein",120116, B'eat,/club.aspx?id=120116,"Fri, 24 Jun 2016",/event.aspx?847577,Karotte
"Im Alten Riet 22, 9494 Schaan, Liechtenstein",120116, B'eat,/club.aspx?id=120116,"Fri, 24 Jun 2016",/event.aspx?847577,Marvin Aloys
"Im Alten Riet 22, 9494 Schaan, Liechtenstein",120116, B'eat,/club.aspx?id=120116,"Fri, 24 Jun 2016",/event.aspx?847577,Lilly Palmer
