club_adress,club_id,club_name,club_ref,date,ref_event,artiste
"1 Rue de Chantepoulet, 1201 Geneva",16247, Seven Bar Lounge,/club.aspx?id=16247,"Sat, 4 Apr 2015",/event.aspx?717535,The Cube Guys
"1 Rue de Chantepoulet, 1201 Geneva",16247, Seven Bar Lounge,/club.aspx?id=16247,"Sat, 28 Mar 2009",/event.aspx?87134,Paride Saraceni
