club_adress,club_id,club_name,club_ref,date,ref_event,artiste
"3011, Aarbergergasse 26, 3011 Bern",114443, Bärner Mitti,/club.aspx?id=114443,"Sat, 26 Mar 2016",/event.aspx?814490,DJ Nukem
"3011, Aarbergergasse 26, 3011 Bern",114443, Bärner Mitti,/club.aspx?id=114443,"Sat, 26 Mar 2016",/event.aspx?814490,Skaos
