name,day,month,year,ville,festival
RAG N BONE MAN,07,Juin,2017,Crans sur Nyon,CARIBANA
ROGER HODGSON & HIS BAND,08,Juin,2017,Crans sur Nyon,CARIBANA
FOREIGNER,08,Juin,2017,Crans sur Nyon,CARIBANA
KUNGS,09,Juin,2017,Crans sur Nyon,CARIBANA
L.E.J (LEJ),10,Juin,2017,Crans sur Nyon,CARIBANA
ALVARO SOLER,11,Juin,2017,Crans sur Nyon,CARIBANA
