name,day,month,year,ville,festival
TRUMPETS OF CONSCIOUSNESS,19,Jan.,2017,Geneve,PSYCH FEST GENEVE
THE EYE'S SHAKER,20,Jan.,2017,Geneve,PSYCH FEST GENEVE
LE SUPERHOMARD,21,Jan.,2017,Geneve,PSYCH FEST GENEVE
LAUREN STUART AND THE GOLDEN STATE OF MIND,21,Jan.,2017,Geneve,PSYCH FEST GENEVE
