name,day,month,year,ville,festival
MATMATAH,19,Mar.,2017,Val d'Illiez,ROCK THE PISTES FESTIVAL
CHINESE MAN,20,Mar.,2017,Val d'Illiez,ROCK THE PISTES FESTIVAL
RAG N BONE MAN,23,Mar.,2017,Val d'Illiez,ROCK THE PISTES FESTIVAL
CARAVAN PALACE,24,Mar.,2017,Val d'Illiez,ROCK THE PISTES FESTIVAL
JULIAN PERRETTA,25,Mar.,2017,Val d'Illiez,ROCK THE PISTES FESTIVAL
