name,day,month,year,ville,festival
STEFANIE HEINZMANN,24,Juin,2016,Bad Ragaz,QUELLROCK
NGURU,25,Juin,2016,Bad Ragaz,QUELLROCK
THE BASEBALLS,21,Juin,2013,Bad Ragaz,QUELLROCK
PEACOCKS,22,Juin,2013,Bad Ragaz,QUELLROCK
KNACKEBOUL,22,Juin,2012,Bad Ragaz,QUELLROCK
GREIS,23,Juin,2012,Bad Ragaz,QUELLROCK
MY HEART BELONGS TO CECILIA WINTER,17,Juin,2011,Bad Ragaz,QUELLROCK
CLAWFINGER,18,Juin,2011,Bad Ragaz,QUELLROCK
