artist_name,artist_url,event_venue.latitude,event_venue.city,event_datetime,event_venue.region,event_venue.id,event_venue.url,event_id,event_venue.name,event_venue.longitude,event_url
Anders,http://www.bandsintown.com/Anders,46.5333333,Lausanne,2013-10-01T10:00:00,23,1923967,http://www.bandsintown.com/venue/1923967,6925580,La salle Métropole de Lausanne,6.6666667,http://www.bandsintown.com/event/6925580?app_id=epfl
Anders,http://www.bandsintown.com/Anders,46.5333333,Lausanne,2013-10-01T15:00:00,23,1923967,http://www.bandsintown.com/venue/1923967,6925581,La salle Métropole de Lausanne,6.6666667,http://www.bandsintown.com/event/6925581?app_id=epfl
Katia Guerreiro Oficial,http://www.bandsintown.com/KatiaGuerreiroOficial,46.25,Monthey,2013-10-01T19:00:00,23,1967282,http://www.bandsintown.com/venue/1967282,7051266,Thêatre Crochetan,6.95,http://www.bandsintown.com/event/7051266?app_id=epfl
Guy Bedos,http://www.bandsintown.com/GuyBedos,46.18319,Onex,2013-10-01T19:00:00,Etr,1094670,http://www.bandsintown.com/venue/1094670,7109014,SALLE COMMUNALE,6.100274,http://www.bandsintown.com/event/7109014?app_id=epfl
Raaga Trio,http://www.bandsintown.com/RaagaTrio,46.4742699,Château D’oex,2013-10-01T20:00:00,,1996056,http://www.bandsintown.com/venue/1996056,7165829,Le Bois Qui Chante,7.1322498,http://www.bandsintown.com/event/7165829?app_id=epfl
Andreas Fulgosi,http://www.bandsintown.com/AndreasFulgosi,46.4742699,Château D’oex,2013-10-01T20:00:00,,1996056,http://www.bandsintown.com/venue/1996056,7165829,Le Bois Qui Chante,7.1322498,http://www.bandsintown.com/event/7165829?app_id=epfl
Pardé,http://www.bandsintown.com/Pard%C3%A9,47.371515,Zürich,2013-10-01T12:30:00,,1206087,http://www.bandsintown.com/venue/1206087,7179631,Filmpodium,8.536892,http://www.bandsintown.com/event/7179631?app_id=epfl
Closed Curtain,http://www.bandsintown.com/ClosedCurtain,47.371515,Zürich,2013-10-01T12:30:00,,1206087,http://www.bandsintown.com/venue/1206087,7179631,Filmpodium,8.536892,http://www.bandsintown.com/event/7179631?app_id=epfl
Cache,http://www.bandsintown.com/Cache,47.371515,Zürich,2013-10-01T12:30:00,,1206087,http://www.bandsintown.com/venue/1206087,7179631,Filmpodium,8.536892,http://www.bandsintown.com/event/7179631?app_id=epfl
Hidden,http://www.bandsintown.com/Hidden,47.371515,Zürich,2013-10-01T12:30:00,,1206087,http://www.bandsintown.com/venue/1206087,7179631,Filmpodium,8.536892,http://www.bandsintown.com/event/7179631?app_id=epfl
Gangster te voli,http://www.bandsintown.com/GangsterTeVoli,47.358471,Zürich,2013-10-01T13:00:00,,1560762,http://www.bandsintown.com/venue/1560762,7179632,Arena Cinemas,8.522633,http://www.bandsintown.com/event/7179632?app_id=epfl
Gangster of Love,http://www.bandsintown.com/GangsterOfLove,47.358471,Zürich,2013-10-01T13:00:00,,1560762,http://www.bandsintown.com/venue/1560762,7179632,Arena Cinemas,8.522633,http://www.bandsintown.com/event/7179632?app_id=epfl
Das erste Meer,http://www.bandsintown.com/DasErsteMeer,47.358471,Zürich,2013-10-01T13:00:00,,1560762,http://www.bandsintown.com/venue/1560762,7179632,Arena Cinemas,8.522633,http://www.bandsintown.com/event/7179632?app_id=epfl
The First Sea,http://www.bandsintown.com/TheFirstSea,47.358471,Zürich,2013-10-01T13:00:00,,1560762,http://www.bandsintown.com/venue/1560762,7179632,Arena Cinemas,8.522633,http://www.bandsintown.com/event/7179632?app_id=epfl
The Human Scale,http://www.bandsintown.com/TheHumanScale,47.358471,Zürich,2013-10-01T13:00:00,,1560762,http://www.bandsintown.com/venue/1560762,7179632,Arena Cinemas,8.522633,http://www.bandsintown.com/event/7179632?app_id=epfl
La bataille de Solferino,http://www.bandsintown.com/LaBatailleDeSolferino,47.3663759,Zürich,2013-10-01T13:30:00,,1560763,http://www.bandsintown.com/venue/1560763,7179633,Kino Corso 4,8.5467266,http://www.bandsintown.com/event/7179633?app_id=epfl
Age Of Panic,http://www.bandsintown.com/AgeOfPanic,47.3663759,Zürich,2013-10-01T13:30:00,,1560763,http://www.bandsintown.com/venue/1560763,7179633,Kino Corso 4,8.5467266,http://www.bandsintown.com/event/7179633?app_id=epfl
Jesse Marchant,http://www.bandsintown.com/JesseMarchant,47.3666667,Zurich,2013-10-01T19:00:00,25,203096,http://www.bandsintown.com/venue/203096,7004169,El Lokal,8.55,http://www.bandsintown.com/event/7004169?app_id=epfl
Wiz Khalifa,http://www.bandsintown.com/WizKhalifa,47.387318,Zuerich,2013-10-01T19:00:00,Etr,986964,http://www.bandsintown.com/venue/986964,6560789,KOMPLEX 457,8.499865,http://www.bandsintown.com/event/6560789?app_id=epfl
Trinidad James,http://www.bandsintown.com/TrinidadJames,47.387318,Zuerich,2013-10-01T19:00:00,Etr,986964,http://www.bandsintown.com/venue/986964,6560789,KOMPLEX 457,8.499865,http://www.bandsintown.com/event/6560789?app_id=epfl
Gold,http://www.bandsintown.com/Gold,47.3833333,Aarau,2013-10-01T19:00:00,01,306293,http://www.bandsintown.com/venue/306293,7043711,Kiff,8.05,http://www.bandsintown.com/event/7043711?app_id=epfl
Tosca WINTERTHUR,http://www.bandsintown.com/ToscaWinterthur,47.5017994,Winterthur,2013-10-01T19:30:00,,997261,http://www.bandsintown.com/venue/997261,7101190,Theater Winterthur,8.7271127,http://www.bandsintown.com/event/7101190?app_id=epfl
Entertainment,http://www.bandsintown.com/Entertainment,47.0503196,Luzern,2013-10-01T19:30:00,11,1646148,http://www.bandsintown.com/venue/1646148,6311505,KKL,8.3118311,http://www.bandsintown.com/event/6311505?app_id=epfl
Fabe Vega,http://www.bandsintown.com/FabeVega,47.3666667,Zurich,2013-10-01T20:00:00,25,1174534,http://www.bandsintown.com/venue/1174534,6856528,Henrici,8.55,http://www.bandsintown.com/event/6856528?app_id=epfl
Ali Bahramifard,http://www.bandsintown.com/AliBahramifard,47.55528,Basel,2013-10-01T20:00:00,Etr,1534449,http://www.bandsintown.com/venue/1534449,7003497,MUSIK AKADEMIE DER STADT BASEL,7.586012,http://www.bandsintown.com/event/7003497?app_id=epfl
Kayhan Kalhor,http://www.bandsintown.com/KayhanKalhor,47.55528,Basel,2013-10-01T20:00:00,Etr,1534449,http://www.bandsintown.com/venue/1534449,7003497,MUSIK AKADEMIE DER STADT BASEL,7.586012,http://www.bandsintown.com/event/7003497?app_id=epfl
Madjid Khaladj,http://www.bandsintown.com/MadjidKhaladj,47.55528,Basel,2013-10-01T20:00:00,Etr,1534449,http://www.bandsintown.com/venue/1534449,7003497,MUSIK AKADEMIE DER STADT BASEL,7.586012,http://www.bandsintown.com/event/7003497?app_id=epfl
Biondini,http://www.bandsintown.com/Biondini,47.3666667,Zurich,2013-10-01T20:30:00,25,10674,http://www.bandsintown.com/venue/10674,6743595,Moods,8.55,http://www.bandsintown.com/event/6743595?app_id=epfl
Festival di musica classica,http://www.bandsintown.com/FestivalDiMusicaClassica,46.155899,Ascona,2013-10-01T20:30:00,TI,1363805,http://www.bandsintown.com/venue/1363805,6771573,Chiesa del Collegio Papio,8.7706099,http://www.bandsintown.com/event/6771573?app_id=epfl
