artist_name,artist_url,event_venue.latitude,event_venue.city,event_datetime,event_venue.region,event_venue.id,event_venue.url,event_id,event_venue.name,event_venue.longitude,event_url
The Peacocks,http://www.bandsintown.com/ThePeacocks,46.31601,Bosco/Gurin,2009-01-05T20:00:00,Switzerland,431887,http://www.bandsintown.com/venue/431887,1274131,Festival,8.49372,http://www.bandsintown.com/event/1274131?app_id=epfl
Freddy Cole,http://www.bandsintown.com/FreddyCole,46.96103,Berne,2009-01-06T19:00:00,BE,306299,http://www.bandsintown.com/venue/306299,1379859,Marians JazzRoom,7.43941,http://www.bandsintown.com/event/1379859?app_id=epfl
Freddy Cole,http://www.bandsintown.com/FreddyCole,46.96103,Berne,2009-01-07T19:00:00,BE,306299,http://www.bandsintown.com/venue/306299,1379860,Marians JazzRoom,7.43941,http://www.bandsintown.com/event/1379860?app_id=epfl
NORMANDIE,http://www.bandsintown.com/NORMANDIE,47.3666667,Zurich,2009-01-07T19:00:00,25,1720636,http://www.bandsintown.com/venue/1720636,6307910,Club HEY!,8.55,http://www.bandsintown.com/event/6307910?app_id=epfl
Freddy Cole,http://www.bandsintown.com/FreddyCole,46.96103,Berne,2009-01-08T19:00:00,BE,306299,http://www.bandsintown.com/venue/306299,1379861,Marians JazzRoom,7.43941,http://www.bandsintown.com/event/1379861?app_id=epfl
Freddy Cole,http://www.bandsintown.com/FreddyCole,46.96103,Berne,2009-01-09T19:00:00,BE,306299,http://www.bandsintown.com/venue/306299,1379862,Marians JazzRoom,7.43941,http://www.bandsintown.com/event/1379862?app_id=epfl
From Dying Skies,http://www.bandsintown.com/FromDyingSkies,47.188679,Sins,2009-01-09T20:00:00,Switzerland,388964,http://www.bandsintown.com/venue/388964,1077879,LA CHIMERE,8.39609,http://www.bandsintown.com/event/1077879?app_id=epfl
shEver,http://www.bandsintown.com/shEver,46.8615737,Düdingen,2009-01-10T19:00:00,Canton Of Fribourg,323397,http://www.bandsintown.com/venue/323397,5571838,Bad Bonn,7.1801778,http://www.bandsintown.com/event/5571838?app_id=epfl
Freddy Cole,http://www.bandsintown.com/FreddyCole,46.96103,Berne,2009-01-10T19:00:00,BE,306299,http://www.bandsintown.com/venue/306299,1379863,Marians JazzRoom,7.43941,http://www.bandsintown.com/event/1379863?app_id=epfl
Dimi,http://www.bandsintown.com/Dimi,46.7587037,Thun,2009-01-10T21:00:00,05,389914,http://www.bandsintown.com/venue/389914,1079992,El Camino,7.6296862,http://www.bandsintown.com/event/1079992?app_id=epfl
M.I.A.,http://www.bandsintown.com/M.I.A.,47.561136,Basel,2009-01-10T19:00:00,04,306296,http://www.bandsintown.com/venue/306296,892113,Volkshaus Basel,7.593745,http://www.bandsintown.com/event/892113?app_id=epfl
Paulsrekorder,http://www.bandsintown.com/Paulsrekorder,47.561136,Basel,2009-01-10T19:00:00,04,306296,http://www.bandsintown.com/venue/306296,892113,Volkshaus Basel,7.593745,http://www.bandsintown.com/event/892113?app_id=epfl
Mia,http://www.bandsintown.com/Mia,47.561136,Basel,2009-01-10T19:00:00,04,306296,http://www.bandsintown.com/venue/306296,892113,Volkshaus Basel,7.593745,http://www.bandsintown.com/event/892113?app_id=epfl
