artist_name,artist_url,event_venue.latitude,event_venue.city,event_datetime,event_venue.region,event_venue.id,event_venue.url,event_id,event_venue.name,event_venue.longitude,event_url
Jamie Lidell,http://www.bandsintown.com/JamieLidell,46.9562492,Berne,2009-10-01T20:00:00,BE,298981,http://www.bandsintown.com/venue/298981,2986273,Bierhuebeli,7.43782,http://www.bandsintown.com/event/2986273?app_id=epfl
Girls,http://www.bandsintown.com/Girls,47.3882217,Zurich,2009-10-01T19:00:00,ZH,697731,http://www.bandsintown.com/venue/697731,3096405,Exil,8.5194702,http://www.bandsintown.com/event/3096405?app_id=epfl
Birdy Nam Nam,http://www.bandsintown.com/BirdyNamNam,47.3666667,Zurich,2009-10-01T20:00:00,25,749960,http://www.bandsintown.com/venue/749960,3027722,ALTER BORSE,8.55,http://www.bandsintown.com/event/3027722?app_id=epfl
Karima Nayt,http://www.bandsintown.com/KarimaNayt,46.1833333,Verscio,2009-10-01T19:00:00,20,884960,http://www.bandsintown.com/venue/884960,5441578,Teatro Dimitri,8.7333333,http://www.bandsintown.com/event/5441578?app_id=epfl
Jamie Lidell,http://www.bandsintown.com/JamieLidell,46.522385,Lausanne,2009-10-02T20:00:00,Switzerland,289098,http://www.bandsintown.com/venue/289098,2986274,Le Docks,6.61819,http://www.bandsintown.com/event/2986274?app_id=epfl
Loren'co,http://www.bandsintown.com/Loren%27co,46.280289,Versoix,2009-10-02T21:00:00,Switzerland,762952,http://www.bandsintown.com/venue/762952,3073498,ArtistPub,6.16715,http://www.bandsintown.com/event/3073498?app_id=epfl
Bleeding Red,http://www.bandsintown.com/BleedingRed,47.547538,Basel,2009-10-02T19:00:00,Switzerland,293614,http://www.bandsintown.com/venue/293614,7550029,Sommercasino,7.598329,http://www.bandsintown.com/event/7550029?app_id=epfl
Jr. Walker's Allstar Band,http://www.bandsintown.com/Jr.Walker%27sAllstarBand,47.3666667,Zurich,2009-10-02T19:00:00,25,317992,http://www.bandsintown.com/venue/317992,3000473,TBA,8.55,http://www.bandsintown.com/event/3000473?app_id=epfl
Sananda Maitreya,http://www.bandsintown.com/SanandaMaitreya,45.8666667,Mendrisio,2009-10-02T22:30:00,20,758789,http://www.bandsintown.com/venue/758789,3056764,Birraria,8.9833333,http://www.bandsintown.com/event/3056764?app_id=epfl
Daryl Hayott,http://www.bandsintown.com/DarylHayott,46.94825,Berne,2009-10-03T20:00:00,Switzerland,746939,http://www.bandsintown.com/venue/746939,3017328,Bee-Flat.,7.43995,http://www.bandsintown.com/event/3017328?app_id=epfl
TRIBE KONFUCIOUSKLAN,http://www.bandsintown.com/TribeKonfuciousklan,46.94825,Berne,2009-10-03T20:00:00,Switzerland,746939,http://www.bandsintown.com/venue/746939,3017328,Bee-Flat.,7.43995,http://www.bandsintown.com/event/3017328?app_id=epfl
Kosheen,http://www.bandsintown.com/Kosheen,47.210541,Solothurn,2009-10-03T20:00:00,Switzerland,750814,http://www.bandsintown.com/venue/750814,3029466,dj,7.53692,http://www.bandsintown.com/event/3029466?app_id=epfl
Explosion de caca,http://www.bandsintown.com/ExplosionDeCaca,46.224322,Conthey,2009-10-03T21:00:00,Switzerland,334526,http://www.bandsintown.com/venue/334526,3061352,Nouveau Monde,7.298266,http://www.bandsintown.com/event/3061352?app_id=epfl
Bakkushan,http://www.bandsintown.com/Bakkushan,47.545047,Amriswil,2009-10-03T20:00:00,Switzerland,756376,http://www.bandsintown.com/venue/756376,3046423,ULSRUM,9.299568,http://www.bandsintown.com/event/3046423?app_id=epfl
Jamie Lidell,http://www.bandsintown.com/JamieLidell,47.371722,Zurich,2009-10-03T20:00:00,Switzerland,44952,http://www.bandsintown.com/venue/44952,2986275,Kaufleuten,8.536468,http://www.bandsintown.com/event/2986275?app_id=epfl
Paul Potts,http://www.bandsintown.com/PaulPotts,47.5639759,Basel,2009-10-03T20:00:00,04,703955,http://www.bandsintown.com/venue/703955,3003981,Messe Basel,7.5994308,http://www.bandsintown.com/event/3003981?app_id=epfl
Lay Down Rotten,http://www.bandsintown.com/LayDownRotten,47.356038,Oberentfelden,2009-10-03T20:00:00,Switzerland,334523,http://www.bandsintown.com/venue/334523,2559429,Böröm,8.046656,http://www.bandsintown.com/event/2559429?app_id=epfl
Siva.,http://www.bandsintown.com/Siva.,47.04258,Lucerne,2009-10-03T21:30:00,Switzerland,309955,http://www.bandsintown.com/venue/309955,3062389,Treibhaus,8.319649,http://www.bandsintown.com/event/3062389?app_id=epfl
Marc Romboy,http://www.bandsintown.com/MarcRomboy,47.3833333,Zurich,2009-10-03T22:00:00,Switzerlan,337570,http://www.bandsintown.com/venue/337570,2917116,Q Club,8.5333333,http://www.bandsintown.com/event/2917116?app_id=epfl
