artist_name,artist_url,event_venue.latitude,event_venue.city,event_datetime,event_venue.region,event_venue.id,event_venue.url,event_id,event_venue.name,event_venue.longitude,event_url
W.A.S.P.,http://www.bandsintown.com/W.A.S.P.,47.0445786,Lucerne,2009-07-01T20:00:00,LU,86008,http://www.bandsintown.com/venue/86008,2889049,Konzerthaus Schuur,8.3112497,http://www.bandsintown.com/event/2889049?app_id=epfl
Secret Chiefs 3,http://www.bandsintown.com/SecretChiefs3,46.203938,Geneva,2009-07-02T19:00:00,Geneva,119670,http://www.bandsintown.com/venue/119670,2868656,L'Usine / PTR,6.136453,http://www.bandsintown.com/event/2868656?app_id=epfl
KITSUNE,http://www.bandsintown.com/KITSUNE,47.3666667,Zurich,2009-07-02T20:00:00,25,647908,http://www.bandsintown.com/venue/647908,2762506,Two door cinema Club,8.55,http://www.bandsintown.com/event/2762506?app_id=epfl
Punks Jump Up,http://www.bandsintown.com/PunksJumpUp,47.3853683,Zurich,2009-07-02T23:00:00,ZH,547907,http://www.bandsintown.com/venue/547907,2565042,Hive Club,8.5204697,http://www.bandsintown.com/event/2565042?app_id=epfl
Beni,http://www.bandsintown.com/Beni,47.3853683,Zurich,2009-07-02T23:00:00,ZH,547907,http://www.bandsintown.com/venue/547907,2565042,Hive Club,8.5204697,http://www.bandsintown.com/event/2565042?app_id=epfl
Cleopatre,http://www.bandsintown.com/Cleopatre,46.2,Geneva,2009-07-03T20:00:00,07,343395,http://www.bandsintown.com/venue/343395,1337244,Arena Geneva,6.1666667,http://www.bandsintown.com/event/1337244?app_id=epfl
43rd Montreux Jazz Festival,http://www.bandsintown.com/43rdMontreuxJazzFestival,46.439312,Montreux,2009-07-03T20:00:00,Etr,343180,http://www.bandsintown.com/venue/343180,2043645,Auditorium Stravinski,6.904712,http://www.bandsintown.com/event/2043645?app_id=epfl
"""Montreux Jazz Festival""",http://www.bandsintown.com/%22montreuxJazzFestival%22,46.439312,Montreux,2009-07-03T20:00:00,Etr,343180,http://www.bandsintown.com/venue/343180,2043645,Auditorium Stravinski,6.904712,http://www.bandsintown.com/event/2043645?app_id=epfl
Charlie Morris,http://www.bandsintown.com/CharlieMorris,46.803741,Fribourg,2009-07-03T21:30:00,Switzerland,280391,http://www.bandsintown.com/venue/280391,2896861,Fribourg Jazz Parade,7.15368,http://www.bandsintown.com/event/2896861?app_id=epfl
Testament,http://www.bandsintown.com/Testament,47.3666667,Zurich,2009-07-03T20:00:00,25,647518,http://www.bandsintown.com/venue/647518,2761468,Soundock 14,8.55,http://www.bandsintown.com/event/2761468?app_id=epfl
Dave Matthews Band,http://www.bandsintown.com/DaveMatthewsBand,46.4333333,Montreux,2009-07-04T19:00:00,23,169978,http://www.bandsintown.com/venue/169978,2251632,Stravinski Auditorium,6.9166667,http://www.bandsintown.com/event/2251632?app_id=epfl
