artist_name,artist_url,event_venue.latitude,event_venue.city,event_datetime,event_venue.region,event_venue.id,event_venue.url,event_id,event_venue.name,event_venue.longitude,event_url
The Underscore Orkestra,http://www.bandsintown.com/TheUnderscoreOrkestra,46.204,Geneva,2015-07-01T18:30:00,GE,2542236,http://www.bandsintown.com/venue/2542236,10175882,Urgence Disk Records,6.13628,http://www.bandsintown.com/event/10175882?app_id=epfl
Vu,http://www.bandsintown.com/Vu,46.808383,Fribourg,2015-07-01T19:00:00,Switzerland,2877388,http://www.bandsintown.com/venue/2877388,10126611,Arsen'Alt Salle Nord,7.156168,http://www.bandsintown.com/event/10126611?app_id=epfl
Selenium,http://www.bandsintown.com/Selenium,46.8166667,Payerne,2015-07-01T19:00:00,06,2787874,http://www.bandsintown.com/venue/2787874,9889439,Halle des Fêtes ,6.9333333,http://www.bandsintown.com/event/9889439?app_id=epfl
The Grand Canal,http://www.bandsintown.com/TheGrandCanal,46.210089,Geneva,2015-07-01T19:30:00,Switzerland,460740,http://www.bandsintown.com/venue/460740,10053475,Théâtre du Léman,6.150993,http://www.bandsintown.com/event/10053475?app_id=epfl
Ballet automobile,http://www.bandsintown.com/BalletAutomobile,46.808383,Fribourg,2015-07-01T20:00:00,Switzerland,2877390,http://www.bandsintown.com/venue/2877390,10126613,Site du Belluard,7.156168,http://www.bandsintown.com/event/10126613?app_id=epfl
The Yellow Dogs,http://www.bandsintown.com/TheYellowDogs,46.4,Villeneuve,2015-07-01T20:00:00,23,2883274,http://www.bandsintown.com/venue/2883274,10147605,Place De L'Ouchettaz,6.9333333,http://www.bandsintown.com/event/10147605?app_id=epfl
Andrew Bird,http://www.bandsintown.com/AndrewBird,46.522243,Lausanne,2015-07-01T20:30:00,Etr,1183013,http://www.bandsintown.com/venue/1183013,9458232,Les Docks,6.618463,http://www.bandsintown.com/event/9458232?app_id=epfl
Andrew,http://www.bandsintown.com/Andrew,46.522243,Lausanne,2015-07-01T20:30:00,Etr,1183013,http://www.bandsintown.com/venue/1183013,9458232,Les Docks,6.618463,http://www.bandsintown.com/event/9458232?app_id=epfl
Quiet Island,http://www.bandsintown.com/QuietIsland,46.522243,Lausanne,2015-07-01T20:30:00,Etr,1183013,http://www.bandsintown.com/venue/1183013,9458232,Les Docks,6.618463,http://www.bandsintown.com/event/9458232?app_id=epfl
IÔ LONE,http://www.bandsintown.com/I%C3%94Lone,46.522243,Lausanne,2015-07-01T20:30:00,Etr,1183013,http://www.bandsintown.com/venue/1183013,9458232,Les Docks,6.618463,http://www.bandsintown.com/event/9458232?app_id=epfl
U.S. Girls,http://www.bandsintown.com/U.s.Girls,46.8615737,Düdingen,2015-07-01T21:30:00,Canton Of Fribourg,323397,http://www.bandsintown.com/venue/323397,10126617,Bad Bonn,7.1801778,http://www.bandsintown.com/event/10126617?app_id=epfl
Open Air Kino Murten 2015,http://www.bandsintown.com/OpenAirKinoMurten2015,46.9303093,Murten,2015-07-01T21:30:00,FR,1437312,http://www.bandsintown.com/venue/1437312,9922081,am Stadtgraben,7.12253,http://www.bandsintown.com/event/9922081?app_id=epfl
