artist_name,artist_url,event_venue.latitude,event_venue.city,event_datetime,event_venue.region,event_venue.id,event_venue.url,event_id,event_venue.name,event_venue.longitude,event_url
Schiller 2017,http://www.bandsintown.com/Schiller2017,46.94607,Berne,2017-11-01T20:00:00,Switzerland,911016,http://www.bandsintown.com/venue/911016,13386582,Theater National Bern,7.437147,http://www.bandsintown.com/event/13386582?app_id=epfl
SEAT Music Session 2017,http://www.bandsintown.com/SeatMusicSession2017,46.74623,Thun,2017-11-01T20:00:00,Berne,1228480,http://www.bandsintown.com/venue/1228480,13155047,KKThun,7.63501,http://www.bandsintown.com/event/13155047?app_id=epfl
The Iron Maidens,http://www.bandsintown.com/TheIronMaidens,47.52729,Pratteln,2017-11-01T20:00:00,Etr,781432,http://www.bandsintown.com/venue/781432,13550576,Z7 Konzertfabrik,7.694064,http://www.bandsintown.com/event/13550576?app_id=epfl
SEAT Music Session 2017,http://www.bandsintown.com/SeatMusicSession2017,47.3938717,Aarau,2017-11-02T20:00:00,,945655,http://www.bandsintown.com/venue/945655,13155048,Kultur,8.0449107,http://www.bandsintown.com/event/13155048?app_id=epfl
Seven 2017,http://www.bandsintown.com/Seven2017,46.956265,Berne,2017-11-03T20:00:00,Switzerland,833159,http://www.bandsintown.com/venue/833159,13619315,Bierhübeli Bern,7.437954,http://www.bandsintown.com/event/13619315?app_id=epfl
Casper,http://www.bandsintown.com/Casper,47.42626,Zurich,2017-11-03T19:30:00,ZH,3503609,http://www.bandsintown.com/venue/3503609,13363034,Samsung Hall,8.54537,http://www.bandsintown.com/event/13363034?app_id=epfl
SEAT Music Session 2017,http://www.bandsintown.com/SeatMusicSession2017,47.3938717,Aarau,2017-11-03T20:00:00,,945655,http://www.bandsintown.com/venue/945655,13155049,Kultur,8.0449107,http://www.bandsintown.com/event/13155049?app_id=epfl
SEAT Music Session 2017,http://www.bandsintown.com/SeatMusicSession2017,47.561136,Basel,2017-11-04T20:00:00,04,306296,http://www.bandsintown.com/venue/306296,13155050,Volkshaus Basel,7.593745,http://www.bandsintown.com/event/13155050?app_id=epfl
Sonic 27 2017,http://www.bandsintown.com/Sonic272017,47.26749,Wolfwil,2017-11-04T21:00:00,SO,3003386,http://www.bandsintown.com/venue/3003386,13350479,Industrie Bännli,7.82386,http://www.bandsintown.com/event/13350479?app_id=epfl
Oliver Illi,http://www.bandsintown.com/OliverIlli,46.9166667,Bern,2017-11-06T00:00:00,05,3656741,http://www.bandsintown.com/venue/3656741,13617858,Jones @ ISC Club,7.4666667,http://www.bandsintown.com/event/13617858?app_id=epfl
The Moles,http://www.bandsintown.com/TheMoles,47.375933,Zürich,2017-11-08T20:00:00,25,1598041,http://www.bandsintown.com/venue/1598041,13621584,Ebrietas,8.5444093,http://www.bandsintown.com/event/13621584?app_id=epfl
IAM,http://www.bandsintown.com/IAM,46.2346763,Le Grand-Saconnex,2017-11-10T20:00:00,07,1761033,http://www.bandsintown.com/venue/1761033,12107552,Arena de Genève,6.113795,http://www.bandsintown.com/event/12107552?app_id=epfl
