artist_name,artist_url,event_venue.latitude,event_venue.city,event_datetime,event_venue.region,event_venue.id,event_venue.url,event_id,event_venue.name,event_venue.longitude,event_url
WACKEN 2012 BUS DEPART DE GENEVE,http://www.bandsintown.com/Wacken2012BusDepartDeGeneve,46.204424,Geneva,2012-08-01T14:45:00,Canton Of Geneva,1391997,http://www.bandsintown.com/venue/1391997,5204813,BUS DÉPART GENÈVE,6.151505,http://www.bandsintown.com/event/5204813?app_id=epfl
Steve Sanders ( Dj Majesty ),http://www.bandsintown.com/SteveSanders%28DjMajesty%29,47.0,Neuchatel,2012-08-01T17:00:00,12,1502313,http://www.bandsintown.com/venue/1502313,5549882,JFX Boat Party,6.9666667,http://www.bandsintown.com/event/5549882?app_id=epfl
Tinariwen,http://www.bandsintown.com/Tinariwen,46.2,Geneva,2012-08-01T19:00:00,07,1416823,http://www.bandsintown.com/venue/1416823,5280179,Plaine de Plainpalais,6.1666667,http://www.bandsintown.com/event/5280179?app_id=epfl
Gypsy Sound System,http://www.bandsintown.com/GypsySoundSystem,46.7784706,Yverdon,2012-08-01T22:00:00,,1459296,http://www.bandsintown.com/venue/1459296,5410339,la plage,6.6424925,http://www.bandsintown.com/event/5410339?app_id=epfl
Huge Puppies,http://www.bandsintown.com/HugePuppies,46.5166667,Morges,2012-08-01T23:00:00,23,1473459,http://www.bandsintown.com/venue/1473459,5455590,Quai,6.5,http://www.bandsintown.com/event/5455590?app_id=epfl
Calle 13,http://www.bandsintown.com/Calle13,47.07938,Lyss,2012-08-01T19:00:00,Canton Of Berne,964975,http://www.bandsintown.com/venue/964975,5565081,Kulturfabrik Lyss,7.30768,http://www.bandsintown.com/event/5565081?app_id=epfl
Angélique Kidjo,http://www.bandsintown.com/Ang%C3%A9liqueKidjo,46.098526,Verbier,2012-08-01T19:00:00,Etr,1361112,http://www.bandsintown.com/venue/1361112,5106864,SALLE DES COMBINS,7.218992,http://www.bandsintown.com/event/5106864?app_id=epfl
Essenz,http://www.bandsintown.com/Essenz,46.9166667,Bern,2012-08-01T20:00:00,05,1479977,http://www.bandsintown.com/venue/1479977,5475626,Brünnengut,7.4666667,http://www.bandsintown.com/event/5475626?app_id=epfl
PoolParty @ CityBeach,http://www.bandsintown.com/Poolparty%40Citybeach,47.391827,Zürich,2012-08-01T10:00:00,,1507229,http://www.bandsintown.com/venue/1507229,5565080,CityBeach,8.51056,http://www.bandsintown.com/event/5565080?app_id=epfl
Puszta Company,http://www.bandsintown.com/PusztaCompany,47.37086,Zurich,2012-08-01T18:00:00,ZH,957731,http://www.bandsintown.com/venue/957731,5491558,private,8.53918,http://www.bandsintown.com/event/5491558?app_id=epfl
Monika Kruse,http://www.bandsintown.com/MonikaKruse,47.5837288,Basel,2012-08-01T19:00:00,BS,1087515,http://www.bandsintown.com/venue/1087515,5437266,Das Schiff,7.5867701,http://www.bandsintown.com/event/5437266?app_id=epfl
Voodoo Rhythm Night,http://www.bandsintown.com/VoodooRhythmNight,47.343592,Zürich,2012-08-01T20:00:00,,1494840,http://www.bandsintown.com/venue/1494840,5565082,"Rote Fabrik, Seebühne",8.536779,http://www.bandsintown.com/event/5565082?app_id=epfl
Reverend Beat-Man,http://www.bandsintown.com/ReverendBeat-man,47.343592,Zürich,2012-08-01T20:00:00,,1494840,http://www.bandsintown.com/venue/1494840,5565082,"Rote Fabrik, Seebühne",8.536779,http://www.bandsintown.com/event/5565082?app_id=epfl
King Automatic,http://www.bandsintown.com/KingAutomatic,47.343592,Zürich,2012-08-01T20:00:00,,1494840,http://www.bandsintown.com/venue/1494840,5565082,"Rote Fabrik, Seebühne",8.536779,http://www.bandsintown.com/event/5565082?app_id=epfl
Delaney Davidson,http://www.bandsintown.com/DelaneyDavidson,47.343592,Zürich,2012-08-01T20:00:00,,1494840,http://www.bandsintown.com/venue/1494840,5565082,"Rote Fabrik, Seebühne",8.536779,http://www.bandsintown.com/event/5565082?app_id=epfl
in der Barfussbar,http://www.bandsintown.com/InDerBarfussbar,47.3684781,Zürich,2012-08-01T20:30:00,,908925,http://www.bandsintown.com/venue/908925,5565084,"barfussbar, Frauenbadi",8.5420203,http://www.bandsintown.com/event/5565084?app_id=epfl
Bienvenue chez les Ch'tis,http://www.bandsintown.com/BienvenueChezLesCh%27tis,47.3592987,Uster,2012-08-01T21:15:00,ZH,1437305,http://www.bandsintown.com/venue/1437305,5343186,bei der Reithalle Buchholz,8.7252798,http://www.bandsintown.com/event/5343186?app_id=epfl
