artist_name,artist_url,event_venue.latitude,event_venue.city,event_datetime,event_venue.region,event_venue.id,event_venue.url,event_id,event_venue.name,event_venue.longitude,event_url
Holly Golightly,http://www.bandsintown.com/HollyGolightly,46.79489,Fribourg,2008-05-01T19:00:00,Etr,275156,http://www.bandsintown.com/venue/275156,668426,Fri-Son,7.151038,http://www.bandsintown.com/event/668426?app_id=epfl
the Brokeoffs,http://www.bandsintown.com/TheBrokeoffs,46.79489,Fribourg,2008-05-01T19:00:00,Etr,275156,http://www.bandsintown.com/venue/275156,668426,Fri-Son,7.151038,http://www.bandsintown.com/event/668426?app_id=epfl
Holly Golightly,http://www.bandsintown.com/HollyGolightly,47.3833333,Aarau,2008-05-02T19:00:00,01,306294,http://www.bandsintown.com/venue/306294,668417,Flosserplatz,8.05,http://www.bandsintown.com/event/668417?app_id=epfl
the Brokeoffs,http://www.bandsintown.com/TheBrokeoffs,47.3833333,Aarau,2008-05-02T19:00:00,01,306294,http://www.bandsintown.com/venue/306294,668417,Flosserplatz,8.05,http://www.bandsintown.com/event/668417?app_id=epfl
William White,http://www.bandsintown.com/WilliamWhite,47.371722,Zurich,2008-05-02T19:00:00,Switzerland,44952,http://www.bandsintown.com/venue/44952,646871,Kaufleuten,8.536468,http://www.bandsintown.com/event/646871?app_id=epfl
Egberto Gismonti,http://www.bandsintown.com/EgbertoGismonti,47.371722,Zurich,2008-05-06T19:00:00,Switzerland,44952,http://www.bandsintown.com/venue/44952,646872,Kaufleuten,8.536468,http://www.bandsintown.com/event/646872?app_id=epfl
Dilated Peoples,http://www.bandsintown.com/DilatedPeoples,46.522385,Lausanne,2008-05-07T19:00:00,Switzerland,289098,http://www.bandsintown.com/venue/289098,668438,Le Docks,6.61819,http://www.bandsintown.com/event/668438?app_id=epfl
Dilated Peoples,http://www.bandsintown.com/DilatedPeoples,47.5638072,Basel,2008-05-08T19:00:00,04,169941,http://www.bandsintown.com/venue/169941,668419,Kaserne,7.5911254,http://www.bandsintown.com/event/668419?app_id=epfl
Joe Satriani,http://www.bandsintown.com/JoeSatriani,46.233595,Genève,2008-05-09T19:00:00,,169958,http://www.bandsintown.com/venue/169958,668433,Arena,6.1122833,http://www.bandsintown.com/event/668433?app_id=epfl
Laurie Anderson,http://www.bandsintown.com/LaurieAnderson,47.0833333,Lucerne,2008-05-09T19:00:00,11,280398,http://www.bandsintown.com/venue/280398,668440,KKL Pavilion,8.2666667,http://www.bandsintown.com/event/668440?app_id=epfl
Ten Years After,http://www.bandsintown.com/TenYearsAfter,47.37706,Zurich,2008-05-09T19:00:00,Switzerland,306307,http://www.bandsintown.com/venue/306307,646693,SoundDock 14,8.53955,http://www.bandsintown.com/event/646693?app_id=epfl
Groombridge,http://www.bandsintown.com/Groombridge,46.9366798,Langnau Im Emmental,2008-05-09T21:00:00,BE,1907865,http://www.bandsintown.com/venue/1907865,6875060,Kupferschmitte,7.78725,http://www.bandsintown.com/event/6875060?app_id=epfl
Dilated Peoples,http://www.bandsintown.com/DilatedPeoples,47.3666667,Zurich,2008-05-10T19:00:00,25,199636,http://www.bandsintown.com/venue/199636,668485,Sommerbühne der Roten Fabrik,8.55,http://www.bandsintown.com/event/668485?app_id=epfl
Baby Genius,http://www.bandsintown.com/BabyGenius,47.4811889,Baden,2008-05-10T19:00:00,01,639666,http://www.bandsintown.com/venue/639666,7526865,Nordportal,8.3003268,http://www.bandsintown.com/event/7526865?app_id=epfl
Dragons,http://www.bandsintown.com/Dragons,47.362215,Zurich,2008-05-11T19:00:00,Switzerland,48122,http://www.bandsintown.com/venue/48122,668486,Abart,8.522239,http://www.bandsintown.com/event/668486?app_id=epfl
Jason Moran,http://www.bandsintown.com/JasonMoran,47.3666667,Zurich,2008-05-13T19:00:00,25,10674,http://www.bandsintown.com/venue/10674,668487,Moods,8.55,http://www.bandsintown.com/event/668487?app_id=epfl
Y&T,http://www.bandsintown.com/YAndT,47.5166667,Pratteln,2008-05-14T19:00:00,01,43060,http://www.bandsintown.com/venue/43060,646795,Z7,7.6833333,http://www.bandsintown.com/event/646795?app_id=epfl
Ongatu,http://www.bandsintown.com/Ongatu,47.3666667,Zurich,2008-05-14T19:00:00,25,1419062,http://www.bandsintown.com/venue/1419062,5287855,Club Hey,8.55,http://www.bandsintown.com/event/5287855?app_id=epfl
Ween,http://www.bandsintown.com/Ween,47.371722,Zurich,2008-05-14T19:00:00,Switzerland,44952,http://www.bandsintown.com/venue/44952,646873,Kaufleuten,8.536468,http://www.bandsintown.com/event/646873?app_id=epfl
Michael von der Heide,http://www.bandsintown.com/MichaelVonDerHeide,47.371722,Zurich,2008-05-15T19:00:00,Switzerland,44952,http://www.bandsintown.com/venue/44952,668488,Kaufleuten,8.536468,http://www.bandsintown.com/event/668488?app_id=epfl
The Castanets,http://www.bandsintown.com/TheCastanets,47.5638072,Basel,2008-05-15T19:00:00,04,169941,http://www.bandsintown.com/venue/169941,646636,Kaserne,7.5911254,http://www.bandsintown.com/event/646636?app_id=epfl
Groombridge,http://www.bandsintown.com/Groombridge,47.388072,Buchs,2008-05-15T22:00:00,01,1907866,http://www.bandsintown.com/venue/1907866,6875063,Krempel,8.075635,http://www.bandsintown.com/event/6875063?app_id=epfl
Anti-Flag,http://www.bandsintown.com/Anti-Flag,46.5333333,Lausanne,2008-05-16T19:00:00,23,306318,http://www.bandsintown.com/venue/306318,646726,Festival Grounds,6.6666667,http://www.bandsintown.com/event/646726?app_id=epfl
"""Balelec Festival""",http://www.bandsintown.com/%22balelecFestival%22,46.5333333,Lausanne,2008-05-16T19:00:00,23,306318,http://www.bandsintown.com/venue/306318,646726,Festival Grounds,6.6666667,http://www.bandsintown.com/event/646726?app_id=epfl
Phillipp Fankhauser,http://www.bandsintown.com/PhillippFankhauser,47.371722,Zurich,2008-05-16T19:00:00,Switzerland,44952,http://www.bandsintown.com/venue/44952,646874,Kaufleuten,8.536468,http://www.bandsintown.com/event/646874?app_id=epfl
Hawksley Workman,http://www.bandsintown.com/HawksleyWorkman,46.522385,Lausanne,2008-05-17T19:00:00,Switzerland,289098,http://www.bandsintown.com/venue/289098,646727,Le Docks,6.61819,http://www.bandsintown.com/event/646727?app_id=epfl
Groombridge,http://www.bandsintown.com/Groombridge,46.8038216,Fribourg,2008-05-17T21:00:00,,1907867,http://www.bandsintown.com/venue/1907867,6875064, Fri-Air ,7.1535702,http://www.bandsintown.com/event/6875064?app_id=epfl
NORMANDIE,http://www.bandsintown.com/NORMANDIE,47.0666667,Emmenbrucke,2008-05-17T19:00:00,11,1720643,http://www.bandsintown.com/venue/1720643,6307950,Adlersaal,8.2666667,http://www.bandsintown.com/event/6307950?app_id=epfl
The Infamous Stringdusters,http://www.bandsintown.com/TheInfamousStringdusters,47.1166667,Willisau,2008-05-17T19:00:00,01,306333,http://www.bandsintown.com/venue/306333,646812,Bluegrass Festival,7.9833333,http://www.bandsintown.com/event/646812?app_id=epfl
Silverstein,http://www.bandsintown.com/Silverstein,47.3666667,Zurich,2008-05-18T19:00:00,25,306340,http://www.bandsintown.com/venue/306340,646875,Festival Grounds,8.55,http://www.bandsintown.com/event/646875?app_id=epfl
Story of the Year,http://www.bandsintown.com/StoryOfTheYear,47.3666667,Zurich,2008-05-18T19:00:00,25,306340,http://www.bandsintown.com/venue/306340,646875,Festival Grounds,8.55,http://www.bandsintown.com/event/646875?app_id=epfl
Bedouin Soundclash,http://www.bandsintown.com/BedouinSoundclash,47.3666667,Zurich,2008-05-18T19:00:00,25,306340,http://www.bandsintown.com/venue/306340,646875,Festival Grounds,8.55,http://www.bandsintown.com/event/646875?app_id=epfl
Strike Anywhere,http://www.bandsintown.com/StrikeAnywhere,47.3666667,Zurich,2008-05-18T19:00:00,25,306340,http://www.bandsintown.com/venue/306340,646875,Festival Grounds,8.55,http://www.bandsintown.com/event/646875?app_id=epfl
The Loved Ones,http://www.bandsintown.com/TheLovedOnes,47.3666667,Zurich,2008-05-18T19:00:00,25,306340,http://www.bandsintown.com/venue/306340,646875,Festival Grounds,8.55,http://www.bandsintown.com/event/646875?app_id=epfl
"""Give It A Name""",http://www.bandsintown.com/%22giveItAName%22,47.3666667,Zurich,2008-05-18T19:00:00,25,306340,http://www.bandsintown.com/venue/306340,646875,Festival Grounds,8.55,http://www.bandsintown.com/event/646875?app_id=epfl
Flogging Molly,http://www.bandsintown.com/FloggingMolly,47.375485,Zurich,2008-05-19T19:00:00,Switzerland,170005,http://www.bandsintown.com/venue/170005,646876,Volkshaus,8.527116,http://www.bandsintown.com/event/646876?app_id=epfl
Pepper,http://www.bandsintown.com/Pepper,47.375485,Zurich,2008-05-19T19:00:00,Switzerland,170005,http://www.bandsintown.com/venue/170005,646876,Volkshaus,8.527116,http://www.bandsintown.com/event/646876?app_id=epfl
Steve Earle,http://www.bandsintown.com/SteveEarle,46.9562492,Berne,2008-05-20T19:00:00,BE,298981,http://www.bandsintown.com/venue/298981,646666,Bierhuebeli,7.43782,http://www.bandsintown.com/event/646666?app_id=epfl
Allison Moorer,http://www.bandsintown.com/AllisonMoorer,46.9562492,Berne,2008-05-20T19:00:00,BE,298981,http://www.bandsintown.com/venue/298981,646666,Bierhuebeli,7.43782,http://www.bandsintown.com/event/646666?app_id=epfl
