Adress,City,Latitude,Longitude,Venue
,Neuchatel,47.0,6.966667,Rodolphe avantclub
,Lausanne,46.533333,6.6666669999999995,Sundance
,Vevey,46.45,6.85,5eme
,Lyssach,47.066666999999995,7.5833330000000005,Disko palma
,Winterthur,47.5,8.75,84 eighty four
,Basel,47.566666999999995,7.6,Fame
,Matzingen,47.520191,8.93404,One night party!
,Wetzikon,47.316666999999995,8.783333,Kulti
,Horgen,47.266667,8.583333,Club 51
,Zürich,47.3762,8.519785,Rdlr
,Zürich,47.3762,8.519785,Cabaret/4 jahre
,Basel,47.566666999999995,7.6,Fakt
,Zürich,47.366667,8.55,Wir tanzen fur den weltfriden
,Cham,47.183333000000005,8.466667,Live in cham
,Boswil,47.29932,8.31528,"Lowen boswil, chillout"
,Nafels,47.1,9.066667,Baragga palace
,Luzern,47.083333,8.266667,Seecafe luz
,Eschenbach,47.233333,8.916667,Rest lowen
,Schlieren,47.402590000000004,8.439277,Sporthalle unterrohr
,Basel,47.548840000000006,7.58723,F a k t
,Savognin,46.6,9.6,Radio grischa
,Lugano,46.0,8.966667,Club1
,Filisur,46.666667,9.683333,Barfabrik
,Lugano,46.0,8.966667,Redfoo & the la freak crew  vanilla club
,Geneva,46.2,6.1666669999999995,Electron festival 2013
,Lausanne,46.533333,6.6666669999999995,Sundance festival w/hardwell/pascal tokar
,Lausanne,46.519588,6.6323300000000005,Sundance festival 2013
,Geneva,46.2,6.1666669999999995,Geneva city centre
,Geneva,46.2,6.1666669999999995,Electron
,Bulle,46.616667,7.066667,Swiss star games
,Bern,46.916667,7.466667,"Osterfestival,wankdorf"
,Wadenswil,47.233333,8.666667,Paquson festival  theater ticino
,Bulach,47.516667,8.533333,Basskickerz harddance festival
,Bulach,47.517681,8.541,Basskickerz
,Visperterminen,46.259102,7.90353,Mza
,Zürich,47.366667,8.55,Supermarket club
,Erstfeld,46.816666999999995,8.633333,Eventhalle easter festival
,Saas grund,46.12208,7.9377949999999995,Bergbahnen hohsaas ag
,Saanen,46.50428,7.289461999999999,Sammys bar
,Zürich,47.366667,8.55,Sohne mannheims
,Grindelwald,46.616667,8.05,Hotel kreuz & post [duo]
,Zürich,47.366667,8.55,Tim bendzko
,Zürich,47.366667,8.55,Bligg
,Grindelwald,46.616667,8.05,Hotel kreuz & post
,Bern,46.941601,7.40877,Bm1 chicago calling
,Unterageri,47.133333,8.583333,Seminarhotel
,Bulle,46.616667,7.066667,Gobull
,Lausanne,46.533333,6.6666669999999995,Le bourg / fete du slip
,Sion,46.233333,7.35,American pub
,Bern,46.916667,7.466667,Next generation
,Bern,46.916667,7.466667,Theater im national
,Zürich,47.366667,8.55,Train underground
,Winterthur,47.49853,8.73299,Salzhaus winterthur
,Zürich,47.366667,8.55,Audio & pixel bangers
,Interlaken,46.686170000000004,7.852639999999999,Goldener anker
,Basel,47.566666999999995,7.6,"Progressive vibe, nordstern club"
,Regensdorf,47.440929,8.4597,Club dilaila
,Zürich,47.366667,8.55,Live  radio 24
,Weinfelden,47.564419,9.108039999999999,Frohsinn
,Frauenfeld,47.55,8.9,Blues festival
,Zürich,47.366667,8.55,Heile welt / w benja & steven wallace
,Zürich,47.366667,8.55,House mania w/dragon suplex & wasted people  plaza club
,Brissago,46.119068,8.7104,Centrale
,Lausanne,46.519595,6.632335,Bar satellite
,Oron,46.571628999999994,6.82631,Festival jeunesse lutte
,Geneva,46.2,6.1666669999999995,Spring bass #2
,Neuchâtel,46.99034,6.93112,La case a choc
,Geneva,46.208358000000004,6.142701000000001,Les temps dart
,Payerne,46.821912,6.9400889999999995,Ayers rock / brandons
,Bern,46.916667,7.466667,Psychedelically family 3
,Saignelégier,47.2561,6.99492,Soleil
,Grimentz,46.215118,7.58575,Tour danniviers
,Bern,46.916667,7.466667,Bistrot morillon
,Thun,46.74324,7.62953,"Kkthun, lachensaal"
,Schönried,46.504181,7.28915,Ride on music
,Biel,47.166667,7.25,Ohm10 club
,Zürich,47.366667,8.55,Sector 11
,Erlenbach,47.3041,8.59292,Hotel erlibacherhof
,Zürich,47.366667,8.55,Memphis club
,Zürich,47.366667,8.55,John newman
,Aarau,47.39741,8.0566,Club schlaflos
,Liestal,47.48259,7.73465,Caffe mooi
,Zürich,47.366667,8.55,Xtra (w/ john newman)
,Basel,47.566666999999995,7.6,Music akademie basel
,Wildhaus,47.2,9.35,Opening jam
,Brunnen,46.983333,8.6,Castle club
,Claro,46.25,9.033333,Tom alemanno
,Claro,46.25,9.033333,Cheroflandia
,Geneva,46.21456,6.1343,Centre marignac
,Lucerne,47.083333,8.266667,Shuuur
,Zürich,47.366667,8.55,Dynamo w/ frank turner & andrew jackson jihad
,Lausanne,46.533333,6.6666669999999995,Les docks w/ frank turner & andrew jackson jihad
,Geneva,46.190273,6.146484,Tous lieux voix de fete
,Berne,46.952942,7.440339999999999,Roessli
,Rubigen,46.9,7.533333,Ma¼hle hunziken
,Zürich,47.366667,8.55,Squat
,Geneva,46.208358000000004,6.142701000000001,"Cafe des sources , rue des sources"
,Vevey,46.45,6.85,La passerelle
,Geneva,46.2,6.1666669999999995,Salon lauto afterparty
,Thun,46.75,7.616667,Kk thun schadausaal
,Zürich,47.366667,8.55,Rosso
,Basel,47.566666999999995,7.6,Bar salon
,Zürich,47.366667,8.55,Langstars [solo]
,Zürich,47.366667,8.55,La caterina
,Geneva,46.2,6.1666669999999995,Le casino theatre / festival voix de fete
,Versoix,46.281055,6.166665,Versoix
,Geneva,46.208358000000004,6.142701000000001,Festival voix de fetes  le chat noir
,Geneva,46.2,6.1666669999999995,"L abri w/the rebels of tijuana, the monkberry moon orchestra & the"
,Yvonand,46.799301,6.746239999999999,Bar sous la gare
,Fribourg,46.8,7.15,Mythic club / silent party
,Bern,46.916667,7.466667,Reitschule/sous le pont
,Frutigen,46.584598,7.6459,Grandmasta pub
,Biel,47.166667,7.25,Lokal int
,Biel,47.166667,7.25,Theater de poche
,Utzigen,46.9608,7.565510000000001,Rossli heistrich
,Basel,47.566666999999995,7.6,Oneyoga
,Affoltern am albis,47.276298,8.457939999999999,Ampereclub
,Liestal,47.466667,7.733333,Provolution 3
,Zürich,47.389919,8.521230000000001,Club escherwyss
,Herisau,47.384624,9.277939,Casino bibliothek herisau
,Zug,47.18153,8.48366,Chollerhalle zug
,Munchwilen,47.45,9.0,Musicbar soundindustrie [solo]
,Schaffhausen,47.696670000000005,8.6356,St johann kirche
,Uster,47.349509999999995,8.71519,Musikcontainer uster
,Delemont,47.366667,7.3333330000000005,Stageclub
,Zürich,47.366667,8.55,Long street bar
,Sankt moritz-dorf,46.497059,9.83817,Music summit Festival
,Lausanne,46.519588,6.6323300000000005,Sacha club
,Leysin,46.343559,7.01308,Outside
,Geneva,46.208358000000004,6.142701000000001,Privee
,Orbe,46.716667,6.533333,Pub des deux poissons
,Geneva,46.208358000000004,6.142701000000001,Danakil au festival voix de fete
,Renens,46.533333,6.5833330000000005,L onomatopee w/ the green flamingos
,Renens,46.5392,6.583469999999999,Lonomatopee w/the rebels of tijuana
,Renens,46.533333,6.5833330000000005,"L onomatope (en acoustique) w/ the green flamingos, the rebels of tijuana"
,Fleurier,46.9,6.5833330000000005,Vallons disco
,Adelboden,46.490299,7.56112,Grandmastapark
,Bern,46.960482,7.451192999999999,Dayayoga
,Bern,46.941601,7.40877,Begoods records
,Balsthal,47.316666999999995,7.683333,Fractal rec bday
,Balsthal,47.316666999999995,7.683333,8 years fractal records
,Bern,46.916667,7.466667,Abstieg
,Thun,46.75,7.616667,Mundwerk [solo]
,Turtmann-unterems,46.304424,7.70344,"Chapiteau i, flugplatz, turtmann"
,Thun,46.75,7.616667,Club nachtstern
,Zürich,47.366667,8.55,Walcheturm
,Zürich,47.366667,8.55,Milchbar am bellevue
,Rheinfelden,47.55,7.783333,Seminarhotel schutzen
,Rheinfelden,47.55,7.783333,Jazz club q4
,Zürich,47.366667,8.55,Sparks night
,Flumserberge,47.0891,9.303360000000001,Goggeien
,Breíl,46.768002,9.06115,Surselva jam
,Zürich,47.366667,8.55,Restaurant transit
,Zürich,47.373428000000004,8.519639999999999,Bundeshaus ze wiedikon
,Zürich,47.366667,8.55,Nordbrucke
,Saint moritz,46.5,9.833333,Sternbar
,Obermatt,46.85,8.383333,Kupferschmitte
,Sankt moritz-dorf,46.497059,9.83817,Hotel kempinski
,Interlaken,46.683333000000005,7.85,Metro bar
,Arosa,46.777859,9.67655,Los barclub
,Sankt moritz-dorf,46.497059,9.83817,Music summti festival  kempinsky
,Lausanne,46.533333,6.6666669999999995,Le bourg w/mx lx
,Oberdorf,46.939583,8.397336,Kirche – buren
,Wädenswil,47.2314,8.66663,Theatre ticino
,Zürich,47.366667,8.55,Yoga for life
,Zürich,47.366667,8.55,Tank grill & bar
,Ascona,46.15,8.766667,Jazz ascona festival
,Zürich,47.366667,8.55,Le petit prince
,Zollikon,47.333333,8.583333,Ahayoga
,Lugano,46.0,8.966667,Living club
,Zürich,47.366667,8.55,Music apartment
,St. gallen,47.426392,9.37371,Hausprogram
,St. gallen,47.426392,9.37371,Theater lokremise
,Lausanne,46.520069,6.63772,Le lezard bleu
,Lausanne,46.519056,6.566758,Festival artyphis
,Geneva,46.2,6.1666669999999995,Uni mail
,Berna,46.916667,7.466667,Cafe’ kairo
,Zug,47.1726,8.512210000000001,Wahu! bar
,Zürich,47.366667,8.55,Werk 21(dynamo)
,Lucerne,47.044019,8.311746000000001,Konzerthaus
,Zürich,47.366667,8.55,Schauspielhaus
,Aesch,47.478901,7.595110000000001,Restaurant hofgarten
,Plan-les-ouates,46.16975,6.119822,La julienne
,Geneva,46.208358000000004,6.142701000000001,La mahkno
,Geneva,46.208358000000004,6.142701000000001,Cafe gavroche
,Geneva,46.2,6.1666669999999995,Sud des alps
,Moudon,46.668301,6.80652,Brandons
,Verbier,46.09697,7.2234300000000005,Freeride world tour  xtreme
,Bern,46.916667,7.466667,Museumsnacht
,Biel,47.166667,7.25,Blue note
,Huttwil,47.116667,7.85,The improvisorium
,Basel,47.566666999999995,7.6,Block 56
,Basel,47.566666999999995,7.6,Rms label night vol 2
,Basel,47.566666999999995,7.6,Techno lounge
,Risch,47.146992,8.43478,Jetlag 24
,Lugano,46.0,8.966667,Le cap disco
,Lausanne,46.519588,6.6323300000000005,Reserved
,Geneva,46.208358000000004,6.142701000000001,Top ranking
,Geneva,46.2,6.1666669999999995,Fnac rives showcase
,Morges,46.516667,6.5,La syncope
,Geneva,46.2,6.1666669999999995,Le gavroche en trio acoustique (soiree de soutien a lassociation evea)
,Monthey,46.251634,6.947189999999999,Cafe de la paix
,Leysin,46.343559,7.01308,Soiree de gala des championnats suisses de ski de fond
,Bern,46.916667,7.466667,Belmondo
,Bern,46.916667,7.466667,Wynnigen
,Gstaad,46.466667,7.283333,Oeyetly
,Gerlafingen,47.166667,7.566667,Gerlafingerhof
,Berne,46.948429,7.440460000000001,"""tastefool keno night"" gaskessel"
,Zürich,47.366667,8.55,Mei mei
,Zürich,47.366667,8.55,Live  zukunft
,Grindelwald,46.616667,8.05,Mescalero disco
,Basel,47.566666999999995,7.6,The dark knights iv
,Disentis/mustér,46.703201,8.8497,La treglia
,Basel,47.566666999999995,7.6,"Halle 7, gundeldingerfeld"
,Huttwil,47.106169,7.827764999999999,Nat sportcenter
,Mendrisio,45.875801,8.98584,Arena club | mendriso
,Lugano,46.0,8.966667,Ctl viganello
,Murren,46.566666999999995,7.883333,Eiger guesthouse
,Prilly-lausanne,46.53406,6.606166,Odyssee
,Zürich,47.366667,8.55,Radio virus
,Arosa,46.783333,9.666667,Arosa festival ( 3 raum )
,Arosa,46.783333,9.666667,Arosa electronica
,Arosa,46.777859,9.67655,Dreiraum
,Biel,47.166667,7.25,House concert series
,Zürich,47.366667,8.55,Dynamo / werk 21
,Zürich,47.364446,8.546622,Bernhard theater n
,Roches,47.302299,7.37737,Maag musichall
,Windisch,47.466667,8.233333,Campus bar
,Arosa,46.777859,9.67655,Skiehutte
,Arosa,46.783333,9.666667,Arosa festival ( sit hutte )
,Versoix,46.281055,6.166665,Cave de bonsejour
,Yverdon-les-bains,46.783333,6.65,Region(s) en scene(s)
,Geneva,46.208358000000004,6.142701000000001,Frequence banane
,Geneva,46.2,6.1666669999999995,Le fizz
,Bern,46.916667,7.466667,Altes tramdepot
,Bern,46.916667,7.466667,Chop records showcase
,Berne,46.948432000000004,7.440461,Iscclub
,Zürich,47.366667,8.55,Private event  madonna bar
,Regensdorf,47.433333000000005,8.466667,Switzerland | wattregensdorf | sgwolb music club
,Schaffhausen,47.7,8.633333,"Tip tab club: ioicsilent movie night the magician (usa 1926, 86 min), rex ingram"
,Sankt gallen,47.42638,9.37369,Baracca bar  http://wwwbaraccach/
,Yvonand,46.799301,6.746239999999999,Piano bar sous gare
,Fribourg,46.8,7.15,Sylosis  bleed from within  frison
,Geneva,46.2,6.1666669999999995,La chat noir
,Châtel-saint-denis,46.5275,6.89957,Seven
,Geneva,46.208358000000004,6.142701000000001,Hayland´s club
,Neuchatel,46.992979,6.931932000000001,Parra club
,Conthey,46.233333,7.3,Le tsunami
,Burgdorf,47.05,7.616667,Oso
,Cormoret,47.17485,7.056030000000001,Cormorock festival
,Roches,47.302299,7.37737,Schiffbau & moods & exil
,Bern,46.916667,7.466667,Jetlag bar
,Kreuzlingen,47.65,9.183333,Hornli irish pub
,Amriswil,47.533333,9.3,Glogglicheller
,Zürich,47.365601,8.50595,"Showcasestage, schiffbau"
,Luzern,47.083333,8.266667,Honkytonk music festival
,Zürich,47.383333,8.533333,M4m music festival
,Zürich,47.366667,8.55,Karussell
,Laufenburg,47.562527,8.065049,Neue stadhalle
,Zürich,47.366667,8.55,Schifbau halle 2
,Baden,47.470909999999996,8.30533,Switzerland | baden | prima vista
,Münchenstein,47.512428,7.616560000000001,Restschutzen munchenstein
,Winterthur,47.5,8.75,View
,Saas fee,46.111719,7.933673,The dom
,Bellinzona,46.2,9.016667,Plaza discotheque
,Bellinzona,46.2,9.016667,Plaza discotheqe
,Arosa,46.783333,9.666667,Arosa electronica / sweet&sexy label night
,Les marecottes,46.116667,7.0,Restaurant la creusaz
,Gruyères,46.561642,7.036718,Taurus club (molesonsurgruyeres)
,Champery,46.178234,6.871174000000001,Pistes de ski
,Geneva,46.208358000000004,6.142701000000001,Festival archipel
,Nyon,46.382365,6.23908,Conservatoire
,Martigny,46.099701,7.075539999999999,L`oasis bar
,Les verrières,46.903999,6.47947,Le code bar
,Saint-légier,46.472099,6.86892,Stlegier
,Carouge,46.179759999999995,6.128346,Event center
,Geneva,46.196812,6.12986,Parfumerie
,Geneva,46.2,6.1666669999999995,Soiree 28 gold
,Hunibach,46.75,7.65,Tannenfuer 2014
,Bern,46.948429,7.440460000000001,Kornhaus festival 2014
,Bern,46.916667,7.466667,Freies gymnasium
,Burgdorf,47.049198,7.6255,"1,2,3…chanson/berthoud festival"
,Ueberstorf,46.866667,7.3,Schloss
,Tuggen,47.2,8.933333,The bandits club
,Langenthal,47.216667,7.783333,Loft 5
,Zürich,47.377071,8.53956,M4music showcase
,Zürich,47.409649,8.54349,Hey city
,Zürich,47.366667,8.55,Foresty city
,Schaffhausen,47.7,8.633333,"Taptab club, bonebreaker ball"
,Erstfeld,46.816666999999995,8.633333,"""mystica"""
,Ruti,47.25,8.85,Weinberg restaurantwybergli
,Einsiedeln,47.13113,8.744860000000001,Tc crows
,Sempach,47.135487,8.192395,Kulturkeller im schtei
,St. gallen,47.426392,9.37371,"Shopgig, musik hug record store"
,St. gallen,47.426392,9.37371,Music hug record store
,Engelburg,47.4435,9.34176,Switzerland | engelburg | alte turnhalle
,Balgach,47.406966,9.606784,Bierhalle
,Rorschach,47.477934999999995,9.49519,Treppenhaus club
,Arosa,46.783333,9.666667,Carlsberg event (sternenbar)
,Arosa,46.783333,9.666667,Carlsberg event (provisorium 13
,Bellinzona,46.194538,9.02414,Coopaso birreria bavarese
,Geneva,46.2,6.1666669999999995,Toutes en motos
,Leysin,46.35,7.016667,Wordwide festival
,Chézard-saint-martin,47.064159000000004,6.922689999999999,La rebatte
,Speicher,47.4,9.45,Switzerland | speicher | kultour auf vogelinsegg
,Sankt moritz-dorf,46.5,9.833333,"Sunny bar, kulm hotel"
,Langnau,46.95,7.766667,Acoustic elite monday
,Arosa,46.783333,9.666667,Hotel the excelsior
,Le chable,46.083333,7.2,Dzardys bar
,Zürich,47.366667,8.55,"""bequem"" (ethz)"
,Saignelégier,47.255896,6.9954089999999995,Halle cantine
,Thun,46.756939,7.630260000000001,Mundwerk (marco solo)
,Rheineck,47.469799,9.58395,Jayjays
,Founex,46.333333,6.2,Yellow leaf festival
,Les diablerets,46.350021000000005,7.15872,Diablotik festival
,Geneva,46.208351,6.1427,Genetix
,Lausanne,46.533333,6.6666669999999995,Place club
,Nyon,46.384701,6.23989,Town hall
,Lausanne,46.533333,6.6666669999999995,Bounce club w/ dj quento
,Monthey,46.252418,6.946560000000001,Le chato bar
,Moutier,47.283333,7.366667,Club la suite
,Biel,47.1366,7.24459,El dorado
,Bern,46.916667,7.466667,Venue tbc
,Laax gr,46.852598,9.217775999999999,Riders palace lobby
,Oftringen,47.304146,7.9292300000000004,You coffee bar
,Zug,47.1726,8.512210000000001,Ana moura  theater casino
,Rüthi,47.287201,9.53346,British corner
,Kloten,47.45,8.583333,Snus bar
,Winterthur,47.49853,8.73299,Lux bar
,Saas-grund,46.123001,7.93659,Platzhirsch club
,St moritz,46.497051,9.83816,Hotel stmoritz
,Saint moritz,46.5,9.833333,Private event / st moritz
,Lausanne,46.533333,6.6666669999999995,Dj mag
,Evionnaz,46.169247,7.02429,"L´oasis ""bar"""
,Yverdon-les-bains,46.783333,6.65,Psytron masque
,Geneva,46.2,6.1666669999999995,Phoenix  the rebirth of time
,Fribourg,46.8,7.15,Fribourg
,Vallorbe,46.710715,6.372579,"Forum de larc  moutier, ch"
,Villars,46.3,7.05,El gringo
,Lausanne,46.533333,6.6666669999999995,La fete du slip
,Bern,46.916667,7.466667,Bern university of the arts
,Bagnes,46.102928000000006,7.24949,Chalet carlsberg
,Bern,46.916667,7.466667,Club graffiti
,Bern,46.916667,7.466667,Reitschule (sous le pont)
,Moutier,47.283333,7.366667,Alaska stadium
,Schupfen,47.033333,7.383333,Green piggy bar
,Sion,46.233333,7.35,Saint james
,Liestal,47.466667,7.733333,Bikecenter frey
,Basel,47.566666999999995,7.6,A2
,Muotathal,46.9757,8.75067,Vorholl
,Winterthur,47.5,8.75,Indieanerghuul v
,Zürich,47.366667,8.55,Panda dance
,Flawil,47.41291,9.18807,Verein kulturpunk
,Zürich,47.366667,8.55,Wedding party
,Winterthur,47.494279999999996,8.73477,Zeughaus
,Interlaken,46.684477,7.853437,Chamaleon session
,Arbon,47.514389,9.43238,Music&event bar
,Basel,47.566666999999995,7.6,Sud (bscene)
,Ponte tresa,45.969848999999996,8.85562,Tonino live music club
,Davos,46.793878,9.820916,Montana apres snow culture
,Capriasca,46.06728,8.966289999999999,Irish pub alpino
,Melano,45.933333000000005,9.0,Evel rowdies mc
,Lausanne,46.519506,6.603738000000001,"Emission ""chant libre"", rts, espace 2"
,Wettingen,47.45477,8.33723,Tagi
,Zürich,47.366667,8.55,Kinski venue
,Zürich,47.34359,8.53578,Rotefabrik
,Lugano,46.002972,8.9513,Royaldance
,Lausanne,46.519595,6.632335,Lfm
,Lausanne,46.533333,6.6666669999999995,"Diffusion du clip ""ash desert sea"" sur jukebox"
,Perly,46.158297999999995,6.09238,Perly
,Zürich,47.366667,8.55,Eargasmic
,Zürich,47.366667,8.55,Rites over europe 2015  bar ebrietas
,Lausanne,46.533333,6.6666669999999995,Rts la premiere
,Zürich,47.366667,8.55,Radio 105
,Zürich,47.381668,8.53731,Galerie 16b
,Baden,47.480251,8.310139999999999,Kurtheater baden
,Zürich,47.352169,8.508239999999999,The event center
,Monthey,46.25,6.95,Radio chablais
,Geneva,46.19395,6.14341,Voix de fete
,Onex,46.183333000000005,6.1,Salle communale donex  complet
,Geneva,46.208358000000004,6.142701000000001,"Casino, theatre fest voix de fete"
,Geneva,46.2,6.1666669999999995,Casino theatre  miossec  dimone
,Berne,46.952940000000005,7.440339999999999,Rossli reitschule
,Champéry,46.179404,6.870686,Champery live (dj set)
,Geneva,46.208358000000004,6.142701000000001,Mr pickwick  calvin coal trio
,Liestal,47.485458,7.732417,Provolution with urecken
,Huttwil,47.116667,7.85,Kellerbistro huttwil
,Zürich,47.366667,8.55,Yuniku at alice choo
,Brig-glis,46.316664,7.988364,Britannia pub
,Interlaken,46.683333000000005,7.85,Riffraff
,Sankt moritz-dorf,46.496101,9.83866,Summit 2015
,Lugano,46.00853,8.95942,Csoa molino
,Saint moritz,46.5,9.833333,Freeski world cup corvatsch
,Saint moritz,46.5,9.833333,Music summet
,Geneva,46.2,6.1666669999999995,"L abri w/ the monkberry moon orchestra, the green flamingos"
,Geneva,46.2,6.1666669999999995,Theatre de l’atelier festival voix de fete
,Geneva,46.2118,6.141769999999999,Lecurie  (lilot xiii)
,Geneva,46.2,6.1666669999999995,"Labri  le pop club records night w/ the rebels of tijuana, the green flamingos"
,Vouvry,46.3377,6.88439,Salle arthur parchet
,Oron,46.571628999999994,6.82631,Mad village
,Geneva,46.2,6.1666669999999995,L abri w/the rebels of tijuana & the monkberry moon orchestra
,Lausanne,46.533333,6.6666669999999995,Aprodia
,Attalens,46.516667,6.85,Salle de lange
,Lausanne,46.533333,6.6666669999999995,The cluber
,Adelboden,46.483333,7.566667,Aebi bar open air
,Crans-montana,46.311859000000005,7.47875,Momentum festival
,Bern,46.916667,7.466667,9 years fractal
,Zimmerwald,46.866667,7.466667,Schneefestival
,Bern,46.946265999999994,7.383886,Panyard
,Bern,46.963425,7.465762,Myami club
,Berne,46.916667,7.466667,Myami
,Sierre,46.3,7.533333,Haciende
,Olten,47.35,7.9166669999999995,Croq dor
,Hochdorf,47.166667,8.283333,Sudhuusbar
,Sursee,47.166667,8.1,Voice of ruin
,Baden,47.466667,8.3,Stanzerei (merker areal)
,Winterthur,47.5,8.75,Salthaus
,Zürich,47.366667,8.55,Culture club schwerzenbach
,Frauenfeld,47.55,8.9,Bluesfestival
,Aarau,47.393429,8.04416,No 6 butcher street pub
,Mels,47.04723,9.418632,Brennerei
,Banco,46.0,8.85,Teatro de banco
,Sankt moritz-dorf,46.497059,9.83817,Chesa veglia
,Ilanz,46.766667,9.2,Jackson
,Saas fee,46.111719,7.933673,Popcorn
,Saint moritz,46.4951,9.836142,Kings
,Morgins,46.233333,6.85,Concert en haut des pistes de ski de morgins
,Basel,47.555279999999996,7.586011999999999,Musik akademie der stadt basel
,Zürich,47.366667,8.55,Dessous de scene
,Laufen,47.416667,7.5,Kulturbar baren laufen            sold out
,Saint moritz,46.4951,9.836142,Open air event
,Goldau,47.05,8.55,Secret show w/ flatline walkers
,Conthey,46.216564,7.296836,Salle polyvalente de chateauneuf
,Zürich,47.390639,8.509253,25hours hotel
,Baden,47.473766999999995,8.306473,"Unvermeidbar, palino"
,Lugano,46.0,8.966667,Trinity irish pub
,Champery,46.183333000000005,6.866667,Concert en haut des pistes de ski
,Champéry - les crosets,46.201640999999995,6.877346000000001,Champery
,Champéry,46.179404,6.870686,Rock the pistes off
,Bern,46.916667,7.466667,Club du theatre (punkt 6)
,La chaux-de-fonds,47.133333,6.85,Lentre deux
,Ittigen,46.977434,7.480955000000001,Stufenbau (20 jahre tele barn)
,Berne,46.916667,7.466667,Onobar
,Aarau,47.383333,8.05,Jazz live
,Disentis,46.7,8.85,Hotel sax
,Zürich,47.366667,8.55,Swatch up your night
,Arosa,46.783333,9.666667,Provisorium 13 (warm up arosa electronica)
,Champéry,46.176701,6.8730199999999995,Rock the piste
,Chexbres,46.481701,6.77833,Caveau du cœur dor
,Geneva,46.21417,6.13986,Codebar
,Biel/bienne,47.140888000000004,7.247257,Redbull thre3style semifinals
,Bern,46.916667,7.466667,Lange nacht der museen
,Bern,46.94182,7.449988,Museum fur kommunikation
,Andermatt,46.633333,8.6,Pinte/schlussel/bernhard/aula
,Winterthur,47.5,8.75,"Release ""butterflies"" single"
,Winterthur,47.5,8.75,Gießi
,Zürich,47.366667,8.55,Volkhause (with alan parsons)
,Zürich,47.385681,8.52018,Helsinki club  saalschutz & band
,Dagmersellen,47.212990000000005,7.990889999999999,Arche
,Andermatt,46.633333,8.6,Andermatt live festival
,Andermatt,46.633333,8.6,Andermatt live
,Andermatt,46.633333,8.6,Bernhard
,Delemont,47.366667,7.3333330000000005,La cave a mines
,Vals platz,46.6175,9.17695,7132 blauer saal
,Luzern,47.083333,8.266667,Honky tonk festival
,Riazzino,46.174561,8.8976,S patricks festival
,Le châtel,46.235809,7.02555,Concert en haut des pistes de ski de chatel
,Nyon,46.383333,6.25,Manor beauty day
,Chexbres,46.482132,6.776248,Le caveau d’or
,Monthey,46.251634,6.947189999999999,Tatoo bar
,Treyvaux,46.733333,7.133333,Arbanel
,Treyvaux,46.7318,7.130439999999999,Theatre de larbanel
,Ollon,46.298485,7.054767,Moon boot lounge
,Lausanne,46.54143,6.647710000000001,Grand v rock
,Bern,46.959687,7.467751,Festhalle bernexpo
,Delémont,47.364201,7.335089999999999,Centre culturel regional de delemont
,Zinal,46.136139,7.62562,Zinal feeride
,Tramelan,47.222296,7.095915,Agora
,Hinwil,47.3,8.833333,Artrance label night
,Nafels,47.1,9.066667,Linth arena
,Liestal,47.466667,7.733333,Blues in the church  stadtkirche liestal
,Liestal,47.485458,7.732417,Blues in der kirche
,Zürich,47.366667,8.55,Digital mag (netsky live)
,Laax,46.8,9.25,European freeski open / riders palace
,Andermatt,46.633333,8.6,Andermatt live!
,Andermatt,46.633333,8.6,Andermattlive!
,Zürich,47.366667,8.55,Sado b day
,Naters,46.323440000000005,7.9899949999999995,Nachtwerk
,Zug,47.1726,8.512210000000001,Viel jazz festival
,St. gallen,47.418490999999996,9.368219999999999,Urban tattoo
,Losone,46.133333,8.75,Il magazzino
,Davos,46.791862,9.819686,Montana
,Brione,46.299809,8.79241,Lokalino
,Neuchâtel,46.994824,6.9421029999999995,Le balkkon
,Berne,46.916667,7.466667,Private venue
,Leysin,46.345174,7.015538,Leysin ski resort
,Bienne,47.166667,7.25,Concert en appart
,Hegi,47.508010999999996,8.771469999999999,Oberi sounds good
,Zürich,47.366667,8.55,Widder hotel
,Arosa,46.783333,9.666667,Musikfestival
,Lausanne,46.533333,6.6666669999999995,Ghex trio w/ joe martin & jeff ballard  espace culturel des terreaux
,Bern,46.916667,7.466667,Compass bar
,Winterthur,47.5,8.75,Podcast009
,Tesserete,46.066666999999995,8.966667,Squot
,Lausanne,46.519595,6.632335,Zadig
,Neuchatel,47.0,6.966667,Taboo club
,Berne,46.94849,7.44802,Quasimodo
,Stoos,46.983333,8.666667,Firnschneefascht
,Zürich,47.366667,8.55,Lange nacht der mode schild modehaus
,Zürich,47.366667,8.55,"Pkz men, bahnhofstrasse"
,Lucerne,47.04546,8.30942,Cafe meyer
,Baden,47.466667,8.3,Nortportal (fjord)  invited by bluusclub baden
,Bettmeralp,46.3895,8.06118,Mountain rock
,Aarau,47.3934,8.04312,Aargauer messe aarau
,Winterthur,47.5,8.75,84 (eighty four)
,Saint gallen,47.424563,9.374896000000001,Kulinarische hohepunkte
,Trübbach,47.071059999999996,9.47879,Jonnys cave
,Chur,46.855114,9.532745,Grabenstrasse 51
,Saint gallen,47.417928,9.364397,"Grabenhalle, plattentaufe (the sound of violence )"
,Melide,45.95,8.95,Radio3i
,Lugano,46.0,8.966667,Dj marathon / milk
,Monthey,46.25,6.95,Pont
,Geneva,46.19458,6.143330000000001,Https://wwwfacebookcom/tavernedelarepublique3
,Leysin,46.35,7.016667,Tennis club de leysin
,Lausanne,46.533333,6.6666669999999995,Espace odyssee
