ambigous_result,genre,name,no_result,origin
0,,Nadja Zela ZÜRICH,1,
0,,Francesca Lago ZÜRICH,1,
0,,Becca Stevens Band ZÜRICH,1,
1,,Boo Hoo,0,
0,,"Kotaro Fukuma (Kl), Werke von Bizet, Chopin, Lyadov",1,
0,dance-punk,Metz,0,
1,,Steiner & Madlaina,0,
0,,DJ Soda Club,1,
0,,David Bonnin Pianiste,1,
0,,"Flying Contrary Fellows, Carles Peris (fl, sax), Jacques Widmer (dr), Max E. Keller, (p), hosted by Jazz am Mittwoch",1,
0,,"Mehldau-Hays, Brad Mehldau (p), Kevin Hays (p)",1,
0,,"Tonhalle-Orchester Zürich, Richard Goode (Kl), Leitung: David Zinman, Werke von Mozart, Brahms",1,
0,,Rusty Nugget,1,
0,,"Musikkollegium Winterthur, Leitung: Alexander Rahbari, Werke von Arthur Honegger, Othmar Schoeck, Tschaikowski",1,
0,,"DJs Slice, Selk",1,
0,,"K.O.S Crew, Ganja Force Sound",1,
0,,"Anna Kaenzig ""Slideshow Seasons"" ZÜRICH",1,
0,,Kevin Hays ZÜRICH,1,
1,,Kevin Hays,0,
1,,Roger Chapman,0,
0,,The Shorlist,1,
0,,The Shortlist PRATTELN,1,
0,,Carrousel ZÜRICH,1,
0,,Aloan & Carrousel,0,
1,,Roger Chapman & The Shortlist,0,
0,nu gaze,The 1975,0,
0,alt-indie rock,Dog is Dead,0,
0,,Hard Coming Love ZÜRICH,1,
0,,Vijay Iyer Trio ZÜRICH,1,
0,,Royal Republic BASEL,1,
0,,The Deadly Storm,1,
0,,Two Door Cinema Club ZÜRICH,1,
0,,Stefano Ritteri,0,
0,,Nils Reiman & Julia Frick,1,
0,,brandBOOST,1,
0,,Locash Cowboys ZÜRICH,1,
0,french indie pop,Baden Baden,0,
1,,Mark Kelly,0,
1,,Mattiø,0,
0,bass music,Kowton,0,
1,,Marwin &,0,
0,,trendBOOST,1,
0,,talentBOOST,1,
0,,Captain Frank,0,
0,,Peter Crow C. (D),1,
0,,The Birthday Girls (A/GB/D),1,
0,,Uely Gygli & Friends,1,
0,,"Charlie Morris Band, Charlie Morris (g, voc), Speedy Jeanrenaud (dr), Dave Clark (b), Markus Baumer (p)",1,
0,,"Lauschangriff, Flo Stoffner (g), Flo Götte (b), Luca Ramella (dr)",1,
0,,Esben and the Witch (GB),1,
1,,Whistler & Hustler (Plattentaufe),0,
0,,Baden Baden (F),1,
0,,"Luumu, Adina Friis (p, voc), Amin Mokdad (fl), Matthias Abächerli (b), Andy Schelker (dr), DJ Roli",1,
0,,Kapnorth,0,
0,,"Golden Blues Band, Pete Borel (voc, g), Janos Szenogrady (b), Imad Barnieh (voc, dr)",1,
0,,Bottled in England,0,
1,,GALLO,0,
1,,Danny Krivit,0,
1,,Espace,0,
0,electropowerpop,Set It Off,0,
0,anthem emo,LIKE TORCHES,0,
1,,Intractable,0,
0,mizrahi,Roni,0,
0,,Dj Juiceppe,1,
0,,Dj Skilly,1,
0,,"Bloody Sailor, Grand Bastard Deluxe, Archers And Arrows",1,
0,,"Hedera, Circle, Offshore, Rosa Dorn",1,
0,,DJ Phonque,1,
0,,DJ Vero,1,
0,,DJ Blazer,1,
0,classic swedish pop,Daniel Norgren,0,
1,,Soulscream,0,
0,,"Live: City Lock (D), On Fire Sound",1,
1,,Electro,0,
0,,UK BASS,1,
1,,Main Room,0,
1,,Mattia Presta,0,
0,,b2b Sthepan Esse,1,
0,dominican pop,Nelson Garcia,0,
0,,2room,1,
0,,Stefano MTM b2b Grow Frequency,1,
0,,Dj Adryan Galantucci,1,
1,,Simplistic,0,
0,,Et’n Melillo,1,
0,,YOCALS &,1,
0,,Joel Miesch,1,
0,,Tanzstube mit,1,
0,,Pati Fü - da Partycrasher,1,
0,,Sticky Muffins,1,
0,,The Bad Cee,0,
0,,DJ Cristian Tamborrini,1,
1,,Dirty Beat,0,
0,,Unders (official page),1,
1,,Dacid,0,
0,,Hot Shot Bluesband,1,
0,,"Devastating Enemy (A), Intractable, Expellow, HAK",1,
0,,"Devastating Enemy, Intractable, Expellow, HAK",1,
0,,Tinkabelle,0,
1,,"Phenomden & The Scrucialists, support: Stereo Luchs, Tom Swift",0,
0,microhouse,Carsten Jost,0,
0,,Hocico (MEX),1,
0,,Johannes Oerding (D),1,
1,,DJ Dany,0,
1,,Body and Soul,0,
1,,Simon T,0,
1,,"Attila Vural & Isam Shéhade, Attila Vural (g), Isam Shéhade (cl, sax)",0,
0,,Big T Brazil,1,
0,,Visuals by EMILIE BOURQUIN  & JOCELYN DE LA PROVIDENCE,1,
0,,"Kapoolas, Hej Francis, Groombridge",1,
0,,"Plüsch, Zusatzkonzert",1,
0,,Hubeskyla,0,
0,,Bb Brunes THONEX,1,
0,french reggae,BROUSSAÏ,0,
0,europop,Agnes,0,
0,,Grand Bastard Deluxe,1,
0,,Human Drop,1,
0,,The Overtones (GB),1,
0,,"Kendrick Lamar (USA), support: Manillio",1,
0,,T'choupi fait son spectacle,1,
0,new jack smooth,BENITO,0,
1,,Deneha,0,
0,,"Moments Musicaux Aarau, Angharad Davies (V), Johnny Chang (Va), Stefan Thut (Vc), Jürg Frey (Klar), Tim Parkinson (Kl), auch um 20 Uhr",1,
0,acid house,DJ Pierre,0,
0,,"DJs Evans, Philly, I. M.",1,
0,,"Noëlle-Anne Darbellay (V, Ges), Samuel Stoll (Hr, Ges)",1,
1,,Alci,0,
0,,"Marc Hantaï (Fl), Hélène Schmitt (V), Maya Amrein (Vc), Jörg-Andreas Bötticher (Cemb), Werke von Bach, Sprecher: Andreas Müller-Crepon",1,
0,,"21st Century Symphony Orchestra, Leitung: Ludwig Wicki",1,
1,,"Zydeco Annie & Swamp Cats, Country Sisters",0,
0,,"Skidrola, support: Nano Blues Band, Cityrockerzh feat. Du Lait",1,
0,,"Die Schlagermafia, DJ Piccolo",1,
0,,"Whole Lotta DC, Alex Rock (voc), Fatgus (g), Patrick (g, voc), Teva (b, voc), Frieda (dr), AC/DC Tribute Band since 1992",1,
0,,Donato Capozzi,1,
0,,S 233 direzione Malnate,1,
0,,"Black Tiger feat. Makale, Raporters, DJ Moneypulation & S Gee",1,
0,,Dario il presidente,1,
0,,Krizzli,0,
0,,Visuelle Raumgestaltung,1,
0,,Bandido Minirock,1,
0,,Blackout Visuals,1,
1,,Jayo,0,
1,,Moderation,0,
0,,Dr. Vanillje,1,
0,,Duo Dumpf,1,
0,,Teke Ensemble,1,
0,,Michael Vonplon,1,
0,skiffle,Zydeco Annie,0,
1,,Swamp Cats,0,
0,,Country Sisters ZÜRICH,1,
0,,The Overtones ZÜRICH,1,
0,,The Overtones 2013 ZÜRICH,1,
0,,Freevolution,1,
0,,The Koby Israelite Band,1,
1,,Tim & Puma Mimi,0,
0,,Styro 2222,1,
1,,Biebers,0,
0,,Stabio  Mendrisio,1,
0,,DJ Alex B Hard,1,
0,,Dj Raver,1,
0,,DJ GIULY,1,
0,,Dj Scream  -> finale Frenchcore,1,
0,,Info Liste Prenotazione Tavoli,1,
0,,☎ 0041 79 58 68 812,1,
1,,☎ +.4,0,
0,,Via Angelo Maspoli,1,
1,,24,0,
0,,CH-6850 Mendrisio,1,
0,,Vicino al Casino' Admiral e Fox Town,1,
0,,300 mt uscita autostrada.,1,
0,,Come raggiungerci,1,
0,,PER CHI ARRIVA DA MILANO,1,
0,,Autostrada A9 direzione Como Nord,1,
0,,Valico autostradale di Chiasso-Brogeda,1,
0,,Autostrada A2 direzione Lugano,1,
0,,uscita Mendrisio.,1,
0,,PER CHI ARRIVA DA VARESE,1,
0,deep chill,Second Floor,0,
1,,Farao,0,
1,,Just Music,0,
0,,23 febbraio 2013,1,
0,,Edison Cabrino,1,
1,,Prezzi,0,
0,,Per pagare meno,1,
0,,fatti mettere in lista,1,
0,,No list,1,
0,,con drink chf 30.,1,
1,,€ 25,0,
0,,In list,1,
0,,con drink chf 25.,1,
1,,€ 20,0,
0,,DJ KemiKaL,1,
0,,Soraya Ksontini,0,
1,,Zach Prather & The Tribe,0,
0,,Hiphophooray,1,
1,,minimalist,0,
1,,Sonica&Undaloo,0,
0,,Ashtones (F),1,
1,,Shabba,0,
0,goa trance,Ephedra,0,
1,,Sonica &.,0,
1,,Ro&Mat,0,
0,,"The Dentals, support: Costa Inc., DJ Renatinho",1,
0,,Without Problems,1,
0,,DJ Kuk,1,
0,,"DJs Mixwell, Stylewarz, Mirko Machine",1,
0,,"DJs Houseshaker (D), Acee, The Jet Set Kidz, P4T",1,
0,,"DJ Applefresh, live: Lettuce Heads",1,
0,,"DJs Rock Gitano, Manuel",1,
0,,DJ Ronny Rox,1,
0,,"DJs Miwata (D), Triba, Artical Sound, Uppressor's Sound-Crew",1,
0,,Florian Kunicke,1,
0,opera,Patricia Petibon,0,
1,,Cues,0,
0,,JEAN CHARLES DE MONTE CARLO,1,
1,,Decibel Artforce,0,
0,,"DJs Samael Agreda, El Toro, live: Soniquete",1,
0,,Gaggiolo confine-CH,1,
0,progressive alternative,This Misery Garden,0,
1,,alci,0,
0,,Macadam Dive,0,
0,,Kent Kaina,0,
0,,Rolandom & Xeed,1,
0,latin,Amaro,0,
0,spanish indie pop,Exsonvaldes,0,
0,,BLOND:ISH,1,
0,,Mr. Breaks,0,
0,,"DJs Soulchild, Kuz, hosted by Mouss MC",1,
1,,Schmidt & Band (D),0,
1,,DJ Kid,0,
0,,"Munchener Kammerorchester, Reto Bieri (Kl), Leitung: Esther Hoppe, Einführung mit Annelis Berger um 18.00 Uhr",1,
0,,DJ Stef,0,
0,,"Malin Hartelius (S), Gérard Wyss (Kl), Werke von Mozart, Hugo Wolf, Strauss",1,
0,,"Schweizer Gesangsquartett Schwingbäse, Monica Angelini (S), Monica Treichler (A), Thomas Leu (T), Erwin Heusser (B),  Christabel Lin (V), Werke von P. Alberik Zwyssig",1,
0,,"The Pharcyde (USA), support: DJs Mo-B, Foxhound, B-Boys-Show by Capsule Corporation",1,
0,,"Pius Baschnagels Latinworld, Pius Baschnagel (dr), Marianne Racine (voc), Bernhard Bamert (tb), Marcel Thomi (p), Patrick Sommer (b), Georgios Mikirozis (perc)",1,
0,,"Schmidt ""Pop Noir 2013"" ZÜRICH",1,
1,,Neverdogs,0,
0,,Country Brunch Mit Monday Motion ZÜRICH,1,
1,,Encore,0,
0,,A Spectacular Night of Queen 2013 THUN,1,
0,,deRothfils,1,
0,,Max Meister,1,
0,,Nick Nasti,1,
0,,"Schmidt ""Pop Noir 2013""",1,
0,,DJ GIRL,1,
1,,Eyes & No Eyes,0,
0,,Marta Formoso,1,
0,,Carla Mead,1,
0,,Zumba® Party,1,
0,,Frauke Jacobi,1,
0,,Acts in der Bar300,1,
0,,"Nik Bärtsch's Ronin, Joel Gilardini",1,
0,,Charles Nguela,1,
0,,Shitkicker Music Club,1,
0,,Midi Gottet,1,
0,,Watcha Clan ZÜRICH,1,
0,,Markus Gisin Blues Band,1,
0,balkan brass,Watcha Clan,0,
0,,Sergio Sardella,1,
0,,"DJs Vlt, Gallo",1,
0,dreamo,A Lot Like Birds,0,
0,chamber pop,Villagers,0,
0,,"Evgeny Kissin (Kl), Werke von Haydn, Beethoven, Schubert, Liszt",1,
0,,"Villagers (IRL), support: Luke Sital-Singh (GB)",1,
0,,"Proton Bern, Leitung: Matthias Kuhn, Werke von Beat Furrer, Michael Jarrell, Hans Ulrich Lehmann",1,
0,,"Ken Zuckerman (Sarod), Sanju Sahai (Perk), Fabio di Càsola (Klar), Matthias Enderle (V), Martina Schucan (Vc), Eckart Heiligers (Kl), Werke von Olivier Messiaen",1,
0,,"Hyeyoon Park (V), Nareh Arghamanyan (Kl), Werke von Beethoven, Ravel, Szymanowski, Prokofjew",1,
0,,"Nadir, Shattering",1,
0,,Евгений Игоревич Кисин,1,
0,,"DJs White Passion, Black Sheep",1,
0,,"Benedikt Jahnel Trio, Benedikt Jahnel (p), Antonio Miguel (b), Owen Howard (dr)",1,
0,,Buddha Scheidegger (p),1,
0,,"Festival String Quartet, Daniel Bentz (T), Edward Rushton (Kl), Werke von Ralph Vaughan Williams, Schubert",1,
1,,Alina Amuri,0,
1,,Benedikt Jahnel,0,
0,,Steve Harris British Lion ZÜRICH,1,
0,,Steve Harris British Lion,1,
0,,Robert Cray Band ZÜRICH,1,
0,,The Robert Cray Band ZÜRICH,1,
0,,Endangered Blood ZÜRICH,1,
0,,Luganolirica Concerto D'inaugurazione LUGANO,1,
0,,"Pepe-Stirnimann-Schulz, Mischa Stirnimann (voc, p), Arno Schulz (b), Pistolero Pepe (dr)",1,
1,,"Rebekka Bakken & Band, off beat",0,
0,folk-pop,HAIM,0,
0,metalcore,Close to Home,0,
0,,Joe Bonamassa (USA),1,
0,,"Banda loca, backline vorhanden",1,
0,,The Apaches ZÜRICH,1,
0,,Intohimo,0,
0,,Messa da Requiem BASEL,1,
0,,Ashes to Beauty,0,
0,,Verdi BASEL,1,
0,,Neal Morse Band,1,
0,,DJ The Hof Man,1,
0,,"Orioxy ""The Other Strangers"" ZÜRICH",1,
0,,Joe Bonamassa ZÜRICH,1,
0,,ABBA The Show ZÜRICH,1,
0,,Lune Palmer,0,
0,,Olivia Ruiz THONEX,1,
0,,Anouk Aïata,0,
1,,All Night Long,0,
0,,DEVIL DRIVER ZÜRICH,1,
0,,THE HONG KONG DONG,1,
0,,TOBY MAY,0,
0,,GARADH,0,
1,,ABU,0,
0,,Erick Morillo LAUSANNE,1,
0,,Truck Stop ZÜRICH,1,
0,,Jimy Hofer,0,
0,,DJ Mingo,0,
0,,Flowers for Alberto,1,
0,,"Boomboxx Frequency, Come Again",1,
0,,"Schnellertollermeier, Andi Schnellmann (b), Manuel Troller (g), David Meier (dr)",1,
0,,Goose (B),1,
0,,"Yang Jing (Pipa), Christy Doran (g)",1,
0,,Paul Kalkbrenner ZÜRICH,1,
0,,Tineke Postma Quartet ZÜRICH,1,
0,etherpop,Nancy Whang,0,
0,,Louh & Schoolbell,1,
1,,David Orlowsky,0,
0,classical performance,VILDE FRANG,0,
0,,Vdelli PRATTELN,1,
1,,Julien Quentin,0,
0,,"Bill Charlap Trio (USA), Bill Charlap (p), Kenny Washington (dr), Peter Washington (b)",1,
0,,Dj Exotic Eve (Guest Djane),1,
0,,DJ Midnight Marauder,1,
0,,"Olga Kindler (S), Maksim Maruchek (Kl), Werke von Tschaikowski, Rachmaninow, Bernstein u. a.",1,
0,,David Howald,1,
0,,DOCTOR CYCLOPS,0,
0,,MATTHÄUSPASSION,1,
0,album rock,The Marshall Tucker Band,0,
0,,Nick Hellfort,0,
0,,Souldrinker,0,
1,,Die Heiterkeit,0,
0,,Beat Rockers,0,
0,,Yes Sir Boss!!!,0,
0,,Patent Ochsner ZÜRICH,1,
0,,Gary Granit & Wolfgang Fels,1,
0,,Sue Steckenpferd,1,
0,,Nocolike,1,
1,,The Trailers,0,
0,french indie pop,Lilly Wood and the Prick,0,
1,,A State of Mind,0,
1,,Blaster,0,
0,deep melodic metalcore,Demoraliser,0,
0,,Bottle Knowledge,1,
0,,Edouard Rostand,1,
0,,Dj Nevahdie aka Aliyer (Colors Records),1,
0,,The Marshall Tucker Band ZÜRICH,1,
0,,KOMA DUB,1,
0,,ASM - A STATE OF MIND,0,
0,,STATIC FRAMES,0,
0,,MIXOMATOZE,1,
0,french indie pop,THE RODEO,0,
0,minimal tech house,Langenberg,0,
0,,SIR CHARLIE,0,
1,,FREEZER  & CONSTAR,0,
0,,The Pussywarmers,0,
0,,Koud'croch ( BoOking ),1,
0,,THE CARLSON TWO,0,
0,world meditation,Alfonso Leon,0,
0,deathgrind,Afgrund,0,
1,,Poupon,0,
0,,"Stolen Label, DJ Mario",1,
0,,"DJs Lukjlite, Tron",1,
0,,"DJ Rafik, dance animation by Bondok",1,
0,,"DJs El Nino, Tiago, Darka",1,
0,,Yes Sir Boss (GB),1,
0,,"Smells Vintage, Stepaz Sound System",1,
0,,"DJs Simba Marara Family, Jahn-I, Bf-Money",1,
0,,Box (CD-Taufe),1,
0,,"Dominic Eglis Plurism, Dominic Egli (dr), Donat Fisch (ts, as), Raffaele Bossard (b)",1,
0,,DJ Jonas,1,
0,,Alejandro Arriaza (GUA),1,
0,,Katharina Busch (Plattentaufe),1,
0,,"Hildegard lernt fliegen, Koj, The Murder Of Amus Ames, Blaubart",1,
0,,"Zarin Moll, Corina Schranz (Ges), Christina Sutter (Ges), Vera Schnider (Harfe), Werke von Duron, Morales, Navas, Pärt u. a., Installation von Noemi Stoll",1,
0,,"Phase Rot, JJ3",1,
0,,"Ensemble Spektrum, Marielle Oggier (Fl), Marc Bätscher (Klar), Ursula Hächler (Vc), Werke von Dag Wirén, Karl Andersen, Vagn Holmboe, Emil Hartmann",1,
0,,"PowPow Movement, Mighty Children Sound",1,
0,,Doomstar Bookings,1,
0,,Musigbistrot,1,
0,,Motherkissers,0,
0,italian arena pop,Tre allegri ragazzi morti,0,
0,atmospheric black metal,Taake,0,
0,,Lyla Foy,0,
0,,Querox .live,1,
0,,Zane .live,1,
0,faroese pop,Akat,0,
0,,Jean Meyer,0,
1,,Zane,0,
1,,Deko & Artwork by Dario De Siena,0,
0,,Yannick Robyns,0,
0,,"DJs A.S One, Doobious, with Vagus Fashion Show",1,
0,,"DJs Orchester, Mixwell, Stylewarz, Mirko Machine",1,
0,,"DJs Autentico, Kaiser Dias",1,
0,,FINGER TANZEN,0,
0,,BAD NELSON,0,
0,,MONOSKI,0,
0,,Job Jobse,1,
0,,DJ Le Baron,0,
0,deep melodic euro house,DJ Tennis,0,
0,,TWIN TWIN,0,
1,,UNDEFINED,0,
1,,DJ PHIL,0,
0,,LOOBOOT,1,
0,metropopolis,CHRISTINE AND THE QUEENS,0,
0,,DUCKS ON REPEAT,0,
0,,Basler Liedertafel BASEL,1,
0,,Belcanto Konzert,1,
1,,CHRISTINE,0,
0,,Christine Abrusci,1,
0,,"DJs Simone, Pete S, Zauberengel",1,
0,,"Bloody Horseface, support: Exit",1,
0,deep indie r&b,AlunaGeorge,0,
1,,DJ Alfredo,0,
0,,"DJs Big Ali (F), Kash (F), Kay Cut, Big Boys, 100 years celebration",1,
1,,Testosterone,0,
0,,THE PAROV STELAR BAND,1,
0,,"DJ Nat-Shizaru, ab 20 Jahren",1,
0,,"Bittersweet, DJ Tom-Gee",1,
0,,"The Frogs, Agent of Kaos, Raving Mads",1,
0,,Seasons In Wreckage,0,
1,,D-ANDY & T-RONY,0,
0,,Bar25,1,
0,,Sese Coupe,1,
0,dance rock,Berlin,0,
0,,Tonkind,1,
1,,Lilly Wood & The Prick (F),0,
0,,"Royal Guitar Club, DJs Höllehond, Goofy",1,
0,,"Water Soundscape, Töbi Tobler, Ferdinand Rauber, Heinz Bürgin",1,
0,,"Ensemble Corund a cappella, Leitung: Stephen Smith, Werke von de Victoria",1,
0,,"Nö Mercy, Motörhead-tribute",1,
0,,Cecilia Bartoli  (Mezzo-S),1,
0,,"Rolf Fritschi & Band, The Marshall Tucker Band (USA)",1,
0,,Schola Amadeo,1,
1,,Werner & Company,0,
0,,dj yannick robyns,1,
0,,Bedlam rec,1,
0,,Deejay Maeva Carter,1,
0,metropopolis,Christine And The Queens,0,
0,,"DJs J. Kaliim, Missterious, dance animation by Anisch & PDG",1,
0,,Katrin Roush (USA),1,
0,,"Cool Sound Machine (I), Beat Moustache, DJ Dave",1,
0,,"DJs Hispanic Joe, Rocksteady, Reggie Saunders (voc), ab 22 Jahren, dance animation by Milkshakers",1,
0,,DJ Menzi,1,
0,drum and bass,State of Mind,0,
0,,Gabler-Minimal,1,
0,,Klavier ST. MORITZ,1,
0,classical performance,Gabriela Montero,0,
1,,B-Twinz,0,
0,cabaret,Cecilia Bartoli,0,
0,,DJ J.F.,1,
0,,Basia eM Miedzińska,1,
0,,13 STARZ,1,
1,,DJ Angel,0,
0,,Frank Fonema,0,
0,,Burn Out Punkrock,1,
0,dance pop,Miguel,0,
1,,Nice7,0,
0,,I Grades,0,
0,,DJ Ralph Myerz,1,
0,,Digital Maag,1,
0,,Hüttengaudi NEUENDORF,1,
0,,Rolf Fritschi,1,
0,,Orchestra della Svizzera Italiana BASEL,1,
0,balkan brass,Traktorkestar,0,
0,traditional british folk,Sam Carter,0,
0,,Dj Marjanski,0,
0,,"Jill Barber ""Mischievous Moon"" ZÜRICH",1,
0,,Visuel by JUL & MIL,1,
0,,Die Schönsten Märsche Der Welt DAVOS,1,
0,,Dj Le Baron,0,
0,,Tinkabelle  WINTERTHUR,1,
0,,Chalet Club,1,
0,,The Titties,1,
0,belgian rock,Douglas Firs,0,
0,norwegian jazz,Trondheim Jazz Orchestra,0,
0,,Joshua Redman ZÜRICH,1,
0,,"DJs ATN, Subculture, Soul Sista",1,
0,,DJ Joe Tex (USA),1,
0,,Vasco Jam,1,
0,,DJ Salsero,1,
0,,"DJs Aystep, Tenzking, K-Risma, ab 21 Jahren",1,
0,kabarett,Frühschoppen,0,
1,,Andrew Bond & Band,0,
0,,Roland Zoss & Bandidos mit Jimmy Flitz,1,
0,,"Euphonia Ensemble, Yama Luberti Kapidani, Markelian Kapidani, Sandro Schneebeli, Violeta Zaplitnii, Radu Zaplitnii, Yuri Goloubev, Asaf Sirkis",1,
0,,"Werner Bärtschi (Kl), Werke von Beethoven, Brahms, Chopin, Liszt",1,
1,,"Wenzel & Band, Hans-Eckhardt Wenzel (voc, g), Hannes Scheffler (g, b), Thommy Krawallo (g), Stefan Dohanetz (dr, perc)",0,
0,,"Phoenix Basel, Leitung: Jürg Henneberger",1,
0,,At Vance PRATTELN,1,
0,,"Dead Ghosts (CAN), support: TJ Spool",1,
0,,Unheilig ZÜRICH,1,
0,,Country Brunch Mit Suzanne Klee,1,
1,,Genève.,0,
1,,The Sins,0,
1,,Zurich.,0,
1,,Pomelo,0,
0,,Plak Records,1,
1,,Oo,0,
1,,ACID,0,
1,,Toulouse.,0,
1,,WF,0,
1,,Minimal,0,
1,,Lausanne.,0,
0,german metal,At Vance,0,
0,,"Olivier Ker Ourio Quartet, Olivier Ker Ourio (acc), Emmanuel Bex (hammond), Jérôme Barde (g), Matthieu Chazarenc (dr)",1,
0,,The Bony King of Nowhere (B),1,
0,,"Gabriel Beurle, Jazzkollektiv Basel",1,
0,,"XL-Target feat. Mr. Defunkt Joe Bowie, Joseph Bowie (tb, voc), Christy Doran (g), KJ Dave Doran (dr), Dany Trutt (dr)",1,
1,,XL,0,
0,,Federlos Band,1,
0,,Dean Allen Foyd,0,
0,,Dandylion (NIOR),1,
0,power metal,Shadowside,0,
0,,Gamma Ray PRATTELN,1,
0,,Usher ZÜRICH,1,
0,,Hellish Rock,1,
0,,"Philharmonisches Orchester Jena, Leitung: Marc Tardue, Werke von Grieg, Nicolai, Verdi, Ponchielli u. a., auch um 19.30 Uhr",1,
0,,Frühlingskonzert ZÜRICH,1,
0,,"Marianne Racine Quartet, Marianne Racine (voc, p), Daniel Baschnagel (tp), Patrick Sommer (b), Pius Baschnagel (dr), Reihe: Jazzapero",1,
0,deep folk metal,Bornholm,0,
0,folk-pop,The Lumineers,0,
0,,Shocka Zooloo,1,
0,,Julieta Venegas ZÜRICH,1,
0,,Jonathan Kreisberg Quartet ZÜRICH,1,
0,,Amaral ZÜRICH,1,
0,,"Carmen Souza ""Kachupada"" ZÜRICH",1,
0,,Shocka Zooloo PRATTELN,1,
0,,"Eveleen Olsen (V), Annette Kappeler (V), Verena Zauner (Vc), Emanuel Schmelzer (Cemb), Werke von Matteis",1,
0,,Mates of Mine (SWE),1,
0,,"Alestorm (SCO), Arkona (RUS), Thyrfing (SWE), Ex Deo (CAN), Wolfchant (D), Borholm (HUN), ab 16 Jahren, Paganfest",1,
0,djent,The HAARP Machine,0,
0,,Patent Ochsner 2013 BASEL,1,
0,,Unifour Country Band,1,
0,,Le Zapping,1,
1,,Defiled,0,
0,,"Werner Gisin (tb), Jerry Guanter (tp), Henry Bodmer (ss), Hans Bächtold (bjo), Simon Inäbnit (p), Ivo Maynard (tuba), Hans Kilchenmann (dr)",1,
0,,Bury Tomorrow (GB),1,
0,,"Daniel Schläppi Duo, Marc Copland (p), Daniel Schläppi (b), Essentials",1,
0,,"Proton Bern, Leitung: Matthias Kuhn",1,
0,,"Unifour Country Band, Swiss Highwaymen",1,
0,,"DJs M-Live, A. S. One",1,
0,,Gebriele Stäbler,1,
0,,Swiss Highwaymen ZÜRICH,1,
0,alt-indie rock,FIDLAR,0,
0,,Diamond JackZ,1,
0,,DJ Inderrock,1,
0,,Projekt Kidswest & Orto delle Arti,1,
0,,Fidlar (USA),1,
0,,Artist In Residence Pierre Favre ZÜRICH,1,
0,,Stephan Eicher «L’Envolée»,1,
0,,Rebekka Bakken BERN,1,
0,reggae fusion,Matisyahu,0,
0,,Orchestre Philharmonique de Radio France BASEL,1,
1,,Ulli & Maesoo,0,
0,,"Schnaak, Lune Palmer",1,
0,,Meursault (GB),1,
0,deep house,Alton Miller,0,
0,,Indie dance,0,
0,,"Box feat. Black Cracker, Sky 189 & Claire Huguenin",1,
0,,Игорь Денисов,1,
0,,Erika Stucky feat. Knut Jensen,1,
0,acid jazz,Quantic,0,
0,,"Journeys, Angelo Signore (p, key), Willy Kotoun (perc), Philippe Mall (sax), Robert Mark (dr, perc), Luciano Maranta (b), Dennis Roshard (g)",1,
0,,"Flava Sauce, Valentin Bächi (key), Manu Rindlisbacher (b), Tobias Hunziker (dr)",1,
0,,"Daniel Schläppi with Marc Copland (CD Release), Daniel Schläppi (b), Marc Copland (p)",1,
0,,Kosheen (GB),1,
0,,Ivan Mangia,0,
0,,"Duo Leresche, Fabienne Leresche (V), Patrick Leresche (Kl), Werke von Bach, Ysaye, Rachmaninov",1,
0,,"Berner Symphonieorchester, Damenchor Konzert Theater Bern, Anu Komsi (S), Leitung: Heinz Holliger, Werke von Mendelssohn Bartholdy, Heinz Holliger, Debussy",1,
0,finnish dance pop,Disco,0,
0,,"11 AM (Plattentaufe), Street Corner Talking",1,
1,,TM Stevens & Shocka Zooloo,0,
0,,"Daniel Schläppi ""Essentials""",1,
0,,Marc Copland ZÜRICH,1,
0,,The Grassroot Ensemble,1,
0,,"Sebastian Matthias ""Danserye""",1,
0,,Axis Motion,1,
0,,tant dans la production que dans l'art du djing,1,
0,,il porte un intérêt tout particulier à sa sélection. C'est donc naturellement qu'il s'est misorganiser les soirées Unknown au cours desquelles ilinvité des artistes tels qu'Agnes ou Gescu. Ecouter un de ses sets c'est entrée dans un univers cadencé,1,
0,,hypnotique et envoutant toujours plein de surprises.,1,
0,,Influencés par des artistes tels que Zip tant dans la production que dans l'art du djing,1,
0,,Fée Verte,1,
0,,ERIC ANIZ  Motel Campo,1,
0,,Scarlet Soho,0,
0,,Ziloub,1,
0,,Lowris,0,
1,,Concrete,0,
0,,æternum music,1,
1,,Popcorn,0,
0,,Baignant dans le monde des musiques électronique depuis son adolescence,1,
0,,Lowris est ce qu'on appelle un jeune homme entreprenant. Ingénieur du son de formation il est en quelques années passé du stade de simple producteur à celui de manager avertit participant à la gestion de plusieurs labels parisiens tels que son white label,1,
0,,Influencés par des artistes tels que,1,
1,,OU,0,
0,,Ch ZÜRICH,1,
1,,Silverwings,0,
1,,Max Stenz,0,
1,,Four Windows,0,
0,,son nouveau label Aeternum Music ou encore Crazy Jack.,1,
0,bassline,Drumsound & Bassline Smith,0,
1,,Morris,0,
0,,Franky Greiner,0,
0,,Subfossil,0,
0,,Yan Luong,1,
0,,Billet vendredi 8 mars 2013,1,
0,,Gaspard De La Montagne,0,
0,,Diskomurder &,0,
0,,"Joan Faulkner (USA), Csik Gustav (USA)",1,
0,,"Morning Transfer (CD-Release), Calumet, DJ Goofy",1,
0,,"Micha Sportelli Micha Sportelli und Band (B), Lorin Far",1,
